Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3266.66,0.001,1.307
0.2,3266.66,0.001,1.307
0.3,3266.66,0.002,1.307
0.4,3366.66,0.003,1.347
0.5,3386.66,0.003,1.355
0.6,3320.0,0.004,1.328
0.7,3320.0,0.005,1.328
0.8,3320.0,0.005,1.328
0.9,3406.66,0.006,1.363
1.0,3406.66,0.007,1.363
1.1,3386.66,0.007,1.355
1.2,3420.0,0.008,1.368
1.3,3373.33,0.009,1.349
1.4,3330.48,0.009,1.332
1.5,3330.48,0.01,1.332
1.6,3297.14,0.011,1.319
1.7,3256.67,0.011,1.303
1.8,3236.67,0.012,1.295
1.9,3216.67,0.013,1.287
2.0,3250.0,0.013,1.3
2.1,3240.48,0.014,1.296
2.2,3190.95,0.015,1.276
2.3,3190.95,0.015,1.276
2.4,3163.81,0.016,1.266
2.5,3140.95,0.017,1.256
2.6,3140.95,0.017,1.256
2.7,3122.06,0.018,1.249
2.8,3084.12,0.019,1.234
2.9,3045.87,0.019,1.218
3.0,3029.2,0.02,1.212
3.1,3000.95,0.021,1.2
3.2,2971.28,0.021,1.189
3.3,2953.51,0.022,1.181
3.4,2787.01,0.023,1.115
3.5,2673.68,0.023,1.069
3.6,2660.52,0.024,1.064
3.7,2660.52,0.025,1.064
3.8,2579.57,0.025,1.032
3.9,2566.41,0.026,1.027
4.0,2590.04,0.027,1.036
4.1,2503.38,0.027,1.001
4.2,2503.38,0.028,1.001
4.3,2503.38,0.029,1.001
4.4,2488.63,0.029,0.995
4.5,2435.12,0.03,0.974
4.6,2381.79,0.031,0.953
4.7,2368.46,0.031,0.947
4.8,2385.43,0.032,0.954
4.9,2310.68,0.033,0.924
5.0,2315.27,0.033,0.926
5.1,2321.13,0.034,0.928
5.2,2376.2,0.035,0.95
5.3,2383.35,0.035,0.953
5.4,2383.35,0.036,0.953
5.5,2342.24,0.037,0.937
5.6,2332.24,0.037,0.933
5.7,2309.38,0.038,0.924
5.8,2299.86,0.039,0.92
5.9,2286.52,0.039,0.915
6.0,2286.52,0.04,0.915
6.1,2299.86,0.041,0.92
6.2,2309.38,0.041,0.924
6.3,2309.38,0.042,0.924
6.4,2301.94,0.043,0.921
6.5,2301.94,0.043,0.921
6.6,2284.79,0.044,0.914
6.7,2284.79,0.045,0.914
6.8,2353.51,0.045,0.941
6.9,2330.48,0.046,0.932
7.0,2330.48,0.047,0.932
7.1,2353.51,0.047,0.941
7.2,2353.51,0.048,0.941
7.3,2377.14,0.049,0.951
7.4,2377.14,0.049,0.951
7.5,2384.62,0.05,0.954
7.6,2384.62,0.051,0.954
7.7,2375.1,0.051,0.95
7.8,2325.1,0.052,0.93
7.9,2338.73,0.053,0.935
8.0,2353.18,0.053,0.941
8.1,2368.73,0.054,0.947
8.2,2462.06,0.055,0.985
8.3,2488.73,0.055,0.995
8.4,2503.81,0.056,1.002
8.5,2521.59,0.057,1.009
8.6,2540.48,0.057,1.016
8.7,2540.48,0.058,1.016
8.8,2750.0,0.059,1.1
8.9,2750.0,0.059,1.1
9.0,2750.0,0.06,1.1
9.1,2750.0,0.061,1.1
9.2,2750.0,0.061,1.1
9.3,2750.0,0.062,1.1
9.4,2750.0,0.063,1.1
9.5,2750.0,0.063,1.1
9.6,2750.0,0.064,1.1
9.7,2800.0,0.065,1.12
9.8,2800.0,0.065,1.12
9.9,2800.0,0.066,1.12
10.0,2800.0,0.067,1.12
10.1,2800.0,0.067,1.12
10.2,2800.0,0.068,1.12
10.3,2800.0,0.069,1.12
10.4,2800.0,0.069,1.12
10.5,2800.0,0.07,1.12
10.6,2800.0,0.071,1.12
10.7,2800.0,0.071,1.12
10.8,2800.0,0.072,1.12
10.9,2800.0,0.073,1.12
11.0,2800.0,0.073,1.12
11.1,2800.0,0.074,1.12
11.2,2800.0,0.075,1.12
11.3,2800.0,0.075,1.12
11.4,2800.0,0.076,1.12
11.5,2800.0,0.077,1.12
11.6,2800.0,0.077,1.12
11.7,2800.0,0.078,1.12
11.8,2800.0,0.079,1.12
11.9,2800.0,0.079,1.12
12.0,2800.0,0.08,1.12
12.1,2800.0,0.081,1.12
12.2,2800.0,0.081,1.12
12.3,2800.0,0.082,1.12
12.4,2800.0,0.083,1.12
12.5,2800.0,0.083,1.12
12.6,2800.0,0.084,1.12
