Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,19.6,1.4,,,4.55,-10.93,-15.05,-12.33,19.456,0.0,0.389,-0.774,-0.634,
0.0,2,13.4,-6.9,,,4.55,-10.93,-8.85,-4.03,9.724,0.0,0.194,-0.91,-0.414,
0.0,3,6.1,-10.7,,,4.55,-10.93,-1.55,-0.23,1.567,0.0,0.031,-0.989,-0.147,
0.0,4,-13.2,-20.3,,,4.55,-10.93,17.75,9.37,20.071,0.0,0.401,0.884,0.467,
0.0,5,21.2,-14.8,,,4.55,-10.93,-16.65,3.87,17.094,0.0,0.342,-0.974,0.226,
0.0,6,11.7,-21.7,,,4.55,-10.93,-7.15,10.77,12.927,0.0,0.259,-0.553,0.833,
0.0,7,-5.8,15.5,,,4.55,-10.93,10.35,-26.43,28.384,0.0,0.568,0.365,-0.931,
0.0,8,-9.2,18.6,,,4.55,-10.93,13.75,-29.53,32.574,0.0,0.651,0.422,-0.907,
0.0,9,15.4,-20.0,,,4.55,-10.93,-10.85,9.07,14.142,0.0,0.283,-0.767,0.641,
0.0,10,23.2,18.1,,,4.55,-10.93,-18.65,-29.03,34.505,0.0,0.69,-0.541,-0.841,
0.0,11,23.3,-23.2,,,4.55,-10.93,-18.75,12.27,22.408,0.0,0.448,-0.837,0.548,
0.0,12,-0.8,-4.9,,,4.55,-10.93,5.35,-6.03,8.061,0.0,0.161,0.664,-0.748,
0.0,13,-5.3,9.1,,,4.55,-10.93,9.85,-20.03,22.321,0.0,0.446,0.441,-0.897,
0.0,14,18.2,2.4,,,4.55,-10.93,-13.65,-13.33,19.079,0.0,0.382,-0.715,-0.699,
0.0,15,7.9,23.7,,,4.55,-10.93,-3.35,-34.63,34.792,0.0,0.696,-0.096,-0.995,
0.0,16,13.3,-9.0,,,4.55,-10.93,-8.75,-1.93,8.96,0.0,0.179,-0.977,-0.215,
0.0,17,4.9,-6.4,,,4.55,-10.93,-0.35,-4.53,4.544,0.0,0.091,-0.077,-0.997,
0.1,1,19.7,1.3,0.7,-0.4,4.38,-11.39,-15.32,-12.69,19.893,0.001,0.398,-0.77,-0.638,-0.352109181141439
0.1,2,13.3,-7.0,-0.3,-0.3,4.38,-11.39,-8.92,-4.39,9.942,0.001,0.199,-0.897,-0.442,0.9474056603773585
0.1,3,6.1,-10.7,-0.2,-0.3,4.38,-11.39,-1.72,-0.69,1.853,0.001,0.037,-0.928,-0.372,0.8232686980609419
0.1,4,-13.2,-20.3,0.4,-0.3,4.38,-11.39,17.58,8.91,19.709,0.001,0.394,0.892,0.452,0.4424
