Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3451.43,0.001,1.381
0.2,3451.43,0.001,1.381
0.3,3478.09,0.002,1.391
0.4,3478.09,0.003,1.391
0.5,3217.62,0.003,1.287
0.6,3250.95,0.004,1.3
0.7,3197.62,0.005,1.279
0.8,3150.95,0.005,1.26
0.9,3021.43,0.006,1.209
1.0,2981.43,0.007,1.193
1.1,2981.43,0.007,1.193
1.2,2921.43,0.008,1.169
1.3,2888.1,0.009,1.155
1.4,2870.95,0.009,1.148
1.5,2861.43,0.01,1.145
1.6,2699.52,0.011,1.08
1.7,2710.0,0.011,1.084
1.8,2647.14,0.012,1.059
1.9,2606.67,0.013,1.043
2.0,2567.14,0.013,1.027
2.1,2494.92,0.014,0.998
2.2,2494.92,0.015,0.998
2.3,2474.45,0.015,0.99
2.4,2415.71,0.016,0.966
2.5,2408.57,0.017,0.963
2.6,2367.94,0.017,0.947
2.7,2421.9,0.018,0.969
2.8,2430.16,0.019,0.972
2.9,2448.41,0.019,0.979
3.0,2420.16,0.02,0.968
3.1,2407.3,0.021,0.963
3.2,2381.74,0.021,0.953
3.3,2390.63,0.022,0.956
3.4,2401.78,0.023,0.961
3.5,2447.97,0.023,0.979
3.6,2340.01,0.024,0.936
3.7,2359.38,0.025,0.944
3.8,2332.71,0.025,0.933
3.9,2332.71,0.026,0.933
4.0,2338.27,0.027,0.935
4.1,2427.79,0.027,0.971
4.2,2369.71,0.028,0.948
4.3,2467.66,0.029,0.987
4.4,2464.02,0.029,0.986
4.5,2665.14,0.03,1.066
4.6,2658.47,0.031,1.063
4.7,2622.44,0.031,1.049
4.8,2603.26,0.032,1.041
4.9,2529.12,0.033,1.012
5.0,2501.3,0.033,1.001
5.1,2501.3,0.034,1.001
5.2,2541.63,0.035,1.017
5.3,2477.99,0.035,0.991
5.4,2496.88,0.036,0.999
5.5,2479.88,0.037,0.992
5.6,2490.53,0.037,0.996
5.7,2483.31,0.038,0.993
5.8,2474.74,0.039,0.99
5.9,2471.71,0.039,0.989
6.0,2557.26,0.04,1.023
6.1,2552.82,0.041,1.021
6.2,2546.15,0.041,1.018
6.3,2529.73,0.042,1.012
6.4,2492.83,0.043,0.997
6.5,2480.66,0.043,0.992
6.6,2480.66,0.044,0.992
6.7,2464.81,0.045,0.986
6.8,2473.98,0.045,0.99
6.9,2490.87,0.046,0.996
7.0,2493.66,0.047,0.997
7.1,2492.0,0.047,0.997
7.2,2480.08,0.048,0.992
7.3,2470.38,0.049,0.988
7.4,2497.71,0.049,0.999
7.5,2466.93,0.05,0.987
7.6,2504.71,0.051,1.002
7.7,2501.85,0.051,1.001
7.8,2521.1,0.052,1.008
7.9,2504.26,0.053,1.002
8.0,2501.7,0.053,1.001
8.1,2507.68,0.054,1.003
8.2,2507.68,0.055,1.003
8.3,2512.86,0.055,1.005
8.4,2424.0,0.056,0.97
8.5,2447.86,0.057,0.979
8.6,2570.06,0.057,1.028
8.7,2483.39,0.058,0.993
8.8,2504.7,0.059,1.002
8.9,2504.7,0.059,1.002
9.0,2515.69,0.06,1.006
9.1,2515.69,0.061,1.006
9.2,2515.69,0.061,1.006
