Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.051,49.933333333333344,14.980000000000004,29.960000000000008,0.72,5,18,2
