Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,8,0.0,-14.0,19.4,,,0.278
0.0,9,0.0,0.2,-8.5,,,0.278
0.0,10,0.0,-1.4,-20.9,,,0.278
0.0,11,0.0,-1.2,6.3,,,0.278
0.0,12,0.0,11.5,-17.9,,,0.278
0.0,13,0.0,14.9,-1.7,,,0.278
0.0,14,0.0,-13.0,13.8,,,0.278
0.0,15,0.0,21.9,-18.1,,,0.278
0.0,16,0.0,-8.0,12.1,,,0.278
0.0,17,0.0,-9.1,-4.9,,,0.278
0.0,18,0.0,-2.7,1.9,,,0.278
0.0,19,0.0,10.2,-0.0,,,0.278
0.0,20,0.0,8.3,12.2,,,0.278
0.0,21,0.0,21.7,20.5,,,0.278
0.0,22,0.0,11.8,5.5,,,0.278
0.0,23,0.0,-3.1,24.1,,,0.278
0.0,24,0.0,-1.3,-24.4,,,0.278
0.0,25,0.0,-9.1,-4.1,,,0.278
0.1,8,0.0,-14.0,19.4,2.0,7.523,0.278
0.1,9,0.0,0.3,-8.5,3.0,5.642,0.278
0.1,10,0.0,-1.3,-20.9,1.0,11.284,0.278
0.1,11,0.0,-1.2,6.3,3.0,5.642,0.278
0.1,12,0.0,11.4,-17.9,1.0,11.284,0.278
0.1,13,0.0,14.9,-1.6,2.0,7.523,0.278
0.1,14,0.0,-13.1,13.8,2.0,7.523,0.278
0.1,15,0.0,22.0,-18.2,1.0,11.284,0.278
0.1,16,0.0,-8.0,12.0,3.0,5.642,0.278
0.1,17,0.0,-9.0,-4.9,3.0,5.642,0.278
0.1,18,0.0,-2.7,1.8,4.0,4.514,0.278
0.1,19,0.0,10.2,0.1,2.0,7.523,0.278
0.1,20,0.0,8.2,12.1,2.0,7.523,0.278
0.1,21,0.0,21.6,20.4,0.0,22.568,0.278
0.1,22,0.0,11.7,5.5,3.0,5.642,0.278
0.1,23,0.0,-3.2,24.1,0.0,22.568,0.278
0.1,24,0.0,-1.3,-24.4,1.0,11.284,0.278
0.1,25,0.0,-9.1,-4.1,3.0,5.642,0.278
0.2,8,0.0,-14.0,19.5,2.0,7.523,0.278
0.2,9,0.0,0.4,-8.5,3.0,5.642,0.278
0.2,10,0.0,-1.4,-20.9,1.0,11.284,0.278
