Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,0.57,3.33,20.9,15.27,-20.33,-11.94,23.577,0.0,0.528,660.0,1.0
0.1,0.58,3.32,21.07,15.44,-20.49,-12.12,23.806,0.001,0.524,659.72215,1.0
0.2,0.65,3.41,21.57,15.15,-20.92,-11.74,23.989,0.001,0.52,659.37356,0.999
0.3,0.79,3.36,21.46,15.22,-20.67,-11.86,23.831,0.002,0.523,659.0791,0.999
0.4,0.81,3.37,21.86,15.28,-21.05,-11.91,24.186,0.003,0.516,658.80499,0.998
0.5,0.96,3.54,22.34,14.96,-21.38,-11.42,24.239,0.003,0.515,658.46892,0.998
0.6,1.09,3.23,22.18,14.98,-21.09,-11.75,24.142,0.004,0.517,658.17219,0.997
0.7,1.08,3.16,22.03,15.0,-20.95,-11.84,24.064,0.005,0.519,657.93013,0.997
0.8,1.1,3.14,21.97,15.1,-20.87,-11.96,24.054,0.005,0.519,657.72338,0.997
0.9,1.37,3.32,22.31,15.2,-20.94,-11.88,24.075,0.006,0.518,657.53068,0.996
1.0,0.75,3.34,22.68,15.28,-21.93,-11.94,24.97,0.007,0.501,657.31514,0.996
1.1,1.67,3.35,22.54,14.85,-20.87,-11.5,23.829,0.007,0.523,657.11004,0.996
1.2,2.41,3.43,22.99,14.48,-20.58,-11.05,23.359,0.008,0.533,656.86699,0.995
1.3,3.79,3.95,22.85,14.51,-19.06,-10.56,21.79,0.009,0.564,656.65484,0.995
1.4,4.63,4.76,23.14,14.63,-18.51,-9.87,20.977,0.009,0.58,656.44731,0.995
1.5,2.99,3.63,23.2,14.07,-20.21,-10.44,22.747,0.01,0.545,656.20556,0.994
1.6,4.97,4.6,22.97,13.77,-18.0,-9.17,20.201,0.011,0.596,656.00317,0.994
1.7,6.24,5.72,22.9,13.87,-16.66,-8.15,18.547,0.011,0.629,655.6846,0.993
1.8,6.58,5.9,23.2,13.98,-16.62,-8.08,18.48,0.012,0.63,655.30826,0.993
1.9,7.4,6.66,23.54,14.06,-16.14,-7.4,17.756,0.013,0.645,654.98656,0.992
2.0,1.13,3.46,24.01,13.73,-22.88,-10.27,25.079,0.013,0.498,654.7018,0.992
2.1,3.1,4.13,24.43,13.32,-21.33,-9.19,23.226,0.014,0.535,654.38832,0.991
2.2,4.27,5.15,24.45,12.76,-20.18,-7.61,21.567,0.015,0.569,654.06781,0.991
2.3,6.65,6.06,24.2,12.54,-17.55,-6.48,18.708,0.015,0.626,653.77387,0.991
2.4,8.38,8.0,24.15,12.65,-15.77,-4.65,16.441,0.016,0.671,653.42525,0.99
2.5,4.74,4.75,24.31,12.08,-19.57,-7.33,20.898,0.017,0.582,653.15613,0.99
2.6,8.92,8.38,24.44,11.5,-15.52,-3.12,15.831,0.017,0.683,652.77193,0.989
2.7,9.61,9.43,24.43,11.62,-14.82,-2.19,14.981,0.018,0.7,652.41405,0.989
2.8,10.27,10.33,24.89,11.35,-14.62,-1.02,14.656,0.019,0.707,652.05202,0.988
2.9,10.42,10.7,25.34,11.01,-14.92,-0.31,14.923,0.019,0.702,651.76602,0.988
3.0,1.86,3.67,25.3,10.7,-23.44,-7.03,24.472,0.02,0.511,651.44948,0.987
3.1,4.53,4.59,24.62,10.69,-20.09,-6.1,20.996,0.021,0.58,650.96055,0.986
3.2,7.21,6.3,24.45,10.72,-17.24,-4.42,17.798,0.021,0.644,650.56654,0.986
3.3,8.93,7.53,24.22,10.35,-15.29,-2.82,15.548,0.022,0.689,650.24427,0.985
3.4,9.95,9.5,24.54,9.84,-14.59,-0.34,14.594,0.023,0.708,649.93319,0.985
3.5,5.18,5.43,24.76,9.96,-19.58,-4.53,20.097,0.023,0.598,649.42833,0.984
3.6,9.72,9.31,24.68,10.05,-14.96,-0.74,14.978,0.024,0.7,649.06223,0.983
3.7,10.68,11.06,24.63,10.16,-13.95,0.9,13.979,0.025,0.72,648.66434,0.983
3.8,11.27,11.73,24.69,10.3,-13.42,1.43,13.496,0.025,0.73,648.34513,0.982
3.9,11.44,11.96,25.15,10.13,-13.71,1.83,13.832,0.026,0.723,647.99519,0.982
4.0,2.69,3.84,24.39,9.87,-21.7,-6.03,22.522,0.027,0.55,647.65714,0.981
4.1,5.49,4.74,24.81,9.81,-19.32,-5.07,19.974,0.027,0.601,647.20075,0.981
4.2,8.15,5.24,25.16,9.33,-17.01,-4.09,17.495,0.028,0.65,646.73337,0.98
4.3,9.93,7.07,25.06,8.89,-15.13,-1.82,15.239,0.029,0.695,646.33262,0.979
4.4,11.07,8.61,25.01,8.76,-13.94,-0.15,13.941,0.029,0.721,645.9508,0.979
4.5,6.07,5.19,24.76,8.2,-18.69,-3.01,18.931,0.03,0.621,645.58057,0.978
4.6,10.54,8.09,24.8,8.33,-14.26,-0.24,14.262,0.031,0.715,645.16854,0.978
4.7,11.69,10.01,25.24,8.12,-13.55,1.89,13.681,0.031,0.726,644.78642,0.977
4.8,12.63,11.37,24.58,7.62,-11.95,3.75,12.525,0.032,0.75,644.38408,0.976
4.9,13.35,12.12,24.31,7.26,-10.96,4.86,11.989,0.033,0.76,643.94873,0.976
5.0,3.45,3.78,24.7,6.86,-21.25,-3.08,21.472,0.033,0.571,643.48907,0.975
5.1,6.44,4.98,24.88,6.97,-18.44,-1.99,18.547,0.034,0.629,643.11559,0.974
5.2,8.67,6.53,24.79,6.41,-16.12,0.12,16.12,0.035,0.678,642.78832,0.974
5.3,10.94,7.77,24.73,5.83,-13.79,1.94,13.926,0.035,0.721,642.41528,0.973
5.4,12.25,9.13,25.11,5.77,-12.86,3.36,13.292,0.036,0.734,642.13973,0.973
5.5,7.05,5.57,24.41,5.28,-17.36,0.29,17.362,0.037,0.653,641.71432,0.972
5.6,11.86,9.05,24.47,4.68,-12.61,4.37,13.346,0.037,0.733,641.31086,0.972
5.7,13.45,11.0,24.81,4.65,-11.36,6.35,13.014,0.038,0.74,640.85923,0.971
5.8,14.58,12.33,24.54,4.23,-9.96,8.1,12.838,0.039,0.743,640.43625,0.97
5.9,15.17,12.69,24.89,3.79,-9.72,8.9,13.179,0.039,0.736,640.05959,0.97
6.0,4.26,3.94,25.03,3.9,-20.77,0.04,20.77,0.04,0.585,639.64809,0.969
6.1,7.0,5.15,24.94,3.7,-17.94,1.45,17.999,0.041,0.64,639.22571,0.969
6.2,9.81,6.97,24.72,3.71,-14.91,3.26,15.262,0.041,0.695,638.83804,0.968
6.3,11.41,8.12,24.91,3.8,-13.5,4.32,14.174,0.042,0.717,638.46289,0.967
6.4,12.72,8.56,24.59,3.47,-11.87,5.09,12.915,0.043,0.742,638.1239,0.967
6.5,7.7,5.39,24.26,3.19,-16.56,2.2,16.705,0.043,0.666,637.76413,0.966
6.6,12.15,7.64,24.43,3.28,-12.28,4.36,13.031,0.044,0.739,637.43407,0.966
6.7,13.58,8.59,24.42,3.4,-10.84,5.19,12.018,0.045,0.76,637.05806,0.965
6.8,14.65,9.47,24.61,2.84,-9.96,6.63,11.965,0.045,0.761,636.77416,0.965
6.9,14.71,9.37,24.93,2.82,-10.22,6.55,12.139,0.046,0.757,636.41049,0.964
7.0,5.1,4.04,24.79,2.25,-19.69,1.79,19.771,0.047,0.605,636.09248,0.964
7.1,8.16,4.7,24.98,1.69,-16.82,3.01,17.087,0.047,0.658,635.77835,0.963
7.2,9.61,4.61,24.8,1.75,-15.19,2.86,15.457,0.048,0.691,635.3823,0.963
7.3,11.46,4.85,25.17,1.57,-13.71,3.28,14.097,0.049,0.718,634.87142,0.962
7.4,12.63,4.88,24.45,1.06,-11.82,3.82,12.422,0.049,0.752,634.45769,0.961
7.5,7.65,3.57,24.74,1.06,-17.09,2.51,17.273,0.05,0.655,634.14476,0.961
7.6,11.05,4.13,24.39,0.9,-13.34,3.23,13.725,0.051,0.726,633.72294,0.96
7.7,12.38,4.39,24.65,0.39,-12.27,4.0,12.906,0.051,0.742,633.32158,0.96
7.8,13.22,4.54,24.46,-0.16,-11.24,4.7,12.183,0.052,0.756,632.94718,0.959
7.9,14.32,4.46,24.18,-0.16,-9.86,4.62,10.889,0.053,0.782,632.52575,0.958
8.0,5.72,3.68,24.25,-0.05,-18.53,3.73,18.902,0.053,0.622,632.23918,0.958
8.1,8.4,3.36,23.89,-0.3,-15.49,3.66,15.917,0.054,0.682,631.81553,0.957
8.2,10.94,3.38,23.83,-0.91,-12.89,4.29,13.585,0.055,0.728,631.48618,0.957
8.3,13.22,3.18,23.55,-1.39,-10.33,4.57,11.296,0.055,0.774,631.07874,0.956
8.4,15.01,2.92,23.9,-1.65,-8.89,4.57,9.996,0.056,0.8,630.7645,0.956
8.5,9.41,2.19,24.13,-2.16,-14.72,4.35,15.349,0.057,0.693,630.39721,0.955
8.6,14.68,1.48,24.31,-2.71,-9.63,4.19,10.502,0.057,0.79,630.02469,0.955
8.7,16.78,1.43,24.47,-2.64,-7.69,4.07,8.701,0.058,0.826,629.67871,0.954
8.8,17.69,1.76,24.28,-2.55,-6.59,4.31,7.874,0.059,0.843,629.30507,0.953
8.9,18.78,1.95,24.45,-3.1,-5.67,5.05,7.593,0.059,0.848,628.90034,0.953
9.0,6.29,3.15,24.17,-3.61,-17.88,6.76,19.115,0.06,0.618,628.39411,0.952
9.1,9.22,2.84,23.85,-4.08,-14.63,6.92,16.184,0.061,0.676,627.98714,0.951
9.2,11.97,2.72,23.75,-3.96,-11.78,6.68,13.542,0.061,0.729,627.61763,0.951
9.3,13.91,2.46,23.4,-4.38,-9.49,6.84,11.698,0.062,0.766,627.19714,0.95
9.4,15.51,2.21,23.6,-4.9,-8.09,7.11,10.77,0.063,0.785,626.72133,0.95
9.5,9.91,1.77,23.36,-5.45,-13.45,7.22,15.265,0.063,0.695,626.34145,0.949
9.6,13.64,1.36,23.66,-5.75,-10.02,7.11,12.286,0.064,0.754,625.90782,0.948
9.7,14.83,1.55,23.51,-6.34,-8.68,7.89,11.73,0.065,0.765,625.45549,0.948
9.8,15.65,1.78,23.78,-6.44,-8.13,8.22,11.561,0.065,0.769,625.13256,0.947
9.9,16.25,1.98,23.52,-6.98,-7.27,8.96,11.538,0.066,0.769,624.78983,0.947
10.0,6.98,2.64,23.1,-7.3,-16.12,9.94,18.938,0.067,0.621,624.48239,0.946
10.1,9.81,2.32,22.84,-7.85,-13.03,10.17,16.529,0.067,0.669,624.12333,0.946
10.2,12.23,2.21,22.74,-7.71,-10.51,9.92,14.452,0.068,0.711,623.7767,0.945
10.3,14.21,1.9,22.31,-8.03,-8.1,9.93,12.815,0.069,0.744,623.37238,0.945
