Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2978.73,0.001,1.191
0.2,2952.54,0.001,1.181
0.3,2935.87,0.002,1.174
0.4,3010.95,0.003,1.204
0.5,2778.09,0.003,1.111
0.6,2801.9,0.004,1.121
0.7,2963.65,0.005,1.185
0.8,2959.2,0.005,1.184
0.9,2711.58,0.006,1.085
1.0,2711.58,0.007,1.085
1.1,2711.58,0.007,1.085
1.2,2738.73,0.008,1.095
1.3,2780.95,0.009,1.112
1.4,2716.03,0.009,1.086
1.5,2716.03,0.01,1.086
1.6,2690.47,0.011,1.076
1.7,2657.14,0.011,1.063
1.8,2643.81,0.012,1.058
1.9,2543.2,0.013,1.017
2.0,2476.54,0.013,0.991
2.1,2372.09,0.014,0.949
2.2,2366.54,0.015,0.947
2.3,2366.54,0.015,0.947
2.4,2345.76,0.016,0.938
2.5,2370.2,0.017,0.948
2.6,2344.95,0.017,0.938
2.7,2378.28,0.018,0.951
2.8,2378.28,0.019,0.951
2.9,2364.95,0.019,0.946
3.0,2423.53,0.02,0.969
3.1,2410.81,0.021,0.964
3.2,2383.53,0.021,0.953
3.3,2379.9,0.022,0.952
3.4,2345.45,0.023,0.938
3.5,2365.45,0.023,0.946
3.6,2398.79,0.024,0.96
3.7,2312.12,0.025,0.925
3.8,2332.73,0.025,0.933
3.9,2342.6,0.026,0.937
4.0,2352.42,0.027,0.941
4.1,2334.64,0.027,0.934
4.2,2328.58,0.028,0.931
4.3,2328.58,0.029,0.931
4.4,2323.53,0.029,0.929
4.5,2235.72,0.03,0.894
4.6,2228.11,0.031,0.891
4.7,2224.0,0.031,0.89
4.8,2277.33,0.032,0.911
4.9,2277.33,0.033,0.911
5.0,2230.67,0.033,0.892
5.1,2249.25,0.034,0.9
5.2,2273.06,0.035,0.909
5.3,2264.79,0.035,0.906
5.4,2284.79,0.036,0.914
5.5,2276.67,0.037,0.911
5.6,2212.21,0.037,0.885
5.7,2211.13,0.038,0.884
5.8,2204.47,0.039,0.882
5.9,2304.47,0.039,0.922
6.0,2304.47,0.04,0.922
6.1,2289.34,0.041,0.916
6.2,2367.14,0.041,0.947
6.3,2359.67,0.042,0.944
