Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,7.6,-5.7,-70.014,,,,7.6,-5.7,-91.337,1,,,,
0.0,2,seeker,7,47520,100.0,-11.7,1.8,-512.536,,,,-11.7,1.8,-140.88,2,,,,
0.0,3,seeker,7,47520,100.0,17.4,-18.0,-441.188,,,,17.4,-18.0,-627.243,3,,,,
0.0,4,seeker,7,47520,100.0,15.1,2.4,-17.628,,,,15.1,2.4,-233.297,4,,,,
0.0,5,explorer,10,47520,100.0,17.5,4.6,-51.2,,,,17.5,4.6,-329.3,5,,,,
0.0,6,explorer,10,47520,100.0,-6.1,-3.9,-325.0,,,,-6.1,-3.9,-52.8,6,,,,
0.0,7,explorer,10,47520,100.0,5.5,-18.1,-432.9,,,,5.5,-18.1,-359.2,7,,,,
0.0,8,explorer,10,47520,100.0,18.3,-14.4,-321.9,,,,18.3,-14.4,-540.6,8,,,,
0.0,9,explorer,10,47520,100.0,-17.5,2.0,-804.3,,,,-17.5,2.0,-308.5,9,,,,
0.0,10,explorer,10,47520,100.0,-6.0,16.2,-488.4,,,,-6.0,16.2,-298.3,10,,,,
0.0,11,explorer,10,47520,100.0,-17.6,-7.8,-910.5,,,,-17.6,-7.8,-372.2,11,,,,
0.0,12,explorer,10,47520,100.0,-19.2,8.2,-945.1,,,,-19.2,8.2,-435.6,12,,,,
0.0,13,explorer,10,47520,100.0,3.1,-9.7,-196.4,,,,3.1,-9.7,-103.6,13,,,,
0.0,14,explorer,10,47520,100.0,-6.8,2.5,-315.2,,,,-6.8,2.5,-53.2,14,,,,
0.0,15,explorer,10,47520,100.0,9.7,13.6,-137.3,,,,9.7,13.6,-279.5,15,,,,
0.0,16,explorer,10,47520,100.0,-17.1,-2.3,-800.3,,,,-17.1,-2.3,-296.3,16,,,,
0.0,17,explorer,10,47520,100.0,-9.2,18.8,-686.7,,,,-9.2,18.8,-438.0,17,,,,
0.0,18,explorer,10,47520,100.0,-17.5,-6.3,-877.0,,,,-17.5,-6.3,-347.0,18,,,,
0.0,19,explorer,10,47520,100.0,0.0,-1.0,-126.9,,,,0.0,-1.0,-1.1,19,,,,
0.0,20,explorer,10,47520,100.0,5.2,-12.3,-236.1,,,,5.2,-12.3,-177.6,20,,,,
0.0,21,explorer,10,47520,100.0,9.3,-9.0,-123.9,,,,9.3,-9.0,-168.6,21,,,,
0.0,22,explorer,10,47520,100.0,2.9,12.0,-164.9,,,,2.9,12.0,-153.5,22,,,,
0.0,23,explorer,10,47520,100.0,-7.9,16.9,-578.1,,,,-7.9,16.9,-349.1,23,,,,
0.0,24,explorer,10,47520,100.0,-8.6,5.6,-391.8,,,,-8.6,5.6,-104.1,24,,,,
0.0,25,isocontour,6,47520,100.0,3.4,19.0,-346.2,,,,3.4,19.0,-373.2,25,,,,
0.0,26,isocontour,6,47520,100.0,-17.7,4.2,-822.6,,,,-17.7,4.2,-330.7,26,,,,
0.0,27,isocontour,6,47520,100.0,7.0,5.5,-27.4,,,,7.0,5.5,-79.2,27,,,,
0.0,28,isocontour,6,47520,100.0,-1.0,9.2,-193.8,,,,-1.0,9.2,-85.1,28,,,,
0.0,29,isocontour,6,47520,100.0,-5.5,15.0,-439.2,,,,-5.5,15.0,-254.9,29,,,,
0.0,Target,,,,,10.91,1.97,-122.855,-0.54,1.22,,,,,,,,,
0.1,1,seeker,7,47519.56,100.0,7.6,-5.7,-68.34,-0.4,0.5,0.6,0.0,-1.0,-1.1,19,4,0,4,0
0.1,2,seeker,7,47519.12,100.0,-11.7,1.8,-503.193,0.8,-0.4,0.9,-6.1,-3.9,-52.8,6,7,0,7,0
0.1,3,seeker,7,47519.21,100.0,17.4,-17.9,-439.419,0.3,0.8,0.9,18.3,-14.4,-321.9,8,1,0,1,0
0.1,4,seeker,7,47519.96,100.0,15.1,2.4,-18.611,-0.2,-0.2,0.3,15.1,2.4,-17.628,4,1,0,1,0
0.1,5,explorer,10,47519.54,100.0,17.6,4.7,-53.7,0.2,0.7,0.7,15.1,2.4,-17.6,4,1,1,0,0
0.1,6,explorer,10,47519.93,100.0,-6.1,-3.9,-320.8,-0.0,-0.4,0.4,0.0,-1.0,-1.1,19,3,0,3,0
