Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2692.7,0.001,1.077
0.2,2906.03,0.001,1.162
0.3,2705.56,0.002,1.082
0.4,2938.89,0.003,1.176
0.5,2938.89,0.003,1.176
0.6,2938.89,0.004,1.176
0.7,2938.89,0.005,1.176
0.8,2941.27,0.005,1.177
0.9,2931.75,0.006,1.173
1.0,2911.27,0.007,1.165
1.1,2941.27,0.007,1.177
1.2,2941.27,0.008,1.177
1.3,2941.27,0.009,1.177
1.4,2707.94,0.009,1.083
1.5,2685.08,0.01,1.074
1.6,2685.08,0.011,1.074
1.7,2707.94,0.011,1.083
1.8,2703.97,0.012,1.082
1.9,2696.19,0.013,1.078
2.0,2696.19,0.013,1.078
2.1,2696.19,0.014,1.078
2.2,2700.64,0.015,1.08
2.3,2729.21,0.015,1.092
2.4,2729.21,0.016,1.092
2.5,2585.72,0.017,1.034
2.6,2585.72,0.017,1.034
2.7,2585.72,0.018,1.034
2.8,2533.02,0.019,1.013
2.9,2508.57,0.019,1.003
3.0,2427.62,0.02,0.971
3.1,2422.06,0.021,0.969
3.2,2422.06,0.021,0.969
3.3,2422.06,0.022,0.969
3.4,2374.29,0.023,0.95
3.5,2371.43,0.023,0.949
3.6,2371.43,0.024,0.949
3.7,2344.76,0.025,0.938
3.8,2316.03,0.025,0.926
3.9,2326.84,0.026,0.931
4.0,2319.37,0.027,0.928
4.1,2336.32,0.027,0.935
4.2,2305.74,0.028,0.922
4.3,2294.63,0.029,0.918
4.4,2286.55,0.029,0.915
4.5,2266.25,0.03,0.906
4.6,2246.22,0.031,0.898
4.7,2231.94,0.031,0.893
4.8,2230.03,0.032,0.892
4.9,2218.92,0.033,0.888
5.0,2202.22,0.033,0.881
5.1,2199.65,0.034,0.88
5.2,2176.82,0.035,0.871
5.3,2094.61,0.035,0.838
5.4,2141.11,0.036,0.856
5.5,2063.48,0.037,0.825
5.6,2053.23,0.037,0.821
5.7,2040.97,0.038,0.816
5.8,2107.17,0.039,0.843
5.9,2100.14,0.039,0.84
6.0,2100.14,0.04,0.84
6.1,2084.6,0.041,0.834
6.2,2078.25,0.041,0.831
6.3,2065.24,0.042,0.826
