Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2860.24,0.001,1.144
0.2,2991.67,0.001,1.197
0.3,3096.91,0.002,1.239
0.4,3071.67,0.003,1.229
0.5,3095.0,0.003,1.238
0.6,3231.67,0.004,1.293
0.7,3263.57,0.005,1.305
0.8,3350.24,0.005,1.34
0.9,3175.0,0.006,1.27
1.0,3190.24,0.007,1.276
1.1,3225.24,0.007,1.29
1.2,3293.81,0.008,1.318
1.3,3288.58,0.009,1.315
1.4,3189.05,0.009,1.276
1.5,3310.48,0.01,1.324
1.6,3306.91,0.011,1.323
1.7,3325.24,0.011,1.33
1.8,3331.91,0.012,1.333
1.9,3321.91,0.013,1.329
2.0,3308.57,0.013,1.323
2.1,3298.58,0.014,1.319
2.2,3125.24,0.015,1.25
2.3,3215.24,0.015,1.286
2.4,3198.57,0.016,1.279
2.5,3117.14,0.017,1.247
2.6,3013.81,0.017,1.206
2.7,3037.14,0.018,1.215
2.8,2903.81,0.019,1.162
2.9,2865.72,0.019,1.146
3.0,2902.38,0.02,1.161
3.1,2869.52,0.021,1.148
3.2,2925.71,0.021,1.17
3.3,2848.81,0.022,1.14
3.4,2830.71,0.023,1.132
3.5,2900.95,0.023,1.16
3.6,2862.62,0.024,1.145
3.7,2819.28,0.025,1.128
3.8,2852.62,0.025,1.141
3.9,2862.38,0.026,1.145
4.0,2902.38,0.027,1.161
4.1,3035.48,0.027,1.214
4.2,2917.86,0.028,1.167
4.3,2911.51,0.029,1.165
4.4,2948.73,0.029,1.179
4.5,2906.03,0.03,1.162
4.6,2869.37,0.031,1.148
4.7,2972.7,0.031,1.189
4.8,3012.7,0.032,1.205
4.9,3147.7,0.033,1.259
5.0,3181.27,0.033,1.273
5.1,3175.48,0.034,1.27
5.2,3159.84,0.035,1.264
5.3,3090.79,0.035,1.236
5.4,3166.82,0.036,1.267
5.5,3138.49,0.037,1.255
5.6,3201.82,0.037,1.281
5.7,3215.48,0.038,1.286
5.8,3139.05,0.039,1.256
5.9,3139.05,0.039,1.256
6.0,3127.14,0.04,1.251
6.1,3127.14,0.041,1.251
6.2,3130.01,0.041,1.252
6.3,3136.36,0.042,1.255
6.4,3151.12,0.043,1.26
6.5,3139.21,0.043,1.256
6.6,3074.28,0.044,1.23
6.7,3053.02,0.045,1.221
6.8,3053.28,0.045,1.221
6.9,3045.09,0.046,1.218
7.0,3036.76,0.047,1.215
