Time,ID,behv,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
3.9,8,isocontour,86.55,4.1,-8.9,-95.9,0.4,-2.3,2.3,-0.9,-7.7,-60.5,17
3.9,9,isocontour,87.1,4.2,-7.4,-72.0,2.8,3.1,4.2,-0.9,-7.7,-60.5,17
3.9,10,isocontour,89.18,-4.7,7.8,-82.0,4.2,0.4,4.2,-5.6,6.0,-67.2,19
3.9,11,isocontour,79.04,7.2,-5.3,-80.9,4.5,5.8,7.3,-0.9,-7.7,-60.5,17
3.9,12,isocontour,82.4,-7.9,-5.0,-87.1,-3.5,1.8,3.9,-0.9,-7.7,-60.5,17
3.9,13,isocontour,86.01,-5.8,6.2,-72.3,-3.4,-4.5,5.6,-5.6,6.0,-67.2,19
3.9,14,isocontour,82.57,0.3,9.3,-86.1,-5.2,-0.0,5.2,-5.6,6.0,-67.2,19
3.9,15,isocontour,87.22,-3.6,8.3,-81.5,-4.2,-3.7,5.6,-5.6,6.0,-67.2,19
3.9,16,isocontour,84.68,5.7,-7.4,-87.6,2.5,4.1,4.8,-0.9,-7.7,-60.5,17
3.9,17,isocontour,88.27,0.1,-8.2,-66.9,2.3,-0.8,2.4,-0.9,-7.7,-60.5,17
3.9,18,isocontour,85.78,3.9,-8.3,-84.0,4.6,2.5,5.2,-0.9,-7.7,-60.5,17
3.9,19,isocontour,83.61,-5.8,5.8,-67.2,-1.7,-4.0,4.3,-5.6,6.0,-67.2,19
3.9,20,isocontour,86.25,5.8,-6.9,-82.0,3.6,4.2,5.5,-0.9,-7.7,-60.5,17
4.0,1,isocontour,85.97,-4.4,8.4,-89.4,-5.2,1.8,5.5,-4.4,8.4,-82.2,1
4.0,2,isocontour,84.85,-8.7,3.1,-84.8,1.4,2.1,2.5,-8.7,3.1,-85.9,2
4.0,3,isocontour,85.19,-5.8,-7.0,-83.5,-2.3,5.1,5.6,-5.8,-7.0,-88.2,3
4.0,4,isocontour,82.87,-4.3,-8.0,-82.6,2.7,0.2,2.7,-4.3,-8.0,-85.3,4
4.0,5,isocontour,82.44,0.2,-9.0,-81.2,5.3,1.7,5.6,0.2,-9.0,-84.4,5
4.0,6,isocontour,79.42,-1.4,9.2,-85.9,-4.2,0.3,4.2,-1.4,9.2,-84.4,6
4.0,7,isocontour,80.73,-4.7,8.5,-93.9,1.7,-3.3,3.7,-4.7,8.5,-101.2,7
4.0,8,isocontour,86.49,4.3,-8.7,-94.4,2.1,1.9,2.8,4.3,-8.7,-95.9,8
4.0,9,isocontour,86.64,4.6,-7.1,-71.6,4.6,3.1,5.5,4.6,-7.1,-72.0,9
4.0,10,isocontour,89.07,-5.0,7.9,-87.5,-3.1,1.6,3.5,-5.0,7.9,-82.0,10
4.0,11,isocontour,76.43,8.0,-4.7,-85.5,7.4,6.7,10.0,8.0,-4.7,-80.9,11
4.0,12,isocontour,81.99,-7.4,-5.3,-83.1,4.6,-2.8,5.4,-7.4,-5.3,-87.1,12
4.0,13,isocontour,85.85,-5.7,6.6,-75.6,1.3,3.7,3.9,-5.7,6.6,-72.3,13
4.0,14,isocontour,82.14,-0.2,9.1,-82.2,-5.0,-2.1,5.4,-0.2,9.1,-86.1,14
4.0,15,isocontour,86.73,-3.2,8.7,-85.6,4.0,4.0,5.7,-3.2,8.7,-81.5,15
4.0,16,isocontour,84.29,6.0,-7.0,-85.0,3.0,4.3,5.2,6.0,-7.0,-87.6,16
4.0,17,isocontour,88.01,0.5,-8.4,-71.4,3.9,-2.6,4.7,0.5,-8.4,-66.9,17
4.0,18,isocontour,85.47,4.3,-8.1,-84.0,4.4,2.2,4.9,4.3,-8.1,-84.0,18
4.0,19,isocontour,83.42,-5.3,5.8,-62.4,4.1,-0.2,4.1,-5.3,5.8,-67.2,19
4.0,20,isocontour,85.98,6.3,-6.8,-85.9,4.5,1.1,4.6,6.3,-6.8,-82.0,20
4.1,1,isocontour,85.52,-3.9,8.6,-89.8,4.8,2.6,5.5,-5.3,5.8,-62.4,19
4.1,2,isocontour,84.73,-8.3,3.3,-80.2,3.2,1.4,3.5,-5.3,5.8,-62.4,19
4.1,3,isocontour,85.04,-5.6,-6.8,-76.8,2.8,2.6,3.8,-4.3,-8.0,-82.6,4
4.1,4,isocontour,82.53,-4.7,-8.3,-91.5,-3.8,-3.4,5.1,0.5,-8.4,-66.9,17
4.1,5,isocontour,81.98,-0.3,-9.3,-86.9,-4.7,-3.0,5.6,0.5,-8.4,-66.9,17
4.1,6,isocontour,79.04,-0.9,9.0,-82.1,5.0,-1.5,5.2,-3.2,8.7,-81.5,15
4.1,7,isocontour,80.71,-4.8,8.6,-97.3,-1.8,1.1,2.1,-5.3,5.8,-62.4,19
4.1,8,isocontour,86.44,4.1,-8.7,-92.3,-2.7,-0.1,2.7,0.5,-8.4,-66.9,17
4.1,9,isocontour,86.38,4.3,-7.4,-73.9,-3.0,-3.5,4.6,0.5,-8.4,-66.9,17
4.1,10,isocontour,89.06,-5.0,7.8,-85.2,-0.4,-1.7,1.7,-5.3,5.8,-62.4,19
4.1,11,isocontour,76.4,8.0,-4.5,-84.5,0.6,2.1,2.2,4.6,-7.1,-71.6,9
4.1,12,isocontour,81.64,-7.1,-5.7,-83.6,2.8,-4.2,5.0,-4.3,-8.0,-82.6,4
4.1,13,isocontour,85.81,-5.5,6.8,-75.7,1.8,1.6,2.4,-5.3,5.8,-62.4,19
4.1,14,isocontour,81.69,0.4,9.2,-84.6,5.4,1.3,5.6,-3.2,8.7,-81.5,15
4.1,15,isocontour,85.38,-2.4,8.6,-80.0,8.0,-0.7,8.0,-5.3,5.8,-62.4,19
4.1,16,isocontour,83.03,5.5,-7.5,-85.3,-6.0,-5.0,7.8,4.6,-7.1,-71.6,9
4.1,17,isocontour,87.94,0.2,-8.4,-70.7,-2.8,0.3,2.8,0.2,-8.4,-66.9,17
4.1,18,isocontour,85.41,4.1,-8.0,-81.1,-2.8,0.4,2.8,0.5,-8.4,-66.9,17
4.1,19,isocontour,83.37,-5.3,6.1,-65.5,0.2,2.7,2.7,-5.3,6.1,-62.4,19
4.1,20,isocontour,85.9,6.3,-6.5,-81.2,-0.4,3.1,3.1,4.6,-7.1,-71.6,9
4.2,1,isocontour,85.06,-3.4,8.6,-85.4,5.6,-0.2,5.6,-5.3,5.8,-62.4,19
4.2,2,isocontour,84.39,-8.8,3.0,-85.9,-4.3,-2.7,5.1,-5.3,5.8,-62.4,19
4.2,3,isocontour,85.01,-5.8,-6.7,-77.5,-2.1,1.2,2.4,0.5,-8.4,-66.9,17
4.2,4,isocontour,82.45,-4.4,-8.5,-90.8,2.9,-1.1,3.1,0.5,-8.4,-66.9,17
4.2,5,isocontour,81.94,-0.1,-9.4,-88.8,2.2,-1.1,2.5,0.5,-8.4,-66.9,17
4.2,6,isocontour,78.79,-0.5,9.3,-85.9,3.8,2.4,4.5,-5.3,5.8,-62.4,19
4.2,7,isocontour,80.25,-4.3,8.6,-91.6,5.5,-0.4,5.5,-5.3,5.8,-62.4,19
4.2,8,isocontour,86.05,4.2,-8.2,-84.3,0.9,5.2,5.3,0.5,-8.4,-66.9,17
4.2,9,isocontour,86.06,4.8,-7.4,-78.3,4.9,0.1,4.9,0.5,-8.4,-66.9,17
4.2,10,isocontour,88.59,-4.5,7.9,-82.4,5.4,1.5,5.6,-5.3,5.8,-62.4,19
4.2,11,isocontour,76.12,7.8,-4.9,-85.5,-1.9,-4.3,4.7,0.5,-8.4,-66.9,17
4.2,12,isocontour,81.19,-6.6,-6.0,-80.2,4.8,-2.7,5.5,0.5,-8.4,-66.9,17
4.2,13,isocontour,85.62,-5.2,7.1,-77.7,2.5,3.3,4.1,-5.3,5.8,-62.4,19
4.2,14,isocontour,81.68,0.2,9.2,-84.9,-1.2,0.2,1.2,-5.3,5.8,-62.4,19
4.2,15,isocontour,84.92,-1.8,8.9,-81.8,5.1,2.2,5.6,-5.3,5.8,-62.4,19
4.2,16,isocontour,82.59,5.4,-6.9,-77.4,-0.0,5.5,5.5,0.5,-8.4,-66.9,17
4.2,17,isocontour,87.62,0.7,-8.5,-72.7,4.9,-0.9,5.0,0.7,-8.5,-66.9,17
4.2,18,isocontour,85.35,4.3,-8.0,-82.4,2.8,0.6,2.9,0.5,-8.4,-66.9,17
4.2,19,isocontour,83.04,-4.9,6.3,-63.4,4.5,2.1,5.0,-5.3,5.8,-62.4,19
4.2,20,isocontour,85.73,6.5,-6.2,-79.6,2.1,3.4,4.0,0.5,-8.4,-66.9,17
4.3,1,isocontour,84.89,-3.1,8.3,-78.5,2.4,-3.1,3.9,-5.3,5.8,-62.4,19
4.3,2,isocontour,84.38,-8.6,2.9,-83.1,1.3,-0.9,1.6,-5.3,5.8,-62.4,19
4.3,3,isocontour,84.93,-6.0,-6.4,-77.2,-2.1,2.1,3.0,0.5,-8.4,-66.9,17
4.3,4,isocontour,82.07,-4.6,-8.0,-85.4,-2.4,4.6,5.2,0.5,-8.4,-66.9,17
4.3,5,isocontour,81.89,0.2,-9.4,-88.5,2.6,0.2,2.6,0.5,-8.4,-66.9,17
4.3,6,isocontour,78.79,-0.4,9.1,-83.7,0.9,-1.1,1.4,-5.3,5.8,-62.4,19
4.3,7,isocontour,80.11,-4.0,8.3,-85.3,3.0,-2.2,3.7,-5.3,5.8,-62.4,19
4.3,8,isocontour,86.04,4.3,-8.2,-85.8,1.7,-0.1,1.7,0.5,-8.4,-66.9,17
4.3,9,isocontour,85.99,4.7,-7.7,-81.8,-1.0,-2.9,3.1,0.5,-8.4,-66.9,17
4.3,10,isocontour,88.18,-5.0,7.9,-87.0,-5.4,-0.3,5.4,-5.3,5.8,-62.4,19
4.3,11,isocontour,75.96,7.5,-5.0,-81.0,-3.7,-1.3,3.9,0.5,-8.4,-66.9,17
4.3,12,isocontour,81.14,-6.8,-5.8,-79.5,-1.4,2.1,2.5,0.5,-8.4,-66.9,17
4.3,13,isocontour,85.53,-5.4,6.8,-75.9,-1.8,-2.6,3.2,-5.3,5.8,-62.4,19
4.3,14,isocontour,81.63,-0.0,9.2,-85.2,-2.8,0.2,2.8,-5.3,5.8,-62.4,19
4.3,15,isocontour,82.32,-1.0,9.3,-88.1,8.7,4.8,9.9,-5.3,5.8,-62.4,19
4.3,16,isocontour,82.49,5.2,-6.7,-71.7,-2.4,2.4,3.4,0.5,-8.4,-66.9,17
4.3,17,isocontour,87.3,1.2,-8.5,-74.3,4.9,-0.4,4.9,1.2,-8.5,-66.9,17
4.3,18,isocontour,83.76,4.4,-8.8,-96.9,0.4,-8.4,8.4,0.5,-8.4,-66.9,17
4.3,19,isocontour,82.63,-4.7,6.8,-67.9,2.0,4.9,5.3,-5.3,5.8,-62.4,19
4.3,20,isocontour,83.83,7.3,-5.7,-85.5,7.9,4.2,8.9,0.5,-8.4,-66.9,17
4.4,1,isocontour,84.81,-3.3,8.5,-83.7,-2.0,2.3,3.0,-5.3,5.8,-62.4,19
4.4,2,isocontour,84.37,-8.5,2.8,-80.6,1.1,-1.2,1.6,-5.3,5.8,-62.4,19
4.4,3,isocontour,83.75,-6.0,-5.7,-68.4,-0.3,7.6,7.6,0.5,-8.4,-66.9,17
4.4,4,isocontour,81.73,-4.9,-7.6,-80.8,-2.4,4.4,5.0,0.5,-8.4,-66.9,17
4.4,5,isocontour,81.59,0.5,-9.0,-81.9,3.1,3.7,4.8,0.5,-8.4,-66.9,17
4.4,6,isocontour,76.54,-1.3,8.8,-79.1,-8.8,-3.4,9.4,-5.3,5.8,-62.4,19
4.4,7,isocontour,79.98,-3.6,8.5,-84.7,3.4,1.2,3.6,-5.3,5.8,-62.4,19
4.4,8,isocontour,86.0,4.5,-8.0,-83.9,1.4,1.9,2.4,0.5,-8.4,-66.9,17
4.4,9,isocontour,84.73,4.9,-8.5,-96.0,2.2,-7.5,7.8,0.5,-8.4,-66.9,17
4.4,10,isocontour,88.09,-4.8,8.1,-89.4,1.9,2.7,3.3,-5.3,5.8,-62.4,19
4.4,11,isocontour,75.74,7.9,-4.8,-85.3,4.0,1.8,4.4,0.5,-8.4,-66.9,17
4.4,12,isocontour,79.79,-7.5,-5.4,-84.5,-6.8,4.2,8.0,0.5,-8.4,-66.9,17
4.4,13,isocontour,85.51,-5.6,6.8,-77.9,-1.9,-0.1,1.9,-5.3,5.8,-62.4,19
4.4,14,isocontour,81.62,0.1,9.2,-83.8,1.4,-0.8,1.6,-5.3,5.8,-62.4,19
4.4,15,isocontour,81.72,-1.5,9.7,-95.8,-5.0,3.4,6.0,-5.3,5.8,-62.4,19
4.4,16,isocontour,81.73,5.3,-6.0,-64.8,1.3,6.5,6.6,0.5,-8.4,-66.9,17
4.4,17,isocontour,87.26,1.4,-8.5,-74.8,2.5,0.1,2.5,1.4,-8.5,-66.9,17
4.4,18,isocontour,83.73,4.6,-8.8,-97.5,2.0,0.7,2.1,0.5,-8.4,-66.9,17
4.4,19,isocontour,82.17,-4.2,7.1,-69.0,4.3,3.5,5.5,-5.3,5.8,-62.4,19
4.4,20,isocontour,83.8,7.4,-5.6,-86.6,1.6,1.1,1.9,0.5,-8.4,-66.9,17
4.5,1,isocontour,84.01,-2.6,8.6,-81.4,6.6,1.0,6.7,-5.3,5.8,-62.4,19
4.5,2,isocontour,83.95,-8.8,2.3,-82.3,-2.4,-4.8,5.4,-5.3,5.8,-62.4,19
4.5,3,isocontour,83.3,-5.5,-5.6,-61.1,5.5,0.9,5.6,0.5,-8.4,-66.9,17
4.5,4,isocontour,81.55,-4.7,-7.9,-85.3,1.4,-3.8,4.0,0.5,-8.4,-66.9,17
4.5,5,isocontour,81.12,-0.1,-9.2,-83.8,-5.5,-1.2,5.6,0.5,-8.4,-66.9,17
4.5,6,isocontour,76.25,-0.9,9.1,-82.9,4.0,2.6,4.8,-5.3,5.8,-62.4,19
4.5,7,isocontour,79.98,-3.7,8.5,-86.1,-0.8,0.5,0.9,-5.3,5.8,-62.4,19
4.5,8,isocontour,85.6,3.9,-8.0,-79.4,-5.3,0.1,5.3,5.3,-6.0,-64.8,16
4.5,9,isocontour,84.71,5.0,-8.6,-99.9,1.0,-1.7,2.0,5.3,-6.0,-64.8,16
4.5,10,isocontour,87.62,-4.2,8.1,-84.1,5.6,-0.1,5.6,-5.3,5.8,-62.4,19
4.5,11,isocontour,75.72,7.7,-4.7,-82.5,-1.2,1.0,1.6,5.3,-6.0,-64.8,16
4.5,12,isocontour,79.74,-7.7,-5.5,-89.4,-2.3,-1.4,2.7,0.5,-8.4,-66.9,17
4.5,13,isocontour,85.47,-5.8,6.8,-79.6,-2.3,-0.7,2.4,-5.3,5.8,-62.4,19
4.5,14,isocontour,81.49,-0.2,8.9,-79.7,-2.8,-2.2,3.6,-5.3,5.8,-62.4,19
4.5,15,isocontour,81.64,-1.5,9.4,-90.2,-0.2,-3.0,3.0,-5.3,5.8,-62.4,19
4.5,16,isocontour,81.66,5.4,-6.3,-68.6,0.3,-2.8,2.8,5.4,-6.3,-64.8,16
4.5,17,isocontour,87.17,1.7,-8.5,-74.6,3.2,0.7,3.3,5.3,-6.0,-64.8,16
4.5,18,isocontour,83.69,4.3,-8.7,-94.6,-2.4,0.4,2.4,5.3,-6.0,-64.8,16
4.5,19,isocontour,82.03,-4.0,7.5,-72.1,1.9,3.2,3.7,-5.3,5.8,-62.4,19
4.5,20,isocontour,83.76,7.2,-5.7,-84.2,-2.4,-0.9,2.6,5.3,-6.0,-64.8,16
4.6,1,isocontour,83.54,-2.3,9.0,-86.8,3.8,4.1,5.6,-5.3,5.8,-62.4,19
4.6,2,isocontour,83.94,-8.9,2.2,-83.8,-1.1,-1.1,1.6,-5.3,5.8,-62.4,19
4.6,3,isocontour,83.22,-5.6,-5.8,-65.9,-1.7,-2.6,3.1,-5.6,-5.8,-61.1,3
4.6,4,isocontour,80.89,-4.2,-8.2,-85.3,5.5,-3.0,6.3,-5.5,-5.6,-61.1,3
4.6,5,isocontour,81.11,0.0,-9.3,-86.4,0.9,-1.4,1.7,5.3,-6.0,-64.8,16
4.6,6,isocontour,75.22,-0.2,9.4,-87.6,6.7,3.0,7.3,-5.3,5.8,-62.4,19
4.6,7,isocontour,79.94,-3.5,8.4,-82.5,2.2,-1.2,2.5,-5.3,5.8,-62.4,19
4.6,8,isocontour,85.35,4.1,-8.4,-87.6,1.9,-4.1,4.5,5.3,-6.0,-64.8,16
4.6,9,isocontour,84.32,5.0,-8.1,-90.8,-0.3,5.2,5.2,5.3,-6.0,-64.8,16
4.6,10,isocontour,87.16,-3.7,8.1,-79.1,5.6,-0.4,5.6,-5.3,5.8,-62.4,19
4.6,11,isocontour,75.67,8.0,-4.6,-84.9,2.4,1.4,2.8,5.3,-6.0,-64.8,16
4.6,12,isocontour,79.37,-7.2,-5.7,-84.2,4.9,-1.8,5.2,-5.5,-5.6,-61.1,3
4.6,13,isocontour,84.63,-6.4,6.4,-81.8,-5.7,-3.6,6.7,-5.3,5.8,-62.4,19
4.6,14,isocontour,81.27,0.2,8.8,-78.0,4.3,-1.0,4.4,-5.3,5.8,-62.4,19
4.6,15,isocontour,81.59,-1.4,9.1,-85.2,1.1,-2.5,2.7,-5.3,5.8,-62.4,19
4.6,16,isocontour,81.38,5.2,-6.8,-73.2,-1.2,-4.5,4.7,5.2,-6.8,-64.8,16
4.6,17,isocontour,87.11,2.0,-8.3,-73.3,2.5,1.3,2.8,5.3,-6.0,-64.8,16
4.6,18,isocontour,83.63,4.1,-8.6,-89.9,-2.5,1.5,2.9,5.3,-6.0,-64.8,16
4.6,19,isocontour,81.69,-3.6,7.5,-69.6,5.0,0.8,5.1,-5.3,5.8,-62.4,19
4.6,20,isocontour,83.34,6.8,-6.1,-82.7,-4.1,-3.6,5.5,5.3,-6.0,-64.8,16
4.7,1,isocontour,83.11,-2.8,9.1,-89.9,-5.5,0.1,5.5,-5.3,5.8,-62.4,19
4.7,2,isocontour,83.65,-8.8,2.6,-84.3,1.0,4.7,4.8,-5.3,5.8,-62.4,19
4.7,3,isocontour,82.75,-5.8,-6.4,-74.3,-1.6,-5.4,5.6,-5.8,-6.4,-61.1,3
4.7,4,isocontour,80.86,-4.4,-8.1,-84.5,-1.9,1.5,2.4,-5.5,-5.6,-61.1,3
4.7,5,isocontour,80.68,-0.4,-9.1,-82.1,-4.9,2.5,5.5,-5.5,-5.6,-61.1,3
4.7,6,isocontour,75.21,-0.1,9.3,-86.6,1.2,-0.5,1.3,-5.3,5.8,-62.4,19
4.7,7,isocontour,79.47,-3.7,8.9,-93.0,-2.2,5.2,5.6,-5.3,5.8,-62.4,19
4.7,8,isocontour,85.1,3.7,-8.3,-81.9,-4.4,1.4,4.6,5.3,-6.0,-64.8,16
4.7,9,isocontour,84.26,5.0,-7.8,-86.5,0.2,2.8,2.8,5.3,-6.0,-64.8,16
4.7,10,isocontour,84.99,-4.4,7.5,-76.2,-7.4,-5.7,9.3,-5.3,5.8,-62.4,19
4.7,11,isocontour,75.66,7.9,-4.4,-82.7,-0.4,1.7,1.7,5.3,-6.0,-64.8,16
4.7,12,isocontour,79.32,-6.9,-5.6,-79.9,2.6,0.5,2.6,-5.5,-5.6,-61.1,3
4.7,13,isocontour,83.53,-7.0,6.0,-85.1,-6.2,-4.1,7.4,-5.3,5.8,-62.4,19
4.7,14,isocontour,78.79,1.2,8.8,-79.1,9.8,-0.2,9.8,-5.3,5.8,-62.4,19
4.7,15,isocontour,81.27,-1.9,9.0,-84.4,-4.8,-1.3,5.0,-5.3,5.8,-62.4,19
4.7,16,isocontour,81.33,5.5,-6.9,-77.4,2.4,-1.2,2.7,5.5,-6.9,-64.8,16
4.7,17,isocontour,86.85,2.5,-8.3,-75.4,4.6,-0.0,4.6,5.3,-6.0,-64.8,16
4.7,18,isocontour,83.6,4.3,-8.7,-93.1,1.8,-1.0,2.1,5.3,-6.0,-64.8,16
4.7,19,isocontour,81.55,-3.2,7.7,-70.4,3.1,1.9,3.6,-5.3,5.8,-62.4,19
4.7,20,isocontour,83.18,6.9,-5.7,-81.1,1.7,3.4,3.8,5.3,-6.0,-64.8,16
4.8,1,isocontour,82.96,-2.4,9.1,-89.5,3.7,0.9,3.8,-5.3,5.8,-62.4,19
4.8,2,isocontour,83.64,-8.9,2.6,-86.9,-1.6,-0.2,1.6,-5.3,5.8,-62.4,19
4.8,3,isocontour,82.34,-6.3,-6.2,-77.4,-4.9,2.2,5.4,-6.3,-6.2,-61.1,3
4.8,4,isocontour,80.73,-4.7,-7.9,-85.2,-3.3,1.4,3.6,-5.5,-5.6,-61.1,3
4.8,5,isocontour,80.57,-0.7,-9.3,-86.7,-2.5,-2.3,3.4,-5.5,-5.6,-61.1,3
4.8,6,isocontour,74.87,-0.4,8.9,-79.2,-2.9,-4.1,5.0,-5.3,5.8,-62.4,19
4.8,7,isocontour,79.43,-3.6,9.1,-95.6,1.4,2.0,2.4,-5.3,5.8,-62.4,19
4.8,8,isocontour,84.87,3.6,-8.7,-88.9,-0.5,-4.4,4.4,-5.5,-5.6,-61.1,3
4.8,9,isocontour,84.15,5.3,-7.6,-86.0,2.7,2.2,3.5,5.3,-6.0,-64.8,16
4.8,10,isocontour,84.98,-4.3,7.4,-73.2,1.5,-1.2,1.9,-5.3,5.8,-62.4,19
4.8,11,isocontour,75.31,8.2,-4.0,-82.6,2.3,4.5,5.1,5.3,-6.0,-64.8,16
4.8,12,isocontour,78.87,-7.3,-5.2,-80.7,-3.7,4.1,5.5,-5.5,-5.6,-61.1,3
4.8,13,isocontour,83.41,-6.9,6.3,-87.3,1.3,3.3,3.5,-5.3,5.8,-62.4,19
4.8,14,isocontour,76.31,2.2,8.6,-79.2,9.6,-1.8,9.8,-5.3,5.8,-62.4,19
4.8,15,isocontour,80.85,-1.4,8.8,-78.7,4.9,-2.3,5.4,-5.3,5.8,-62.4,19
4.8,16,isocontour,80.87,5.9,-6.6,-78.5,4.6,3.2,5.6,5.9,-6.6,-64.8,16
4.8,17,isocontour,86.72,2.7,-8.1,-73.2,2.9,2.2,3.6,-5.5,-5.6,-61.1,3
4.8,18,isocontour,83.5,4.1,-8.3,-86.8,-1.3,3.1,3.4,-5.5,-5.6,-61.1,3
4.8,19,isocontour,81.48,-3.0,7.9,-72.0,2.4,1.9,3.1,-5.3,5.8,-62.4,19
4.8,20,isocontour,80.92,7.7,-5.2,-87.0,7.9,5.2,9.5,5.3,-6.0,-64.8,16
4.9,1,isocontour,82.52,-1.9,9.0,-84.3,5.3,-1.6,5.5,-5.3,5.8,-62.4,19
4.9,2,isocontour,83.63,-9.0,2.7,-89.4,-1.0,1.3,1.6,-5.3,5.8,-62.4,19
4.9,3,isocontour,81.88,-6.6,-5.7,-75.2,-2.8,4.8,5.6,-6.6,-5.7,-61.1,3
4.9,4,isocontour,80.65,-4.8,-7.6,-81.7,-1.1,2.9,3.1,-5.5,-5.6,-61.1,3
4.9,5,isocontour,79.2,-1.5,-9.1,-85.1,-7.8,1.7,8.0,-5.5,-5.6,-61.1,3
4.9,6,isocontour,74.53,0.1,9.1,-83.5,4.4,2.4,5.0,-5.3,5.8,-62.4,19
4.9,7,isocontour,79.39,-3.4,9.0,-92.9,2.3,-0.6,2.4,-5.3,5.8,-62.4,19
4.9,8,isocontour,84.85,3.7,-8.9,-92.6,0.7,-1.8,1.9,-5.5,-5.6,-61.1,3
4.9,9,isocontour,83.97,5.6,-7.4,-85.8,3.2,2.5,4.1,-5.5,-5.6,-61.1,3
4.9,10,isocontour,84.88,-4.0,7.4,-70.6,3.3,0.1,3.3,-5.3,5.8,-62.4,19
4.9,11,isocontour,73.86,8.5,-3.2,-82.5,3.2,7.5,8.2,5.3,-6.0,-64.8,16
4.9,12,isocontour,76.23,-8.0,-4.5,-84.3,-6.9,7.2,10.0,-5.5,-5.6,-61.1,3
4.9,13,isocontour,83.07,-6.4,6.3,-80.4,5.0,-0.2,5.0,-5.3,5.8,-62.4,19
4.9,14,isocontour,75.34,2.9,8.7,-83.4,7.1,0.3,7.1,-5.3,5.8,-62.4,19
4.9,15,isocontour,80.6,-1.1,9.1,-83.9,3.1,3.3,4.5,-5.3,5.8,-62.4,19
4.9,16,isocontour,78.61,6.8,-6.1,-83.1,8.3,4.6,9.5,-5.5,-5.6,-61.1,3
4.9,17,isocontour,86.5,3.2,-8.1,-76.1,4.3,-0.2,4.3,-5.5,-5.6,-61.1,3
4.9,18,isocontour,83.04,4.4,-7.8,-80.6,2.3,5.0,5.5,-5.5,-5.6,-61.1,3
4.9,19,isocontour,81.06,-2.5,8.1,-71.3,5.2,1.4,5.4,-5.3,5.8,-62.4,19
4.9,20,isocontour,80.92,7.7,-5.2,-86.5,-0.0,0.5,0.5,-5.5,-5.6,-61.1,3
5.0,1,isocontour,82.18,-1.5,8.8,-79.1,4.6,-2.1,5.1,-1.5,8.8,-84.3,1
5.0,2,isocontour,83.53,-9.0,3.1,-89.8,0.8,3.2,3.3,-9.0,3.1,-89.4,2
5.0,3,isocontour,81.58,-6.1,-5.5,-67.7,4.7,1.4,4.9,-6.1,-5.5,-75.2,3
5.0,4,isocontour,80.19,-4.5,-8.1,-86.8,2.7,-4.8,5.5,-4.5,-8.1,-81.7,4
5.0,5,isocontour,79.13,-1.5,-8.8,-80.4,-0.7,2.8,2.9,-1.5,-8.8,-85.1,5
5.0,6,isocontour,73.65,0.7,8.9,-80.2,6.6,-2.1,6.9,0.7,8.9,-83.5,6
5.0,7,isocontour,78.92,-3.7,8.6,-87.8,-3.6,-4.3,5.6,-3.7,8.6,-92.9,7
5.0,8,isocontour,84.56,3.8,-8.4,-85.9,1.5,4.5,4.7,3.8,-8.4,-92.6,8
5.0,9,isocontour,83.8,5.3,-7.6,-85.8,-3.3,-2.4,4.1,5.3,-7.6,-85.8,9
5.0,10,isocontour,84.47,-4.4,7.1,-70.5,-4.6,-2.7,5.3,-4.4,7.1,-70.6,10
5.0,11,isocontour,72.47,9.0,-2.6,-87.4,4.9,6.4,8.1,9.0,-2.6,-82.5,11
5.0,12,isocontour,76.21,-8.1,-4.6,-87.3,-1.1,-1.4,1.8,-8.1,-4.6,-84.3,12
5.0,13,isocontour,82.62,-6.9,6.2,-86.3,-5.4,-1.1,5.5,-6.9,6.2,-80.4,13
5.0,14,isocontour,74.83,3.4,8.5,-83.7,5.5,-1.8,5.8,3.4,8.5,-83.4,14
5.0,15,isocontour,79.57,-0.4,9.4,-88.0,6.8,2.8,7.4,-0.4,9.4,-83.9,15
5.0,16,isocontour,78.28,6.9,-6.6,-91.1,1.3,-4.8,5.0,6.9,-6.6,-83.1,16
5.0,17,isocontour,86.14,3.7,-8.1,-78.6,5.1,0.6,5.1,3.7,-8.1,-76.1,17
5.0,18,isocontour,82.97,4.1,-7.9,-79.2,-2.9,-0.7,3.0,4.1,-7.9,-80.6,18
5.0,19,isocontour,80.89,-2.9,8.1,-73.6,-4.0,0.0,4.0,-2.9,8.1,-71.3,19
5.0,20,isocontour,80.45,7.3,-5.5,-83.4,-4.5,-3.4,5.6,7.3,-5.5,-86.5,20
5.1,1,isocontour,82.13,-1.7,8.9,-82.7,-2.0,1.7,2.6,-4.4,7.1,-70.5,10
5.1,2,isocontour,83.08,-8.7,3.6,-88.5,2.6,4.9,5.5,-6.9,6.2,-80.4,13
5.1,3,isocontour,81.42,-6.3,-5.9,-74.0,-2.1,-3.2,3.8,-6.3,-5.9,-67.7,3
5.1,4,isocontour,79.65,-4.5,-8.7,-95.9,0.8,-5.8,5.9,-6.1,-5.5,-67.7,3
5.1,5,isocontour,78.82,-1.1,-9.1,-83.8,4.2,-2.5,4.9,-1.1,-9.1,-80.4,5
5.1,6,isocontour,73.19,1.3,9.0,-83.3,5.5,1.1,5.6,-2.9,8.1,-71.3,19
5.1,7,isocontour,78.86,-3.4,8.5,-84.6,2.7,-0.8,2.8,-4.4,7.1,-70.5,10
