Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2880.0,0.001,1.152
0.2,2813.33,0.001,1.125
0.3,2813.33,0.002,1.125
0.4,2906.66,0.003,1.163
0.5,2840.0,0.003,1.136
0.6,3000.0,0.004,1.2
0.7,2866.66,0.005,1.147
0.8,2866.66,0.005,1.147
0.9,3000.0,0.006,1.2
1.0,2970.47,0.007,1.188
1.1,2903.81,0.007,1.162
1.2,2937.14,0.008,1.175
1.3,2937.14,0.009,1.175
1.4,2903.81,0.009,1.162
1.5,3037.14,0.01,1.215
1.6,3037.14,0.011,1.215
1.7,3050.47,0.011,1.22
1.8,3070.47,0.012,1.228
1.9,3003.81,0.013,1.202
2.0,3003.81,0.013,1.202
2.1,2970.47,0.014,1.188
2.2,3003.81,0.015,1.202
2.3,2910.48,0.015,1.164
2.4,2850.0,0.016,1.14
2.5,2816.67,0.017,1.127
2.6,2836.67,0.017,1.135
2.7,2963.33,0.018,1.185
2.8,2943.33,0.019,1.177
2.9,3043.33,0.019,1.217
3.0,3023.33,0.02,1.209
3.1,2943.33,0.021,1.177
3.2,2943.33,0.021,1.177
3.3,2943.33,0.022,1.177
3.4,3023.33,0.023,1.209
3.5,3010.0,0.023,1.204
3.6,2863.81,0.024,1.146
3.7,3017.14,0.025,1.207
3.8,2800.95,0.025,1.12
3.9,2857.14,0.026,1.143
4.0,2904.76,0.027,1.162
4.1,2904.76,0.027,1.162
4.2,2681.9,0.028,1.073
4.3,2848.57,0.029,1.139
4.4,2924.76,0.029,1.17
4.5,2924.76,0.03,1.17
4.6,2874.29,0.031,1.15
4.7,2854.29,0.031,1.142
4.8,2787.62,0.032,1.115
4.9,2764.76,0.033,1.106
5.0,2811.43,0.033,1.125
5.1,2838.1,0.034,1.135
5.2,3001.43,0.035,1.201
5.3,3050.95,0.035,1.22
5.4,2974.76,0.036,1.19
5.5,2934.76,0.037,1.174
5.6,2868.09,0.037,1.147
5.7,2888.09,0.038,1.155
5.8,2888.09,0.039,1.155
5.9,3095.24,0.039,1.238
6.0,3081.9,0.04,1.233
6.1,3049.52,0.041,1.22
6.2,3016.19,0.041,1.206
6.3,2882.86,0.042,1.153
