Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-4.56,1.37,22.48,-5.06,-27.04,6.43,27.794,0.0,0.444,330.0,1.0
0.1,-4.56,1.33,22.43,-4.93,-26.99,6.26,27.706,0.001,0.446,329.81428,0.999
0.2,-4.5,1.33,22.04,-5.3,-26.54,6.63,27.356,0.001,0.453,329.60239,0.999
0.3,-4.5,1.34,22.04,-5.18,-26.54,6.52,27.329,0.002,0.453,329.39572,0.998
0.4,-4.49,1.35,21.64,-5.53,-26.13,6.88,27.021,0.003,0.46,329.27545,0.998
0.5,-4.5,1.34,21.34,-6.04,-25.84,7.38,26.873,0.003,0.463,329.15852,0.997
0.6,-4.04,0.93,20.96,-6.45,-25.0,7.38,26.067,0.004,0.479,328.96365,0.997
0.7,-3.88,0.38,21.14,-6.95,-25.02,7.33,26.072,0.005,0.479,328.88224,0.997
0.8,-3.85,0.37,21.4,-7.05,-25.25,7.42,26.318,0.005,0.474,328.70492,0.996
0.9,-3.81,0.36,21.34,-7.64,-25.15,8.0,26.392,0.006,0.472,328.58474,0.996
1.0,-4.36,1.16,21.56,-7.67,-25.92,8.83,27.383,0.007,0.452,328.49056,0.995
1.1,-3.75,0.56,21.26,-8.19,-25.01,8.75,26.496,0.007,0.47,328.35164,0.995
1.2,-3.69,0.27,20.95,-8.12,-24.64,8.39,26.029,0.008,0.479,328.25394,0.995
1.3,-2.76,0.01,20.51,-8.26,-23.27,8.27,24.696,0.009,0.506,328.11468,0.994
1.4,-0.34,-0.81,20.23,-8.17,-20.57,7.36,21.847,0.009,0.563,327.95631,0.994
1.5,-0.62,0.78,20.32,-8.09,-20.94,8.87,22.741,0.01,0.545,327.80221,0.993
1.6,2.79,-1.13,20.6,-8.29,-17.81,7.16,19.195,0.011,0.616,327.60028,0.993
1.7,5.02,-4.0,20.18,-8.67,-15.16,4.67,15.863,0.011,0.683,327.4334,0.992
1.8,7.77,-7.12,19.97,-8.55,-12.2,1.43,12.284,0.012,0.754,327.27425,0.992
1.9,8.82,-6.94,20.19,-8.58,-11.37,1.64,11.488,0.013,0.77,327.05101,0.991
2.0,-3.72,0.97,20.19,-9.16,-23.91,10.13,25.967,0.013,0.481,326.91098,0.991
2.1,0.29,0.33,20.11,-9.01,-19.82,9.34,21.91,0.014,0.562,326.73973,0.99
2.2,4.37,-1.66,19.8,-9.53,-15.43,7.87,17.321,0.015,0.654,326.5291,0.989
2.3,6.75,-1.2,20.03,-9.87,-13.28,8.67,15.86,0.015,0.683,326.34134,0.989
2.4,9.24,1.36,20.22,-9.87,-10.98,11.23,15.706,0.016,0.686,326.2046,0.988
2.5,4.69,1.96,20.44,-10.24,-15.75,12.2,19.922,0.017,0.602,326.04411,0.988
2.6,12.31,1.19,20.27,-10.09,-7.96,11.28,13.806,0.017,0.724,325.88417,0.988
2.7,15.28,-0.24,20.42,-10.05,-5.14,9.81,11.075,0.018,0.778,325.7101,0.987
2.8,17.33,-1.19,19.95,-10.31,-2.62,9.12,9.489,0.019,0.81,325.4807,0.986
2.9,18.98,-0.48,19.64,-10.22,-0.66,9.74,9.762,0.019,0.805,325.27902,0.986
3.0,-2.81,0.84,19.86,-10.3,-22.67,11.14,25.259,0.02,0.495,325.10642,0.985
3.1,1.4,-0.72,19.7,-10.87,-18.3,10.15,20.926,0.021,0.581,324.87418,0.984
3.2,5.16,-1.57,19.94,-11.02,-14.78,9.45,17.543,0.021,0.649,324.61009,0.984
3.3,9.6,-2.37,19.92,-11.58,-10.32,9.21,13.832,0.022,0.723,324.45113,0.983
3.4,15.19,-2.73,20.16,-11.82,-4.97,9.09,10.36,0.023,0.793,324.27576,0.983
3.5,5.55,1.65,20.05,-11.66,-14.5,13.31,19.683,0.023,0.606,324.10225,0.982
3.6,13.4,-0.28,20.22,-11.66,-6.82,11.38,13.267,0.024,0.735,323.88508,0.981
3.7,19.18,-2.21,19.79,-12.06,-0.61,9.85,9.869,0.025,0.803,323.7223,0.981
3.8,20.4,-2.42,19.78,-11.92,0.62,9.5,9.52,0.025,0.81,323.54342,0.98
3.9,21.28,-2.64,19.82,-12.46,1.46,9.82,9.928,0.026,0.801,323.3274,0.98
4.0,-1.67,0.92,19.98,-12.45,-21.65,13.37,25.446,0.027,0.491,323.17705,0.979
4.1,3.04,-0.83,19.49,-12.7,-16.45,11.87,20.285,0.027,0.594,322.96721,0.979
4.2,7.77,-2.42,19.7,-13.03,-11.93,10.61,15.965,0.028,0.681,322.83369,0.978
4.3,12.95,-2.78,19.56,-13.6,-6.61,10.82,12.679,0.029,0.746,322.64778,0.978
4.4,17.3,-3.81,19.08,-13.94,-1.78,10.13,10.285,0.029,0.794,322.49924,0.977
4.5,6.55,1.3,18.61,-14.3,-12.06,15.6,19.718,0.03,0.606,322.27502,0.977
4.6,17.37,-1.24,18.76,-14.28,-1.39,13.04,13.114,0.031,0.738,322.07081,0.976
4.7,21.75,-4.26,18.89,-14.71,2.86,10.45,10.834,0.031,0.783,321.79102,0.975
4.8,23.18,-4.82,18.61,-15.24,4.57,10.42,11.378,0.032,0.772,321.51813,0.974
4.9,23.34,-4.91,18.57,-15.78,4.77,10.87,11.871,0.033,0.763,321.34716,0.974
