Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,21,0.0,-12.4,-3.3,,,0.278
0.0,22,0.0,0.6,-15.4,,,0.278
0.0,23,0.0,3.9,2.7,,,0.278
0.0,24,0.0,21.6,3.3,,,0.278
0.0,25,0.0,-18.0,3.1,,,0.278
0.1,21,0.0,-12.4,-3.2,1.0,11.284,0.278
0.1,22,0.0,0.5,-15.4,0.0,22.568,0.278
0.1,23,0.0,4.0,2.7,0.0,22.568,0.278
0.1,24,0.0,21.7,3.3,0.0,22.568,0.278
0.1,25,0.0,-18.0,3.1,1.0,11.284,0.278
0.2,21,0.0,-12.4,-3.1,1.0,11.284,0.278
0.2,22,0.0,0.6,-15.4,0.0,22.568,0.278
0.2,23,0.0,4.0,2.9,0.0,22.568,0.278
0.2,24,0.0,21.7,3.4,0.0,22.568,0.278
0.2,25,0.0,-18.0,3.2,1.0,11.284,0.278
0.3,21,0.0,-12.4,-3.2,1.0,11.284,0.278
0.3,22,0.0,0.7,-15.4,0.0,22.568,0.278
0.3,23,0.0,3.9,3.0,0.0,22.568,0.278
0.3,24,0.0,21.7,3.5,0.0,22.568,0.278
0.3,25,0.0,-18.0,3.3,1.0,11.284,0.278
0.4,21,0.0,-12.4,-3.1,1.0,11.284,0.278
0.4,22,0.0,0.8,-15.4,0.0,22.568,0.278
0.4,23,0.0,3.9,3.1,0.0,22.568,0.278
0.4,24,0.0,21.7,3.5,0.0,22.568,0.278
0.4,25,0.0,-18.1,3.2,1.0,11.284,0.278
0.5,21,0.0,-12.4,-3.1,1.0,11.284,0.278
0.5,22,0.0,0.8,-15.4,0.0,22.568,0.278
0.5,23,0.001,3.8,3.3,0.0,22.568,0.277
0.5,24,0.0,21.7,3.5,0.0,22.568,0.278
0.5,25,0.0,-18.0,3.3,1.0,11.284,0.278
0.6,21,0.0,-12.4,-3.0,1.0,11.284,0.278
0.6,22,0.0,0.8,-15.4,0.0,22.568,0.278
0.6,23,0.004,3.7,3.5,0.0,22.568,0.277
0.6,24,0.0,21.7,3.4,0.0,22.568,0.278
0.6,25,0.0,-18.0,3.4,1.0,11.284,0.278
0.7,21,0.0,-12.3,-3.0,1.0,11.284,0.278
0.7,22,0.0,0.8,-15.4,0.0,22.568,0.278
0.7,23,0.015,3.6,3.7,0.0,22.568,0.274
0.7,24,0.0,21.7,3.4,0.0,22.568,0.278
0.7,25,0.0,-18.0,3.5,1.0,11.284,0.278
0.8,21,0.0,-12.3,-3.1,1.0,11.284,0.278
0.8,22,0.0,0.8,-15.4,0.0,22.568,0.278
0.8,23,0.038,3.6,3.9,0.0,22.568,0.267
0.8,24,0.0,21.7,3.3,0.0,22.568,0.278
0.8,25,0.0,-18.0,3.4,1.0,11.284,0.278
0.9,21,0.0,-12.4,-3.2,1.0,11.284,0.278
0.9,22,0.0,0.7,-15.3,0.0,22.568,0.278
0.9,23,0.073,3.7,4.2,0.0,22.568,0.258
0.9,24,0.0,21.7,3.2,0.0,22.568,0.278
0.9,25,0.0,-18.0,3.5,1.0,11.284,0.278
1.0,21,0.0,-12.3,-3.1,1.0,11.284,0.278
1.0,22,0.0,0.6,-15.3,0.0,22.568,0.278
1.0,23,0.113,3.8,4.4,0.0,22.568,0.246
1.0,24,0.0,21.7,3.1,0.0,22.568,0.278
1.0,25,0.0,-18.0,3.5,1.0,11.284,0.278
1.1,21,0.0,-12.1,-3.1,1.0,11.284,0.278
1.1,22,0.0,0.7,-15.3,0.0,22.568,0.278
1.1,23,0.166,3.9,4.7,0.0,22.568,0.232
1.1,24,0.0,21.7,3.2,0.0,22.568,0.278
1.1,25,0.0,-18.0,3.6,1.0,11.284,0.278
1.2,21,0.0,-11.9,-3.0,1.0,11.284,0.278
1.2,22,0.0,0.5,-15.1,0.0,22.568,0.278
1.2,23,0.233,3.9,4.9,0.0,22.568,0.213
1.2,24,0.001,21.7,3.5,0.0,22.568,0.277
1.2,25,0.0,-18.0,3.6,1.0,11.284,0.278
1.3,21,0.001,-11.7,-3.0,1.0,11.284,0.277
1.3,22,0.0,0.4,-14.9,0.0,22.568,0.278
1.3,23,0.311,3.9,5.2,0.0,22.568,0.191
1.3,24,0.003,21.6,3.6,0.0,22.568,0.277
1.3,25,0.0,-18.0,3.8,1.0,11.284,0.278
1.4,21,0.002,-11.5,-3.1,1.0,11.284,0.277
1.4,22,0.0,0.5,-14.7,0.0,22.568,0.278
1.4,23,0.388,3.9,5.4,0.0,22.568,0.17
1.4,24,0.005,21.5,3.7,0.0,22.568,0.276
1.4,25,0.001,-17.8,4.0,1.0,11.284,0.277
1.5,21,0.004,-11.2,-3.0,1.0,11.284,0.277
1.5,22,0.0,0.5,-14.5,0.0,22.568,0.278
1.5,23,0.483,4.0,5.6,0.0,22.568,0.144
1.5,24,0.011,21.5,4.0,0.0,22.568,0.275
1.5,25,0.002,-17.6,4.0,1.0,11.284,0.277
1.6,21,0.008,-11.0,-2.8,1.0,11.284,0.276
1.6,22,0.001,0.3,-14.3,0.0,22.568,0.277
1.6,23,0.578,3.9,5.8,0.0,22.568,0.117
1.6,24,0.018,21.4,4.3,0.0,22.568,0.273
1.6,25,0.004,-17.5,4.0,1.0,11.284,0.277
1.7,21,0.013,-10.8,-2.9,1.0,11.284,0.274
1.7,22,0.002,0.4,-14.1,0.0,22.568,0.277
1.7,23,0.672,3.9,6.0,0.0,22.568,0.091
1.7,24,0.028,21.3,4.4,0.0,22.568,0.27
1.7,25,0.007,-17.2,4.0,1.0,11.284,0.276
1.8,21,0.019,-10.5,-2.8,1.0,11.284,0.272
1.8,22,0.003,0.4,-13.9,0.0,22.568,0.277
1.8,23,0.771,4.0,6.1,0.0,22.568,0.064
1.8,24,0.042,21.3,4.7,0.0,22.568,0.266
1.8,25,0.012,-17.0,4.1,1.0,11.284,0.274
1.9,21,0.027,-10.4,-2.7,1.0,11.284,0.27
1.9,22,0.006,0.5,-13.7,0.0,22.568,0.276
1.9,23,0.872,3.9,6.4,0.0,22.568,0.036
1.9,24,0.058,21.2,4.8,0.0,22.568,0.262
1.9,25,0.017,-16.8,4.2,1.0,11.284,0.273
2.0,21,0.037,-10.2,-2.7,1.0,11.284,0.267
2.0,22,0.009,0.6,-13.4,0.0,22.568,0.275
2.0,23,0.974,3.8,6.7,0.0,22.568,0.007
2.0,24,0.08,21.0,5.0,0.0,22.568,0.256
2.0,25,0.024,-16.6,4.2,1.0,11.284,0.271
2.1,21,0.048,-10.1,-2.8,1.0,11.284,0.264
2.1,22,0.014,0.6,-13.2,0.0,22.568,0.274
2.1,23,1.061,3.9,6.9,0.0,22.568,0.017
2.1,24,0.102,21.0,5.2,0.0,22.568,0.249
2.1,25,0.033,-16.5,4.5,1.0,11.284,0.269
2.2,21,0.061,-9.9,-2.8,1.0,11.284,0.261
2.2,22,0.02,0.5,-13.0,0.0,22.568,0.272
2.2,23,1.084,3.7,6.8,0.0,22.568,0.023
2.2,24,0.127,20.9,5.3,0.0,22.568,0.242
2.2,25,0.043,-16.4,4.5,1.0,11.284,0.266
2.3,21,0.077,-9.6,-2.7,1.0,11.284,0.256
2.3,22,0.028,0.6,-12.8,0.0,22.568,0.27
2.3,23,1.103,3.5,6.7,0.0,22.568,0.029
2.3,24,0.156,20.8,5.5,0.0,22.568,0.234
2.3,25,0.056,-16.2,4.6,1.0,11.284,0.262
2.4,21,0.097,-9.4,-2.6,1.0,11.284,0.251
2.4,22,0.037,0.5,-12.6,0.0,22.568,0.267
