Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.26,-1.16,0.0,0.0,1.26,-1.16,1.713,0.0,0.966,330.0,1.0
0.1,1.3,-1.15,0.0,0.0,1.3,-1.15,1.736,0.001,0.965,329.72522,0.999
0.2,1.29,-1.12,0.0,0.0,1.29,-1.12,1.708,0.001,0.966,329.51444,0.999
0.3,1.22,-1.12,0.0,0.0,1.22,-1.12,1.656,0.002,0.967,329.18904,0.998
0.4,1.19,-1.16,0.0,0.0,1.19,-1.16,1.662,0.003,0.967,328.9121,0.997
0.5,1.2,-1.11,0.0,0.0,1.2,-1.11,1.635,0.003,0.967,328.70045,0.996
0.6,1.2,-1.12,0.0,0.0,1.2,-1.12,1.641,0.004,0.967,328.48845,0.995
0.7,1.18,-1.12,0.0,0.0,1.18,-1.12,1.627,0.005,0.967,328.27621,0.995
0.8,1.21,-1.09,0.0,0.0,1.21,-1.09,1.629,0.005,0.967,328.13762,0.994
0.9,2.79,-1.54,0.0,0.0,2.79,-1.54,3.187,0.006,0.936,327.98791,0.994
1.0,1.61,-1.28,0.0,0.0,1.61,-1.28,2.057,0.007,0.959,327.83383,0.993
1.1,2.78,-0.69,0.0,0.0,2.78,-0.69,2.864,0.007,0.943,327.572,0.993
1.2,0.8,1.34,0.0,0.0,0.8,1.34,1.561,0.008,0.969,327.38025,0.992
1.3,-0.04,2.85,0.0,0.0,-0.04,2.85,2.85,0.009,0.943,327.16004,0.991
1.4,0.0,3.28,0.0,0.0,0.0,3.28,3.28,0.009,0.934,327.01416,0.991
1.5,0.81,-0.16,0.0,0.0,0.81,-0.16,0.826,0.01,0.983,326.80834,0.99
1.6,0.21,2.06,0.0,0.0,0.21,2.06,2.071,0.011,0.959,326.67356,0.99
1.7,0.36,2.98,0.0,0.0,0.36,2.98,3.002,0.011,0.94,326.56276,0.99
1.8,1.16,4.38,0.0,0.0,1.16,4.38,4.531,0.012,0.909,326.44153,0.989
1.9,1.73,5.4,0.0,0.0,1.73,5.4,5.67,0.013,0.887,326.32177,0.989
2.0,1.24,-1.02,0.0,0.0,1.24,-1.02,1.606,0.013,0.968,326.10577,0.988
2.1,1.72,0.4,0.0,0.0,1.72,0.4,1.766,0.014,0.965,325.94896,0.988
2.2,1.64,3.08,0.0,0.0,1.64,3.08,3.489,0.015,0.93,325.85117,0.987
2.3,1.64,4.95,0.0,0.0,1.64,4.95,5.215,0.015,0.896,325.68809,0.987
2.4,2.13,6.0,0.0,0.0,2.13,6.0,6.367,0.016,0.873,325.50048,0.986
2.5,1.3,0.46,0.0,0.0,1.3,0.46,1.379,0.017,0.972,325.38054,0.986
2.6,1.18,3.15,0.0,0.0,1.18,3.15,3.364,0.017,0.933,325.27359,0.986
2.7,1.76,5.63,0.0,0.0,1.76,5.63,5.899,0.018,0.882,325.14945,0.985
2.8,1.68,5.62,0.0,0.0,1.68,5.62,5.866,0.019,0.883,325.04579,0.985
2.9,1.86,6.01,0.0,0.0,1.86,6.01,6.291,0.019,0.874,324.89113,0.985
3.0,1.14,0.21,0.0,0.0,1.14,0.21,1.159,0.02,0.977,324.73267,0.984
3.1,1.26,3.55,0.0,0.0,1.26,3.55,3.767,0.021,0.925,324.61204,0.984
3.2,0.49,3.82,0.0,0.0,0.49,3.82,3.851,0.021,0.923,324.47746,0.983
3.3,-0.1,2.79,0.0,0.0,-0.1,2.79,2.792,0.022,0.944,324.37549,0.983
3.4,-0.44,2.02,0.0,0.0,-0.44,2.02,2.067,0.023,0.959,324.23991,0.983
3.5,0.92,-0.09,0.0,0.0,0.92,-0.09,0.924,0.023,0.982,324.1235,0.982
3.6,0.89,0.93,0.0,0.0,0.89,0.93,1.287,0.024,0.974,323.95566,0.982
3.7,0.06,1.73,0.0,0.0,0.06,1.73,1.731,0.025,0.965,323.84793,0.981
3.8,-0.34,1.86,0.0,0.0,-0.34,1.86,1.891,0.025,0.962,323.74964,0.981
3.9,-0.32,1.7,0.0,0.0,-0.32,1.7,1.73,0.026,0.965,323.65375,0.981
4.0,1.34,-0.84,0.0,0.0,1.34,-0.84,1.582,0.027,0.968,323.50159,0.98
4.1,1.84,-0.7,0.0,0.0,1.84,-0.7,1.969,0.027,0.961,323.39573,0.98
4.2,0.56,-0.17,0.0,0.0,0.56,-0.17,0.585,0.028,0.988,323.23048,0.979
4.3,-0.37,1.06,0.0,0.0,-0.37,1.06,1.123,0.029,0.978,323.09555,0.979
4.4,-0.34,1.18,0.0,0.0,-0.34,1.18,1.228,0.029,0.975,322.99294,0.979
4.5,1.03,-0.28,0.0,0.0,1.03,-0.28,1.067,0.03,0.979,322.87919,0.978
4.6,0.88,0.58,0.0,0.0,0.88,0.58,1.054,0.031,0.979,322.74122,0.978
4.7,0.07,0.8,0.0,0.0,0.07,0.8,0.803,0.031,0.984,322.62726,0.978
4.8,0.15,0.72,0.0,0.0,0.15,0.72,0.735,0.032,0.985,322.43796,0.977
4.9,0.22,0.64,0.0,0.0,0.22,0.64,0.677,0.033,0.986,322.32382,0.977
5.0,0.95,-0.3,0.0,0.0,0.95,-0.3,0.996,0.033,0.98,322.21941,0.976
5.1,0.36,0.26,0.0,0.0,0.36,0.26,0.444,0.034,0.991,322.08307,0.976
5.2,0.24,0.45,0.0,0.0,0.24,0.45,0.51,0.035,0.99,321.95951,0.976
5.3,-0.18,0.74,0.0,0.0,-0.18,0.74,0.762,0.035,0.985,321.84304,0.975
5.4,-0.14,0.73,0.0,0.0,-0.14,0.73,0.743,0.036,0.985,321.70103,0.975
5.5,1.03,-0.27,0.0,0.0,1.03,-0.27,1.065,0.037,0.979,321.60137,0.975
5.6,1.12,-0.36,0.0,0.0,1.12,-0.36,1.176,0.037,0.976,321.46216,0.974
5.7,0.51,0.2,0.0,0.0,0.51,0.2,0.548,0.038,0.989,321.31437,0.974
5.8,0.08,0.44,0.0,0.0,0.08,0.44,0.447,0.039,0.991,321.10921,0.973
5.9,0.15,0.35,0.0,0.0,0.15,0.35,0.381,0.039,0.992,320.96351,0.973
6.0,1.45,-0.92,0.0,0.0,1.45,-0.92,1.717,0.04,0.966,320.82531,0.972
6.1,2.22,-0.61,0.0,0.0,2.22,-0.61,2.302,0.041,0.954,320.71627,0.972
6.2,1.26,-0.66,0.0,0.0,1.26,-0.66,1.422,0.041,0.972,320.55411,0.971
6.3,0.4,0.07,0.0,0.0,0.4,0.07,0.406,0.042,0.992,320.40034,0.971
6.4,0.54,0.38,0.0,0.0,0.54,0.38,0.66,0.043,0.987,320.29025,0.971
6.5,1.1,-0.4,0.0,0.0,1.1,-0.4,1.17,0.043,0.977,320.18398,0.97
6.6,1.24,0.06,0.0,0.0,1.24,0.06,1.241,0.044,0.975,320.02918,0.97
6.7,1.1,0.22,0.0,0.0,1.1,0.22,1.122,0.045,0.978,319.90268,0.969
6.8,0.67,0.6,0.0,0.0,0.67,0.6,0.899,0.045,0.982,319.78601,0.969
6.9,0.69,0.65,0.0,0.0,0.69,0.65,0.948,0.046,0.981,319.66491,0.969
7.0,1.21,-0.37,0.0,0.0,1.21,-0.37,1.265,0.047,0.975,319.534,0.968
7.1,0.77,-0.05,0.0,0.0,0.77,-0.05,0.772,0.047,0.985,319.39292,0.968
7.2,0.89,-0.22,0.0,0.0,0.89,-0.22,0.917,0.048,0.982,319.22784,0.967
7.3,1.09,-1.09,0.0,0.0,1.09,-1.09,1.541,0.049,0.969,319.12755,0.967
7.4,1.4,-2.82,0.0,0.0,1.4,-2.82,3.148,0.049,0.937,318.99819,0.967
7.5,1.64,-2.04,0.0,0.0,1.64,-2.04,2.617,0.05,0.948,318.80128,0.966
7.6,1.85,-3.56,0.0,0.0,1.85,-3.56,4.012,0.051,0.92,318.64406,0.966
7.7,1.67,-4.62,0.0,0.0,1.67,-4.62,4.913,0.051,0.902,318.4215,0.965
7.8,1.71,-4.61,0.0,0.0,1.71,-4.61,4.917,0.052,0.902,318.28888,0.965
7.9,1.74,-4.6,0.0,0.0,1.74,-4.6,4.918,0.053,0.902,318.1636,0.964
8.0,1.7,-0.7,0.0,0.0,1.7,-0.7,1.838,0.053,0.963,318.0293,0.964
8.1,2.62,-0.66,0.0,0.0,2.62,-0.66,2.702,0.054,0.946,317.91627,0.963
8.2,2.19,0.08,0.0,0.0,2.19,0.08,2.191,0.055,0.956,317.75644,0.963
8.3,1.3,0.19,0.0,0.0,1.3,0.19,1.314,0.055,0.974,317.64532,0.963
8.4,1.53,0.38,0.0,0.0,1.53,0.38,1.576,0.056,0.968,317.52195,0.962
8.5,1.61,-0.26,0.0,0.0,1.61,-0.26,1.631,0.057,0.967,317.39978,0.962
8.6,2.31,0.07,0.0,0.0,2.31,0.07,2.311,0.057,0.954,317.23718,0.961
8.7,1.73,-0.39,0.0,0.0,1.73,-0.39,1.773,0.058,0.965,317.09994,0.961
8.8,1.85,-1.28,0.0,0.0,1.85,-1.28,2.25,0.059,0.955,316.86072,0.96
8.9,2.06,-3.01,0.0,0.0,2.06,-3.01,3.647,0.059,0.927,316.7244,0.96
9.0,1.8,-2.02,0.0,0.0,1.8,-2.02,2.706,0.06,0.946,316.531,0.959
9.1,2.28,-3.75,0.0,0.0,2.28,-3.75,4.389,0.061,0.912,316.42361,0.959
9.2,2.3,-4.81,0.0,0.0,2.3,-4.81,5.332,0.061,0.893,316.31976,0.959
9.3,2.27,-4.7,0.0,0.0,2.27,-4.7,5.219,0.062,0.896,316.16559,0.958
9.4,2.24,-4.6,0.0,0.0,2.24,-4.6,5.116,0.063,0.898,315.99092,0.958
9.5,1.9,-1.95,0.0,0.0,1.9,-1.95,2.723,0.063,0.946,315.8058,0.957
9.6,2.29,-3.96,0.0,0.0,2.29,-3.96,4.574,0.064,0.909,315.66892,0.957
9.7,2.37,-4.61,0.0,0.0,2.37,-4.61,5.184,0.065,0.896,315.5061,0.956
9.8,2.37,-4.52,0.0,0.0,2.37,-4.52,5.104,0.065,0.898,315.30452,0.955
9.9,2.32,-4.33,0.0,0.0,2.32,-4.33,4.912,0.066,0.902,315.12909,0.955
10.0,1.8,-0.65,0.0,0.0,1.8,-0.65,1.914,0.067,0.962,315.00227,0.955
10.1,2.49,-0.41,0.0,0.0,2.49,-0.41,2.524,0.067,0.95,314.86302,0.954
10.2,1.86,-0.27,0.0,0.0,1.86,-0.27,1.879,0.068,0.962,314.70633,0.954
10.3,2.43,-0.66,0.0,0.0,2.43,-0.66,2.518,0.069,0.95,314.57731,0.953
10.4,2.68,-4.41,0.0,0.0,2.68,-4.41,5.16,0.069,0.897,314.42742,0.953
10.5,1.99,-1.91,0.0,0.0,1.99,-1.91,2.758,0.07,0.945,314.25743,0.952
10.6,3.18,-2.63,0.0,0.0,3.18,-2.63,4.127,0.071,0.917,314.12356,0.952
10.7,2.67,-4.41,0.0,0.0,2.67,-4.41,5.155,0.071,0.897,314.02485,0.952
10.8,2.66,-4.41,0.0,0.0,2.66,-4.41,5.15,0.072,0.897,313.82671,0.951
10.9,2.62,-4.36,0.0,0.0,2.62,-4.36,5.087,0.073,0.898,313.72104,0.951
11.0,1.92,-1.82,0.0,0.0,1.92,-1.82,2.646,0.073,0.947,313.58413,0.95
11.1,2.76,-2.52,0.0,0.0,2.76,-2.52,3.737,0.074,0.925,313.46043,0.95
11.2,2.61,-3.9,0.0,0.0,2.61,-3.9,4.693,0.075,0.906,313.29502,0.949
11.3,2.56,-4.32,0.0,0.0,2.56,-4.32,5.022,0.075,0.9,313.18653,0.949
11.4,2.5,-4.29,0.0,0.0,2.5,-4.29,4.965,0.076,0.901,313.04204,0.949
11.5,1.86,-1.85,0.0,0.0,1.86,-1.85,2.623,0.077,0.948,312.88227,0.948
11.6,2.61,-2.95,0.0,0.0,2.61,-2.95,3.939,0.077,0.921,312.67713,0.948
