Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,4.9,-11.8,,,-20.71,-10.44,-25.61,1.36,25.646,0.0,0.513,-0.999,0.053,
0.0,2,-16.9,7.3,,,-20.71,-10.44,-3.81,-17.74,18.145,0.0,0.363,-0.21,-0.978,
0.0,3,13.2,-15.6,,,-20.71,-10.44,-33.91,5.16,34.3,0.0,0.686,-0.989,0.15,
0.0,4,-9.2,-10.1,,,-20.71,-10.44,-11.51,-0.34,11.515,0.0,0.23,-1.0,-0.03,
0.0,5,9.4,-18.4,,,-20.71,-10.44,-30.11,7.96,31.144,0.0,0.623,-0.967,0.256,
0.0,6,-7.0,-16.1,,,-20.71,-10.44,-13.71,5.66,14.832,0.0,0.297,-0.924,0.382,
0.0,7,22.4,17.5,,,-20.71,-10.44,-43.11,-27.94,51.372,0.0,1.027,-0.839,-0.544,
0.0,8,24.3,-5.2,,,-20.71,-10.44,-45.01,-5.24,45.314,0.0,0.906,-0.993,-0.116,
0.0,9,-3.2,-6.1,,,-20.71,-10.44,-17.51,-4.34,18.04,0.0,0.361,-0.971,-0.241,
0.0,10,-8.4,-0.7,,,-20.71,-10.44,-12.31,-9.74,15.697,0.0,0.314,-0.784,-0.621,
0.0,11,-10.4,12.5,,,-20.71,-10.44,-10.31,-22.94,25.15,0.0,0.503,-0.41,-0.912,
0.0,12,0.8,15.3,,,-20.71,-10.44,-21.51,-25.74,33.544,0.0,0.671,-0.641,-0.767,
0.0,13,7.5,-3.2,,,-20.71,-10.44,-28.21,-7.24,29.124,0.0,0.582,-0.969,-0.249,
0.0,14,19.2,-20.5,,,-20.71,-10.44,-39.91,10.06,41.158,0.0,0.823,-0.97,0.244,
0.1,1,4.9,-11.9,-0.2,-0.8,-20.49,-10.38,-25.39,1.52,25.435,0.001,0.509,-0.998,0.06,0.1837575757575758
0.1,2,-17.0,7.3,-0.6,0.1,-20.49,-10.38,-3.49,-17.68,18.021,0.001,0.36,-0.194,-0.981,0.030098684210526312
0.1,3,13.3,-15.6,0.9,0.4,-20.49,-10.38,-33.79,5.22,34.191,0.001,0.684,-0.988,0.153,-0.8406091370558375
0.1,4,-9.3,-10.2,-0.2,-0.9,-20.49,-10.38,-11.19,-0.18,11.191,0.001,0.224,-1.0,-0.016,0.23253796095444684
0.1,5,9.4,-18.4,-0.1,-0.7,-20.49,-10.38,-29.89,8.02,30.947,0.001,0.619,-0.966,0.259,-0.11980198019801978
0.1,6,-7.0,-16.2,-0.1,-1.0,-20.49,-10.38,-13.49,5.82,14.692,0.001,0.294,-0.918,0.396,-0.3026865671641792
0.1,7,22.5,17.5,0.3,0.2,-20.49,-10.38,-42.99,-27.88,51.239,0.001,1.025,-0.839,-0.544,-0.9986149584487535
0.1,8,24.4,-5.1,0.3,0.3,-20.49,-10.38,-44.89,-5.28,45.199,0.001,0.904,-0.993,-0.117,-0.7853773584905661
0.1,9,-3.3,-6.1,-0.8,0.3,-20.49,-10.38,-17.19,-4.28,17.715,0.001,0.354,-0.97,-0.242,0.8236533957845433
