Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,18,0.0,13.8,19.6,,,0.28
0.0,19,0.0,-6.7,4.6,,,0.28
0.0,20,0.0,15.2,-5.3,,,0.28
0.0,21,0.0,5.6,-0.5,,,0.28
0.0,22,0.0,-12.7,13.2,,,0.28
0.0,23,0.0,10.8,21.6,,,0.28
0.0,24,0.0,-24.7,-2.1,,,0.28
0.0,25,0.0,20.5,9.6,,,0.28
0.1,18,0.0,13.8,19.7,1.0,11.284,0.28
0.1,19,0.0,-6.7,4.7,1.0,11.284,0.28
0.1,20,0.0,15.2,-5.4,1.0,11.284,0.28
0.1,21,0.0,5.6,-0.6,1.0,11.284,0.28
0.1,22,0.0,-12.7,13.2,1.0,11.284,0.28
0.1,23,0.0,10.9,21.6,1.0,11.284,0.28
0.1,24,0.0,-24.7,-2.2,0.0,22.568,0.28
0.1,25,0.0,20.5,9.6,0.0,22.568,0.28
0.2,18,0.0,13.7,19.6,1.0,11.284,0.28
0.2,19,0.0,-6.7,4.8,1.0,11.284,0.28
0.2,20,0.0,15.2,-5.5,1.0,11.284,0.28
0.2,21,0.0,5.5,-0.6,1.0,11.284,0.28
0.2,22,0.0,-12.6,13.2,1.0,11.284,0.28
0.2,23,0.0,10.8,21.6,1.0,11.284,0.28
0.2,24,0.0,-24.7,-2.3,0.0,22.568,0.28
0.2,25,0.0,20.5,9.5,0.0,22.568,0.28
0.3,18,0.0,13.7,19.6,1.0,11.284,0.28
0.3,19,0.0,-6.6,4.7,1.0,11.284,0.28
0.3,20,0.0,15.3,-5.4,1.0,11.284,0.28
0.3,21,0.0,5.5,-0.6,1.0,11.284,0.28
0.3,22,0.0,-12.7,13.1,1.0,11.284,0.28
0.3,23,0.0,10.9,21.6,1.0,11.284,0.28
0.3,24,0.0,-24.7,-2.2,0.0,22.568,0.28
0.3,25,0.0,20.5,9.4,0.0,22.568,0.28
0.4,18,0.0,13.8,19.7,1.0,11.284,0.28
0.4,19,0.0,-6.5,4.7,1.0,11.284,0.28
0.4,20,0.0,15.3,-5.5,1.0,11.284,0.28
0.4,21,0.0,5.5,-0.5,1.0,11.284,0.28
0.4,22,0.0,-12.7,13.0,1.0,11.284,0.28
0.4,23,0.0,10.9,21.6,1.0,11.284,0.28
0.4,24,0.0,-24.8,-2.3,0.0,22.568,0.28
0.4,25,0.0,20.5,9.4,0.0,22.568,0.28
0.5,18,0.0,13.7,19.6,1.0,11.284,0.28
0.5,19,0.0,-6.5,4.6,1.0,11.284,0.28
0.5,20,0.0,15.3,-5.4,1.0,11.284,0.28
0.5,21,0.0,5.5,-0.6,1.0,11.284,0.28
0.5,22,0.0,-12.7,12.9,1.0,11.284,0.28
0.5,23,0.0,11.0,21.5,1.0,11.284,0.28
0.5,24,0.0,-24.8,-2.4,0.0,22.568,0.28
0.5,25,0.0,20.5,9.4,0.0,22.568,0.28
0.6,18,0.0,13.6,19.6,1.0,11.284,0.28
