Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3293.81,0.001,1.318
0.2,3212.93,0.001,1.285
0.3,3236.27,0.002,1.295
0.4,3386.27,0.003,1.355
0.5,3358.17,0.003,1.343
0.6,3438.17,0.004,1.375
0.7,3396.51,0.005,1.359
0.8,3197.62,0.005,1.279
0.9,3219.76,0.006,1.288
1.0,3181.66,0.007,1.273
1.1,3195.32,0.007,1.278
1.2,3178.25,0.008,1.271
1.3,3397.62,0.009,1.359
1.4,3233.81,0.009,1.294
1.5,3135.16,0.01,1.254
1.6,3024.68,0.011,1.21
1.7,3219.92,0.011,1.288
1.8,3051.35,0.012,1.221
1.9,3136.59,0.013,1.255
2.0,2821.35,0.013,1.129
2.1,3204.68,0.014,1.282
2.2,3154.68,0.015,1.262
2.3,3438.02,0.015,1.375
2.4,3114.13,0.016,1.246
2.5,3118.98,0.017,1.248
2.6,2968.98,0.017,1.188
2.7,2985.64,0.018,1.194
2.8,3031.62,0.019,1.213
2.9,2992.75,0.019,1.197
3.0,3005.93,0.02,1.202
3.1,2974.26,0.021,1.19
3.2,2976.94,0.021,1.191
3.3,2981.7,0.022,1.193
3.4,2930.65,0.023,1.172
3.5,2911.5,0.023,1.165
3.6,2873.92,0.024,1.15
3.7,2838.02,0.025,1.135
3.8,2838.02,0.025,1.135
3.9,2798.34,0.026,1.119
4.0,2672.44,0.027,1.069
4.1,2572.45,0.027,1.029
4.2,2602.66,0.028,1.041
4.3,2536.8,0.029,1.015
4.4,2520.85,0.029,1.008
4.5,2488.87,0.03,0.996
4.6,2518.87,0.031,1.008
4.7,2482.3,0.031,0.993
4.8,2460.26,0.032,0.984
4.9,2401.8,0.033,0.961
5.0,2395.53,0.033,0.958
5.1,2339.29,0.034,0.936
5.2,2348.72,0.035,0.939
5.3,2294.91,0.035,0.918
5.4,2253.32,0.036,0.901
5.5,2270.94,0.037,0.908
5.6,2238.79,0.037,0.896
5.7,2242.69,0.038,0.897
5.8,2255.71,0.039,0.902
5.9,2245.71,0.039,0.898
6.0,2265.15,0.04,0.906
6.1,2261.18,0.041,0.904
6.2,2237.61,0.041,0.895
6.3,2167.78,0.042,0.867
6.4,2144.92,0.043,0.858
6.5,2149.93,0.043,0.86
6.6,2163.26,0.044,0.865
6.7,2180.8,0.045,0.872
6.8,2178.02,0.045,0.871
6.9,2173.66,0.046,0.869
7.0,2190.59,0.047,0.876
7.1,2166.18,0.047,0.866
7.2,2228.68,0.048,0.891
7.3,2234.73,0.049,0.894
7.4,2217.23,0.049,0.887
7.5,2217.23,0.05,0.887
7.6,2233.89,0.051,0.894
7.7,2251.39,0.051,0.901
