Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.4,25,isocontour,5,99.99,14.7,-10.2,-102.0,0.5,-0.6,0.8,15.6,-14.3,-50.9,21
0.4,26,isocontour,5,100.0,-6.9,-11.9,-353.0,0.1,-0.3,0.3,-6.9,-11.9,-186.6,26
0.4,27,isocontour,5,100.0,-15.4,-13.3,-698.1,-0.3,-0.2,0.4,-15.4,-13.3,-412.3,27
0.4,28,isocontour,5,99.99,2.0,14.3,-1197.3,0.1,-0.5,0.5,-0.2,9.7,-94.1,13
0.4,29,isocontour,5,100.0,3.5,-10.7,-120.9,0.2,0.2,0.3,1.6,-8.7,-78.0,2
0.4,30,isocontour,5,100.0,-14.1,9.4,-1419.7,0.0,0.3,0.3,-14.1,9.4,-287.3,30
0.4,Target,,,,10.34,-19.27,-0.018,-0.31,-1.3,,,,,
0.5,1,isocontour,5,100.0,-14.4,-2.1,-899.4,-0.1,-0.3,0.3,-14.3,-2.0,-209.5,1
0.5,2,isocontour,5,99.99,1.9,-9.0,-174.2,0.6,-0.9,1.1,1.6,-8.7,-78.0,2
0.5,3,isocontour,5,99.99,2.3,12.7,-1077.3,-0.7,-0.9,1.1,-0.2,9.7,-94.1,13
0.5,4,isocontour,5,100.0,-7.0,-18.1,-299.1,-0.3,-0.2,0.4,-7.0,-18.1,-298.2,4
0.5,5,isocontour,5,99.99,-2.6,13.4,-1224.6,1.0,-0.5,1.1,-0.2,9.7,-94.1,13
0.5,6,isocontour,5,100.0,-14.6,-19.5,-615.9,0.3,0.1,0.3,-14.6,-19.5,-596.1,6
0.5,7,isocontour,5,100.0,12.1,2.9,-488.9,0.3,0.1,0.3,12.1,2.9,-153.4,7
0.5,8,isocontour,5,100.0,9.5,-8.4,-117.7,0.3,0.1,0.3,9.5,-8.4,-115.5,8
0.5,9,isocontour,5,100.0,8.3,-1.3,-323.8,0.3,-0.1,0.3,8.3,-1.3,-70.9,9
0.5,10,isocontour,5,100.0,-6.1,2.4,-733.3,-0.0,-0.3,0.3,-6.1,2.5,-43.1,10
0.5,11,isocontour,5,100.0,13.6,19.4,-1496.3,-0.2,-0.3,0.4,11.4,19.6,-513.2,16
0.5,12,isocontour,5,99.99,16.1,-7.5,-169.4,-0.5,-0.4,0.6,15.6,-14.3,-50.9,21
0.5,13,isocontour,5,100.0,-0.2,9.7,-944.7,0.1,0.3,0.3,-0.2,9.7,-94.1,13
0.5,14,isocontour,5,100.0,1.8,4.5,-630.6,0.1,-0.3,0.3,1.8,4.5,-23.7,14
0.5,15,isocontour,5,99.99,-9.3,7.1,-1072.0,0.4,-1.0,1.1,-6.1,2.5,-43.1,10
0.5,16,isocontour,5,99.99,11.8,19.5,-1501.1,0.5,-0.2,0.5,11.8,19.5,-513.2,16
0.5,17,isocontour,5,100.0,6.6,10.0,-862.8,0.0,0.3,0.3,6.6,10.0,-141.6,17
0.5,18,isocontour,5,100.0,-5.3,-3.7,-481.6,-0.3,-0.1,0.3,-5.3,-3.7,-42.7,18
0.5,19,isocontour,5,99.99,-15.1,-0.0,-1007.5,-0.0,-1.0,1.0,-14.3,-2.0,-209.5,1
0.5,20,isocontour,5,100.0,-6.5,-2.9,-546.2,0.4,-0.3,0.5,-5.4,-3.7,-42.7,18
0.5,21,isocontour,5,99.99,15.5,-13.9,-55.7,-0.3,1.1,1.1,15.5,-13.9,-50.9,21
0.5,22,isocontour,5,100.0,8.9,-14.1,-28.1,0.1,-0.3,0.3,8.9,-14.1,-27.2,22
0.5,23,isocontour,5,100.0,14.4,8.0,-756.4,0.3,-0.1,0.3,14.4,8.0,-271.9,23
0.5,24,isocontour,5,99.99,-8.0,2.7,-814.3,0.5,-0.2,0.5,-6.1,2.5,-43.1,10
0.5,25,isocontour,5,99.99,14.7,-10.3,-99.4,-0.1,-1.0,1.0,15.6,-14.3,-50.9,21
0.5,26,isocontour,5,100.0,-6.9,-11.9,-347.3,0.2,-0.2,0.3,-6.9,-11.9,-186.6,26
0.5,27,isocontour,5,100.0,-15.4,-13.3,-690.9,0.2,-0.3,0.4,-15.4,-13.3,-412.3,27
0.5,28,isocontour,5,99.99,2.1,14.2,-1181.8,0.3,-1.1,1.1,-0.2,9.7,-94.1,13
0.5,29,isocontour,5,100.0,3.5,-10.6,-118.7,-0.2,0.3,0.4,1.6,-8.7,-78.0,2
