Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.17,-2.72,3.65,18.84,-4.82,-21.56,22.092,0.0,0.558,660.0,1.0
0.1,-1.18,-2.72,3.75,18.46,-4.93,-21.18,21.746,0.001,0.565,659.91569,1.0
0.2,-1.18,-2.71,3.82,18.08,-5.0,-20.79,21.383,0.001,0.572,659.84889,1.0
0.3,-1.18,-2.7,4.11,18.4,-5.29,-21.1,21.753,0.002,0.565,659.73302,1.0
0.4,-1.18,-2.73,4.05,18.13,-5.23,-20.86,21.506,0.003,0.57,659.65876,0.999
0.5,-1.18,-2.72,4.14,17.74,-5.32,-20.46,21.14,0.003,0.577,659.59066,0.999
0.6,-1.03,-2.81,4.71,17.84,-5.74,-20.65,21.433,0.004,0.571,659.48538,0.999
0.7,-0.64,-2.5,5.02,18.13,-5.66,-20.63,21.392,0.005,0.572,659.38817,0.999
0.8,-0.08,-1.75,4.9,18.01,-4.98,-19.76,20.378,0.005,0.592,659.31019,0.999
0.9,0.05,-1.66,4.77,17.88,-4.72,-19.54,20.102,0.006,0.598,659.17736,0.999
1.0,-1.05,-2.66,4.8,17.52,-5.85,-20.18,21.011,0.007,0.58,659.07406,0.999
1.1,-0.42,-2.34,5.31,17.7,-5.73,-20.04,20.843,0.007,0.583,658.96989,0.998
1.2,-0.11,-1.58,5.9,17.56,-6.01,-19.14,20.061,0.008,0.599,658.84564,0.998
1.3,0.42,-0.58,5.96,17.8,-5.54,-18.38,19.197,0.009,0.616,658.68602,0.998
1.4,0.6,0.54,6.5,17.92,-5.9,-17.38,18.354,0.009,0.633,658.54625,0.998
1.5,0.75,0.67,6.59,17.51,-5.84,-16.84,17.824,0.01,0.644,658.36996,0.998
1.6,0.56,3.06,6.55,17.17,-5.99,-14.11,15.329,0.011,0.693,658.13842,0.997
1.7,1.48,5.14,6.93,17.42,-5.45,-12.28,13.435,0.011,0.731,657.91897,0.997
1.8,1.38,6.44,7.02,17.67,-5.64,-11.23,12.567,0.012,0.749,657.66346,0.996
1.9,2.16,7.15,7.33,17.93,-5.17,-10.78,11.956,0.013,0.761,657.43239,0.996
2.0,-0.94,-1.97,7.2,17.75,-8.14,-19.72,21.334,0.013,0.573,657.14577,0.996
2.1,-0.44,0.49,7.46,17.3,-7.9,-16.81,18.574,0.014,0.629,656.86607,0.995
2.2,0.55,2.64,7.42,17.46,-6.87,-14.82,16.335,0.015,0.673,656.59268,0.995
2.3,1.48,4.08,8.01,17.38,-6.53,-13.3,14.817,0.015,0.704,656.29182,0.994
2.4,1.97,4.54,8.49,17.53,-6.52,-12.99,14.534,0.016,0.709,655.98722,0.994
2.5,1.64,4.48,8.72,17.79,-7.08,-13.31,15.076,0.017,0.698,655.66559,0.993
2.6,2.45,5.06,8.67,17.92,-6.22,-12.86,14.285,0.017,0.714,655.34796,0.993
2.7,3.54,5.48,9.24,17.91,-5.7,-12.43,13.675,0.018,0.726,655.03037,0.992
2.8,4.26,6.24,9.17,18.03,-4.91,-11.79,12.772,0.019,0.745,654.72301,0.992
2.9,5.11,6.23,9.42,18.28,-4.31,-12.05,12.798,0.019,0.744,654.38555,0.991
3.0,-0.57,-0.79,9.8,18.5,-10.37,-19.29,21.901,0.02,0.562,654.10128,0.991
3.1,-0.03,2.07,10.35,18.52,-10.38,-16.45,19.451,0.021,0.611,653.7841,0.991
3.2,1.63,4.16,10.7,18.06,-9.07,-13.9,16.597,0.021,0.668,653.52461,0.99
3.3,2.31,6.92,11.27,18.01,-8.96,-11.09,14.257,0.022,0.715,653.22606,0.99
3.4,2.75,8.68,11.13,17.77,-8.38,-9.09,12.363,0.023,0.753,652.87605,0.989
3.5,2.78,9.66,11.11,17.36,-8.33,-7.7,11.344,0.023,0.773,652.5494,0.989
3.6,3.43,11.92,10.96,17.14,-7.53,-5.22,9.162,0.024,0.817,652.26397,0.988
3.7,3.82,12.33,10.9,16.75,-7.08,-4.42,8.346,0.025,0.833,651.92466,0.988
3.8,4.17,12.89,10.81,16.83,-6.64,-3.94,7.721,0.025,0.846,651.59676,0.987
3.9,4.6,12.36,11.25,16.99,-6.65,-4.63,8.103,0.026,0.838,651.26322,0.987
4.0,-0.13,0.57,11.37,16.5,-11.5,-15.93,19.647,0.027,0.607,650.93389,0.986
4.1,1.0,3.57,11.9,16.19,-10.9,-12.62,16.676,0.027,0.666,650.62805,0.986
4.2,1.43,6.63,11.73,16.07,-10.3,-9.44,13.972,0.028,0.721,650.29957,0.985
4.3,2.65,9.35,12.08,15.6,-9.43,-6.25,11.313,0.029,0.774,649.95154,0.985
4.4,4.09,10.92,12.63,15.53,-8.54,-4.61,9.705,0.029,0.806,649.67389,0.984
4.5,4.49,10.12,13.07,15.65,-8.58,-5.53,10.208,0.03,0.796,649.36198,0.984
4.6,5.14,11.24,13.61,15.58,-8.47,-4.34,9.517,0.031,0.81,649.05598,0.983
4.7,5.48,11.63,14.03,15.15,-8.55,-3.52,9.246,0.031,0.815,648.74002,0.983
4.8,5.52,11.62,13.92,14.76,-8.4,-3.14,8.968,0.032,0.821,648.42933,0.982
4.9,5.57,11.63,14.34,14.32,-8.77,-2.69,9.173,0.033,0.817,648.09431,0.982
5.0,0.6,1.74,14.77,13.89,-14.17,-12.15,18.666,0.033,0.627,647.74811,0.981
5.1,2.39,4.44,14.64,13.49,-12.25,-9.05,15.23,0.034,0.695,647.43364,0.981
5.2,2.92,7.3,14.65,12.98,-11.73,-5.68,13.033,0.035,0.739,647.10932,0.98
5.3,3.86,9.44,14.49,12.97,-10.63,-3.53,11.201,0.035,0.776,646.81956,0.98
5.4,4.6,11.26,14.39,12.53,-9.79,-1.27,9.872,0.036,0.803,646.53559,0.98
5.5,4.88,11.06,14.77,12.05,-9.89,-0.99,9.939,0.037,0.801,646.17344,0.979
5.6,6.09,12.81,14.64,11.63,-8.55,1.18,8.631,0.037,0.827,645.87285,0.979
5.7,6.93,13.66,15.1,11.63,-8.17,2.03,8.418,0.038,0.832,645.50898,0.978
