Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,17.2,-22.1,,,-3.44,0.65,-20.64,22.75,30.718,0.0,0.614,-0.672,0.741,
0.0,2,8.3,7.0,,,-3.44,0.65,-11.74,-6.35,13.347,0.0,0.267,-0.88,-0.476,
0.0,3,24.3,-17.3,,,-3.44,0.65,-27.74,17.95,33.041,0.0,0.661,-0.84,0.543,
0.0,4,4.3,18.6,,,-3.44,0.65,-7.74,-17.95,19.548,0.0,0.391,-0.396,-0.918,
0.0,5,-6.2,19.7,,,-3.44,0.65,2.76,-19.05,19.249,0.0,0.385,0.143,-0.99,
0.0,6,-11.8,22.8,,,-3.44,0.65,8.36,-22.15,23.675,0.0,0.474,0.353,-0.936,
0.0,7,-2.7,-8.3,,,-3.44,0.65,-0.74,8.95,8.981,0.0,0.18,-0.082,0.997,
0.0,8,-21.9,-12.5,,,-3.44,0.65,18.46,13.15,22.665,0.0,0.453,0.814,0.58,
0.0,9,6.3,-22.3,,,-3.44,0.65,-9.74,22.95,24.931,0.0,0.499,-0.391,0.921,
0.1,1,17.3,-22.1,0.7,-0.3,-3.03,0.85,-20.33,22.95,30.66,0.001,0.613,-0.663,0.749,-0.9039370078740157
0.1,2,8.4,7.0,0.8,-0.6,-3.03,0.85,-11.43,-6.15,12.979,0.001,0.26,-0.881,-0.474,-0.4204000000000001
0.1,3,24.3,-17.3,0.7,0.1,-3.03,0.85,-27.33,18.15,32.808,0.001,0.656,-0.833,0.553,-0.7465346534653465
0.1,4,4.4,18.6,0.3,-0.1,-3.03,0.85,-7.43,-17.75,19.242,0.001,0.385,-0.386,-0.922,-0.07468354430379745
0.1,5,-6.2,19.7,-0.2,0.5,-3.03,0.85,3.17,-18.85,19.115,0.001,0.382,0.166,-0.986,-0.9762523191094619
0.1,6,-11.8,22.8,-0.2,0.4,-3.03,0.85,8.77,-21.95,23.637,0.001,0.473,0.371,-0.929,-0.9973154362416108
0.1,7,-2.7,-8.3,0.3,0.2,-3.03,0.85,-0.33,9.15,9.156,0.001,0.183,-0.036,0.999,0.5235457063711911
0.1,8,-21.9,-12.4,-0.1,1.0,-3.03,0.85,18.87,13.25,23.057,0.001,0.461,0.818,0.575,0.49074626865671644
0.1,9,6.2,-22.4,-1.0,-0.3,-3.03,0.85,-9.23,23.25,25.015,0.001,0.5,-0.369,0.929,0.0864942528735632
0.2,1,17.3,-22.2,0.1,-0.6,-3.31,0.96,-20.61,23.16,31.003,0.001,0.62,-0.665,0.747,-0.8465460526315789
0.2,2,8.4,6.9,0.8,-0.5,-3.31,0.96,-11.71,-5.94,13.13,0.001,0.263,-0.892,-0.452,-0.5170731707317073
0.2,3,24.4,-17.3,0.5,0.7,-3.31,0.96,-27.71,18.26,33.185,0.001,0.664,-0.835,0.55,-0.037790697674418575
0.2,4,4.5,18.6,1.0,-0.1,-3.31,0.96,-7.81,-17.64,19.292,0.001,0.386,-0.405,-0.914,-0.3120398009950249
0.2,5,-6.2,19.8,-0.1,0.5,-3.31,0.96,2.89,-18.84,19.06,0.001,0.381,0.152,-0.988,-0.9984313725490196
0.2,6,-11.9,22.8,-0.6,0.1,-3.31,0.96,8.59,-21.84,23.469,0.001,0.469,0.366,-0.931,-0.5143092105263157
0.2,7,-2.6,-8.3,1.0,0.2,-3.31,0.96,-0.71,9.26,9.287,0.001,0.186,-0.076,0.997,0.12098039215686276
0.2,8,-21.9,-12.4,0.1,0.5,-3.31,0.96,18.59,13.36,22.893,0.001,0.458,0.812,0.584,0.7317647058823529
0.2,9,6.2,-22.4,-0.3,-0.2,-3.31,0.96,-9.51,23.36,25.222,0.001,0.504,-0.377,0.926,-0.1997229916897508
0.3,1,17.3,-22.2,0.2,-0.3,-2.98,1.45,-20.28,23.65,31.154,0.002,0.623,-0.651,0.759,-0.9914127423822715
0.3,2,8.5,6.9,0.4,-0.2,-2.98,1.45,-11.48,-5.45,12.708,0.002,0.254,-0.903,-0.429,-0.6161073825503356
0.3,3,24.4,-17.2,0.4,0.7,-2.98,1.45,-27.38,18.65,33.128,0.002,0.663,-0.826,0.563,0.07903225806451603
0.3,4,4.6,18.6,1.0,-0.0,-2.98,1.45,-7.58,-17.15,18.75,0.002,0.375,-0.404,-0.915,-0.404
0.3,5,-6.3,19.8,-0.3,0.5,-2.98,1.45,3.32,-18.35,18.648,0.002,0.373,0.178,-0.984,-0.9355060034305318
0.3,6,-11.9,22.9,-0.2,0.5,-2.98,1.45,8.92,-21.45,23.231,0.002,0.465,0.384,-0.923,-0.9987012987012986
0.3,7,-2.5,-8.3,1.0,0.2,-2.98,1.45,-0.48,9.75,9.762,0.002,0.195,-0.049,0.999,0.14784313725490195
0.3,8,-21.9,-12.3,-0.4,0.9,-2.98,1.45,18.92,13.75,23.389,0.002,0.468,0.809,0.588,0.20873096446700504
0.3,9,6.1,-22.4,-0.9,-0.0,-2.98,1.45,-9.08,23.85,25.52,0.002,0.51,-0.356,0.935,0.35600000000000004
0.4,1,17.4,-22.2,0.4,-0.2,-3.01,1.33,-20.41,23.53,31.148,0.003,0.623,-0.655,0.755,-0.923937360178971
0.4,2,8.4,6.8,-1.7,-1.3,-3.01,1.33,-11.41,-5.47,12.653,0.003,0.253,-0.902,-0.432,0.9789719626168225
0.4,3,24.5,-17.1,0.5,0.7,-3.01,1.33,-27.51,18.43,33.113,0.003,0.662,-0.831,0.557,-0.029767441860465066
0.4,4,4.6,18.6,0.4,-0.2,-3.01,1.33,-7.61,-17.27,18.872,0.003,0.377,-0.403,-0.915,0.048769574944071616
0.4,5,-6.2,19.7,0.1,-1.7,-3.01,1.33,3.19,-18.37,18.645,0.003,0.373,0.171,-0.985,0.9933059307105107
0.4,6,-11.9,22.8,0.0,-1.3,-3.01,1.33,8.89,-21.47,23.238,0.003,0.465,0.383,-0.924,0.924
0.4,7,-2.5,-8.2,0.4,0.4,-3.01,1.33,-0.51,9.53,9.544,0.003,0.191,-0.053,0.999,0.6685512367491167
0.4,8,-22.0,-12.2,-0.4,0.9,-3.01,1.33,18.99,13.53,23.317,0.003,0.466,0.814,0.58,0.19939086294416244
0.4,9,6.0,-22.4,-0.9,-0.2,-3.01,1.33,-9.01,23.73,25.383,0.003,0.508,-0.355,0.935,0.14370932754880691
0.5,1,17.3,-22.2,-0.8,-0.2,-2.93,1.92,-20.23,24.12,31.481,0.003,0.63,-0.643,0.766,0.43781818181818194
0.5,2,8.2,6.7,-1.8,-0.9,-2.93,1.92,-11.13,-4.78,12.113,0.003,0.242,-0.919,-0.395,0.9988568588469185
0.5,3,24.5,-17.1,0.6,0.1,-2.93,1.92,-27.43,19.02,33.379,0.003,0.668,-0.822,0.57,-0.7174342105263157
0.5,4,4.6,18.4,-0.4,-1.6,-2.93,1.92,-7.53,-16.48,18.119,0.003,0.362,-0.416,-0.91,0.9838690115221348
0.5,5,-6.3,19.5,-0.6,-2.0,-2.93,1.92,3.37,-17.58,17.9,0.003,0.358,0.188,-0.982,0.8865900383141762
0.5,6,-11.9,22.7,0.6,-1.2,-2.93,1.92,8.97,-20.78,22.633,0.003,0.453,0.396,-0.918,0.997913561847988
0.5,7,-2.4,-8.2,0.4,-0.0,-2.93,1.92,-0.53,10.12,10.134,0.003,0.203,-0.052,0.999,-0.052
0.5,8,-22.0,-12.1,0.1,0.8,-2.93,1.92,19.07,14.02,23.669,0.003,0.473,0.806,0.592,0.6875930521091811
0.5,9,6.1,-22.5,0.8,-0.6,-2.93,1.92,-9.03,24.42,26.036,0.003,0.521,-0.347,0.938,-0.8404
0.6,1,17.3,-22.3,0.1,-0.6,-2.64,2.45,-19.94,24.75,31.783,0.004,0.636,-0.627,0.779,-0.8718750000000001
0.6,2,7.9,6.7,-2.4,-0.3,-2.64,2.45,-10.54,-4.25,11.365,0.004,0.227,-0.927,-0.374,0.9661016949152543
0.6,3,24.6,-17.1,0.7,0.1,-2.64,2.45,-27.24,19.55,33.529,0.004,0.671,-0.812,0.583,-0.7214992927864216
0.6,4,4.5,18.3,-0.5,-2.0,-2.64,2.45,-7.14,-15.85,17.384,0.004,0.348,-0.411,-0.912,0.9842386032977692
0.6,5,-6.3,19.3,-0.5,-2.0,-2.64,2.45,3.66,-16.85,17.243,0.004,0.345,0.212,-0.977,0.8962172647914646
0.6,6,-11.8,22.5,0.3,-1.7,-2.64,2.45,9.16,-20.05,22.043,0.004,0.441,0.416,-0.91,0.9685979142526072
0.6,7,-2.4,-8.2,0.9,0.1,-2.64,2.45,-0.24,10.65,10.653,0.004,0.213,-0.023,1.0,0.08752759381898456
0.6,8,-22.0,-12.0,0.1,0.6,-2.64,2.45,19.36,14.45,24.158,0.004,0.483,0.801,0.598,0.7218749999999999
0.6,9,6.0,-22.5,-0.9,-0.3,-2.64,2.45,-8.64,24.95,26.404,0.004,0.528,-0.327,0.945,0.011380400421496345
