Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.282,0.0,0.0,15.3,17.6,-24.3,-8.0,130.4,0.0
0.1,0.282,45.14,0.001,15.4,17.7,-24.3,-8.1,131.0,0.345
0.2,0.282,45.14,0.001,15.3,17.8,-24.4,-8.2,131.4,0.344
0.3,0.282,45.14,0.002,15.4,17.8,-24.4,-8.2,131.6,0.343
0.4,0.282,45.14,0.003,15.5,17.7,-24.4,-8.1,131.4,0.344
0.5,0.282,45.14,0.003,15.6,17.7,-24.5,-8.0,131.6,0.343
0.6,0.282,45.14,0.004,15.5,17.7,-24.5,-7.9,131.2,0.344
0.7,0.282,45.14,0.005,15.5,17.7,-24.4,-7.9,131.0,0.345
0.8,0.282,45.14,0.005,15.4,17.7,-24.4,-7.9,130.8,0.345
0.9,0.282,45.14,0.006,15.5,17.7,-24.4,-7.8,130.8,0.345
1.0,0.282,45.14,0.007,15.5,17.6,-24.4,-7.8,130.6,0.346
1.1,0.282,45.14,0.007,15.5,17.7,-24.3,-7.7,130.4,0.346
1.2,0.282,45.14,0.008,15.5,17.7,-24.3,-7.6,130.2,0.347
1.3,0.282,45.14,0.009,15.4,17.6,-24.3,-7.4,129.4,0.349
1.4,0.282,45.14,0.009,15.4,17.4,-24.1,-7.4,128.6,0.351
1.5,0.282,45.14,0.01,15.3,17.2,-24.0,-7.3,127.6,0.354
1.6,0.281,45.14,0.011,15.3,17.1,-23.7,-7.1,126.4,0.357
1.7,0.281,45.14,0.011,15.1,16.9,-23.5,-7.0,125.0,0.361
1.8,0.28,45.14,0.012,14.9,16.7,-23.2,-6.8,123.2,0.366
1.9,0.278,45.14,0.013,14.7,16.5,-23.0,-6.8,122.0,0.37
2.0,0.277,45.14,0.013,14.6,16.4,-22.7,-6.7,120.8,0.374
2.1,0.275,45.14,0.014,14.6,16.1,-22.5,-6.5,119.4,0.378
2.2,0.272,45.14,0.015,14.5,15.9,-22.2,-6.5,118.2,0.382
2.3,0.269,45.14,0.015,14.4,15.8,-22.0,-6.4,117.2,0.385
2.4,0.266,45.14,0.016,14.2,15.6,-21.7,-6.3,115.6,0.39
2.5,0.261,45.14,0.017,14.1,15.4,-21.5,-6.2,114.4,0.395
2.6,0.257,45.14,0.017,13.9,15.2,-21.2,-6.2,113.0,0.399
2.7,0.252,45.14,0.018,13.8,15.1,-21.0,-6.2,112.2,0.402
2.8,0.247,45.14,0.019,13.6,15.1,-20.8,-6.2,111.4,0.405
2.9,0.241,45.14,0.019,13.4,15.0,-20.5,-6.1,110.0,0.41
3.0,0.234,45.14,0.02,13.2,14.8,-20.3,-6.0,108.6,0.416
3.1,0.228,45.14,0.021,13.1,14.6,-20.1,-6.1,107.8,0.419
3.2,0.221,45.14,0.021,12.9,14.4,-19.9,-6.1,106.6,0.423
3.3,0.214,45.14,0.022,12.7,14.3,-19.6,-6.2,105.6,0.427
3.4,0.206,45.14,0.023,12.5,14.1,-19.4,-6.3,104.6,0.432
3.5,0.198,45.14,0.023,12.3,13.8,-19.3,-6.3,103.4,0.437
3.6,0.19,45.14,0.024,12.1,13.7,-19.0,-6.4,102.4,0.441
3.7,0.182,45.14,0.025,12.0,13.5,-18.8,-6.3,101.2,0.446
3.8,0.174,45.14,0.025,12.0,13.2,-18.7,-6.3,100.4,0.45
3.9,0.165,45.14,0.026,11.9,13.0,-18.5,-6.2,99.2,0.455
4.0,0.156,45.14,0.027,11.8,12.9,-18.3,-6.3,98.6,0.458
4.1,0.147,45.14,0.027,11.7,12.7,-18.2,-6.2,97.6,0.462
4.2,0.139,45.14,0.028,11.6,12.6,-18.0,-6.1,96.6,0.467
4.3,0.131,45.14,0.029,11.5,12.5,-17.8,-6.0,95.6,0.472
4.4,0.121,45.14,0.029,11.4,12.3,-17.6,-5.9,94.4,0.478
4.5,0.118,45.14,0.03,11.3,12.1,-17.3,-6.0,93.4,0.483
4.6,0.117,45.14,0.031,11.3,11.8,-17.2,-5.9,92.4,0.489
4.7,0.114,45.14,0.031,11.2,11.5,-17.0,-6.0,91.4,0.494
4.8,0.11,45.14,0.032,11.2,11.3,-16.7,-5.9,90.2,0.5
4.9,0.107,45.14,0.033,11.2,11.1,-16.4,-5.8,89.0,0.507
5.0,0.104,45.14,0.033,11.3,10.9,-16.2,-5.7,88.2,0.512
5.1,0.101,45.14,0.034,11.2,10.7,-16.0,-5.6,87.0,0.519
5.2,0.098,45.14,0.035,11.2,10.5,-15.8,-5.7,86.4,0.522
5.3,0.096,45.14,0.035,11.4,10.2,-15.5,-5.7,85.6,0.527
5.4,0.093,45.14,0.036,11.5,10.0,-15.3,-5.8,85.2,0.53
5.5,0.089,45.14,0.037,11.5,9.9,-15.2,-5.9,85.0,0.531
5.6,0.085,45.14,0.037,11.5,9.7,-14.9,-5.8,83.8,0.539
5.7,0.081,45.14,0.038,11.6,9.6,-14.7,-5.9,83.6,0.54
5.8,0.076,45.14,0.039,11.6,9.3,-14.5,-5.9,82.6,0.546
5.9,0.073,45.14,0.039,11.5,9.0,-14.2,-5.9,81.2,0.556
6.0,0.07,45.14,0.04,11.5,8.8,-14.0,-5.9,80.4,0.561
6.1,0.073,45.14,0.041,11.5,8.6,-14.0,-5.9,80.0,0.564
6.2,0.076,45.14,0.041,11.5,8.4,-14.2,-5.9,80.0,0.564
6.3,0.079,45.14,0.042,11.6,8.2,-14.3,-5.9,80.0,0.564
6.4,0.084,45.14,0.043,11.6,8.0,-14.3,-5.9,79.6,0.567
6.5,0.087,45.14,0.043,11.7,7.7,-14.3,-5.8,79.0,0.571
6.6,0.092,45.14,0.044,11.7,7.6,-14.3,-5.9,79.0,0.571
6.7,0.096,45.14,0.045,11.6,7.3,-14.3,-6.0,78.4,0.576
6.8,0.1,45.14,0.045,11.7,7.0,-14.3,-6.0,78.0,0.579
6.9,0.105,45.14,0.046,11.8,6.8,-14.2,-6.0,77.6,0.582
7.0,0.11,45.14,0.047,11.8,6.5,-14.2,-6.1,77.2,0.585
7.1,0.115,45.14,0.047,11.8,6.2,-14.2,-6.2,76.8,0.588
7.2,0.12,45.14,0.048,11.8,5.9,-14.2,-6.2,76.2,0.592
7.3,0.126,45.14,0.049,11.8,5.6,-14.1,-6.1,75.2,0.6
7.4,0.132,45.14,0.049,11.8,5.4,-14.1,-6.2,75.0,0.602
7.5,0.139,45.14,0.05,11.7,5.3,-14.1,-6.3,74.8,0.603
