Time,ID,z,Measurement,x,y,Ni,Linear Coverage,Abs(zi/z_goal),Ln(Abs(zi/z_goal))
3.7,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
3.7,23,,0.435,-11.2,-13.7,1.0,6.0,0.87,-0.06
3.7,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
3.7,25,,0.014,-18.7,-9.5,0.0,12.0,0.028,-1.553
3.8,16,,0.0,-14.1,2.4,0.0,12.0,0.0,-inf
3.8,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
3.8,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
3.8,19,,0.0,3.4,-14.8,1.0,6.0,0.0,-inf
3.8,20,,0.982,-10.3,-9.5,2.0,4.0,1.964,0.293
3.8,21,,0.441,-11.3,-6.4,1.0,6.0,0.882,-0.055
3.8,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
3.8,23,,0.449,-11.2,-13.6,1.0,6.0,0.898,-0.047
3.8,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
3.8,25,,0.014,-18.7,-9.4,0.0,12.0,0.028,-1.553
3.9,16,,0.0,-14.1,2.4,0.0,12.0,0.0,-inf
3.9,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
3.9,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
3.9,19,,0.0,3.4,-14.9,1.0,6.0,0.0,-inf
3.9,20,,0.982,-10.3,-9.5,2.0,4.0,1.964,0.293
3.9,21,,0.445,-11.2,-6.4,1.0,6.0,0.89,-0.051
3.9,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
3.9,23,,0.46,-11.1,-13.6,1.0,6.0,0.92,-0.036
3.9,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
3.9,25,,0.014,-18.7,-9.5,0.0,12.0,0.028,-1.553
4.0,16,,0.0,-14.0,2.4,0.0,12.0,0.0,-inf
4.0,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
4.0,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.0,19,,0.0,3.4,-14.8,1.0,6.0,0.0,-inf
4.0,20,,0.978,-10.2,-9.4,2.0,4.0,1.956,0.291
4.0,21,,0.447,-11.2,-6.4,1.0,6.0,0.894,-0.049
4.0,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
4.0,23,,0.46,-11.2,-13.6,1.0,6.0,0.92,-0.036
4.0,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
4.0,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
4.1,16,,0.0,-14.1,2.4,0.0,12.0,0.0,-inf
4.1,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
4.1,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.1,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.1,20,,0.977,-10.2,-9.4,2.0,4.0,1.954,0.291
4.1,21,,0.457,-11.1,-6.4,1.0,6.0,0.914,-0.039
4.1,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
4.1,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
4.1,24,,0.0,19.0,18.3,0.0,12.0,0.0,-inf
4.1,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
4.2,16,,0.0,-14.1,2.4,0.0,12.0,0.0,-inf
4.2,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
4.2,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.2,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.2,20,,0.975,-10.2,-9.4,2.0,4.0,1.95,0.29
4.2,21,,0.456,-11.1,-6.4,1.0,6.0,0.912,-0.04
4.2,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
4.2,23,,0.442,-11.2,-13.6,1.0,6.0,0.884,-0.054
4.2,24,,0.0,19.0,18.3,0.0,12.0,0.0,-inf
4.2,25,,0.015,-18.7,-9.4,0.0,12.0,0.03,-1.523
4.3,16,,0.0,-14.0,2.3,0.0,12.0,0.0,-inf
4.3,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
4.3,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.3,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.3,20,,0.972,-10.2,-9.3,2.0,4.0,1.944,0.289
4.3,21,,0.443,-11.2,-6.4,1.0,6.0,0.886,-0.053
4.3,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
4.3,23,,0.455,-11.2,-13.6,1.0,6.0,0.91,-0.041
4.3,24,,0.0,19.0,18.3,0.0,12.0,0.0,-inf
4.3,25,,0.015,-18.6,-9.4,0.0,12.0,0.03,-1.523
4.4,16,,0.0,-13.9,2.3,0.0,12.0,0.0,-inf
4.4,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
4.4,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.4,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.4,20,,0.978,-10.1,-9.4,2.0,4.0,1.956,0.291
4.4,21,,0.446,-11.2,-6.4,1.0,6.0,0.892,-0.05
4.4,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
4.4,23,,0.459,-11.2,-13.6,1.0,6.0,0.918,-0.037
4.4,24,,0.0,19.0,18.3,0.0,12.0,0.0,-inf
4.4,25,,0.015,-18.6,-9.5,0.0,12.0,0.03,-1.523
4.5,16,,0.0,-13.9,2.3,0.0,12.0,0.0,-inf
4.5,17,,0.075,3.1,9.0,0.0,12.0,0.15,-0.824
4.5,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.5,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.5,20,,0.98,-10.2,-9.4,2.0,4.0,1.96,0.292
4.5,21,,0.459,-11.2,-6.4,1.0,6.0,0.918,-0.037
4.5,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
4.5,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
4.5,24,,0.0,19.0,18.3,0.0,12.0,0.0,-inf
4.5,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
4.6,16,,0.0,-13.8,2.3,0.0,12.0,0.0,-inf
4.6,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
4.6,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.6,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.6,20,,0.975,-10.2,-9.3,2.0,4.0,1.95,0.29
4.6,21,,0.457,-11.2,-6.4,1.0,6.0,0.914,-0.039
4.6,22,,0.0,18.0,-5.2,0.0,12.0,0.0,-inf
4.6,23,,0.444,-11.2,-13.6,1.0,6.0,0.888,-0.052
4.6,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
4.6,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
4.7,16,,0.0,-13.8,2.3,0.0,12.0,0.0,-inf
4.7,17,,0.074,3.1,9.0,0.0,12.0,0.148,-0.83
4.7,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.7,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.7,20,,0.973,-10.2,-9.3,2.0,4.0,1.946,0.289
4.7,21,,0.447,-11.2,-6.4,1.0,6.0,0.894,-0.049
4.7,22,,0.0,18.0,-5.1,0.0,12.0,0.0,-inf
4.7,23,,0.459,-11.2,-13.6,1.0,6.0,0.918,-0.037
4.7,24,,0.0,19.0,18.4,0.0,12.0,0.0,-inf
4.7,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
4.8,16,,0.0,-13.7,2.2,0.0,12.0,0.0,-inf
4.8,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
4.8,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.8,19,,0.0,3.4,-14.8,1.0,6.0,0.0,-inf
4.8,20,,0.975,-10.2,-9.4,2.0,4.0,1.95,0.29
4.8,21,,0.447,-11.2,-6.4,1.0,6.0,0.894,-0.049
4.8,22,,0.0,18.0,-5.1,0.0,12.0,0.0,-inf
4.8,23,,0.462,-11.2,-13.5,1.0,6.0,0.924,-0.034
4.8,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
4.8,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
4.9,16,,0.0,-13.6,2.3,0.0,12.0,0.0,-inf
4.9,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
4.9,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
4.9,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
4.9,20,,0.977,-10.3,-9.4,2.0,4.0,1.954,0.291
4.9,21,,0.462,-11.2,-6.5,1.0,6.0,0.924,-0.034
4.9,22,,0.0,18.0,-5.1,0.0,12.0,0.0,-inf
4.9,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
4.9,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
4.9,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.0,16,,0.0,-13.6,2.3,0.0,12.0,0.0,-inf
5.0,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
5.0,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.0,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
5.0,20,,0.974,-10.3,-9.4,2.0,4.0,1.948,0.29
5.0,21,,0.459,-11.2,-6.5,1.0,6.0,0.918,-0.037
5.0,22,,0.0,18.0,-5.2,0.0,12.0,0.0,-inf
5.0,23,,0.444,-11.2,-13.6,1.0,6.0,0.888,-0.052
5.0,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.0,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.1,16,,0.0,-13.6,2.3,0.0,12.0,0.0,-inf
5.1,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
5.1,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.1,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
5.1,20,,0.971,-10.3,-9.4,2.0,4.0,1.942,0.288
5.1,21,,0.449,-11.3,-6.4,1.0,6.0,0.898,-0.047
5.1,22,,0.0,18.0,-5.1,0.0,12.0,0.0,-inf
5.1,23,,0.456,-11.2,-13.6,1.0,6.0,0.912,-0.04
5.1,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.1,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.2,16,,0.0,-13.5,2.2,0.0,12.0,0.0,-inf
5.2,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
5.2,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.2,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
5.2,20,,0.973,-10.3,-9.4,2.0,4.0,1.946,0.289
5.2,21,,0.451,-11.2,-6.4,1.0,6.0,0.902,-0.045
5.2,22,,0.0,18.0,-5.2,0.0,12.0,0.0,-inf
5.2,23,,0.455,-11.2,-13.6,1.0,6.0,0.91,-0.041
5.2,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.2,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.3,16,,0.0,-13.5,2.3,0.0,12.0,0.0,-inf
5.3,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
5.3,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.3,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
5.3,20,,0.976,-10.3,-9.4,2.0,4.0,1.952,0.29
5.3,21,,0.453,-11.2,-6.4,1.0,6.0,0.906,-0.043
5.3,22,,0.0,18.0,-5.1,0.0,12.0,0.0,-inf
5.3,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
5.3,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.3,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.4,16,,0.0,-13.4,2.2,0.0,12.0,0.0,-inf
5.4,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
5.4,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.4,19,,0.0,3.5,-14.8,1.0,6.0,0.0,-inf
5.4,20,,0.976,-10.4,-9.5,2.0,4.0,1.952,0.29
5.4,21,,0.441,-11.2,-6.4,1.0,6.0,0.882,-0.055
5.4,22,,0.0,18.0,-5.2,0.0,12.0,0.0,-inf
5.4,23,,0.44,-11.2,-13.6,1.0,6.0,0.88,-0.056
5.4,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.4,25,,0.015,-18.7,-9.5,0.0,12.0,0.03,-1.523
5.5,16,,0.0,-13.3,2.2,0.0,12.0,0.0,-inf
5.5,17,,0.069,3.0,9.0,0.0,12.0,0.138,-0.86
5.5,18,,0.0,6.9,-15.3,1.0,6.0,0.0,-inf
5.5,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
5.5,20,,0.978,-10.4,-9.6,2.0,4.0,1.956,0.291
5.5,21,,0.436,-11.2,-6.3,1.0,6.0,0.872,-0.059
5.5,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
5.5,23,,0.446,-11.2,-13.6,1.0,6.0,0.892,-0.05
5.5,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.5,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.6,16,,0.0,-13.3,2.2,0.0,12.0,0.0,-inf
5.6,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
5.6,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.6,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
5.6,20,,0.981,-10.4,-9.6,2.0,4.0,1.962,0.293
5.6,21,,0.451,-11.2,-6.4,1.0,6.0,0.902,-0.045
5.6,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
5.6,23,,0.454,-11.2,-13.6,1.0,6.0,0.908,-0.042
5.6,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.6,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.7,16,,0.0,-13.2,2.2,0.0,12.0,0.0,-inf
5.7,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
5.7,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.7,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
5.7,20,,0.983,-10.5,-9.7,2.0,4.0,1.966,0.294
5.7,21,,0.453,-11.2,-6.4,1.0,6.0,0.906,-0.043
5.7,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
5.7,23,,0.459,-11.2,-13.6,1.0,6.0,0.918,-0.037
5.7,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.7,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.8,16,,0.0,-13.1,2.1,0.0,12.0,0.0,-inf
5.8,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
5.8,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.8,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
5.8,20,,0.983,-10.5,-9.7,2.0,4.0,1.966,0.294
5.8,21,,0.444,-11.2,-6.4,1.0,6.0,0.888,-0.052
5.8,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
5.8,23,,0.446,-11.2,-13.6,1.0,6.0,0.892,-0.05
5.8,24,,0.0,19.2,18.4,0.0,12.0,0.0,-inf
5.8,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
5.9,16,,0.0,-13.1,2.1,0.0,12.0,0.0,-inf
5.9,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
5.9,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
5.9,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
5.9,20,,0.985,-10.5,-9.8,2.0,4.0,1.97,0.294
5.9,21,,0.441,-11.3,-6.4,1.0,6.0,0.882,-0.055
5.9,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
5.9,23,,0.446,-11.2,-13.6,1.0,6.0,0.892,-0.05
5.9,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
5.9,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
6.0,16,,0.0,-13.1,2.1,0.0,12.0,0.0,-inf
6.0,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
6.0,18,,0.0,6.9,-15.2,1.0,6.0,0.0,-inf
6.0,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.0,20,,0.987,-10.5,-9.8,2.0,4.0,1.974,0.295
6.0,21,,0.456,-11.3,-6.5,1.0,6.0,0.912,-0.04
6.0,22,,0.0,17.8,-5.1,0.0,12.0,0.0,-inf
6.0,23,,0.453,-11.1,-13.6,1.0,6.0,0.906,-0.043
6.0,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
6.0,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
6.1,16,,0.0,-13.0,2.1,0.0,12.0,0.0,-inf
6.1,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
6.1,18,,0.0,6.9,-15.3,1.0,6.0,0.0,-inf
6.1,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.1,20,,0.984,-10.5,-9.8,2.0,4.0,1.968,0.294
6.1,21,,0.451,-11.3,-6.4,1.0,6.0,0.902,-0.045
6.1,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
6.1,23,,0.451,-11.2,-13.6,1.0,6.0,0.902,-0.045
6.1,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
6.1,25,,0.015,-18.7,-9.6,0.0,12.0,0.03,-1.523
6.2,16,,0.0,-13.0,2.1,0.0,12.0,0.0,-inf
6.2,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
6.2,18,,0.0,6.9,-15.3,1.0,6.0,0.0,-inf
6.2,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.2,20,,0.981,-10.6,-9.9,2.0,4.0,1.962,0.293
6.2,21,,0.443,-11.3,-6.4,1.0,6.0,0.886,-0.053
6.2,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
6.2,23,,0.439,-11.2,-13.7,1.0,6.0,0.878,-0.057
6.2,24,,0.0,19.2,18.4,0.0,12.0,0.0,-inf
6.2,25,,0.016,-18.6,-9.5,0.0,12.0,0.032,-1.495
6.3,16,,0.0,-12.9,2.1,0.0,12.0,0.0,-inf
6.3,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
6.3,18,,0.0,6.9,-15.3,1.0,6.0,0.0,-inf
6.3,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.3,20,,0.98,-10.6,-9.8,2.0,4.0,1.96,0.292
6.3,21,,0.44,-11.3,-6.4,1.0,6.0,0.88,-0.056
6.3,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
6.3,23,,0.436,-11.1,-13.7,1.0,6.0,0.872,-0.059
6.3,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
6.3,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.4,16,,0.0,-12.8,2.0,0.0,12.0,0.0,-inf
6.4,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
6.4,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.4,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.4,20,,0.985,-10.5,-9.8,2.0,4.0,1.97,0.294
6.4,21,,0.449,-11.3,-6.4,1.0,6.0,0.898,-0.047
6.4,22,,0.0,17.8,-5.2,0.0,12.0,0.0,-inf
6.4,23,,0.451,-11.1,-13.6,1.0,6.0,0.902,-0.045
6.4,24,,0.0,19.1,18.4,0.0,12.0,0.0,-inf
6.4,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.5,16,,0.0,-12.7,2.0,0.0,12.0,0.0,-inf
6.5,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
6.5,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.5,19,,0.0,3.6,-14.8,1.0,6.0,0.0,-inf
6.5,20,,0.982,-10.6,-9.9,2.0,4.0,1.964,0.293
6.5,21,,0.459,-11.3,-6.5,1.0,6.0,0.918,-0.037
6.5,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
6.5,23,,0.451,-11.2,-13.6,1.0,6.0,0.902,-0.045
6.5,24,,0.0,19.2,18.4,0.0,12.0,0.0,-inf
6.5,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.6,16,,0.0,-12.7,2.0,0.0,12.0,0.0,-inf
6.6,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
6.6,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.6,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
6.6,20,,0.978,-10.6,-9.9,2.0,4.0,1.956,0.291
6.6,21,,0.455,-11.3,-6.5,1.0,6.0,0.91,-0.041
6.6,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
6.6,23,,0.441,-11.2,-13.7,1.0,6.0,0.882,-0.055
6.6,24,,0.0,19.2,18.4,0.0,12.0,0.0,-inf
6.6,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.7,16,,0.0,-12.7,2.0,0.0,12.0,0.0,-inf
6.7,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
6.7,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.7,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
6.7,20,,0.978,-10.6,-9.8,2.0,4.0,1.956,0.291
6.7,21,,0.443,-11.3,-6.4,1.0,6.0,0.886,-0.053
6.7,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
6.7,23,,0.445,-11.1,-13.6,1.0,6.0,0.89,-0.051
6.7,24,,0.0,19.2,18.4,0.0,12.0,0.0,-inf
6.7,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.8,16,,0.0,-12.6,2.0,0.0,12.0,0.0,-inf
6.8,17,,0.07,3.0,9.0,0.0,12.0,0.14,-0.854
6.8,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.8,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
6.8,20,,0.98,-10.6,-9.9,2.0,4.0,1.96,0.292
6.8,21,,0.441,-11.3,-6.4,1.0,6.0,0.882,-0.055
6.8,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
6.8,23,,0.452,-11.1,-13.6,1.0,6.0,0.904,-0.044
6.8,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
6.8,25,,0.016,-18.6,-9.6,0.0,12.0,0.032,-1.495
6.9,16,,0.0,-12.5,1.9,0.0,12.0,0.0,-inf
6.9,17,,0.071,3.0,9.0,0.0,12.0,0.142,-0.848
6.9,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
6.9,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
6.9,20,,0.981,-10.6,-10.0,2.0,4.0,1.962,0.293
6.9,21,,0.454,-11.2,-6.4,1.0,6.0,0.908,-0.042
6.9,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
6.9,23,,0.456,-11.1,-13.6,1.0,6.0,0.912,-0.04
6.9,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
6.9,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.0,16,,0.0,-12.5,1.9,0.0,12.0,0.0,-inf
7.0,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
7.0,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.0,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.0,20,,0.978,-10.6,-10.1,2.0,4.0,1.956,0.291
7.0,21,,0.453,-11.2,-6.4,1.0,6.0,0.906,-0.043
7.0,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.0,23,,0.446,-11.1,-13.6,1.0,6.0,0.892,-0.05
7.0,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
7.0,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.1,16,,0.0,-12.4,1.9,0.0,12.0,0.0,-inf
7.1,17,,0.071,3.1,9.0,0.0,12.0,0.142,-0.848
7.1,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.1,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.1,20,,0.978,-10.6,-10.0,2.0,4.0,1.956,0.291
7.1,21,,0.441,-11.2,-6.4,1.0,6.0,0.882,-0.055
7.1,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.1,23,,0.445,-11.2,-13.6,1.0,6.0,0.89,-0.051
7.1,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
7.1,25,,0.017,-18.5,-9.6,0.0,12.0,0.034,-1.469
7.2,16,,0.0,-12.4,1.9,0.0,12.0,0.0,-inf
7.2,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
7.2,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.2,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.2,20,,0.981,-10.6,-10.1,2.0,4.0,1.962,0.293
7.2,21,,0.444,-11.2,-6.4,1.0,6.0,0.888,-0.052
7.2,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
7.2,23,,0.461,-11.1,-13.6,1.0,6.0,0.922,-0.035
7.2,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
7.2,25,,0.017,-18.5,-9.6,0.0,12.0,0.034,-1.469
7.3,16,,0.0,-12.3,1.8,0.0,12.0,0.0,-inf
7.3,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
7.3,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.3,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.3,20,,0.981,-10.6,-10.2,2.0,4.0,1.962,0.293
7.3,21,,0.455,-11.2,-6.4,1.0,6.0,0.91,-0.041
7.3,22,,0.0,17.9,-5.2,0.0,12.0,0.0,-inf
7.3,23,,0.461,-11.1,-13.6,1.0,6.0,0.922,-0.035
7.3,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
7.3,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.4,16,,0.001,-12.3,1.8,0.0,12.0,0.002,-2.699
7.4,17,,0.072,3.1,9.0,0.0,12.0,0.144,-0.842
7.4,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.4,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.4,20,,0.975,-10.6,-10.2,2.0,4.0,1.95,0.29
7.4,21,,0.45,-11.2,-6.4,1.0,6.0,0.9,-0.046
7.4,22,,0.0,17.9,-5.1,0.0,12.0,0.0,-inf
7.4,23,,0.446,-11.1,-13.6,1.0,6.0,0.892,-0.05
7.4,24,,0.0,19.2,18.5,0.0,12.0,0.0,-inf
7.4,25,,0.017,-18.6,-9.6,0.0,12.0,0.034,-1.469
7.5,16,,0.001,-12.2,1.8,0.0,12.0,0.002,-2.699
7.5,17,,0.073,3.1,9.0,0.0,12.0,0.146,-0.836
7.5,18,,0.0,6.8,-15.3,1.0,6.0,0.0,-inf
7.5,19,,0.0,3.6,-14.7,1.0,6.0,0.0,-inf
7.5,20,,0.975,-10.7,-10.1,2.0,4.0,1.95,0.29
7.5,21,,0.436,-11.2,-6.3,1.0,6.0,0.872,-0.059
