Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.274,0.0,0.0,24.4,20.5,-24.4,-24.7,188.0,0.0
0.1,0.274,161.74,0.001,24.4,20.5,-24.5,-24.7,188.2,0.859
0.2,0.273,158.73,0.001,24.4,20.5,-24.6,-24.7,188.4,0.843
0.3,0.272,158.73,0.002,24.5,20.5,-24.6,-24.7,188.6,0.842
0.4,0.27,158.73,0.003,24.4,20.6,-24.6,-24.7,188.6,0.842
0.5,0.267,158.73,0.003,24.4,20.6,-24.6,-24.7,188.6,0.842
0.6,0.264,158.73,0.004,24.4,20.5,-24.6,-24.6,188.2,0.843
0.7,0.262,158.73,0.005,24.5,20.4,-24.6,-24.7,188.4,0.843
0.8,0.26,158.73,0.005,24.6,20.3,-24.5,-24.6,188.0,0.844
0.9,0.257,158.73,0.006,24.6,20.4,-24.5,-24.5,188.0,0.844
1.0,0.255,158.73,0.007,24.6,20.4,-24.5,-24.5,188.0,0.844
1.1,0.252,158.73,0.007,24.6,20.5,-24.4,-24.4,187.8,0.845
1.2,0.248,158.73,0.008,24.5,20.4,-24.3,-24.4,187.2,0.848
1.3,0.245,156.1,0.009,24.5,20.5,-24.1,-24.4,187.0,0.835
1.4,0.242,156.1,0.009,24.4,20.5,-23.9,-24.5,186.6,0.837
1.5,0.24,156.1,0.01,24.3,20.4,-23.7,-24.5,185.8,0.84
1.6,0.237,156.1,0.011,24.1,20.3,-23.6,-24.5,185.0,0.844
1.7,0.236,156.1,0.011,23.9,20.2,-23.5,-24.5,184.2,0.847
1.8,0.238,156.1,0.012,23.8,20.0,-23.5,-24.4,183.4,0.851
1.9,0.24,156.1,0.013,23.7,19.9,-23.3,-24.5,182.8,0.854
2.0,0.239,156.1,0.013,23.5,19.8,-23.2,-24.5,182.0,0.858
2.1,0.238,156.1,0.014,23.3,19.7,-23.2,-24.5,181.4,0.861
2.2,0.236,154.97,0.015,23.2,19.7,-23.1,-24.4,180.8,0.857
2.3,0.234,156.1,0.015,23.0,19.6,-23.0,-24.5,180.2,0.866
2.4,0.231,151.21,0.016,22.9,19.4,-23.0,-24.4,179.4,0.843
2.5,0.227,151.21,0.017,22.7,19.3,-22.9,-24.4,178.6,0.847
2.6,0.224,151.21,0.017,22.4,19.1,-22.9,-24.4,177.6,0.851
2.7,0.22,151.21,0.018,22.3,18.9,-22.9,-24.4,177.0,0.854
2.8,0.216,148.2,0.019,22.1,18.7,-23.0,-24.4,176.4,0.84
2.9,0.212,148.2,0.019,22.0,18.5,-23.0,-24.4,175.8,0.843
3.0,0.207,148.2,0.02,21.8,18.4,-22.9,-24.3,174.8,0.848
3.1,0.203,137.67,0.021,21.7,18.3,-22.9,-24.4,174.6,0.788
3.2,0.198,133.15,0.021,21.5,18.1,-22.8,-24.4,173.6,0.767
3.3,0.193,133.15,0.022,21.4,17.9,-22.8,-24.5,173.2,0.769
3.4,0.188,133.15,0.023,21.2,17.9,-22.8,-24.5,172.8,0.771
3.5,0.183,131.49,0.023,21.0,17.8,-22.7,-24.5,172.0,0.764
3.6,0.178,131.49,0.024,20.8,17.8,-22.7,-24.5,171.6,0.766
3.7,0.173,131.49,0.025,20.6,17.8,-22.6,-24.5,171.0,0.769
3.8,0.168,131.49,0.025,20.4,17.7,-22.7,-24.4,170.4,0.772
3.9,0.163,129.61,0.026,20.4,17.6,-22.6,-24.4,170.0,0.762
4.0,0.158,126.06,0.027,20.4,17.5,-22.7,-24.5,170.2,0.741
4.1,0.153,126.06,0.027,20.4,17.4,-22.6,-24.6,170.0,0.742
4.2,0.148,124.53,0.028,20.4,17.3,-22.6,-24.6,169.8,0.733
4.3,0.142,124.53,0.029,20.4,17.2,-22.6,-24.6,169.6,0.734
4.4,0.137,124.53,0.029,20.4,17.2,-22.6,-24.7,169.8,0.733
4.5,0.133,121.73,0.03,20.3,17.1,-22.6,-24.7,169.4,0.719
4.6,0.13,119.37,0.031,20.3,16.9,-22.7,-24.7,169.2,0.705
4.7,0.126,119.37,0.031,20.2,16.8,-22.7,-24.7,168.8,0.707
4.8,0.123,115.74,0.032,20.2,16.8,-22.7,-24.6,168.6,0.686
4.9,0.12,115.74,0.033,20.2,16.7,-22.7,-24.6,168.4,0.687
5.0,0.117,115.74,0.033,20.3,16.6,-22.9,-24.5,168.6,0.686
