Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.281,0.0,0.0,23.1,19.1,-21.8,-24.6,177.2,0.0
0.1,0.281,90.27,0.001,23.2,19.0,-21.8,-24.6,177.2,0.509
0.2,0.281,90.27,0.001,23.2,18.9,-21.8,-24.7,177.2,0.509
0.3,0.281,90.27,0.002,23.1,19.0,-21.8,-24.7,177.2,0.509
0.4,0.281,90.27,0.003,23.1,19.0,-21.8,-24.8,177.4,0.509
0.5,0.281,90.27,0.003,23.2,19.0,-21.8,-24.8,177.6,0.508
0.6,0.281,90.27,0.004,23.1,19.1,-21.9,-24.9,178.0,0.507
0.7,0.281,90.27,0.005,23.0,19.2,-21.8,-24.9,177.8,0.508
0.8,0.281,90.27,0.005,23.1,19.2,-21.9,-24.9,178.2,0.507
0.9,0.281,90.27,0.006,23.1,19.3,-21.9,-24.9,178.4,0.506
1.0,0.281,90.27,0.007,23.0,19.2,-21.8,-24.9,177.8,0.508
1.1,0.281,90.27,0.007,22.9,19.3,-21.8,-24.8,177.6,0.508
1.2,0.281,90.27,0.008,22.9,19.2,-21.8,-24.8,177.4,0.509
1.3,0.28,90.27,0.009,22.8,19.3,-21.8,-24.7,177.2,0.509
1.4,0.28,90.27,0.009,22.9,19.4,-21.8,-24.7,177.6,0.508
1.5,0.28,90.27,0.01,22.8,19.4,-21.7,-24.6,177.0,0.51
1.6,0.279,90.27,0.011,22.7,19.4,-21.7,-24.6,176.8,0.511
1.7,0.278,90.27,0.011,22.8,19.3,-21.8,-24.6,177.0,0.51
1.8,0.278,90.27,0.012,22.7,19.3,-21.7,-24.7,176.8,0.511
1.9,0.276,90.27,0.013,22.7,19.3,-21.7,-24.7,176.8,0.511
2.0,0.275,90.27,0.013,22.6,19.2,-21.8,-24.7,176.6,0.511
2.1,0.274,90.27,0.014,22.6,19.1,-21.8,-24.6,176.2,0.512
2.2,0.272,90.27,0.015,22.6,19.1,-21.8,-24.5,176.0,0.513
2.3,0.27,90.27,0.015,22.6,19.0,-21.9,-24.6,176.2,0.512
2.4,0.268,90.27,0.016,22.7,18.9,-21.9,-24.5,176.0,0.513
2.5,0.266,90.27,0.017,22.8,18.9,-22.0,-24.6,176.6,0.511
2.6,0.263,90.27,0.017,22.8,19.0,-22.1,-24.7,177.2,0.509
