Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,11.283791670955125,47520,100.0,-23.3,14.7,0.0,,,,-23.3,14.7,0.0,1,,,,
0.0,2,seeker,11.283791670955125,47520,100.0,-12.2,13.7,0.0,,,,-12.2,13.7,0.0,2,,,,
0.0,3,seeker,11.283791670955125,47520,100.0,18.7,-9.9,0.0,,,,18.7,-9.9,0.0,3,,,,
0.0,4,seeker,11.283791670955125,47520,100.0,8.7,24.5,0.0,,,,8.7,24.5,0.0,4,,,,
0.0,5,seeker,11.283791670955125,47520,100.0,9.5,-6.5,0.0,,,,9.5,-6.5,0.0,5,,,,
0.0,6,seeker,11.283791670955125,47520,100.0,11.2,-21.1,0.0,,,,11.2,-21.1,0.0,6,,,,
0.0,7,seeker,11.283791670955125,47520,100.0,8.5,-23.3,0.0,,,,8.5,-23.3,0.0,7,,,,
0.0,8,seeker,11.283791670955125,47520,100.0,6.8,4.0,0.0,,,,6.8,4.0,0.0,8,,,,
0.0,9,seeker,11.283791670955125,47520,100.0,18.2,18.7,0.0,,,,18.2,18.7,0.0,9,,,,
0.0,10,seeker,11.283791670955125,47520,100.0,23.4,-7.4,0.0,,,,23.4,-7.4,0.0,10,,,,
0.0,11,seeker,11.283791670955125,47520,100.0,-7.3,-24.2,0.0,,,,-7.3,-24.2,0.0,11,,,,
0.0,12,seeker,11.283791670955125,47520,100.0,12.2,20.9,0.0,,,,12.2,20.9,0.0,12,,,,
0.0,13,seeker,11.283791670955125,47520,100.0,4.1,-18.4,0.0,,,,4.1,-18.4,0.0,13,,,,
0.0,14,seeker,11.283791670955125,47520,100.0,-21.4,-3.6,0.0,,,,-21.4,-3.6,0.0,14,,,,
0.0,15,seeker,11.283791670955125,47520,100.0,-3.6,4.1,0.0,,,,-3.6,4.1,0.0,15,,,,
0.0,16,seeker,11.283791670955125,47520,100.0,17.4,25.0,0.0,,,,17.4,25.0,0.0,16,,,,
0.0,17,explorer,11.283791670955125,47520,100.0,-5.9,12.1,0.0,,,,-5.9,12.1,0.0,17,,,,
0.0,18,explorer,11.283791670955125,47520,100.0,-24.2,-19.7,0.0,,,,-24.2,-19.7,0.0,18,,,,
0.0,19,explorer,11.283791670955125,47520,100.0,-13.6,-17.1,0.0,,,,-13.6,-17.1,0.0,19,,,,
0.0,20,isocontour,11.283791670955125,47520,100.0,17.9,-8.2,0.0,,,,17.9,-8.2,0.0,20,,,,
0.0,21,isocontour,11.283791670955125,47520,100.0,11.5,-6.7,0.0,,,,11.5,-6.7,0.0,21,,,,
0.0,22,isocontour,11.283791670955125,47520,100.0,11.6,-15.6,0.0,,,,11.6,-15.6,0.0,22,,,,
0.0,23,isocontour,11.283791670955125,47520,100.0,23.1,-24.6,0.0,,,,23.1,-24.6,0.0,23,,,,
0.0,24,isocontour,11.283791670955125,47520,100.0,-8.6,15.9,0.0,,,,-8.6,15.9,0.0,24,,,,
0.0,25,isocontour,11.283791670955125,47520,100.0,-21.8,19.1,0.0,,,,-21.8,19.1,0.0,25,,,,
0.0,Target,,,,,7.04,19.73,0.0,6.45,-2.98,,,,,,,,,
0.1,1,seeker,11.283791670955125,47519.87,100.0,-23.3,14.7,0.0,-0.4,0.1,0.4,-23.3,14.7,0.0,1,2,1,0,1
0.1,2,seeker,11.283791670955125,47519.87,100.0,-12.2,13.7,0.0,0.2,-0.4,0.4,-12.2,13.7,0.0,2,4,1,1,2
0.1,3,seeker,11.283791670955125,47519.91,100.0,18.7,-9.9,0.0,0.3,-0.2,0.4,18.7,-9.9,0.0,3,5,2,0,3
0.1,4,seeker,11.283791670955125,47518.83,100.0,8.6,24.5,0.0,-0.9,0.2,0.9,8.6,24.5,0.0,4,3,3,0,0
0.1,5,seeker,11.283791670955125,47519.32,100.0,9.4,-6.5,0.0,-0.8,-0.2,0.8,9.4,-6.5,0.0,5,5,2,0,3
0.1,6,seeker,11.283791670955125,47519.06,100.0,11.3,-21.1,0.0,0.9,-0.2,0.9,11.3,-21.1,0.0,6,3,2,0,1
0.1,7,seeker,11.283791670955125,47519.48,100.0,8.6,-23.4,0.0,0.3,-0.7,0.8,8.6,-23.4,0.0,7,3,2,0,1
0.1,8,seeker,11.283791670955125,47519.88,100.0,6.9,4.0,0.0,0.4,0.2,0.4,6.9,4.0,0.0,8,2,2,0,0
0.1,9,seeker,11.283791670955125,47519.46,100.0,18.2,18.7,0.0,0.7,-0.2,0.7,18.2,18.7,0.0,9,3,3,0,0
0.1,10,seeker,11.283791670955125,47519.75,100.0,23.5,-7.4,0.0,0.6,-0.1,0.6,23.5,-7.4,0.0,10,2,1,0,1
0.1,11,seeker,11.283791670955125,47519.68,100.0,-7.3,-24.3,0.0,0.1,-0.6,0.6,-7.3,-24.3,0.0,11,1,0,1,0
0.1,12,seeker,11.283791670955125,47519.46,100.0,12.1,20.9,0.0,-0.7,-0.1,0.7,12.1,20.9,0.0,12,3,3,0,0
0.1,13,seeker,11.283791670955125,47519.09,100.0,4.1,-18.3,0.0,-0.7,0.5,0.9,4.1,-18.3,0.0,13,3,2,0,1
0.1,14,seeker,11.283791670955125,47519.95,100.0,-21.4,-3.6,0.0,0.0,0.3,0.3,-21.4,-3.6,0.0,14,0,0,0,0
0.1,15,seeker,11.283791670955125,47519.76,100.0,-3.6,4.0,0.0,-0.1,-0.5,0.5,-3.6,4.0,0.0,15,2,1,1,0
0.1,16,seeker,11.283791670955125,47519.83,100.0,17.4,25.0,0.0,0.2,0.5,0.5,17.4,25.0,0.0,16,3,3,0,0
0.1,17,explorer,11.283791670955125,47384.92,99.72,-5.7,11.8,0.0,2.3,-4.1,4.7,-5.7,11.8,0.0,17,3,2,0,1
0.1,18,explorer,11.283791670955125,47504.79,99.97,-24.1,-19.6,0.0,1.5,1.7,2.3,-24.1,-19.6,0.0,18,1,0,1,0
0.1,19,explorer,11.283791670955125,47502.06,99.96,-13.8,-17.0,0.0,-1.9,1.5,2.4,-13.8,-17.0,0.0,19,2,1,1,0
0.1,20,isocontour,11.283791670955125,47518.76,100.0,18.0,-8.3,0.0,0.7,-0.7,1.0,18.0,-8.3,0.0,20,5,3,0,2
0.1,21,isocontour,11.283791670955125,47518.52,100.0,11.5,-6.6,0.0,-0.6,0.8,1.0,11.5,-6.6,0.0,21,4,2,0,2
0.1,22,isocontour,11.283791670955125,47518.52,100.0,11.6,-15.7,0.0,-0.1,-1.0,1.0,11.6,-15.7,0.0,22,7,5,0,2
0.1,23,isocontour,11.283791670955125,47518.9,100.0,23.2,-24.6,0.0,0.9,-0.1,0.9,23.2,-24.6,0.0,23,0,0,0,0
0.1,24,isocontour,11.283791670955125,47519.03,100.0,-8.5,15.9,0.0,0.7,-0.5,0.9,-8.5,15.9,0.0,24,2,1,1,0
0.1,25,isocontour,11.283791670955125,47519.18,100.0,-21.8,19.0,0.0,0.5,-0.6,0.8,-21.8,19.0,0.0,25,2,2,0,0
0.1,Target,,,,,7.63,19.74,0.024,6.85,0.06,,,,,,,,,
0.2,1,seeker,11.283791670955125,47519.08,100.0,-23.4,14.7,0.0,-0.8,0.1,0.8,-23.4,14.7,0.0,1,2,1,0,1
0.2,2,seeker,11.283791670955125,47518.94,100.0,-12.1,13.7,0.0,0.9,-0.2,0.9,-12.1,13.7,0.0,2,4,1,1,2
0.2,3,seeker,11.283791670955125,47519.59,100.0,18.8,-9.9,0.0,0.4,-0.4,0.6,18.8,-9.9,0.0,3,5,2,0,3
0.2,4,seeker,11.283791670955125,47517.51,99.99,8.5,24.6,0.0,-0.9,0.3,0.9,8.5,24.6,0.0,4,3,3,0,0
0.2,5,seeker,11.283791670955125,47518.55,100.0,9.4,-6.5,0.0,-0.7,0.5,0.9,9.4,-6.5,0.0,5,5,2,0,3
0.2,6,seeker,11.283791670955125,47518.93,100.0,11.3,-21.2,0.0,0.5,-0.0,0.5,11.3,-21.2,0.0,6,3,2,0,1
0.2,7,seeker,11.283791670955125,47518.89,100.0,8.5,-23.5,0.0,-0.4,-0.7,0.8,8.5,-23.5,0.0,7,3,2,0,1
0.2,8,seeker,11.283791670955125,47519.7,100.0,6.9,4.1,0.0,0.5,0.2,0.5,6.9,4.1,0.0,8,2,2,0,0
0.2,9,seeker,11.283791670955125,47518.97,100.0,18.3,18.7,0.0,0.3,-0.7,0.8,18.3,18.7,0.0,9,3,3,0,0
0.2,10,seeker,11.283791670955125,47518.98,100.0,23.5,-7.4,0.0,0.6,0.5,0.8,23.5,-7.4,0.0,10,2,1,0,1
0.2,11,seeker,11.283791670955125,47518.97,100.0,-7.2,-24.3,0.0,0.7,-0.3,0.8,-7.2,-24.3,0.0,11,1,0,1,0
0.2,12,seeker,11.283791670955125,47519.4,100.0,12.1,20.8,0.0,-0.2,-0.2,0.3,12.1,20.8,0.0,12,3,3,0,0
0.2,13,seeker,11.283791670955125,47519.02,100.0,4.0,-18.3,0.0,-0.3,0.2,0.4,4.0,-18.3,0.0,13,3,2,0,1
0.2,14,seeker,11.283791670955125,47519.9,100.0,-21.4,-3.6,0.0,0.3,0.2,0.4,-21.4,-3.6,0.0,14,0,0,0,0
0.2,15,seeker,11.283791670955125,47519.68,100.0,-3.6,4.0,0.0,-0.4,-0.1,0.4,-3.6,4.0,0.0,15,2,1,1,0
0.2,16,seeker,11.283791670955125,47515.45,99.99,17.5,24.9,0.0,0.7,-1.3,1.5,17.5,24.9,0.0,16,3,3,0,0
0.2,17,explorer,11.283791670955125,47359.74,99.66,-5.7,11.5,0.0,-0.8,-2.6,2.7,-5.7,11.5,0.0,17,3,2,0,1
0.2,18,explorer,11.283791670955125,47488.56,99.93,-23.9,-19.7,0.0,1.5,-1.8,2.3,-23.9,-19.7,0.0,18,1,0,1,0
0.2,19,explorer,11.283791670955125,47485.41,99.93,-13.7,-17.0,0.0,1.9,-1.3,2.3,-13.7,-17.0,0.0,19,2,1,1,0
0.2,20,isocontour,11.283791670955125,47517.51,99.99,18.1,-8.3,0.0,0.7,-0.7,1.0,18.1,-8.3,0.0,20,5,3,0,2
0.2,21,isocontour,11.283791670955125,47517.24,99.99,11.5,-6.6,0.0,0.3,0.9,0.9,11.5,-6.6,0.0,21,4,2,0,2
0.2,22,isocontour,11.283791670955125,47517.04,99.99,11.6,-15.8,0.0,-0.2,-1.0,1.0,11.6,-15.8,0.0,22,7,5,0,2
0.2,23,isocontour,11.283791670955125,47517.8,100.0,23.2,-24.7,0.0,0.2,-0.9,0.9,23.2,-24.7,0.0,23,0,0,0,0
0.2,24,isocontour,11.283791670955125,47517.67,100.0,-8.5,15.9,0.0,-0.5,0.9,1.0,-8.5,15.9,0.0,24,2,1,1,0
0.2,25,isocontour,11.283791670955125,47518.34,100.0,-21.8,18.9,0.0,0.1,-0.9,0.9,-21.8,18.9,0.0,25,2,2,0,0
0.2,Target,,,,,8.08,19.93,0.097,5.36,2.3,,,,,,,,,
0.3,1,seeker,11.283791670955125,47517.84,100.0,-23.5,14.6,0.0,-0.5,-0.9,1.0,-23.5,14.6,0.0,1,1,0,0,1
0.3,2,seeker,11.283791670955125,47517.8,100.0,-12.1,13.6,0.0,-0.3,-0.9,0.9,-12.1,13.6,0.0,2,3,0,1,2
0.3,3,seeker,11.283791670955125,47518.8,100.0,18.8,-10.0,0.0,0.7,-0.5,0.9,18.8,-10.0,0.0,3,5,2,0,3
0.3,4,seeker,11.283791670955125,47516.19,99.99,8.4,24.6,0.001,-1.0,0.2,1.0,8.4,24.6,0.0,4,2,2,0,0
0.3,5,seeker,11.283791670955125,47517.38,99.99,9.3,-6.5,0.0,-1.0,0.0,1.0,9.3,-6.5,0.0,5,5,2,0,3
0.3,6,seeker,11.283791670955125,47517.93,100.0,11.4,-21.2,0.0,0.6,-0.7,0.9,11.4,-21.2,0.0,6,3,2,0,1
0.3,7,seeker,11.283791670955125,47518.56,100.0,8.5,-23.5,0.0,0.3,-0.6,0.7,8.5,-23.5,0.0,7,3,2,0,1
0.3,8,seeker,11.283791670955125,47519.36,100.0,7.0,4.1,0.0,0.6,0.3,0.7,7.0,4.1,0.0,8,2,2,0,0
0.3,9,seeker,11.283791670955125,47518.6,100.0,18.3,18.6,0.0,0.1,-0.6,0.6,18.3,18.6,0.0,9,2,2,0,0
0.3,10,seeker,11.283791670955125,47518.92,100.0,23.6,-7.4,0.0,0.3,0.0,0.3,23.6,-7.4,0.0,10,2,1,0,1
0.3,11,seeker,11.283791670955125,47517.76,100.0,-7.2,-24.4,0.0,0.8,-0.6,1.0,-7.2,-24.4,0.0,11,1,0,1,0
0.3,12,seeker,11.283791670955125,47519.33,100.0,12.1,20.8,0.0,-0.3,-0.1,0.3,12.1,20.8,0.0,12,3,3,0,0
0.3,13,seeker,11.283791670955125,47518.97,100.0,4.0,-18.3,0.0,-0.3,0.1,0.3,4.0,-18.3,0.0,13,3,2,0,1
0.3,14,seeker,11.283791670955125,47519.84,100.0,-21.4,-3.6,0.0,-0.2,0.3,0.4,-21.4,-3.6,0.0,14,0,0,0,0
0.3,15,seeker,11.283791670955125,47519.37,100.0,-3.7,4.0,0.0,-0.6,-0.1,0.6,-3.7,4.0,0.0,15,2,1,1,0
0.3,16,seeker,11.283791670955125,47514.13,99.99,17.6,24.9,0.0,0.8,0.6,1.0,17.6,24.9,0.0,16,3,3,0,0
0.3,17,explorer,11.283791670955125,47355.62,99.65,-5.8,11.3,0.0,-0.9,-1.2,1.5,-5.8,11.3,0.0,17,3,2,0,1
0.3,18,explorer,11.283791670955125,47473.35,99.9,-23.7,-19.8,0.0,2.2,-0.5,2.3,-23.7,-19.8,0.0,18,1,0,1,0
0.3,19,explorer,11.283791670955125,47467.25,99.89,-13.8,-16.9,0.0,-1.8,1.7,2.5,-13.8,-16.9,0.0,19,2,1,1,0
0.3,20,isocontour,11.283791670955125,47516.38,99.99,18.1,-8.4,0.0,0.4,-0.9,1.0,18.1,-8.4,0.0,20,5,3,0,2
0.3,21,isocontour,11.283791670955125,47516.03,99.99,11.4,-6.6,0.0,-0.9,-0.3,0.9,11.4,-6.6,0.0,21,4,2,0,2
0.3,22,isocontour,11.283791670955125,47516.16,99.99,11.6,-15.8,0.0,0.6,0.6,0.8,11.6,-15.8,0.0,22,7,5,0,2
0.3,23,isocontour,11.283791670955125,47516.7,99.99,23.1,-24.7,0.0,-0.8,-0.6,1.0,23.1,-24.7,0.0,23,0,0,0,0
0.3,24,isocontour,11.283791670955125,47516.77,99.99,-8.5,15.9,0.0,0.6,-0.7,0.9,-8.5,15.9,0.0,24,2,1,1,0
0.3,25,isocontour,11.283791670955125,47516.94,99.99,-21.8,19.0,0.0,-0.0,1.0,1.0,-21.8,19.0,0.0,25,2,2,0,0
0.3,Target,,,,,8.21,20.19,0.242,1.48,3.05,,,,,,,,,
0.4,1,seeker,11.283791670955125,47516.56,99.99,-23.5,14.5,0.0,-0.3,-1.0,1.0,-23.5,14.5,0.0,1,1,0,0,1
0.4,2,seeker,11.283791670955125,47517.73,100.0,-12.1,13.5,0.0,0.1,-0.4,0.4,-12.1,13.5,0.0,2,3,0,1,2
0.4,3,seeker,11.283791670955125,47518.41,100.0,18.9,-10.0,0.0,0.6,0.2,0.6,18.9,-10.0,0.0,3,5,2,0,3
0.4,4,seeker,11.283791670955125,47516.08,99.99,8.4,24.6,0.012,-0.3,0.3,0.4,8.4,24.6,0.001,4,2,2,0,0
0.4,5,seeker,11.283791670955125,47516.62,99.99,9.2,-6.5,0.0,-0.8,-0.2,0.8,9.2,-6.5,0.0,5,5,2,0,3
0.4,6,seeker,11.283791670955125,47517.72,100.0,11.4,-21.3,0.0,0.3,-0.5,0.6,11.4,-21.3,0.0,6,3,2,0,1
0.4,7,seeker,11.283791670955125,47517.5,99.99,8.5,-23.6,0.0,-0.3,-0.9,0.9,8.5,-23.6,0.0,7,3,2,0,1
0.4,8,seeker,11.283791670955125,47519.3,100.0,7.0,4.1,0.0,0.2,0.3,0.4,7.0,4.1,0.0,8,2,2,0,0
0.4,9,seeker,11.283791670955125,47517.47,99.99,18.3,18.5,0.0,0.4,-0.9,1.0,18.3,18.5,0.0,9,2,2,0,0
0.4,10,seeker,11.283791670955125,47517.79,100.0,23.6,-7.3,0.0,0.8,0.5,0.9,23.6,-7.3,0.0,10,2,1,0,1
0.4,11,seeker,11.283791670955125,47516.63,99.99,-7.1,-24.4,0.0,0.8,-0.6,1.0,-7.1,-24.4,0.0,11,1,0,1,0
0.4,12,seeker,11.283791670955125,47500.26,99.96,11.9,21.0,0.006,-1.5,1.9,2.4,8.4,24.6,0.001,4,3,3,0,0
0.4,13,seeker,11.283791670955125,47517.76,100.0,3.9,-18.3,0.0,-1.0,0.1,1.0,3.9,-18.3,0.0,13,3,2,0,1
0.4,14,seeker,11.283791670955125,47519.79,100.0,-21.4,-3.6,0.0,0.1,-0.3,0.3,-21.4,-3.6,0.0,14,0,0,0,0
