Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.75,-0.4,18.69,-24.34,-16.94,23.94,29.327,0.0,0.413,330.0,1.0
0.1,1.76,-0.39,18.8,-24.69,-17.04,24.3,29.679,0.001,0.406,329.91656,1.0
0.2,1.76,-0.38,18.95,-24.72,-17.19,24.34,29.798,0.001,0.404,329.76494,0.999
0.3,1.76,-0.38,18.68,-24.52,-16.92,24.14,29.479,0.002,0.41,329.59295,0.999
0.4,1.73,-0.4,18.17,-24.48,-16.44,24.08,29.157,0.003,0.417,329.47059,0.998
0.5,1.68,-0.42,17.71,-24.88,-16.03,24.46,29.245,0.003,0.415,329.36172,0.998
0.6,1.71,-0.46,17.23,-24.79,-15.52,24.33,28.859,0.004,0.423,329.30927,0.998
0.7,1.73,-0.48,16.78,-24.66,-15.05,24.18,28.481,0.005,0.43,329.22778,0.998
0.8,1.71,-0.49,16.41,-24.47,-14.7,23.98,28.127,0.005,0.437,329.14059,0.997
0.9,1.86,-0.89,16.57,-24.65,-14.71,23.76,27.945,0.006,0.441,329.02683,0.997
1.0,1.71,-0.52,16.68,-24.98,-14.97,24.46,28.677,0.007,0.426,328.95406,0.997
1.1,1.84,-1.16,16.68,-25.42,-14.84,24.26,28.439,0.007,0.431,328.82658,0.996
1.2,2.33,-2.0,16.28,-25.37,-13.95,23.37,27.217,0.008,0.456,328.70744,0.996
1.3,2.44,-4.12,16.41,-25.16,-13.97,21.04,25.256,0.009,0.495,328.62891,0.996
1.4,4.02,-6.47,16.03,-24.49,-12.01,18.02,21.655,0.009,0.567,328.50422,0.995
1.5,4.76,-6.72,15.73,-24.27,-10.97,17.55,20.696,0.01,0.586,328.3901,0.995
1.6,8.11,-10.58,15.17,-24.47,-7.06,13.89,15.581,0.011,0.688,328.25603,0.995
1.7,10.07,-10.74,14.85,-24.95,-4.78,14.21,14.992,0.011,0.7,328.14951,0.994
1.8,11.59,-10.74,14.4,-24.8,-2.81,14.06,14.338,0.012,0.713,327.99471,0.994
1.9,13.3,-10.4,14.3,-24.58,-1.0,14.18,14.215,0.013,0.716,327.81368,0.993
2.0,1.92,-1.05,14.29,-24.39,-12.37,23.34,26.415,0.013,0.472,327.68517,0.993
2.1,3.48,-4.12,13.83,-24.25,-10.35,20.13,22.635,0.014,0.547,327.52123,0.992
2.2,4.7,-6.53,13.46,-24.04,-8.76,17.51,19.579,0.015,0.608,327.37923,0.992
2.3,6.54,-7.78,12.9,-24.25,-6.36,16.47,17.655,0.015,0.647,327.26197,0.992
2.4,9.39,-8.85,13.0,-24.19,-3.61,15.34,15.759,0.016,0.685,327.11928,0.991
2.5,4.99,-7.06,12.42,-24.27,-7.43,17.21,18.745,0.017,0.625,326.97651,0.991
2.6,9.99,-10.52,11.84,-24.4,-1.85,13.88,14.003,0.017,0.72,326.85791,0.99
2.7,12.4,-10.69,11.86,-24.23,0.54,13.54,13.551,0.018,0.729,326.74776,0.99
2.8,13.53,-10.78,11.75,-23.99,1.78,13.21,13.329,0.019,0.733,326.61584,0.99
2.9,13.54,-10.84,11.89,-24.13,1.65,13.29,13.392,0.019,0.732,326.43398,0.989
3.0,2.24,-3.67,11.53,-23.9,-9.29,20.23,22.261,0.02,0.555,326.26728,0.989
3.1,4.93,-6.54,11.61,-23.79,-6.68,17.25,18.498,0.021,0.63,326.12586,0.988
3.2,6.3,-7.98,11.04,-23.82,-4.74,15.84,16.534,0.021,0.669,325.95106,0.988
3.3,7.54,-8.79,11.0,-23.61,-3.46,14.82,15.219,0.022,0.696,325.81536,0.987
3.4,10.42,-9.66,10.73,-23.35,-0.31,13.69,13.694,0.023,0.726,325.62206,0.987
3.5,5.49,-7.48,10.33,-23.13,-4.84,15.65,16.381,0.023,0.672,325.42702,0.986
3.6,11.53,-11.26,9.84,-23.47,1.69,12.21,12.326,0.024,0.753,325.29852,0.986
3.7,13.04,-11.27,9.3,-23.38,3.74,12.11,12.674,0.025,0.747,325.17559,0.985
3.8,14.1,-11.41,9.26,-23.78,4.84,12.37,13.283,0.025,0.734,325.02884,0.985
3.9,14.08,-11.49,8.75,-24.11,5.33,12.62,13.699,0.026,0.726,324.87811,0.984
4.0,3.04,-2.66,8.73,-24.5,-5.69,21.84,22.569,0.027,0.549,324.71737,0.984
4.1,6.08,-5.9,8.84,-24.71,-2.76,18.81,19.011,0.027,0.62,324.54231,0.983
4.2,7.79,-8.38,8.31,-25.01,-0.52,16.63,16.638,0.028,0.667,324.40662,0.983
4.3,8.74,-11.79,7.85,-24.32,0.89,12.53,12.562,0.029,0.749,324.25152,0.983
4.4,8.11,-14.84,7.44,-24.71,0.67,9.87,9.893,0.029,0.802,324.1196,0.982
4.5,0.61,-11.15,6.97,-25.06,-6.36,13.91,15.295,0.03,0.694,324.00131,0.982
4.6,2.71,-16.3,6.64,-24.99,-3.93,8.69,9.537,0.031,0.809,323.8483,0.981
4.7,3.55,-17.92,6.31,-25.41,-2.76,7.49,7.982,0.031,0.84,323.68177,0.981
4.8,4.01,-18.13,6.42,-25.1,-2.41,6.97,7.375,0.032,0.852,323.56693,0.981
4.9,3.92,-17.91,5.82,-24.7,-1.9,6.79,7.051,0.033,0.859,323.42246,0.98
5.0,1.92,-5.73,5.94,-24.8,-4.02,19.07,19.489,0.033,0.61,323.24467,0.98
5.1,2.88,-9.92,5.44,-24.61,-2.56,14.69,14.911,0.034,0.702,323.06279,0.979
5.2,2.93,-13.21,5.56,-24.57,-2.63,11.36,11.66,0.035,0.767,322.914,0.979
5.3,3.68,-15.37,5.37,-24.99,-1.69,9.62,9.767,0.035,0.805,322.79931,0.978
5.4,3.74,-16.77,4.81,-24.87,-1.07,8.1,8.17,0.036,0.837,322.57587,0.978
5.5,-0.36,-10.89,4.27,-24.72,-4.63,13.83,14.584,0.037,0.708,322.44017,0.977
5.6,1.5,-15.86,3.89,-24.43,-2.39,8.57,8.897,0.037,0.822,322.31534,0.977
