Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-0.7,-20.2,,,16.94,-21.73,17.64,-1.53,17.706,0.0,0.354,0.996,-0.086,
0.0,2,4.5,8.8,,,16.94,-21.73,12.44,-30.53,32.967,0.0,0.659,0.377,-0.926,
0.0,3,1.6,23.9,,,16.94,-21.73,15.34,-45.63,48.14,0.0,0.963,0.319,-0.948,
0.0,4,-2.7,-17.0,,,16.94,-21.73,19.64,-4.73,20.202,0.0,0.404,0.972,-0.234,
0.0,5,-21.8,3.7,,,16.94,-21.73,38.74,-25.43,46.341,0.0,0.927,0.836,-0.549,
0.0,6,24.2,-9.7,,,16.94,-21.73,-7.26,-12.03,14.051,0.0,0.281,-0.517,-0.856,
0.0,7,11.5,-17.2,,,16.94,-21.73,5.44,-4.53,7.079,0.0,0.142,0.768,-0.64,
0.0,8,9.6,-19.4,,,16.94,-21.73,7.34,-2.33,7.701,0.0,0.154,0.953,-0.303,
0.0,9,-13.6,-12.5,,,16.94,-21.73,30.54,-9.23,31.904,0.0,0.638,0.957,-0.289,
0.0,10,-12.5,9.2,,,16.94,-21.73,29.44,-30.93,42.701,0.0,0.854,0.689,-0.724,
0.1,1,-0.7,-20.3,-0.6,-0.6,17.02,-22.12,17.72,-1.82,17.813,0.001,0.356,0.995,-0.102,-0.6310954063604239
0.1,2,4.5,8.8,0.4,-0.1,17.02,-22.12,12.52,-30.92,33.359,0.001,0.667,0.375,-0.927,0.5890776699029128
0.1,3,1.6,23.9,0.7,0.6,17.02,-22.12,15.42,-46.02,48.535,0.001,0.971,0.318,-0.948,-0.3754880694143166
0.1,4,-2.7,-17.0,-0.2,0.3,17.02,-22.12,19.72,-5.12,20.374,0.001,0.407,0.968,-0.251,-0.7448753462603878
0.1,5,-21.9,3.6,-0.5,-0.8,17.02,-22.12,38.92,-25.72,46.651,0.001,0.933,0.834,-0.551,0.025238600212089183
0.1,6,24.2,-9.7,-0.2,-0.6,17.02,-22.12,-7.18,-12.42,14.346,0.001,0.287,-0.5,-0.866,0.9803797468354429
0.1,7,11.5,-17.2,0.4,-0.5,17.02,-22.12,5.52,-4.92,7.394,0.001,0.148,0.747,-0.665,0.9864062499999999
0.1,8,9.6,-19.4,0.1,-0.4,17.02,-22.12,7.42,-2.72,7.903,0.001,0.158,0.939,-0.344,0.5618932038834952
0.1,9,-13.7,-12.5,-0.3,0.2,17.02,-22.12,30.72,-9.62,32.191,0.001,0.644,0.954,-0.299,-0.9584487534626038
0.1,10,-12.4,9.2,0.4,-0.2,17.02,-22.12,29.42,-31.32,42.971,0.001,0.859,0.685,-0.729,0.9391498881431769
0.2,1,-0.8,-20.3,-0.5,-0.5,16.55,-22.03,17.35,-1.73,17.436,0.001,0.349,0.995,-0.099,-0.6336633663366337
