Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,0.85,-2.26,16.94,-21.73,-16.09,19.47,25.258,0.0,0.495,330.0,1.0
0.1,0.83,-2.27,17.02,-22.12,-16.19,19.85,25.615,0.001,0.488,329.96383,1.0
0.2,0.8,-2.26,16.55,-22.03,-15.75,19.77,25.277,0.001,0.494,329.92517,1.0
0.3,0.82,-2.27,16.16,-22.48,-15.34,20.21,25.372,0.002,0.493,329.91909,1.0
0.4,0.81,-2.28,16.19,-22.34,-15.38,20.06,25.277,0.003,0.494,329.91164,1.0
0.5,0.8,-2.27,16.02,-22.85,-15.22,20.58,25.597,0.003,0.488,329.87012,1.0
0.6,1.54,-2.36,16.01,-22.68,-14.47,20.32,24.946,0.004,0.501,329.85322,1.0
0.7,3.9,-3.5,15.93,-22.47,-12.03,18.97,22.463,0.005,0.551,329.78878,0.999
0.8,5.38,-4.52,15.47,-22.88,-10.09,18.36,20.95,0.005,0.581,329.72997,0.999
0.9,7.73,-7.15,15.35,-22.66,-7.62,15.51,17.281,0.006,0.654,329.66809,0.999
1.0,6.78,-8.34,15.02,-22.45,-8.24,14.11,16.34,0.007,0.673,329.57028,0.999
1.1,12.24,-13.18,15.12,-22.38,-2.88,9.2,9.64,0.007,0.807,329.49925,0.998
1.2,13.62,-14.07,15.19,-22.27,-1.57,8.2,8.349,0.008,0.833,329.39517,0.998
1.3,13.69,-14.08,15.33,-22.29,-1.64,8.21,8.372,0.009,0.833,329.31933,0.998
1.4,13.7,-14.12,14.8,-22.57,-1.1,8.45,8.521,0.009,0.83,329.25547,0.998
1.5,13.48,-14.12,14.38,-23.0,-0.9,8.88,8.925,0.01,0.822,329.12679,0.997
1.6,13.78,-14.16,14.45,-22.89,-0.67,8.73,8.756,0.011,0.825,328.9912,0.997
1.7,13.94,-14.13,14.27,-23.38,-0.33,9.25,9.256,0.011,0.815,328.91076,0.997
1.8,14.02,-14.14,13.75,-23.7,0.27,9.56,9.564,0.012,0.809,328.84633,0.997
1.9,14.08,-14.13,13.34,-23.52,0.74,9.39,9.419,0.013,0.812,328.76266,0.996
2.0,1.87,-2.98,12.93,-23.33,-11.06,20.35,23.161,0.013,0.537,328.68631,0.996
2.1,5.04,-5.3,12.97,-23.18,-7.93,17.88,19.56,0.014,0.609,328.62529,0.996
2.2,7.49,-7.4,13.12,-23.27,-5.63,15.87,16.839,0.015,0.663,328.52599,0.996
2.3,10.52,-9.13,12.71,-23.08,-2.19,13.95,14.121,0.015,0.718,328.40072,0.995
2.4,12.98,-10.65,12.3,-22.9,0.68,12.25,12.269,0.016,0.755,328.26195,0.995
2.5,13.8,-12.4,11.82,-23.26,1.98,10.86,11.039,0.017,0.779,328.15912,0.994
2.6,14.9,-13.67,11.81,-23.67,3.09,10.0,10.467,0.017,0.791,328.06753,0.994
2.7,15.37,-14.36,11.47,-23.43,3.9,9.07,9.873,0.018,0.803,327.91424,0.994
2.8,15.56,-14.56,11.38,-23.88,4.18,9.32,10.214,0.019,0.796,327.79026,0.993
2.9,15.68,-14.59,10.81,-24.1,4.87,9.51,10.684,0.019,0.786,327.7093,0.993
3.0,10.81,-10.34,10.83,-24.47,-0.02,14.13,14.13,0.02,0.717,327.62188,0.993
3.1,15.93,-14.67,10.94,-24.73,4.99,10.06,11.23,0.021,0.775,327.45419,0.992
3.2,16.09,-14.72,11.03,-25.02,5.06,10.3,11.476,0.021,0.77,327.31373,0.992
3.3,16.26,-14.77,10.5,-24.44,5.76,9.67,11.256,0.022,0.775,327.21453,0.992
3.4,16.24,-14.78,9.97,-24.74,6.27,9.96,11.769,0.023,0.765,327.07294,0.991
3.5,16.06,-14.8,10.04,-25.04,6.02,10.24,11.878,0.023,0.762,326.96785,0.991
3.6,16.26,-14.82,9.79,-25.01,6.47,10.19,12.071,0.024,0.759,326.84647,0.99
3.7,16.27,-14.84,9.89,-24.45,6.38,9.61,11.535,0.025,0.769,326.73629,0.99
3.8,16.21,-14.84,9.49,-24.87,6.72,10.03,12.073,0.025,0.759,326.62265,0.99
3.9,16.14,-14.84,9.24,-25.32,6.9,10.48,12.548,0.026,0.749,326.49321,0.989
4.0,4.05,-4.69,8.74,-25.15,-4.69,20.46,20.991,0.027,0.58,326.35574,0.989
4.1,8.42,-7.14,8.66,-25.08,-0.24,17.94,17.942,0.027,0.641,326.20334,0.988
4.2,9.18,-9.3,8.09,-24.53,1.09,15.23,15.269,0.028,0.695,326.03142,0.988
4.3,10.22,-11.17,8.04,-24.29,2.18,13.12,13.3,0.029,0.734,325.90895,0.988
4.4,10.99,-13.37,8.11,-24.56,2.88,11.19,11.555,0.029,0.769,325.79742,0.987
4.5,11.77,-15.12,8.25,-24.64,3.52,9.52,10.15,0.03,0.797,325.67362,0.987
4.6,11.7,-16.0,7.66,-24.64,4.04,8.64,9.538,0.031,0.809,325.52943,0.986
4.7,11.24,-16.3,7.73,-24.5,3.51,8.2,8.92,0.031,0.822,325.39526,0.986
4.8,11.22,-16.44,7.28,-24.87,3.94,8.43,9.305,0.032,0.814,325.28022,0.986
4.9,11.29,-16.51,6.85,-25.25,4.44,8.74,9.803,0.033,0.804,325.13219,0.985
5.0,9.17,-12.39,6.71,-24.47,2.46,12.08,12.328,0.033,0.753,324.99901,0.985
5.1,11.19,-16.96,6.65,-24.85,4.54,7.89,9.103,0.034,0.818,324.84871,0.984
5.2,11.05,-17.16,6.29,-24.57,4.76,7.41,8.807,0.035,0.824,324.71934,0.984
5.3,10.99,-17.31,5.7,-24.6,5.29,7.29,9.007,0.035,0.82,324.59946,0.984
5.4,10.95,-17.46,5.73,-24.41,5.22,6.95,8.692,0.036,0.826,324.49432,0.983
5.5,10.93,-17.69,5.81,-24.28,5.12,6.59,8.345,0.037,0.833,324.34239,0.983
5.6,10.78,-17.89,5.36,-24.63,5.42,6.74,8.649,0.037,0.827,324.20702,0.982
5.7,10.57,-18.06,5.32,-24.99,5.25,6.93,8.694,0.038,0.826,324.0635,0.982
5.8,10.43,-18.29,4.85,-24.76,5.58,6.47,8.544,0.039,0.829,323.8963,0.982
5.9,10.26,-18.51,4.35,-24.56,5.91,6.05,8.458,0.039,0.831,323.78766,0.981
6.0,4.67,-6.93,4.29,-24.92,0.38,17.99,17.994,0.04,0.64,323.62762,0.981
6.1,6.7,-11.19,4.22,-24.64,2.48,13.45,13.677,0.041,0.726,323.52902,0.98
6.2,8.44,-12.9,3.97,-24.31,4.47,11.41,12.254,0.041,0.755,323.38478,0.98
6.3,9.16,-15.18,4.04,-24.54,5.12,9.36,10.669,0.042,0.787,323.28845,0.98
6.4,9.34,-17.8,3.54,-24.83,5.8,7.03,9.114,0.043,0.818,323.19072,0.979
6.5,9.41,-19.64,3.03,-25.11,6.38,5.47,8.404,0.043,0.832,323.03553,0.979
6.6,9.25,-19.81,3.13,-24.53,6.12,4.72,7.729,0.044,0.845,322.90072,0.978
6.7,9.04,-19.97,2.86,-24.92,6.18,4.95,7.918,0.045,0.842,322.77938,0.978
6.8,8.94,-20.08,2.35,-24.7,6.59,4.62,8.048,0.045,0.839,322.66464,0.978
6.9,8.85,-20.16,2.25,-25.06,6.6,4.9,8.22,0.046,0.836,322.5379,0.977
7.0,7.68,-15.87,2.28,-24.34,5.4,8.47,10.045,0.047,0.799,322.38785,0.977
7.1,8.5,-20.34,2.09,-24.73,6.41,4.39,7.769,0.047,0.845,322.28449,0.977
7.2,8.34,-20.4,1.63,-24.45,6.71,4.05,7.838,0.048,0.843,322.14353,0.976
7.3,8.19,-20.49,1.73,-24.61,6.46,4.12,7.662,0.049,0.847,322.01066,0.976
7.4,8.0,-20.6,1.84,-24.7,6.16,4.1,7.4,0.049,0.852,321.86789,0.975
7.5,7.82,-20.76,1.29,-24.52,6.53,3.76,7.535,0.05,0.849,321.72065,0.975
7.6,7.66,-20.92,1.01,-24.17,6.65,3.25,7.402,0.051,0.852,321.58781,0.975
7.7,7.49,-21.04,1.09,-24.34,6.4,3.3,7.201,0.051,0.856,321.46718,0.974
7.8,7.3,-21.12,1.21,-24.4,6.09,3.28,6.917,0.052,0.862,321.37193,0.974
7.9,7.2,-21.16,0.82,-24.75,6.38,3.59,7.321,0.053,0.854,321.26737,0.974
8.0,4.73,-8.71,0.92,-24.62,3.81,15.91,16.36,0.053,0.673,321.09622,0.973
8.1,4.92,-13.28,0.98,-24.83,3.94,11.55,12.204,0.054,0.756,320.98577,0.973
8.2,6.29,-16.9,0.81,-25.2,5.48,8.3,9.946,0.055,0.801,320.82113,0.972
8.3,6.42,-19.23,0.9,-24.86,5.52,5.63,7.885,0.055,0.842,320.72549,0.972
8.4,6.34,-20.78,0.29,-24.87,6.05,4.09,7.303,0.056,0.854,320.60499,0.972
8.5,6.32,-21.27,-0.28,-24.73,6.6,3.46,7.452,0.057,0.851,320.41562,0.971
8.6,6.08,-21.29,-0.89,-24.73,6.97,3.44,7.773,0.057,0.845,320.23873,0.97
8.7,5.85,-21.28,-0.89,-24.99,6.74,3.71,7.694,0.058,0.846,320.1011,0.97
8.8,5.6,-21.26,-1.49,-25.04,7.09,3.78,8.035,0.059,0.839,319.9424,0.97
8.9,5.38,-21.24,-2.07,-24.4,7.45,3.16,8.092,0.059,0.838,319.77804,0.969
9.0,5.08,-17.67,-2.11,-24.68,7.19,7.01,10.042,0.06,0.799,319.62921,0.969
9.1,4.94,-21.19,-2.06,-24.88,7.0,3.69,7.913,0.061,0.842,319.46873,0.968
9.2,5.27,-21.21,-2.59,-24.64,7.86,3.43,8.576,0.061,0.828,319.31186,0.968
9.3,5.27,-21.22,-2.6,-24.33,7.87,3.11,8.462,0.062,0.831,319.18305,0.967
9.4,5.29,-21.22,-3.01,-23.98,8.3,2.76,8.747,0.063,0.825,319.10202,0.967
9.5,5.16,-21.2,-2.93,-23.78,8.09,2.58,8.491,0.063,0.83,318.99855,0.967
9.6,5.24,-21.21,-3.3,-24.1,8.54,2.89,9.016,0.064,0.82,318.88886,0.966
9.7,5.24,-21.22,-3.9,-24.03,9.14,2.81,9.562,0.065,0.809,318.73482,0.966
9.8,5.23,-21.23,-3.93,-24.29,9.16,3.06,9.658,0.065,0.807,318.64191,0.966
9.9,5.22,-21.24,-4.29,-24.59,9.51,3.35,10.083,0.066,0.798,318.53047,0.965
10.0,4.15,-9.54,-4.21,-24.73,8.36,15.19,17.339,0.067,0.653,318.40718,0.965
10.1,4.85,-13.15,-4.31,-25.03,9.16,11.88,15.001,0.067,0.7,318.21784,0.964
10.2,5.8,-13.89,-4.71,-24.83,10.51,10.94,15.17,0.068,0.697,318.04186,0.964
10.3,6.0,-14.04,-5.13,-24.47,11.13,10.43,15.253,0.069,0.695,317.88351,0.963
10.4,5.88,-14.06,-5.72,-24.36,11.6,10.3,15.513,0.069,0.69,317.71756,0.963
10.5,5.78,-14.1,-6.01,-23.94,11.79,9.84,15.357,0.07,0.693,317.56741,0.962
10.6,5.8,-14.12,-6.57,-24.05,12.37,9.93,15.863,0.071,0.683,317.44063,0.962
10.7,5.8,-14.12,-6.71,-24.34,12.51,10.22,16.154,0.071,0.677,317.35551,0.962
10.8,5.81,-14.12,-6.82,-24.61,12.63,10.49,16.418,0.072,0.672,317.2275,0.961
10.9,5.8,-14.13,-7.32,-24.3,13.12,10.17,16.6,0.073,0.668,317.09793,0.961
11.0,5.8,-13.2,-7.82,-24.47,13.62,11.27,17.678,0.073,0.646,317.00089,0.961
11.1,5.55,-14.04,-8.19,-24.74,13.74,10.7,17.415,0.074,0.652,316.82233,0.96
11.2,5.54,-14.03,-8.09,-24.81,13.63,10.78,17.378,0.075,0.652,316.70887,0.96
11.3,5.54,-14.03,-8.23,-24.39,13.77,10.36,17.232,0.075,0.655,316.59072,0.959
11.4,5.54,-14.04,-8.33,-24.65,13.87,10.61,17.463,0.076,0.651,316.49228,0.959
11.5,5.52,-14.04,-8.27,-24.36,13.79,10.32,17.224,0.077,0.656,316.34716,0.959
11.6,5.56,-14.06,-8.31,-23.97,13.87,9.91,17.047,0.077,0.659,316.20938,0.958
11.7,5.56,-14.06,-8.24,-23.69,13.8,9.63,16.828,0.078,0.663,316.06262,0.958
11.8,5.56,-14.07,-8.83,-23.54,14.39,9.47,17.227,0.079,0.655,315.93716,0.957
11.9,5.56,-14.07,-9.01,-23.81,14.57,9.74,17.526,0.079,0.649,315.76462,0.957
12.0,3.78,-9.98,-9.6,-23.7,13.38,13.72,19.164,0.08,0.617,315.57405,0.956
12.1,4.26,-13.78,-9.52,-23.81,13.78,10.03,17.044,0.081,0.659,315.47,0.956
12.2,4.76,-14.1,-9.51,-23.44,14.27,9.34,17.055,0.081,0.659,315.36691,0.956
12.3,4.76,-14.11,-9.45,-23.57,14.21,9.46,17.071,0.082,0.659,315.1914,0.955
12.4,4.76,-14.12,-9.92,-23.76,14.68,9.64,17.562,0.083,0.649,315.02151,0.955
12.5,4.71,-14.1,-9.85,-23.44,14.56,9.34,17.298,0.083,0.654,314.86615,0.954
12.6,4.48,-14.05,-10.38,-23.15,14.86,9.1,17.425,0.084,0.652,314.67592,0.954
12.7,4.4,-14.04,-10.43,-22.73,14.83,8.69,17.189,0.085,0.656,314.55469,0.953
12.8,4.37,-14.03,-10.62,-22.99,14.99,8.96,17.464,0.085,0.651,314.42843,0.953
