Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,3313.33,0.001,1.325
0.2,3237.14,0.001,1.295
0.3,3313.33,0.002,1.325
0.4,3283.81,0.003,1.314
0.5,3283.81,0.003,1.314
0.6,3237.14,0.004,1.295
0.7,3193.33,0.005,1.277
0.8,3237.14,0.005,1.295
0.9,3260.0,0.006,1.304
1.0,3326.67,0.007,1.331
1.1,3250.48,0.007,1.3
1.2,3210.48,0.008,1.284
1.3,3210.48,0.009,1.284
1.4,3194.28,0.009,1.278
1.5,3263.81,0.01,1.306
1.6,3327.62,0.011,1.331
1.7,3463.81,0.011,1.386
1.8,3347.62,0.012,1.339
1.9,3347.62,0.013,1.339
2.0,3347.62,0.013,1.339
2.1,3237.14,0.014,1.295
2.2,3347.62,0.015,1.339
2.3,3160.95,0.015,1.264
2.4,3314.29,0.016,1.326
2.5,3347.62,0.017,1.339
2.6,3480.95,0.017,1.392
2.7,3500.95,0.018,1.4
2.8,3500.95,0.019,1.4
2.9,3500.95,0.019,1.4
3.0,3387.62,0.02,1.355
3.1,3387.62,0.021,1.355
3.2,3387.62,0.021,1.355
3.3,3395.24,0.022,1.358
3.4,3358.1,0.023,1.343
3.5,3318.57,0.023,1.327
3.6,3328.1,0.024,1.331
3.7,3221.9,0.025,1.289
3.8,3201.9,0.025,1.281
3.9,3211.43,0.026,1.285
4.0,3161.43,0.027,1.265
4.1,3151.9,0.027,1.261
4.2,3161.43,0.028,1.265
4.3,3248.1,0.029,1.299
4.4,3270.95,0.029,1.308
4.5,3327.14,0.03,1.331
4.6,3241.43,0.031,1.297
4.7,3218.57,0.031,1.287
4.8,3261.9,0.032,1.305
4.9,3261.9,0.033,1.305
5.0,3295.24,0.033,1.318
5.1,3274.76,0.034,1.31
5.2,3231.9,0.035,1.293
5.3,3192.54,0.035,1.277
5.4,3159.84,0.036,1.264
5.5,3125.87,0.037,1.25
5.6,3117.62,0.037,1.247
5.7,3130.95,0.038,1.252
5.8,3138.89,0.039,1.256
5.9,3138.89,0.039,1.256
6.0,3138.89,0.04,1.256
6.1,3138.89,0.041,1.256
6.2,3138.89,0.041,1.256
6.3,3125.56,0.042,1.25
6.4,3063.33,0.043,1.225
6.5,3006.36,0.043,1.203
6.6,2989.7,0.044,1.196
6.7,2939.7,0.045,1.176
6.8,2914.62,0.045,1.166
6.9,2967.46,0.046,1.187
7.0,2964.46,0.047,1.186
7.1,2946.51,0.047,1.179
7.2,2930.32,0.048,1.172
7.3,2945.4,0.049,1.178
7.4,2970.79,0.049,1.188
7.5,2947.64,0.05,1.179
7.6,2980.97,0.051,1.192
7.7,2977.16,0.051,1.191
7.8,2990.79,0.052,1.196
7.9,2930.16,0.053,1.172
8.0,2873.33,0.053,1.149
8.1,2898.59,0.054,1.159
8.2,2887.0,0.055,1.155
8.3,2903.97,0.055,1.162
8.4,2923.97,0.056,1.17
8.5,2915.08,0.057,1.166
8.6,2922.22,0.057,1.169
8.7,2895.08,0.058,1.158
8.8,2895.08,0.059,1.158
8.9,2933.97,0.059,1.174
9.0,2907.3,0.06,1.163
9.1,2921.27,0.061,1.169
9.2,2905.24,0.061,1.162
9.3,2899.68,0.062,1.16
9.4,2899.68,0.063,1.16
9.5,2924.13,0.063,1.17
9.6,2919.68,0.064,1.168
9.7,2924.13,0.065,1.17
9.8,2996.2,0.065,1.198
9.9,2996.2,0.066,1.198
10.0,2996.2,0.067,1.198
10.1,3016.2,0.067,1.206
10.2,3007.01,0.068,1.203
10.3,3005.73,0.069,1.202
10.4,3006.8,0.069,1.203
10.5,2913.19,0.07,1.165
10.6,2990.46,0.071,1.196
10.7,2977.64,0.071,1.191
10.8,2920.12,0.072,1.168
10.9,2886.79,0.073,1.155
11.0,2878.71,0.073,1.151
11.1,2867.62,0.074,1.147
11.2,2859.54,0.075,1.144
11.3,2825.57,0.075,1.13
11.4,2825.57,0.076,1.13
11.5,2855.1,0.077,1.142
11.6,2852.88,0.077,1.141
11.7,2872.41,0.078,1.149
11.8,2859.85,0.079,1.144
11.9,2843.96,0.079,1.138
12.0,2920.06,0.08,1.168
12.1,2902.41,0.081,1.161
12.2,2902.07,0.081,1.161
12.3,2902.07,0.082,1.161
12.4,2902.07,0.083,1.161
12.5,2964.29,0.083,1.186
12.6,2944.29,0.084,1.178
12.7,2942.09,0.085,1.177
12.8,2942.09,0.085,1.177
12.9,2960.19,0.086,1.184
13.0,2926.79,0.087,1.171
13.1,2924.61,0.087,1.17
13.2,2921.58,0.088,1.169
13.3,2901.24,0.089,1.16
13.4,2892.35,0.089,1.157
13.5,2869.97,0.09,1.148
13.6,2877.78,0.091,1.151
13.7,2877.99,0.091,1.151
13.8,2853.54,0.092,1.141
13.9,2871.32,0.093,1.149
14.0,2830.02,0.093,1.132
14.1,2830.02,0.094,1.132
14.2,2816.56,0.095,1.127
14.3,2834.49,0.095,1.134
14.4,2823.36,0.096,1.129
14.5,2747.83,0.097,1.099
14.6,2724.82,0.097,1.09
14.7,2719.23,0.098,1.088
14.8,2743.58,0.099,1.097
14.9,2731.52,0.099,1.093
15.0,2731.81,0.1,1.093
15.1,2755.16,0.101,1.102
15.2,2732.3,0.101,1.093
15.3,2727.86,0.102,1.091
15.4,2763.28,0.103,1.105
15.5,2740.42,0.103,1.096
15.6,2739.59,0.104,1.096
15.7,2739.59,0.105,1.096
15.8,2752.29,0.105,1.101
