Time,ID,behv,N,comm_area,Area Coverage
39.8,5,explorer,3.0,2000.0,500.0
39.8,Target,,,,
39.9,1,seeker,3.0,2000.0,500.0
39.9,2,seeker,3.0,2000.0,500.0
39.9,3,explorer,1.0,2000.0,1000.0
39.9,4,explorer,4.0,2000.0,400.0
39.9,5,explorer,3.0,2000.0,500.0
39.9,Target,,,,
40.0,1,seeker,3.0,2000.0,500.0
40.0,2,seeker,3.0,2000.0,500.0
40.0,3,explorer,1.0,2000.0,1000.0
40.0,4,explorer,4.0,2000.0,400.0
40.0,5,explorer,3.0,2000.0,500.0
40.0,Target,,,,
40.1,1,seeker,3.0,2000.0,500.0
40.1,2,seeker,3.0,2000.0,500.0
40.1,3,explorer,1.0,2000.0,1000.0
40.1,4,explorer,4.0,2000.0,400.0
40.1,5,explorer,3.0,2000.0,500.0
40.1,Target,,,,
40.2,1,seeker,3.0,2000.0,500.0
40.2,2,seeker,3.0,2000.0,500.0
40.2,3,explorer,1.0,2000.0,1000.0
40.2,4,explorer,4.0,2000.0,400.0
40.2,5,explorer,3.0,2000.0,500.0
40.2,Target,,,,
40.3,1,seeker,3.0,2000.0,500.0
40.3,2,seeker,3.0,2000.0,500.0
40.3,3,explorer,1.0,2000.0,1000.0
40.3,4,explorer,4.0,2000.0,400.0
40.3,5,explorer,3.0,2000.0,500.0
40.3,Target,,,,
40.4,1,seeker,3.0,2000.0,500.0
40.4,2,seeker,3.0,2000.0,500.0
40.4,3,explorer,1.0,2000.0,1000.0
40.4,4,explorer,4.0,2000.0,400.0
40.4,5,explorer,3.0,2000.0,500.0
40.4,Target,,,,
40.5,1,seeker,3.0,2000.0,500.0
40.5,2,seeker,3.0,2000.0,500.0
40.5,3,explorer,1.0,2000.0,1000.0
40.5,4,explorer,4.0,2000.0,400.0
40.5,5,explorer,3.0,2000.0,500.0
40.5,Target,,,,
40.6,1,seeker,3.0,2000.0,500.0
40.6,2,seeker,3.0,2000.0,500.0
40.6,3,explorer,1.0,2000.0,1000.0
40.6,4,explorer,4.0,2000.0,400.0
40.6,5,explorer,3.0,2000.0,500.0
40.6,Target,,,,
40.7,1,seeker,3.0,2000.0,500.0
40.7,2,seeker,3.0,2000.0,500.0
40.7,3,explorer,1.0,2000.0,1000.0
40.7,4,explorer,4.0,2000.0,400.0
40.7,5,explorer,3.0,2000.0,500.0
40.7,Target,,,,
40.8,1,seeker,3.0,2000.0,500.0
40.8,2,seeker,3.0,2000.0,500.0
40.8,3,explorer,1.0,2000.0,1000.0
40.8,4,explorer,4.0,2000.0,400.0
40.8,5,explorer,3.0,2000.0,500.0
40.8,Target,,,,
40.9,1,seeker,3.0,2000.0,500.0
40.9,2,seeker,3.0,2000.0,500.0
40.9,3,explorer,1.0,2000.0,1000.0
40.9,4,explorer,4.0,2000.0,400.0
40.9,5,explorer,3.0,2000.0,500.0
40.9,Target,,,,
41.0,1,seeker,3.0,2000.0,500.0
41.0,2,seeker,3.0,2000.0,500.0
41.0,3,explorer,1.0,2000.0,1000.0
41.0,4,explorer,4.0,2000.0,400.0
41.0,5,explorer,3.0,2000.0,500.0
41.0,Target,,,,
41.1,1,seeker,3.0,2000.0,500.0
41.1,2,seeker,3.0,2000.0,500.0
41.1,3,explorer,1.0,2000.0,1000.0
41.1,4,explorer,4.0,2000.0,400.0
41.1,5,explorer,3.0,2000.0,500.0
41.1,Target,,,,
41.2,1,seeker,3.0,2000.0,500.0
41.2,2,seeker,3.0,2000.0,500.0
41.2,3,explorer,1.0,2000.0,1000.0
41.2,4,explorer,4.0,2000.0,400.0
41.2,5,explorer,3.0,2000.0,500.0
41.2,Target,,,,
41.3,1,seeker,3.0,2000.0,500.0
41.3,2,seeker,3.0,2000.0,500.0
41.3,3,explorer,1.0,2000.0,1000.0
41.3,4,explorer,4.0,2000.0,400.0
41.3,5,explorer,3.0,2000.0,500.0
41.3,Target,,,,
41.4,1,seeker,3.0,2000.0,500.0
41.4,2,seeker,3.0,2000.0,500.0
41.4,3,explorer,1.0,2000.0,1000.0
41.4,4,explorer,4.0,2000.0,400.0
41.4,5,explorer,3.0,2000.0,500.0
41.4,Target,,,,
41.5,1,seeker,3.0,2000.0,500.0
41.5,2,seeker,3.0,2000.0,500.0
41.5,3,explorer,1.0,2000.0,1000.0
41.5,4,explorer,4.0,2000.0,400.0
41.5,5,explorer,3.0,2000.0,500.0
41.5,Target,,,,
41.6,1,seeker,3.0,2000.0,500.0
41.6,2,seeker,3.0,2000.0,500.0
41.6,3,explorer,1.0,2000.0,1000.0
41.6,4,explorer,4.0,2000.0,400.0
41.6,5,explorer,3.0,2000.0,500.0
41.6,Target,,,,
41.7,1,seeker,3.0,2000.0,500.0
41.7,2,seeker,3.0,2000.0,500.0
41.7,3,explorer,1.0,2000.0,1000.0
41.7,4,explorer,4.0,2000.0,400.0
41.7,5,explorer,3.0,2000.0,500.0
41.7,Target,,,,
41.8,1,seeker,3.0,2000.0,500.0
41.8,2,seeker,3.0,2000.0,500.0
41.8,3,explorer,1.0,2000.0,1000.0
41.8,4,explorer,4.0,2000.0,400.0
41.8,5,explorer,3.0,2000.0,500.0
41.8,Target,,,,
41.9,1,seeker,3.0,2000.0,500.0
41.9,2,seeker,3.0,2000.0,500.0
41.9,3,explorer,1.0,2000.0,1000.0
41.9,4,explorer,4.0,2000.0,400.0
41.9,5,explorer,3.0,2000.0,500.0
41.9,Target,,,,
42.0,1,seeker,3.0,2000.0,500.0
42.0,2,seeker,3.0,2000.0,500.0
42.0,3,explorer,1.0,2000.0,1000.0
42.0,4,explorer,4.0,2000.0,400.0
42.0,5,explorer,3.0,2000.0,500.0
42.0,Target,,,,
42.1,1,seeker,3.0,2000.0,500.0
42.1,2,seeker,3.0,2000.0,500.0
42.1,3,explorer,1.0,2000.0,1000.0
42.1,4,explorer,4.0,2000.0,400.0
42.1,5,explorer,3.0,2000.0,500.0
42.1,Target,,,,
42.2,1,seeker,3.0,2000.0,500.0
42.2,2,seeker,3.0,2000.0,500.0
42.2,3,explorer,1.0,2000.0,1000.0
42.2,4,explorer,4.0,2000.0,400.0
42.2,5,explorer,3.0,2000.0,500.0
42.2,Target,,,,
42.3,1,seeker,3.0,2000.0,500.0
42.3,2,seeker,3.0,2000.0,500.0
42.3,3,explorer,1.0,2000.0,1000.0
42.3,4,explorer,4.0,2000.0,400.0
42.3,5,explorer,3.0,2000.0,500.0
42.3,Target,,,,
42.4,1,seeker,3.0,2000.0,500.0
42.4,2,seeker,3.0,2000.0,500.0
42.4,3,explorer,1.0,2000.0,1000.0
42.4,4,explorer,4.0,2000.0,400.0
42.4,5,explorer,3.0,2000.0,500.0
42.4,Target,,,,
42.5,1,seeker,3.0,2000.0,500.0
42.5,2,seeker,3.0,2000.0,500.0
42.5,3,explorer,1.0,2000.0,1000.0
42.5,4,explorer,4.0,2000.0,400.0
42.5,5,explorer,3.0,2000.0,500.0
42.5,Target,,,,
42.6,1,seeker,3.0,2000.0,500.0
42.6,2,seeker,3.0,2000.0,500.0
42.6,3,explorer,1.0,2000.0,1000.0
42.6,4,explorer,4.0,2000.0,400.0
42.6,5,explorer,3.0,2000.0,500.0
42.6,Target,,,,
42.7,1,seeker,3.0,2000.0,500.0
42.7,2,seeker,3.0,2000.0,500.0
42.7,3,explorer,1.0,2000.0,1000.0
42.7,4,explorer,4.0,2000.0,400.0
42.7,5,explorer,3.0,2000.0,500.0
42.7,Target,,,,
42.8,1,seeker,3.0,2000.0,500.0
42.8,2,seeker,3.0,2000.0,500.0
42.8,3,explorer,1.0,2000.0,1000.0
42.8,4,explorer,4.0,2000.0,400.0
42.8,5,explorer,3.0,2000.0,500.0
42.8,Target,,,,
42.9,1,seeker,3.0,2000.0,500.0
42.9,2,seeker,3.0,2000.0,500.0
42.9,3,explorer,1.0,2000.0,1000.0
42.9,4,explorer,4.0,2000.0,400.0
42.9,5,explorer,3.0,2000.0,500.0
42.9,Target,,,,
43.0,1,seeker,3.0,2000.0,500.0
43.0,2,seeker,3.0,2000.0,500.0
43.0,3,explorer,1.0,2000.0,1000.0
43.0,4,explorer,4.0,2000.0,400.0
43.0,5,explorer,3.0,2000.0,500.0
43.0,Target,,,,
43.1,1,seeker,3.0,2000.0,500.0
43.1,2,seeker,3.0,2000.0,500.0
43.1,3,explorer,1.0,2000.0,1000.0
43.1,4,explorer,4.0,2000.0,400.0
43.1,5,explorer,3.0,2000.0,500.0
43.1,Target,,,,
43.2,1,seeker,3.0,2000.0,500.0
43.2,2,seeker,3.0,2000.0,500.0
43.2,3,explorer,1.0,2000.0,1000.0
43.2,4,explorer,4.0,2000.0,400.0
43.2,5,explorer,3.0,2000.0,500.0
43.2,Target,,,,
43.3,1,seeker,3.0,2000.0,500.0
43.3,2,seeker,3.0,2000.0,500.0
43.3,3,explorer,1.0,2000.0,1000.0
43.3,4,explorer,4.0,2000.0,400.0
43.3,5,explorer,3.0,2000.0,500.0
43.3,Target,,,,
43.4,1,seeker,3.0,2000.0,500.0
43.4,2,seeker,3.0,2000.0,500.0
43.4,3,explorer,1.0,2000.0,1000.0
43.4,4,explorer,4.0,2000.0,400.0
43.4,5,explorer,3.0,2000.0,500.0
43.4,Target,,,,
43.5,1,seeker,3.0,2000.0,500.0
43.5,2,seeker,3.0,2000.0,500.0
43.5,3,explorer,1.0,2000.0,1000.0
43.5,4,explorer,4.0,2000.0,400.0
43.5,5,explorer,3.0,2000.0,500.0
43.5,Target,,,,
43.6,1,seeker,3.0,2000.0,500.0
43.6,2,seeker,3.0,2000.0,500.0
43.6,3,explorer,1.0,2000.0,1000.0
43.6,4,explorer,4.0,2000.0,400.0
43.6,5,explorer,3.0,2000.0,500.0
43.6,Target,,,,
43.7,1,seeker,3.0,2000.0,500.0
43.7,2,seeker,3.0,2000.0,500.0
43.7,3,explorer,1.0,2000.0,1000.0
43.7,4,explorer,4.0,2000.0,400.0
43.7,5,explorer,3.0,2000.0,500.0
43.7,Target,,,,
43.8,1,seeker,3.0,2000.0,500.0
43.8,2,seeker,3.0,2000.0,500.0
43.8,3,explorer,1.0,2000.0,1000.0
43.8,4,explorer,4.0,2000.0,400.0
43.8,5,explorer,3.0,2000.0,500.0
43.8,Target,,,,
43.9,1,seeker,3.0,2000.0,500.0
43.9,2,seeker,3.0,2000.0,500.0
43.9,3,explorer,1.0,2000.0,1000.0
43.9,4,explorer,4.0,2000.0,400.0
43.9,5,explorer,3.0,2000.0,500.0
43.9,Target,,,,
44.0,1,seeker,3.0,2000.0,500.0
44.0,2,seeker,3.0,2000.0,500.0
44.0,3,explorer,1.0,2000.0,1000.0
44.0,4,explorer,4.0,2000.0,400.0
44.0,5,explorer,3.0,2000.0,500.0
44.0,Target,,,,
44.1,1,seeker,3.0,2000.0,500.0
44.1,2,seeker,3.0,2000.0,500.0
44.1,3,explorer,1.0,2000.0,1000.0
44.1,4,explorer,4.0,2000.0,400.0
44.1,5,explorer,3.0,2000.0,500.0
44.1,Target,,,,
44.2,1,seeker,3.0,2000.0,500.0
44.2,2,seeker,3.0,2000.0,500.0
44.2,3,explorer,1.0,2000.0,1000.0
44.2,4,explorer,4.0,2000.0,400.0
44.2,5,explorer,3.0,2000.0,500.0
44.2,Target,,,,
44.3,1,seeker,3.0,2000.0,500.0
44.3,2,seeker,3.0,2000.0,500.0
44.3,3,explorer,1.0,2000.0,1000.0
44.3,4,explorer,4.0,2000.0,400.0
44.3,5,explorer,3.0,2000.0,500.0
44.3,Target,,,,
44.4,1,seeker,3.0,2000.0,500.0
44.4,2,seeker,3.0,2000.0,500.0
44.4,3,explorer,1.0,2000.0,1000.0
44.4,4,explorer,4.0,2000.0,400.0
44.4,5,explorer,3.0,2000.0,500.0
44.4,Target,,,,
44.5,1,seeker,3.0,2000.0,500.0
44.5,2,seeker,3.0,2000.0,500.0
44.5,3,explorer,1.0,2000.0,1000.0
44.5,4,explorer,4.0,2000.0,400.0
44.5,5,explorer,3.0,2000.0,500.0
44.5,Target,,,,
44.6,1,seeker,3.0,2000.0,500.0
44.6,2,seeker,3.0,2000.0,500.0
44.6,3,explorer,1.0,2000.0,1000.0
44.6,4,explorer,4.0,2000.0,400.0
44.6,5,explorer,3.0,2000.0,500.0
44.6,Target,,,,
44.7,1,seeker,3.0,2000.0,500.0
44.7,2,seeker,3.0,2000.0,500.0
44.7,3,explorer,1.0,2000.0,1000.0
44.7,4,explorer,4.0,2000.0,400.0
44.7,5,explorer,3.0,2000.0,500.0
44.7,Target,,,,
44.8,1,seeker,3.0,2000.0,500.0
44.8,2,seeker,3.0,2000.0,500.0
44.8,3,explorer,1.0,2000.0,1000.0
44.8,4,explorer,4.0,2000.0,400.0
44.8,5,explorer,3.0,2000.0,500.0
44.8,Target,,,,
44.9,1,seeker,3.0,2000.0,500.0
44.9,2,seeker,3.0,2000.0,500.0
44.9,3,explorer,1.0,2000.0,1000.0
44.9,4,explorer,4.0,2000.0,400.0
44.9,5,explorer,3.0,2000.0,500.0
44.9,Target,,,,
45.0,1,seeker,3.0,2000.0,500.0
45.0,2,seeker,3.0,2000.0,500.0
45.0,3,explorer,1.0,2000.0,1000.0
45.0,4,explorer,4.0,2000.0,400.0
45.0,5,explorer,3.0,2000.0,500.0
45.0,Target,,,,
45.1,1,seeker,3.0,2000.0,500.0
45.1,2,seeker,3.0,2000.0,500.0
45.1,3,explorer,1.0,2000.0,1000.0
45.1,4,explorer,4.0,2000.0,400.0
45.1,5,explorer,3.0,2000.0,500.0
45.1,Target,,,,
45.2,1,seeker,3.0,2000.0,500.0
45.2,2,seeker,3.0,2000.0,500.0
45.2,3,explorer,1.0,2000.0,1000.0
45.2,4,explorer,4.0,2000.0,400.0
45.2,5,explorer,3.0,2000.0,500.0
45.2,Target,,,,
45.3,1,seeker,3.0,2000.0,500.0
45.3,2,seeker,3.0,2000.0,500.0
45.3,3,explorer,1.0,2000.0,1000.0
45.3,4,explorer,4.0,2000.0,400.0
45.3,5,explorer,3.0,2000.0,500.0
45.3,Target,,,,
45.4,1,seeker,3.0,2000.0,500.0
45.4,2,seeker,3.0,2000.0,500.0
45.4,3,explorer,1.0,2000.0,1000.0
45.4,4,explorer,4.0,2000.0,400.0
45.4,5,explorer,3.0,2000.0,500.0
45.4,Target,,,,
45.5,1,seeker,3.0,2000.0,500.0
45.5,2,seeker,3.0,2000.0,500.0
45.5,3,explorer,1.0,2000.0,1000.0
45.5,4,explorer,4.0,2000.0,400.0
45.5,5,explorer,3.0,2000.0,500.0
45.5,Target,,,,
45.6,1,seeker,3.0,2000.0,500.0
45.6,2,seeker,3.0,2000.0,500.0
45.6,3,explorer,1.0,2000.0,1000.0
45.6,4,explorer,4.0,2000.0,400.0
45.6,5,explorer,3.0,2000.0,500.0
45.6,Target,,,,
45.7,1,seeker,3.0,2000.0,500.0
45.7,2,seeker,3.0,2000.0,500.0
45.7,3,explorer,1.0,2000.0,1000.0
45.7,4,explorer,4.0,2000.0,400.0
45.7,5,explorer,3.0,2000.0,500.0
45.7,Target,,,,
45.8,1,seeker,3.0,2000.0,500.0
45.8,2,seeker,3.0,2000.0,500.0
45.8,3,explorer,1.0,2000.0,1000.0
45.8,4,explorer,4.0,2000.0,400.0
45.8,5,explorer,3.0,2000.0,500.0
45.8,Target,,,,
45.9,1,seeker,3.0,2000.0,500.0
45.9,2,seeker,3.0,2000.0,500.0
45.9,3,explorer,1.0,2000.0,1000.0
45.9,4,explorer,4.0,2000.0,400.0
45.9,5,explorer,3.0,2000.0,500.0
45.9,Target,,,,
46.0,1,seeker,3.0,2000.0,500.0
46.0,2,seeker,3.0,2000.0,500.0
46.0,3,explorer,1.0,2000.0,1000.0
46.0,4,explorer,4.0,2000.0,400.0
46.0,5,explorer,3.0,2000.0,500.0
46.0,Target,,,,
46.1,1,seeker,3.0,2000.0,500.0
46.1,2,seeker,3.0,2000.0,500.0
46.1,3,explorer,1.0,2000.0,1000.0
46.1,4,explorer,4.0,2000.0,400.0
46.1,5,explorer,3.0,2000.0,500.0
46.1,Target,,,,
46.2,1,seeker,3.0,2000.0,500.0
46.2,2,seeker,3.0,2000.0,500.0
46.2,3,explorer,1.0,2000.0,1000.0
46.2,4,explorer,4.0,2000.0,400.0
46.2,5,explorer,3.0,2000.0,500.0
46.2,Target,,,,
46.3,1,seeker,4.0,2000.0,400.0
46.3,2,seeker,3.0,2000.0,500.0
46.3,3,explorer,2.0,2000.0,666.667
46.3,4,explorer,4.0,2000.0,400.0
46.3,5,explorer,3.0,2000.0,500.0
46.3,Target,,,,
46.4,1,seeker,4.0,2000.0,400.0
46.4,2,seeker,4.0,2000.0,400.0
46.4,3,explorer,3.0,2000.0,500.0
46.4,4,explorer,4.0,2000.0,400.0
46.4,5,explorer,3.0,2000.0,500.0
46.4,Target,,,,
46.5,1,seeker,4.0,2000.0,400.0
46.5,2,seeker,4.0,2000.0,400.0
46.5,3,explorer,3.0,2000.0,500.0
46.5,4,explorer,4.0,2000.0,400.0
46.5,5,explorer,3.0,2000.0,500.0
46.5,Target,,,,
46.6,1,seeker,4.0,2000.0,400.0
46.6,2,seeker,4.0,2000.0,400.0
46.6,3,explorer,3.0,2000.0,500.0
46.6,4,explorer,4.0,2000.0,400.0
46.6,5,explorer,3.0,2000.0,500.0
46.6,Target,,,,
46.7,1,seeker,4.0,2000.0,400.0
46.7,2,seeker,4.0,2000.0,400.0
46.7,3,explorer,3.0,2000.0,500.0
46.7,4,explorer,4.0,2000.0,400.0
46.7,5,explorer,3.0,2000.0,500.0
46.7,Target,,,,
46.8,1,seeker,4.0,2000.0,400.0
46.8,2,seeker,4.0,2000.0,400.0
46.8,3,explorer,3.0,2000.0,500.0
46.8,4,explorer,4.0,2000.0,400.0
46.8,5,explorer,3.0,2000.0,500.0
46.8,Target,,,,
46.9,1,seeker,4.0,2000.0,400.0
46.9,2,seeker,4.0,2000.0,400.0
46.9,3,explorer,3.0,2000.0,500.0
46.9,4,explorer,4.0,2000.0,400.0
46.9,5,explorer,3.0,2000.0,500.0
46.9,Target,,,,
47.0,1,seeker,4.0,2000.0,400.0
47.0,2,seeker,4.0,2000.0,400.0
47.0,3,explorer,3.0,2000.0,500.0
47.0,4,explorer,4.0,2000.0,400.0
47.0,5,explorer,3.0,2000.0,500.0
47.0,Target,,,,
47.1,1,seeker,4.0,2000.0,400.0
47.1,2,seeker,4.0,2000.0,400.0
47.1,3,explorer,3.0,2000.0,500.0
47.1,4,explorer,4.0,2000.0,400.0
47.1,5,explorer,3.0,2000.0,500.0
47.1,Target,,,,
47.2,1,seeker,4.0,2000.0,400.0
47.2,2,seeker,4.0,2000.0,400.0
47.2,3,explorer,3.0,2000.0,500.0
47.2,4,explorer,4.0,2000.0,400.0
47.2,5,explorer,3.0,2000.0,500.0
47.2,Target,,,,
47.3,1,seeker,4.0,2000.0,400.0
47.3,2,seeker,4.0,2000.0,400.0
47.3,3,explorer,3.0,2000.0,500.0
47.3,4,explorer,4.0,2000.0,400.0
47.3,5,explorer,3.0,2000.0,500.0
47.3,Target,,,,
47.4,1,seeker,4.0,2000.0,400.0
47.4,2,seeker,4.0,2000.0,400.0
47.4,3,explorer,3.0,2000.0,500.0
47.4,4,explorer,4.0,2000.0,400.0
47.4,5,explorer,3.0,2000.0,500.0
47.4,Target,,,,
47.5,1,seeker,4.0,2000.0,400.0
47.5,2,seeker,4.0,2000.0,400.0
47.5,3,explorer,3.0,2000.0,500.0
47.5,4,explorer,4.0,2000.0,400.0
47.5,5,explorer,3.0,2000.0,500.0
47.5,Target,,,,
47.6,1,seeker,4.0,2000.0,400.0
47.6,2,seeker,4.0,2000.0,400.0
47.6,3,explorer,3.0,2000.0,500.0
47.6,4,explorer,4.0,2000.0,400.0
47.6,5,explorer,3.0,2000.0,500.0
47.6,Target,,,,
47.7,1,seeker,4.0,2000.0,400.0
47.7,2,seeker,4.0,2000.0,400.0
47.7,3,explorer,3.0,2000.0,500.0
47.7,4,explorer,4.0,2000.0,400.0
47.7,5,explorer,3.0,2000.0,500.0
47.7,Target,,,,
47.8,1,seeker,4.0,2000.0,400.0
47.8,2,seeker,4.0,2000.0,400.0
47.8,3,explorer,3.0,2000.0,500.0
47.8,4,explorer,4.0,2000.0,400.0
47.8,5,explorer,3.0,2000.0,500.0
47.8,Target,,,,
47.9,1,seeker,4.0,2000.0,400.0
47.9,2,seeker,4.0,2000.0,400.0
47.9,3,explorer,3.0,2000.0,500.0
47.9,4,explorer,4.0,2000.0,400.0
47.9,5,explorer,3.0,2000.0,500.0
47.9,Target,,,,
48.0,1,seeker,4.0,2000.0,400.0
48.0,2,seeker,4.0,2000.0,400.0
48.0,3,explorer,3.0,2000.0,500.0
48.0,4,explorer,4.0,2000.0,400.0
48.0,5,explorer,3.0,2000.0,500.0
48.0,Target,,,,
48.1,1,seeker,4.0,2000.0,400.0
48.1,2,seeker,4.0,2000.0,400.0
48.1,3,explorer,3.0,2000.0,500.0
48.1,4,explorer,4.0,2000.0,400.0
48.1,5,explorer,3.0,2000.0,500.0
48.1,Target,,,,
48.2,1,seeker,4.0,2000.0,400.0
48.2,2,seeker,4.0,2000.0,400.0
48.2,3,explorer,3.0,2000.0,500.0
48.2,4,explorer,4.0,2000.0,400.0
48.2,5,explorer,3.0,2000.0,500.0
48.2,Target,,,,
48.3,1,seeker,4.0,2000.0,400.0
48.3,2,seeker,4.0,2000.0,400.0
48.3,3,explorer,3.0,2000.0,500.0
48.3,4,explorer,4.0,2000.0,400.0
48.3,5,explorer,3.0,2000.0,500.0
48.3,Target,,,,
48.4,1,seeker,4.0,2000.0,400.0
48.4,2,seeker,4.0,2000.0,400.0
48.4,3,explorer,3.0,2000.0,500.0
48.4,4,explorer,4.0,2000.0,400.0
48.4,5,explorer,3.0,2000.0,500.0
48.4,Target,,,,
48.5,1,seeker,4.0,2000.0,400.0
48.5,2,seeker,4.0,2000.0,400.0
48.5,3,explorer,3.0,2000.0,500.0
48.5,4,explorer,4.0,2000.0,400.0
48.5,5,explorer,3.0,2000.0,500.0
48.5,Target,,,,
48.6,1,seeker,4.0,2000.0,400.0
48.6,2,seeker,4.0,2000.0,400.0
48.6,3,explorer,3.0,2000.0,500.0
48.6,4,explorer,4.0,2000.0,400.0
48.6,5,explorer,3.0,2000.0,500.0
48.6,Target,,,,
48.7,1,seeker,4.0,2000.0,400.0
48.7,2,seeker,4.0,2000.0,400.0
48.7,3,explorer,3.0,2000.0,500.0
48.7,4,explorer,4.0,2000.0,400.0
48.7,5,explorer,3.0,2000.0,500.0
48.7,Target,,,,
48.8,1,seeker,4.0,2000.0,400.0
48.8,2,seeker,4.0,2000.0,400.0
48.8,3,explorer,3.0,2000.0,500.0
48.8,4,explorer,4.0,2000.0,400.0
48.8,5,explorer,3.0,2000.0,500.0
48.8,Target,,,,
48.9,1,seeker,4.0,2000.0,400.0
48.9,2,seeker,4.0,2000.0,400.0
48.9,3,explorer,3.0,2000.0,500.0
48.9,4,explorer,4.0,2000.0,400.0
48.9,5,explorer,3.0,2000.0,500.0
48.9,Target,,,,
49.0,1,seeker,4.0,2000.0,400.0
49.0,2,seeker,4.0,2000.0,400.0
49.0,3,explorer,3.0,2000.0,500.0
49.0,4,explorer,4.0,2000.0,400.0
49.0,5,explorer,3.0,2000.0,500.0
49.0,Target,,,,
49.1,1,seeker,4.0,2000.0,400.0
49.1,2,seeker,4.0,2000.0,400.0
49.1,3,explorer,3.0,2000.0,500.0
49.1,4,explorer,4.0,2000.0,400.0
49.1,5,explorer,3.0,2000.0,500.0
49.1,Target,,,,
49.2,1,seeker,4.0,2000.0,400.0
49.2,2,seeker,4.0,2000.0,400.0
49.2,3,explorer,3.0,2000.0,500.0
49.2,4,explorer,4.0,2000.0,400.0
49.2,5,explorer,3.0,2000.0,500.0
49.2,Target,,,,
49.3,1,seeker,4.0,2000.0,400.0
49.3,2,seeker,4.0,2000.0,400.0
49.3,3,explorer,3.0,2000.0,500.0
49.3,4,explorer,4.0,2000.0,400.0
49.3,5,explorer,3.0,2000.0,500.0
49.3,Target,,,,
49.4,1,seeker,4.0,2000.0,400.0
49.4,2,seeker,4.0,2000.0,400.0
49.4,3,explorer,3.0,2000.0,500.0
49.4,4,explorer,4.0,2000.0,400.0
49.4,5,explorer,3.0,2000.0,500.0
49.4,Target,,,,
49.5,1,seeker,4.0,2000.0,400.0
49.5,2,seeker,4.0,2000.0,400.0
49.5,3,explorer,3.0,2000.0,500.0
49.5,4,explorer,4.0,2000.0,400.0
49.5,5,explorer,3.0,2000.0,500.0
49.5,Target,,,,
49.6,1,seeker,4.0,2000.0,400.0
49.6,2,seeker,4.0,2000.0,400.0
49.6,3,explorer,3.0,2000.0,500.0
49.6,4,explorer,4.0,2000.0,400.0
49.6,5,explorer,3.0,2000.0,500.0
49.6,Target,,,,
49.7,1,seeker,4.0,2000.0,400.0
49.7,2,seeker,4.0,2000.0,400.0
49.7,3,explorer,3.0,2000.0,500.0
49.7,4,explorer,4.0,2000.0,400.0
49.7,5,explorer,3.0,2000.0,500.0
49.7,Target,,,,
49.8,1,seeker,4.0,2000.0,400.0
49.8,2,seeker,4.0,2000.0,400.0
49.8,3,explorer,3.0,2000.0,500.0
49.8,4,explorer,4.0,2000.0,400.0
49.8,5,explorer,3.0,2000.0,500.0
49.8,Target,,,,
49.9,1,seeker,4.0,2000.0,400.0
49.9,2,seeker,4.0,2000.0,400.0
49.9,3,explorer,3.0,2000.0,500.0
49.9,4,explorer,4.0,2000.0,400.0
49.9,5,explorer,3.0,2000.0,500.0
49.9,Target,,,,
50.0,1,seeker,4.0,2000.0,400.0
50.0,2,seeker,4.0,2000.0,400.0
50.0,3,explorer,3.0,2000.0,500.0
50.0,4,explorer,4.0,2000.0,400.0
50.0,5,explorer,3.0,2000.0,500.0
50.0,Target,,,,
50.1,1,seeker,4.0,2000.0,400.0
50.1,2,seeker,4.0,2000.0,400.0
50.1,3,explorer,3.0,2000.0,500.0
50.1,4,explorer,4.0,2000.0,400.0
50.1,5,explorer,3.0,2000.0,500.0
50.1,Target,,,,
50.2,1,seeker,4.0,2000.0,400.0
50.2,2,seeker,4.0,2000.0,400.0
50.2,3,explorer,3.0,2000.0,500.0
50.2,4,explorer,4.0,2000.0,400.0
50.2,5,explorer,3.0,2000.0,500.0
50.2,Target,,,,
50.3,1,seeker,4.0,2000.0,400.0
50.3,2,seeker,4.0,2000.0,400.0
50.3,3,explorer,3.0,2000.0,500.0
50.3,4,explorer,4.0,2000.0,400.0
50.3,5,explorer,3.0,2000.0,500.0
50.3,Target,,,,
50.4,1,seeker,4.0,2000.0,400.0
50.4,2,seeker,4.0,2000.0,400.0
50.4,3,explorer,3.0,2000.0,500.0
50.4,4,explorer,4.0,2000.0,400.0
50.4,5,explorer,3.0,2000.0,500.0
50.4,Target,,,,
50.5,1,seeker,4.0,2000.0,400.0
50.5,2,seeker,4.0,2000.0,400.0
50.5,3,explorer,3.0,2000.0,500.0
50.5,4,explorer,4.0,2000.0,400.0
50.5,5,explorer,3.0,2000.0,500.0
50.5,Target,,,,
50.6,1,seeker,4.0,2000.0,400.0
50.6,2,seeker,4.0,2000.0,400.0
50.6,3,explorer,3.0,2000.0,500.0
50.6,4,explorer,4.0,2000.0,400.0
50.6,5,explorer,3.0,2000.0,500.0
50.6,Target,,,,
50.7,1,seeker,4.0,2000.0,400.0
50.7,2,seeker,4.0,2000.0,400.0
50.7,3,explorer,3.0,2000.0,500.0
50.7,4,explorer,4.0,2000.0,400.0
50.7,5,explorer,3.0,2000.0,500.0
50.7,Target,,,,
50.8,1,seeker,4.0,2000.0,400.0
50.8,2,seeker,4.0,2000.0,400.0
50.8,3,explorer,3.0,2000.0,500.0
50.8,4,explorer,4.0,2000.0,400.0
50.8,5,explorer,3.0,2000.0,500.0
50.8,Target,,,,
