Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.278,0.0,0.0,19.1,23.2,-22.8,-15.8,161.8,0.0
0.1,0.278,135.41,0.001,19.1,23.2,-22.8,-15.9,162.0,0.836
0.2,0.278,135.41,0.001,19.1,23.2,-22.9,-15.8,162.0,0.836
0.3,0.278,135.41,0.002,19.2,23.2,-23.0,-15.9,162.6,0.833
0.4,0.278,135.41,0.003,19.3,23.2,-22.9,-15.9,162.6,0.833
0.5,0.278,135.41,0.003,19.2,23.1,-22.9,-16.0,162.4,0.834
0.6,0.277,135.41,0.004,19.3,23.2,-23.0,-16.1,163.2,0.83
0.7,0.277,135.41,0.005,19.2,23.2,-23.0,-16.2,163.2,0.83
0.8,0.276,135.41,0.005,19.2,23.1,-23.1,-16.2,163.2,0.83
0.9,0.275,135.41,0.006,19.3,23.1,-23.1,-16.2,163.4,0.829
1.0,0.273,135.41,0.007,19.3,23.1,-23.2,-16.1,163.4,0.829
1.1,0.272,135.41,0.007,19.3,23.2,-23.2,-16.1,163.6,0.828
1.2,0.27,135.41,0.008,19.2,23.3,-23.2,-16.1,163.6,0.828
1.3,0.269,135.41,0.009,19.2,23.3,-23.2,-16.1,163.6,0.828
1.4,0.267,135.41,0.009,19.2,23.3,-23.1,-16.0,163.2,0.83
1.5,0.266,135.41,0.01,19.1,23.4,-23.2,-16.0,163.4,0.829
1.6,0.265,135.41,0.011,19.1,23.4,-23.2,-16.1,163.6,0.828
1.7,0.263,135.41,0.011,19.0,23.3,-23.2,-16.2,163.4,0.829
1.8,0.262,157.98,0.012,19.1,23.3,-23.3,-16.2,163.8,0.964
1.9,0.261,157.98,0.013,19.0,23.2,-23.3,-16.3,163.6,0.966
2.0,0.259,157.98,0.013,19.1,23.1,-23.4,-16.2,163.6,0.966
2.1,0.258,157.98,0.014,19.2,23.0,-23.3,-16.1,163.2,0.968
2.2,0.257,157.98,0.015,19.2,23.0,-23.3,-16.2,163.4,0.967
2.3,0.256,157.98,0.015,19.2,22.8,-23.3,-16.1,162.8,0.97
2.4,0.255,157.98,0.016,19.3,22.6,-23.3,-16.2,162.8,0.97
