Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,13,0.0,-11.9,-24.8,,,0.249
0.0,14,0.0,17.9,-24.7,,,0.249
0.0,15,0.0,-14.5,16.5,,,0.249
0.0,16,0.0,7.9,14.7,,,0.249
0.0,17,0.0,-20.6,9.8,,,0.249
0.0,18,0.0,11.8,14.8,,,0.249
0.0,19,0.0,-4.9,-18.1,,,0.249
0.0,20,0.0,7.4,5.5,,,0.249
0.0,21,0.0,-13.0,16.4,,,0.249
0.0,22,0.0,23.3,17.5,,,0.249
0.0,23,0.0,19.9,-2.2,,,0.249
0.0,24,0.0,-13.4,18.4,,,0.249
0.0,25,0.0,-6.0,-13.8,,,0.249
0.1,13,0.0,-11.9,-24.7,1.0,11.284,0.249
0.1,14,0.0,17.9,-24.7,0.0,22.568,0.249
0.1,15,0.0,-14.5,16.5,3.0,5.642,0.249
0.1,16,0.0,8.0,14.6,2.0,7.523,0.249
0.1,17,0.0,-20.7,9.8,3.0,5.642,0.249
0.1,18,0.0,11.8,14.7,2.0,7.523,0.249
0.1,19,0.0,-5.0,-18.1,2.0,7.523,0.249
0.1,20,0.0,7.4,5.6,2.0,7.523,0.249
0.1,21,0.0,-13.0,16.5,3.0,5.642,0.249
0.1,22,0.0,23.3,17.6,0.0,22.568,0.249
0.1,23,0.0,19.9,-2.2,0.0,22.568,0.249
0.1,24,0.0,-13.3,18.4,3.0,5.642,0.249
0.1,25,0.0,-6.0,-13.9,1.0,11.284,0.249
0.2,13,0.0,-12.0,-24.8,1.0,11.284,0.249
0.2,14,0.0,17.9,-24.7,0.0,22.568,0.249
0.2,15,0.0,-14.5,16.5,3.0,5.642,0.249
0.2,16,0.0,8.1,14.7,2.0,7.523,0.249
0.2,17,0.0,-20.6,9.8,2.0,7.523,0.249
0.2,18,0.0,11.7,14.7,2.0,7.523,0.249
0.2,19,0.0,-5.0,-18.0,2.0,7.523,0.249
0.2,20,0.0,7.2,5.4,2.0,7.523,0.249
0.2,21,0.0,-13.0,16.5,3.0,5.642,0.249
0.2,22,0.0,23.3,17.5,0.0,22.568,0.249
0.2,23,0.0,19.9,-2.1,0.0,22.568,0.249
0.2,24,0.0,-13.4,18.4,2.0,7.523,0.249
0.2,25,0.0,-6.0,-13.9,1.0,11.284,0.249
0.3,13,0.0,-12.0,-24.8,1.0,11.284,0.249
0.3,14,0.0,17.9,-24.6,0.0,22.568,0.249
0.3,15,0.0,-14.4,16.4,3.0,5.642,0.249
0.3,16,0.0,8.1,14.6,2.0,7.523,0.249
0.3,17,0.0,-20.6,9.7,3.0,5.642,0.249
0.3,18,0.0,11.8,14.6,2.0,7.523,0.249
0.3,19,0.0,-5.1,-18.1,2.0,7.523,0.249
0.3,20,0.0,7.1,5.2,2.0,7.523,0.249
0.3,21,0.0,-13.0,16.5,3.0,5.642,0.249
0.3,22,0.0,23.4,17.4,0.0,22.568,0.249
0.3,23,0.0,19.9,-2.1,0.0,22.568,0.249
0.3,24,0.0,-13.4,18.5,3.0,5.642,0.249
0.3,25,0.0,-6.0,-13.9,1.0,11.284,0.249
0.4,13,0.0,-12.1,-24.7,1.0,11.284,0.249
0.4,14,0.0,17.8,-24.5,0.0,22.568,0.249
0.4,15,0.0,-14.4,16.4,3.0,5.642,0.249
0.4,16,0.0,8.0,14.5,2.0,7.523,0.249
0.4,17,0.0,-20.5,9.7,2.0,7.523,0.249
0.4,18,0.0,11.9,14.6,2.0,7.523,0.249
0.4,19,0.0,-5.1,-18.1,2.0,7.523,0.249
0.4,20,0.0,6.9,5.0,2.0,7.523,0.249
0.4,21,0.0,-13.1,16.6,3.0,5.642,0.249
0.4,22,0.0,23.5,17.5,0.0,22.568,0.249
0.4,23,0.0,19.8,-2.2,0.0,22.568,0.249
0.4,24,0.0,-13.4,18.4,2.0,7.523,0.249
0.4,25,0.0,-5.9,-13.9,1.0,11.284,0.249
0.5,13,0.0,-12.2,-24.7,1.0,11.284,0.249
0.5,14,0.0,17.8,-24.5,0.0,22.568,0.249
0.5,15,0.0,-14.3,16.3,3.0,5.642,0.249
0.5,16,0.0,8.1,14.5,2.0,7.523,0.249
0.5,17,0.0,-20.5,9.7,2.0,7.523,0.249
0.5,18,0.0,11.8,14.5,2.0,7.523,0.249
0.5,19,0.0,-5.1,-18.0,2.0,7.523,0.249
0.5,20,0.001,6.7,4.9,2.0,7.523,0.248
0.5,21,0.0,-13.2,16.6,3.0,5.642,0.249
0.5,22,0.0,23.4,17.5,0.0,22.568,0.249
0.5,23,0.0,19.8,-2.2,0.0,22.568,0.249
0.5,24,0.0,-13.4,18.5,3.0,5.642,0.249
0.5,25,0.0,-5.8,-13.9,1.0,11.284,0.249
0.6,13,0.0,-12.1,-24.7,1.0,11.284,0.249
0.6,14,0.0,17.7,-24.4,0.0,22.568,0.249
0.6,15,0.0,-14.4,16.4,3.0,5.642,0.249
0.6,16,0.0,8.1,14.4,2.0,7.523,0.249
0.6,17,0.0,-20.5,9.8,2.0,7.523,0.249
0.6,18,0.0,11.7,14.4,2.0,7.523,0.249
0.6,19,0.0,-5.1,-18.0,2.0,7.523,0.249
0.6,20,0.007,6.5,4.9,2.0,7.523,0.247
0.6,21,0.0,-13.3,16.5,3.0,5.642,0.249
0.6,22,0.0,23.4,17.5,0.0,22.568,0.249
0.6,23,0.0,19.8,-2.3,0.0,22.568,0.249
0.6,24,0.0,-13.4,18.5,3.0,5.642,0.249
0.6,25,0.0,-5.7,-13.7,1.0,11.284,0.249
0.7,13,0.0,-12.1,-24.7,1.0,11.284,0.249
0.7,14,0.0,17.7,-24.4,0.0,22.568,0.249
0.7,15,0.0,-14.3,16.4,3.0,5.642,0.249
0.7,16,0.0,8.1,14.2,2.0,7.523,0.249
0.7,17,0.0,-20.5,9.7,3.0,5.642,0.249
0.7,18,0.0,11.5,14.3,2.0,7.523,0.249
0.7,19,0.0,-5.2,-18.0,2.0,7.523,0.249
0.7,20,0.022,6.2,4.8,2.0,7.523,0.243
0.7,21,0.0,-13.3,16.6,3.0,5.642,0.249
0.7,22,0.0,23.3,17.4,0.0,22.568,0.249
0.7,23,0.0,19.8,-2.2,0.0,22.568,0.249
0.7,24,0.0,-13.3,18.4,3.0,5.642,0.249
0.7,25,0.0,-5.8,-13.4,1.0,11.284,0.249
0.8,13,0.0,-12.1,-24.8,1.0,11.284,0.249
0.8,14,0.0,17.6,-24.5,0.0,22.568,0.249
0.8,15,0.0,-14.4,16.4,3.0,5.642,0.249
0.8,16,0.0,8.0,13.9,2.0,7.523,0.249
0.8,17,0.0,-20.5,9.8,3.0,5.642,0.249
0.8,18,0.0,11.2,14.2,2.0,7.523,0.249
0.8,19,0.0,-5.1,-17.9,2.0,7.523,0.249
0.8,20,0.047,6.1,4.7,2.0,7.523,0.237
0.8,21,0.0,-13.3,16.6,3.0,5.642,0.249
0.8,22,0.0,23.2,17.4,0.0,22.568,0.249
0.8,23,0.0,19.8,-2.3,0.0,22.568,0.249
0.8,24,0.0,-13.2,18.4,2.0,7.523,0.249
0.8,25,0.0,-5.8,-13.1,1.0,11.284,0.249
0.9,13,0.0,-12.2,-24.8,1.0,11.284,0.249
0.9,14,0.0,17.7,-24.4,0.0,22.568,0.249
0.9,15,0.0,-14.3,16.4,3.0,5.642,0.249
0.9,16,0.0,8.0,13.6,2.0,7.523,0.249
0.9,17,0.0,-20.4,9.8,2.0,7.523,0.249
0.9,18,0.0,11.1,14.0,2.0,7.523,0.249
0.9,19,0.0,-5.1,-17.9,2.0,7.523,0.249
0.9,20,0.085,5.9,4.7,2.0,7.523,0.227
0.9,21,0.0,-13.2,16.7,3.0,5.642,0.249
0.9,22,0.0,23.2,17.5,0.0,22.568,0.249
0.9,23,0.0,19.8,-2.4,0.0,22.568,0.249
0.9,24,0.0,-13.3,18.4,2.0,7.523,0.249
0.9,25,0.002,-5.8,-12.9,1.0,11.284,0.248
1.0,13,0.0,-12.1,-24.8,1.0,11.284,0.249
