Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,6.54,2.06,-17.48,10.19,24.02,-8.13,25.359,0.0,0.493,330.0,1.0
0.1,6.55,2.04,-17.63,10.16,24.18,-8.12,25.507,0.001,0.49,329.81219,0.999
0.2,6.58,1.99,-17.76,10.1,24.34,-8.11,25.656,0.001,0.487,329.61715,0.999
0.3,6.54,2.0,-17.4,10.59,23.94,-8.59,25.434,0.002,0.491,329.42814,0.998
0.4,6.54,1.96,-16.98,11.01,23.52,-9.05,25.201,0.003,0.496,329.21718,0.998
0.5,6.52,1.98,-17.03,10.9,23.55,-8.92,25.183,0.003,0.496,328.93336,0.997
0.6,6.5,1.73,-16.75,10.77,23.25,-9.04,24.946,0.004,0.501,328.66442,0.996
0.7,5.94,1.03,-16.88,11.22,22.82,-10.19,24.992,0.005,0.5,328.3874,0.995
0.8,5.27,0.71,-17.08,11.57,22.35,-10.86,24.849,0.005,0.503,328.25723,0.995
0.9,4.26,0.52,-16.67,12.01,20.93,-11.49,23.876,0.006,0.522,327.91155,0.994
1.0,6.53,2.07,-16.75,11.92,23.28,-9.85,25.278,0.007,0.494,327.71324,0.993
1.1,6.01,1.56,-16.67,12.47,22.68,-10.91,25.168,0.007,0.497,327.56624,0.993
1.2,5.24,1.0,-16.3,12.38,21.54,-11.38,24.361,0.008,0.513,327.40608,0.992
1.3,4.23,0.77,-15.8,12.67,20.03,-11.9,23.298,0.009,0.534,327.18523,0.991
1.4,-0.56,0.96,-15.32,13.01,14.76,-12.05,19.054,0.009,0.619,327.02738,0.991
1.5,6.49,2.05,-15.32,13.52,21.81,-11.47,24.642,0.01,0.507,326.79887,0.99
1.6,5.4,1.93,-15.29,14.04,20.69,-12.11,23.973,0.011,0.521,326.68806,0.99
1.7,3.17,2.94,-15.36,14.5,18.53,-11.56,21.84,0.011,0.563,326.57258,0.99
1.8,-3.09,3.52,-15.22,15.04,12.13,-11.52,16.729,0.012,0.665,326.45281,0.989
1.9,-5.74,5.46,-14.9,15.55,9.16,-10.09,13.628,0.013,0.727,326.33033,0.989
2.0,6.51,2.06,-14.81,16.07,21.32,-14.01,25.511,0.013,0.49,326.21356,0.989
2.1,4.07,3.46,-14.97,16.37,19.04,-12.91,23.004,0.014,0.54,326.07088,0.988
2.2,0.04,5.72,-14.71,16.18,14.75,-10.46,18.082,0.015,0.638,325.95809,0.988
2.3,-3.34,6.45,-14.7,16.01,11.36,-9.56,14.847,0.015,0.703,325.80005,0.987
2.4,-4.72,8.0,-14.26,16.43,9.54,-8.43,12.731,0.016,0.745,325.65066,0.987
2.5,5.39,3.64,-14.41,16.46,19.8,-12.82,23.588,0.017,0.528,325.53067,0.986
2.6,1.42,5.7,-14.53,16.41,15.95,-10.71,19.212,0.017,0.616,325.37322,0.986
2.7,-1.01,8.7,-14.27,16.93,13.26,-8.23,15.606,0.018,0.688,325.25828,0.986
2.8,-3.46,7.25,-14.25,16.76,10.79,-9.51,14.383,0.019,0.712,325.1396,0.985
2.9,-4.48,8.44,-13.9,17.24,9.42,-8.8,12.891,0.019,0.742,325.01862,0.985
3.0,5.55,3.12,-14.07,17.46,19.62,-14.34,24.302,0.02,0.514,324.89848,0.985
3.1,0.98,5.32,-13.96,17.97,14.94,-12.65,19.576,0.021,0.608,324.77113,0.984
3.2,-1.45,8.66,-14.13,18.2,12.68,-9.54,15.868,0.021,0.683,324.64598,0.984
3.3,-4.27,8.17,-13.66,18.58,9.39,-10.41,14.019,0.022,0.72,324.49578,0.983
3.4,-5.38,8.76,-13.77,18.92,8.39,-10.16,13.176,0.023,0.736,324.35858,0.983
3.5,5.31,3.92,-13.32,19.32,18.63,-15.4,24.171,0.023,0.517,324.23299,0.983
