Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.025,12.399999999999995,18.599999999999994,37.19999999999999,0.76,1,19,5
