Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.2,9,isocontour,6,47519.96,100.0,-19.9,-12.8,-157.4,-0.2,0.1,0.2,-10.1,-15.4,-24.7,5
0.2,10,isocontour,6,47519.96,100.0,-1.4,-6.0,-65.0,0.0,-0.2,0.2,-1.4,-6.0,-38.3,10
0.2,11,isocontour,6,47519.96,100.0,16.8,-9.4,-590.6,-0.1,-0.2,0.2,16.8,-9.4,-368.7,11
0.2,12,isocontour,6,47519.96,100.0,11.7,-15.1,-381.9,0.2,-0.2,0.3,11.7,-15.1,-365.7,12
0.2,13,isocontour,6,47519.96,100.0,-15.9,2.3,-258.3,-0.2,-0.0,0.2,-15.9,2.3,-255.4,13
0.2,Target,,,,,-7.45,-11.42,-0.018,-0.49,-1.24,,,,,
0.3,1,seeker,5,47519.98,100.0,-9.9,-12.6,-8.057,0.2,0.0,0.2,-9.9,-12.6,-7.443,1
0.3,2,seeker,5,47519.99,100.0,-5.2,2.8,-206.218,-0.0,-0.1,0.1,-5.2,2.8,-34.951,2
0.3,3,seeker,5,47520.0,100.0,12.1,2.8,-576.487,-0.0,0.1,0.1,12.1,2.8,-153.5,3
0.3,4,explorer,10,47519.87,100.0,-3.5,11.1,-517.7,-0.2,0.3,0.4,-3.5,11.1,-134.3,4
0.3,5,explorer,10,47518.14,100.0,-10.1,-15.6,-25.6,0.3,-0.5,0.6,-9.9,-12.6,-7.4,1
0.3,6,explorer,10,47519.85,100.0,-7.2,11.8,-536.4,-0.2,-0.3,0.4,-3.5,11.1,-134.3,4
0.3,7,explorer,10,47517.37,99.99,-19.2,-12.3,-142.8,0.7,0.1,0.7,-9.9,-12.6,-8.0,1
0.3,8,explorer,10,47519.86,100.0,14.6,13.7,-1106.7,0.1,-0.3,0.3,14.6,13.7,-400.8,8
0.3,9,isocontour,6,47519.94,100.0,-19.9,-12.8,-160.6,-0.1,0.2,0.2,-9.9,-12.6,-8.8,1
0.3,10,isocontour,6,47519.94,100.0,-1.5,-6.0,-62.9,-0.2,0.2,0.3,-1.5,-6.0,-38.3,10
0.3,11,isocontour,6,47519.94,100.0,16.7,-9.4,-584.0,-0.2,-0.1,0.2,16.7,-9.4,-368.7,11
0.3,12,isocontour,6,47519.94,100.0,11.7,-15.1,-377.9,-0.1,-0.2,0.2,11.7,-15.1,-365.7,12
0.3,13,isocontour,6,47519.94,100.0,-15.9,2.3,-258.2,0.2,0.2,0.3,-15.9,2.3,-255.4,13
0.3,Target,,,,,-7.34,-11.35,-0.018,1.1,0.76,,,,,
0.4,1,seeker,5,47519.96,100.0,-9.9,-12.6,-8.859,-0.2,-0.0,0.2,-9.9,-12.6,-7.4,1
0.4,2,seeker,5,47519.98,100.0,-5.2,2.8,-202.219,0.1,-0.2,0.2,-5.2,2.8,-34.951,2
0.4,3,seeker,5,47520.0,100.0,12.1,2.8,-570.743,0.0,0.1,0.1,12.1,2.8,-153.5,3
0.4,4,explorer,10,47519.81,100.0,-3.5,11.1,-512.3,0.3,-0.0,0.3,-3.5,11.1,-134.3,4
0.4,5,explorer,10,47517.67,100.0,-10.1,-15.6,-27.4,0.3,-0.6,0.7,-9.9,-12.6,-7.4,1
0.4,6,explorer,10,47519.81,100.0,-7.2,11.8,-529.9,-0.1,-0.3,0.3,-3.5,11.1,-134.3,4
0.4,7,explorer,10,47516.52,99.99,-19.2,-12.3,-142.8,0.8,0.2,0.8,-9.9,-12.6,-7.4,1
0.4,8,explorer,10,47519.81,100.0,14.6,13.7,-1100.0,0.3,0.2,0.4,14.6,13.7,-400.8,8
0.4,9,isocontour,6,47519.92,100.0,-19.9,-12.8,-162.2,0.2,-0.1,0.2,-9.9,-12.6,-8.0,1
0.4,10,isocontour,6,47519.92,100.0,-1.4,-6.0,-61.2,0.2,0.2,0.3,-1.4,-6.0,-38.3,10
0.4,11,isocontour,6,47519.92,100.0,16.8,-9.4,-580.7,0.1,0.2,0.2,16.8,-9.4,-368.7,11
0.4,12,isocontour,6,47519.92,100.0,11.8,-15.1,-376.8,0.2,0.0,0.2,11.8,-15.1,-365.7,12
0.4,13,isocontour,6,47519.92,100.0,-15.8,2.3,-256.5,0.2,0.2,0.3,-15.8,2.3,-255.4,13
0.4,Target,,,,,-7.27,-11.24,-0.018,0.73,1.12,,,,,
0.5,1,seeker,5,47519.55,100.0,-9.8,-12.6,-7.963,0.7,0.0,0.7,-9.9,-12.6,-7.4,1
0.5,2,seeker,5,47519.97,100.0,-5.2,2.8,-205.738,0.0,-0.1,0.1,-5.2,2.8,-34.951,2
0.5,3,seeker,5,47519.99,100.0,12.1,2.8,-576.261,0.0,0.1,0.1,12.1,2.8,-153.5,3
0.5,4,explorer,10,47519.77,100.0,-3.5,11.1,-519.5,-0.1,0.3,0.3,-3.5,11.1,-134.3,4
0.5,5,explorer,10,47517.64,100.0,-10.1,-15.7,-26.3,-0.1,-0.3,0.3,-9.9,-12.6,-7.4,1
0.5,6,explorer,10,47519.77,100.0,-7.2,11.8,-537.2,-0.1,0.3,0.3,-3.5,11.1,-134.3,4
0.5,7,explorer,10,47516.2,99.99,-19.1,-12.3,-140.0,0.6,0.0,0.6,-9.9,-12.6,-7.4,1
0.5,8,explorer,10,47519.76,100.0,14.6,13.7,-1108.1,0.2,-0.2,0.3,14.6,13.7,-400.8,8
0.5,9,isocontour,6,47519.9,100.0,-19.9,-12.8,-160.3,0.2,-0.1,0.2,-9.9,-12.6,-7.4,1
0.5,10,isocontour,6,47519.9,100.0,-1.5,-6.0,-63.1,-0.1,0.2,0.2,-1.5,-6.0,-38.3,10
0.5,11,isocontour,6,47519.9,100.0,16.7,-9.4,-582.1,-0.2,-0.0,0.2,16.7,-9.4,-368.7,11
0.5,12,isocontour,6,47519.9,100.0,11.7,-15.1,-376.9,-0.1,0.2,0.2,11.7,-15.1,-365.7,12
0.5,13,isocontour,6,47519.9,100.0,-15.8,2.3,-258.8,0.2,0.0,0.2,-15.8,2.3,-255.4,13
0.5,Target,,,,,-7.31,-11.36,-0.018,-0.42,-1.27,,,,,
0.6,1,seeker,5,47519.52,100.0,-9.9,-12.6,-7.471,-0.3,0.1,0.3,-9.9,-12.6,-7.4,1
0.6,2,seeker,5,47519.96,100.0,-5.2,2.8,-208.757,0.1,-0.2,0.2,-5.2,2.8,-34.951,2
0.6,3,seeker,5,47519.99,100.0,12.1,2.8,-582.487,0.1,0.1,0.1,12.1,2.8,-153.5,3
0.6,4,explorer,10,47519.73,100.0,-3.5,11.1,-526.1,-0.2,0.2,0.3,-3.5,11.1,-134.3,4
0.6,5,explorer,10,47517.58,99.99,-10.1,-15.6,-24.6,0.1,0.3,0.3,-9.9,-12.6,-7.4,1
0.6,6,explorer,10,47519.72,100.0,-7.2,11.8,-541.1,-0.1,-0.3,0.3,-3.5,11.1,-134.3,4
0.6,7,explorer,10,47514.92,99.99,-19.0,-12.3,-136.2,0.9,0.5,1.0,-9.9,-12.6,-7.4,1
0.6,8,explorer,10,47519.71,100.0,14.6,13.7,-1116.6,-0.3,0.2,0.4,14.6,13.7,-400.8,8
0.6,9,isocontour,6,47519.87,100.0,-19.9,-12.9,-158.8,-0.2,-0.2,0.3,-9.9,-12.6,-7.4,1
0.6,10,isocontour,6,47519.87,100.0,-1.4,-6.0,-65.5,0.2,0.2,0.3,-1.4,-6.0,-38.3,10
0.6,11,isocontour,6,47519.87,100.0,16.8,-9.4,-586.6,0.2,-0.1,0.2,16.8,-9.4,-368.7,11
0.6,12,isocontour,6,47519.87,100.0,11.8,-15.1,-379.2,0.1,-0.2,0.2,11.8,-15.1,-365.7,12
0.6,13,isocontour,6,47519.87,100.0,-15.8,2.3,-260.3,0.2,-0.1,0.2,-15.8,2.3,-255.4,13
0.6,Target,,,,,-7.38,-11.48,-0.018,-0.66,-1.16,,,,,
0.7,1,seeker,5,47519.49,100.0,-9.9,-12.6,-7.754,-0.2,-0.1,0.2,-9.9,-12.6,-7.4,1
0.7,2,seeker,5,47519.95,100.0,-5.1,2.8,-211.077,0.1,-0.2,0.2,-5.1,2.8,-34.951,2
0.7,3,seeker,5,47519.99,100.0,12.1,2.8,-582.981,0.0,0.1,0.1,12.1,2.8,-153.5,3
0.7,4,explorer,10,47519.68,100.0,-3.5,11.2,-532.0,0.0,0.3,0.3,-3.5,11.2,-134.3,4
0.7,5,explorer,10,47517.53,99.99,-10.1,-15.6,-24.3,-0.3,-0.0,0.3,-9.9,-12.6,-7.4,1
0.7,6,explorer,10,47519.66,100.0,-7.2,11.8,-547.5,0.2,0.3,0.4,-3.5,11.1,-134.3,4
0.7,7,explorer,10,47513.67,99.99,-18.9,-12.2,-135.7,0.9,0.5,1.0,-9.9,-12.6,-7.4,1
0.7,8,explorer,10,47519.67,100.0,14.7,13.7,-1119.7,0.3,-0.1,0.3,14.7,13.7,-400.8,8
0.7,9,isocontour,6,47519.85,100.0,-19.9,-12.8,-160.4,-0.0,0.2,0.2,-9.9,-12.6,-7.4,1
0.7,10,isocontour,6,47519.85,100.0,-1.4,-6.0,-65.8,0.1,-0.2,0.2,-1.4,-6.0,-38.3,10
0.7,11,isocontour,6,47519.85,100.0,16.7,-9.4,-582.6,-0.2,-0.2,0.3,16.7,-9.4,-368.7,11
0.7,12,isocontour,6,47519.85,100.0,11.8,-15.1,-375.2,-0.1,0.2,0.2,11.8,-15.1,-365.7,12
0.7,13,isocontour,6,47519.85,100.0,-15.8,2.3,-265.1,-0.2,0.1,0.2,-15.8,2.3,-255.4,13
0.7,Target,,,,,-7.3,-11.59,-0.018,0.76,-1.1,,,,,
0.8,1,seeker,5,47519.4,100.0,-9.9,-12.6,-8.635,-0.4,-0.0,0.4,-9.9,-12.6,-7.4,1
0.8,2,seeker,5,47519.93,100.0,-5.2,2.8,-210.55,-0.1,-0.2,0.2,-5.2,2.8,-34.951,2
0.8,3,seeker,5,47519.99,100.0,12.1,2.8,-578.4,0.0,-0.1,0.1,12.1,2.8,-153.5,3
0.8,4,explorer,10,47519.62,100.0,-3.5,11.2,-531.7,0.3,-0.1,0.3,-3.5,11.2,-134.3,4
0.8,5,explorer,10,47517.48,99.99,-10.1,-15.7,-25.2,-0.3,-0.1,0.3,-9.9,-12.6,-7.4,1
0.8,6,explorer,10,47519.61,100.0,-7.2,11.8,-546.9,-0.0,-0.3,0.3,-3.5,11.1,-134.3,4
0.8,7,explorer,10,47512.39,99.98,-18.8,-12.2,-136.7,0.8,0.5,0.9,-9.9,-12.6,-7.4,1
0.8,8,explorer,10,47519.62,100.0,14.7,13.7,-1117.1,0.2,0.2,0.3,14.7,13.7,-400.8,8
0.8,9,isocontour,6,47519.83,100.0,-19.9,-12.8,-163.1,0.2,0.1,0.2,-9.9,-12.6,-7.4,1
0.8,10,isocontour,6,47519.83,100.0,-1.4,-6.0,-64.9,0.2,0.1,0.2,-1.4,-6.0,-38.3,10
0.8,11,isocontour,6,47519.83,100.0,16.8,-9.5,-577.3,0.2,-0.1,0.2,16.8,-9.5,-368.7,11
0.8,12,isocontour,6,47519.83,100.0,11.8,-15.1,-370.6,0.1,-0.2,0.2,11.8,-15.1,-365.7,12
0.8,13,isocontour,6,47519.83,100.0,-15.8,2.3,-268.6,-0.2,0.1,0.2,-15.8,2.3,-255.4,13
0.8,Target,,,,,-7.17,-11.61,-0.018,1.32,-0.2,,,,,
0.9,1,seeker,5,47519.05,100.0,-9.9,-12.6,-7.842,0.6,0.1,0.6,-9.9,-12.6,-7.4,1
0.9,2,seeker,5,47519.92,100.0,-5.2,2.7,-208.196,-0.0,-0.2,0.2,-5.2,2.7,-34.951,2
0.9,3,seeker,5,47519.99,100.0,12.1,2.8,-580.787,0.0,0.1,0.1,12.1,2.8,-153.5,3
0.9,4,explorer,10,47519.58,100.0,-3.5,11.2,-529.6,-0.3,0.1,0.3,-3.5,11.2,-134.3,4
0.9,5,explorer,10,47517.43,99.99,-10.1,-15.6,-24.8,0.3,0.2,0.4,-9.9,-12.6,-7.4,1
0.9,6,explorer,10,47519.55,100.0,-7.2,11.8,-544.1,0.3,0.1,0.3,-3.5,11.1,-134.3,4
0.9,7,explorer,10,47512.33,99.98,-18.8,-12.2,-133.5,0.3,0.1,0.3,-9.9,-12.6,-7.4,1
0.9,8,explorer,10,47519.57,100.0,14.7,13.7,-1120.2,0.2,0.2,0.3,14.7,13.7,-400.8,8
0.9,9,isocontour,6,47519.81,100.0,-19.9,-12.8,-160.6,-0.0,0.2,0.2,-9.9,-12.6,-7.4,1
0.9,10,isocontour,6,47519.81,100.0,-1.4,-6.0,-65.7,0.2,0.1,0.2,-1.4,-6.0,-38.3,10
0.9,11,isocontour,6,47519.81,100.0,16.7,-9.4,-581.7,-0.1,0.2,0.2,16.7,-9.4,-368.7,11
0.9,12,isocontour,6,47519.81,100.0,11.8,-15.1,-376.1,0.2,-0.1,0.2,11.8,-15.1,-365.7,12
0.9,13,isocontour,6,47519.81,100.0,-15.8,2.3,-263.9,0.2,-0.2,0.3,-15.8,2.3,-255.4,13
0.9,Target,,,,,-7.28,-11.53,-0.018,-1.1,0.76,,,,,
1.0,1,seeker,5,47519.0,100.0,-9.9,-12.6,-7.29,-0.2,-0.2,0.3,-9.9,-12.6,-7.842,1
1.0,2,seeker,5,47519.91,100.0,-5.2,2.7,-209.233,-0.1,-0.1,0.1,-5.2,2.7,-208.196,2
1.0,3,seeker,5,47519.99,100.0,12.1,2.8,-587.063,0.1,0.0,0.1,12.1,2.8,-580.787,3
1.0,4,explorer,10,47519.53,100.0,-3.5,11.2,-533.2,0.2,0.3,0.4,-3.5,11.2,-134.3,4
1.0,5,explorer,10,47517.39,99.99,-10.1,-15.7,-24.2,-0.2,-0.2,0.3,-9.9,-12.6,-7.4,1
1.0,6,explorer,10,47519.52,100.0,-7.2,11.8,-545.7,-0.3,0.0,0.3,-3.5,11.1,-134.3,4
1.0,7,explorer,10,47511.64,99.98,-18.8,-12.1,-129.3,0.5,0.6,0.8,-9.9,-12.6,-7.4,1
1.0,8,explorer,10,47519.52,100.0,14.7,13.7,-1129.5,0.1,0.3,0.3,14.7,13.7,-400.8,8
1.0,9,isocontour,6,47519.79,100.0,-19.9,-12.8,-157.5,-0.1,0.2,0.2,-9.9,-12.6,-7.4,1
1.0,10,isocontour,6,47519.79,100.0,-1.4,-6.0,-67.9,0.2,0.1,0.2,-1.4,-6.0,-38.3,10
1.0,11,isocontour,6,47519.79,100.0,16.7,-9.5,-587.9,-0.0,-0.2,0.2,16.7,-9.5,-368.7,11
1.0,12,isocontour,6,47519.79,100.0,11.8,-15.1,-381.6,0.2,0.1,0.2,11.8,-15.1,-365.7,12
1.0,13,isocontour,6,47519.79,100.0,-15.8,2.3,-263.2,-0.2,0.2,0.3,-15.8,2.3,-255.4,13
1.0,Target,,,,,-7.41,-11.56,-0.018,-1.3,-0.29,,,,,
1.1,1,seeker,5,47518.99,100.0,-9.9,-12.6,-7.636,0.1,-0.0,0.1,-9.9,-12.6,-7.29,1
1.1,2,seeker,5,47519.83,100.0,-5.1,2.8,-206.493,0.1,0.4,0.4,-3.5,11.2,-134.3,4
1.1,3,seeker,5,47519.99,100.0,12.1,2.8,-582.213,-0.1,-0.0,0.1,12.1,2.8,-580.787,3
1.1,4,explorer,10,47519.47,100.0,-3.5,11.2,-528.6,0.1,0.3,0.3,-3.5,11.2,-134.3,4
1.1,5,explorer,10,47517.33,99.99,-10.1,-15.6,-25.1,-0.1,0.3,0.3,-9.9,-12.6,-7.3,1
1.1,6,explorer,10,47519.46,100.0,-7.2,11.8,-540.8,0.2,0.3,0.4,-3.5,11.1,-134.3,4
1.1,7,explorer,10,47510.64,99.98,-18.7,-12.1,-127.9,0.9,0.2,0.9,-9.9,-12.6,-7.4,1
1.1,8,explorer,10,47519.48,100.0,14.7,13.7,-1119.8,-0.2,-0.3,0.4,14.7,13.7,-400.8,8
1.1,9,isocontour,6,47519.77,100.0,-19.9,-12.8,-158.2,0.1,-0.2,0.2,-9.9,-12.6,-7.4,1
1.1,10,isocontour,6,47519.77,100.0,-1.3,-5.9,-66.6,0.2,0.1,0.2,-1.3,-5.9,-38.3,10
1.1,11,isocontour,6,47519.77,100.0,16.8,-9.5,-587.0,0.1,-0.2,0.2,16.8,-9.5,-368.7,11
1.1,12,isocontour,6,47519.77,100.0,11.8,-15.1,-382.3,0.2,0.2,0.3,11.8,-15.1,-365.7,12
1.1,13,isocontour,6,47519.77,100.0,-15.9,2.3,-260.7,-0.1,0.2,0.2,-15.9,2.3,-255.4,13
1.1,Target,,,,,-7.39,-11.43,-0.018,0.19,1.32,,,,,
1.2,1,seeker,5,47518.97,100.0,-9.9,-12.6,-6.997,0.2,0.1,0.2,-9.9,-12.6,-7.29,1
1.2,2,seeker,5,47519.78,100.0,-5.1,2.8,-211.168,0.0,0.3,0.3,-3.5,11.2,-134.3,4
1.2,3,seeker,5,47519.99,100.0,12.1,2.8,-587.942,0.1,-0.0,0.1,12.1,2.8,-580.787,3
1.2,4,explorer,10,47519.42,100.0,-3.5,11.3,-536.1,0.1,0.3,0.3,-3.5,11.3,-134.3,4
1.2,5,explorer,10,47517.27,99.99,-10.1,-15.6,-23.5,0.3,0.2,0.4,-9.9,-12.6,-7.3,1
1.2,6,explorer,10,47519.42,100.0,-7.2,11.8,-547.5,-0.2,0.2,0.3,-3.5,11.1,-134.3,4
1.2,7,explorer,10,47510.36,99.98,-18.6,-12.1,-125.3,0.6,-0.0,0.6,-9.9,-12.6,-7.3,1
1.2,8,explorer,10,47519.43,100.0,14.7,13.7,-1127.0,0.1,-0.3,0.3,14.7,13.7,-400.8,8
1.2,9,isocontour,6,47519.75,100.0,-19.9,-12.8,-157.1,-0.2,0.2,0.3,-9.9,-12.6,-7.4,1
1.2,10,isocontour,6,47519.75,100.0,-1.3,-5.9,-69.0,0.2,0.1,0.2,-1.3,-5.9,-38.3,10
1.2,11,isocontour,6,47519.75,100.0,16.8,-9.5,-589.3,-0.1,-0.2,0.2,16.8,-9.5,-368.7,11
1.2,12,isocontour,6,47519.75,100.0,11.8,-15.1,-383.0,-0.1,-0.2,0.2,11.8,-15.1,-365.7,12
1.2,13,isocontour,6,47519.75,100.0,-15.8,2.3,-263.3,0.2,0.1,0.2,-15.8,2.3,-255.4,13
1.2,Target,,,,,-7.44,-11.55,-0.018,-0.48,-1.24,,,,,
1.3,1,seeker,5,47518.97,100.0,-9.9,-12.6,-6.297,0.1,0.0,0.1,-9.9,-12.6,-6.997,1
1.3,2,seeker,5,47519.73,100.0,-5.1,2.8,-215.058,0.0,0.3,0.3,-3.5,11.2,-134.3,4
1.3,3,seeker,5,47519.99,100.0,12.1,2.8,-594.086,-0.1,-0.0,0.1,12.1,2.8,-580.787,3
1.3,4,explorer,10,47519.36,100.0,-3.4,11.3,-541.5,0.3,0.1,0.3,-3.4,11.3,-134.3,4
1.3,5,explorer,10,47517.23,99.99,-10.1,-15.6,-22.6,-0.1,-0.3,0.3,-9.9,-12.6,-7.0,1
1.3,6,explorer,10,47519.38,100.0,-7.2,11.8,-550.8,-0.3,-0.1,0.3,-3.5,11.1,-134.3,4
1.3,7,explorer,10,47510.2,99.98,-18.6,-12.1,-121.8,0.5,0.0,0.5,-9.9,-12.6,-7.3,1
1.3,8,explorer,10,47519.38,100.0,14.7,13.7,-1135.3,-0.3,0.1,0.3,14.7,13.7,-400.8,8
1.3,9,isocontour,6,47519.73,100.0,-19.9,-12.8,-154.9,-0.2,-0.0,0.2,-9.9,-12.6,-7.3,1
1.3,10,isocontour,6,47519.73,100.0,-1.3,-5.9,-70.8,-0.2,-0.1,0.2,-1.3,-5.9,-38.3,10
1.3,11,isocontour,6,47519.73,100.0,16.7,-9.5,-593.8,-0.2,-0.2,0.3,16.7,-9.5,-368.7,11
1.3,12,isocontour,6,47519.73,100.0,11.8,-15.1,-386.5,0.1,0.2,0.2,11.8,-15.1,-365.7,12
1.3,13,isocontour,6,47519.73,100.0,-15.8,2.3,-263.5,0.2,-0.0,0.2,-15.8,2.3,-255.4,13
1.3,Target,,,,,-7.54,-11.64,-0.018,-1.03,-0.84,,,,,
1.4,1,seeker,5,47518.97,100.0,-9.8,-12.6,-6.162,0.1,-0.0,0.1,-9.8,-12.6,-6.297,1
1.4,2,seeker,5,47519.64,100.0,-5.1,2.9,-219.786,0.2,0.4,0.4,-3.5,11.2,-134.3,4
1.4,3,seeker,5,47519.99,100.0,12.1,2.8,-596.789,0.1,-0.0,0.1,12.1,2.8,-580.787,3
1.4,4,explorer,10,47519.32,100.0,-3.5,11.3,-547.8,-0.3,0.2,0.4,-3.5,11.3,-134.3,4
1.4,5,explorer,10,47517.19,99.99,-10.1,-15.6,-22.0,-0.3,-0.1,0.3,-9.9,-12.6,-6.3,1
1.4,6,explorer,10,47519.35,100.0,-7.3,11.8,-556.5,-0.3,-0.1,0.3,-3.5,11.1,-134.3,4
1.4,7,explorer,10,47508.92,99.98,-18.5,-12.0,-120.5,0.9,0.5,1.0,-9.9,-12.6,-7.0,1
1.4,8,explorer,10,47519.33,100.0,14.6,13.7,-1139.8,-0.3,0.1,0.3,14.6,13.7,-400.8,8
1.4,9,isocontour,6,47519.71,100.0,-19.9,-12.8,-155.6,-0.1,0.2,0.2,-9.9,-12.6,-7.3,1
1.4,10,isocontour,6,47519.71,100.0,-1.4,-5.9,-71.8,-0.2,0.1,0.2,-1.4,-5.9,-38.3,10
1.4,11,isocontour,6,47519.71,100.0,16.7,-9.5,-591.7,-0.2,-0.0,0.2,16.7,-9.5,-368.7,11
1.4,12,isocontour,6,47519.71,100.0,11.8,-15.1,-384.6,0.0,-0.2,0.2,11.8,-15.1,-365.7,12
1.4,13,isocontour,6,47519.71,100.0,-15.8,2.3,-267.8,-0.2,-0.1,0.2,-15.8,2.3,-255.4,13
1.4,Target,,,,,-7.51,-11.77,-0.018,0.31,-1.3,,,,,
1.5,1,seeker,5,47518.96,100.0,-9.8,-12.6,-6.761,0.1,0.1,0.1,-9.8,-12.6,-6.162,1
1.5,2,seeker,5,47519.61,100.0,-5.1,2.9,-218.596,0.0,0.3,0.3,-3.5,11.2,-134.3,4
1.5,3,seeker,5,47519.98,100.0,12.1,2.8,-590.895,0.1,0.0,0.1,12.1,2.8,-580.787,3
1.5,4,explorer,10,47519.26,100.0,-3.4,11.3,-545.1,0.3,0.1,0.3,-3.4,11.3,-134.3,4
1.5,5,explorer,10,47517.15,99.99,-10.2,-15.7,-23.3,-0.2,-0.2,0.3,-9.8,-12.6,-6.2,1
1.5,6,explorer,10,47519.31,100.0,-7.3,11.8,-555.0,-0.2,0.2,0.3,-3.5,11.1,-134.3,4
1.5,7,explorer,10,47508.21,99.98,-18.4,-12.0,-122.1,0.5,0.6,0.8,-9.9,-12.6,-6.3,1
1.5,8,explorer,10,47519.29,100.0,14.6,13.7,-1129.9,-0.1,-0.3,0.3,14.6,13.7,-400.8,8
1.5,9,isocontour,6,47519.69,100.0,-19.9,-12.8,-158.3,0.2,-0.1,0.2,-9.9,-12.6,-7.0,1
1.5,10,isocontour,6,47519.69,100.0,-1.4,-5.9,-69.4,-0.2,-0.1,0.2,-1.4,-5.9,-38.3,10
1.5,11,isocontour,6,47519.69,100.0,16.7,-9.5,-585.6,0.0,0.2,0.2,16.7,-9.5,-368.7,11
1.5,12,isocontour,6,47519.69,100.0,11.8,-15.1,-381.1,0.2,-0.1,0.2,11.8,-15.1,-365.7,12
