Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,15.6,8.2,,,-10.7,14.54,-26.3,6.34,27.053,0.0,0.541,-0.972,0.234,
0.0,2,-23.5,-1.7,,,-10.7,14.54,12.8,16.24,20.678,0.0,0.414,0.619,0.785,
0.0,3,19.7,-20.4,,,-10.7,14.54,-30.4,34.94,46.314,0.0,0.926,-0.656,0.754,
0.0,4,-17.7,12.4,,,-10.7,14.54,7.0,2.14,7.32,0.0,0.146,0.956,0.292,
0.0,5,3.0,-6.7,,,-10.7,14.54,-13.7,21.24,25.275,0.0,0.505,-0.542,0.84,
0.0,6,14.0,6.9,,,-10.7,14.54,-24.7,7.64,25.855,0.0,0.517,-0.955,0.295,
0.0,7,-20.2,-9.7,,,-10.7,14.54,9.5,24.24,26.035,0.0,0.521,0.365,0.931,
0.0,8,2.9,19.3,,,-10.7,14.54,-13.6,-4.76,14.409,0.0,0.288,-0.944,-0.33,
0.0,9,-16.9,-15.1,,,-10.7,14.54,6.2,29.64,30.282,0.0,0.606,0.205,0.979,
0.0,10,-8.2,-16.6,,,-10.7,14.54,-2.5,31.14,31.24,0.0,0.625,-0.08,0.997,
0.0,11,-4.0,-13.0,,,-10.7,14.54,-6.7,27.54,28.343,0.0,0.567,-0.236,0.972,
0.0,12,-10.1,18.3,,,-10.7,14.54,-0.6,-3.76,3.808,0.0,0.076,-0.158,-0.987,
0.0,13,17.4,5.2,,,-10.7,14.54,-28.1,9.34,29.612,0.0,0.592,-0.949,0.315,
0.0,14,11.9,2.9,,,-10.7,14.54,-22.6,11.64,25.421,0.0,0.508,-0.889,0.458,
0.0,15,-21.0,15.4,,,-10.7,14.54,10.3,-0.86,10.336,0.0,0.207,0.997,-0.083,
0.1,1,15.6,8.3,0.1,1.0,-10.31,15.0,-25.91,6.7,26.762,0.001,0.535,-0.968,0.25,0.15243781094527364
0.1,2,-23.6,-1.7,-0.3,0.9,-10.31,15.0,13.29,16.7,21.343,0.001,0.427,0.623,0.782,0.5446786090621709
0.1,3,19.7,-20.4,-0.3,-0.2,-10.31,15.0,-30.01,35.4,46.409,0.001,0.928,-0.647,0.763,0.11495844875346256
0.1,4,-17.7,12.4,0.0,-0.3,-10.31,15.0,7.39,2.6,7.834,0.001,0.157,0.943,0.332,-0.332
0.1,5,3.0,-6.6,0.2,0.9,-10.31,15.0,-13.31,21.6,25.372,0.001,0.507,-0.525,0.851,0.7168112798264642
0.1,6,14.0,6.7,0.2,-1.6,-10.31,15.0,-24.31,8.3,25.688,0.001,0.514,-0.946,0.323,-0.43796526054590573
0.1,7,-20.3,-9.7,-0.3,-0.3,-10.31,15.0,9.99,24.7,26.644,0.001,0.533,0.375,0.927,-0.9212264150943397
0.1,8,2.9,19.3,-0.8,-0.4,-10.31,15.0,-13.21,-4.3,13.892,0.001,0.278,-0.951,-0.31,0.9897091722595078
0.1,9,-17.0,-15.2,-0.4,-0.9,-10.31,15.0,6.69,30.2,30.932,0.001,0.619,0.216,0.976,-0.9794923857868021
0.1,10,-8.2,-16.6,-0.4,0.0,-10.31,15.0,-2.11,31.6,31.67,0.001,0.633,-0.067,0.998,0.067
0.1,11,-4.0,-12.9,0.6,0.7,-10.31,15.0,-6.31,27.9,28.605,0.001,0.572,-0.221,0.975,0.5964208242950109
0.1,12,-10.1,18.4,0.4,0.9,-10.31,15.0,-0.21,-3.4,3.406,0.001,0.068,-0.062,-0.998,-0.9370558375634518
0.1,13,17.4,5.2,0.9,-0.4,-10.31,15.0,-27.71,9.8,29.392,0.001,0.588,-0.943,0.333,-0.9968527918781726
0.1,14,11.9,2.8,-0.5,-0.8,-10.31,15.0,-22.21,12.2,25.34,0.001,0.507,-0.876,0.481,0.056415694591728495
0.1,15,-21.0,15.4,-0.8,0.6,-10.31,15.0,10.69,-0.4,10.697,0.001,0.214,0.999,-0.037,-0.8214
0.2,1,15.6,8.4,0.0,0.9,-9.74,15.14,-25.34,6.74,26.221,0.001,0.524,-0.966,0.257,0.257
0.2,2,-23.6,-1.6,-0.3,0.3,-9.74,15.14,13.86,16.74,21.733,0.001,0.435,0.638,0.77,0.09339622641509433
0.2,3,19.6,-20.4,-0.2,0.3,-9.74,15.14,-29.34,35.54,46.086,0.001,0.922,-0.637,0.771,0.993628808864266
0.2,4,-17.7,12.3,0.5,-0.6,-9.74,15.14,7.96,2.84,8.451,0.001,0.169,0.942,0.336,0.34494238156209983
0.2,5,3.0,-6.6,-0.1,0.4,-9.74,15.14,-12.74,21.74,25.198,0.001,0.504,-0.506,0.863,0.9606796116504855
