Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-2.78,2.25,-10.7,14.54,7.92,-12.29,14.621,0.0,0.708,660.0,1.0
0.1,-2.76,2.25,-10.31,15.0,7.55,-12.75,14.818,0.001,0.704,659.57437,0.999
0.2,-2.73,2.24,-9.74,15.14,7.01,-12.9,14.682,0.001,0.706,659.09033,0.999
0.3,-2.84,2.13,-9.74,14.97,6.9,-12.84,14.577,0.002,0.708,658.60919,0.998
0.4,-2.18,2.19,-9.52,14.74,7.34,-12.55,14.539,0.003,0.709,658.0929,0.997
0.5,-2.74,1.85,-9.07,15.14,6.33,-13.29,14.72,0.003,0.706,657.74024,0.997
0.6,-2.81,1.62,-8.85,14.9,6.04,-13.28,14.589,0.004,0.708,657.31902,0.996
0.7,-3.1,2.4,-8.28,14.95,5.18,-12.55,13.577,0.005,0.728,656.88417,0.995
0.8,-3.19,3.25,-7.85,15.36,4.66,-12.11,12.976,0.005,0.74,656.5466,0.995
0.9,-4.34,5.19,-8.0,15.46,3.66,-10.27,10.903,0.006,0.782,656.19382,0.994
1.0,-2.7,2.24,-7.47,15.39,4.77,-13.15,13.988,0.007,0.72,655.89141,0.994
1.1,-2.72,3.03,-7.56,15.31,4.84,-12.28,13.199,0.007,0.736,655.64373,0.993
1.2,-3.31,5.64,-7.01,15.27,3.7,-9.63,10.316,0.008,0.794,655.28795,0.993
1.3,-4.89,7.45,-6.53,15.63,1.64,-8.18,8.343,0.009,0.833,654.89255,0.992
1.4,-5.11,9.93,-5.95,15.75,0.84,-5.82,5.88,0.009,0.882,654.48185,0.992
1.5,-3.77,5.74,-5.36,15.81,1.59,-10.07,10.195,0.01,0.796,654.20473,0.991
1.6,-4.89,11.53,-5.22,15.54,0.33,-4.01,4.024,0.011,0.92,653.85303,0.991
1.7,-5.58,13.37,-5.11,15.27,-0.47,-1.9,1.957,0.011,0.961,653.46993,0.99
1.8,-5.51,14.36,-4.53,15.23,-0.98,-0.87,1.31,0.012,0.974,653.13065,0.99
1.9,-4.98,14.95,-4.58,15.53,-0.4,-0.58,0.705,0.013,0.986,652.83199,0.989
2.0,-2.74,2.59,-4.62,15.83,1.88,-13.24,13.373,0.013,0.733,652.40085,0.988
2.1,-3.36,4.93,-4.48,15.55,1.12,-10.62,10.679,0.014,0.786,652.01379,0.988
2.2,-2.59,7.38,-3.92,15.46,1.33,-8.08,8.189,0.015,0.836,651.57682,0.987
2.3,-3.11,9.34,-4.05,15.55,0.94,-6.21,6.281,0.015,0.874,651.2192,0.987
2.4,-3.98,10.8,-4.04,15.9,0.06,-5.1,5.1,0.016,0.898,650.82578,0.986
2.5,-3.06,5.94,-3.47,16.11,0.41,-10.17,10.178,0.017,0.796,650.44396,0.986
2.6,-3.23,12.1,-2.92,15.96,-0.31,-3.86,3.872,0.017,0.923,650.06302,0.985
2.7,-3.47,14.44,-2.98,16.22,-0.49,-1.78,1.846,0.018,0.963,649.71016,0.984
2.8,-3.42,14.51,-3.05,16.08,-0.37,-1.57,1.613,0.019,0.968,649.36577,0.984
2.9,-3.17,14.48,-2.58,15.85,-0.59,-1.37,1.492,0.019,0.97,648.96237,0.983
3.0,-2.87,3.0,-2.12,15.6,-0.75,-12.6,12.622,0.02,0.748,648.63097,0.983
3.1,-2.76,5.55,-2.2,15.46,-0.56,-9.91,9.926,0.021,0.801,648.32787,0.982
3.2,-2.78,7.79,-2.32,15.55,-0.46,-7.76,7.774,0.021,0.845,647.98141,0.982
3.3,-2.36,10.36,-2.2,15.24,-0.16,-4.88,4.883,0.022,0.902,647.5587,0.981
3.4,-1.94,12.23,-2.0,14.92,0.06,-2.69,2.691,0.023,0.946,647.20945,0.981
3.5,-2.39,6.47,-2.01,15.21,-0.38,-8.74,8.748,0.023,0.825,646.81177,0.98
3.6,-0.4,12.21,-1.69,15.6,1.29,-3.39,3.627,0.024,0.927,646.45365,0.979
3.7,-0.6,14.61,-1.09,15.72,0.49,-1.11,1.213,0.025,0.976,646.00042,0.979
3.8,-0.78,14.63,-0.62,16.02,-0.16,-1.39,1.399,0.025,0.972,645.72007,0.978
3.9,-0.75,14.68,-0.5,15.69,-0.25,-1.01,1.04,0.026,0.979,645.27597,0.978
4.0,-2.81,3.58,-0.29,16.06,-2.52,-12.48,12.732,0.027,0.745,644.84033,0.977
4.1,-3.08,6.09,0.06,15.71,-3.14,-9.62,10.119,0.027,0.798,644.49272,0.977
4.2,-2.26,8.94,0.37,15.35,-2.63,-6.41,6.929,0.028,0.861,644.0191,0.976
4.3,-1.11,11.09,0.26,15.27,-1.37,-4.18,4.399,0.029,0.912,643.62769,0.975
4.4,-0.78,13.15,0.46,14.91,-1.24,-1.76,2.153,0.029,0.957,643.28855,0.975
4.5,-2.45,6.88,0.97,15.14,-3.42,-8.26,8.94,0.03,0.821,642.80175,0.974
4.6,-1.33,12.11,1.45,14.85,-2.78,-2.74,3.903,0.031,0.922,642.46618,0.973
4.7,-0.78,14.14,2.04,14.71,-2.82,-0.57,2.877,0.031,0.942,642.04588,0.973
4.8,-0.95,14.56,1.96,14.84,-2.91,-0.28,2.923,0.032,0.942,641.67148,0.972
4.9,-0.94,14.56,2.44,15.08,-3.38,-0.52,3.42,0.033,0.932,641.19516,0.972
5.0,-2.89,4.13,2.77,14.69,-5.66,-10.56,11.981,0.033,0.76,640.83442,0.971
5.1,-2.78,7.12,2.93,15.0,-5.71,-7.88,9.731,0.034,0.805,640.44124,0.97
5.2,-2.55,10.48,2.97,15.26,-5.52,-4.78,7.302,0.035,0.854,640.19242,0.97
5.3,-1.76,11.63,2.92,15.43,-4.68,-3.8,6.028,0.035,0.879,639.75786,0.969
5.4,-1.19,12.51,3.42,15.14,-4.61,-2.63,5.307,0.036,0.894,639.29198,0.969
5.5,-2.42,7.17,3.86,15.39,-6.28,-8.22,10.344,0.037,0.793,638.8726,0.968
5.6,-0.93,10.86,4.11,14.97,-5.04,-4.11,6.503,0.037,0.87,638.44,0.967
5.7,0.62,11.33,4.32,15.27,-3.7,-3.94,5.405,0.038,0.892,638.07285,0.967
5.8,1.53,12.76,4.92,15.21,-3.39,-2.45,4.183,0.039,0.916,637.6609,0.966
5.9,2.48,12.55,5.17,15.5,-2.69,-2.95,3.992,0.039,0.92,637.23554,0.966
6.0,-2.76,4.77,5.3,15.77,-8.06,-11.0,13.637,0.04,0.727,636.89158,0.965
6.1,-1.01,7.58,5.35,16.01,-6.36,-8.43,10.56,0.041,0.789,636.38651,0.964
6.2,0.86,9.12,5.8,15.64,-4.94,-6.52,8.18,0.041,0.836,636.00066,0.964
6.3,1.53,11.27,5.9,15.22,-4.37,-3.95,5.891,0.042,0.882,635.63408,0.963
6.4,2.82,12.21,6.39,14.88,-3.57,-2.67,4.458,0.043,0.911,635.30486,0.963
6.5,-0.87,6.78,6.94,14.63,-7.81,-7.85,11.073,0.043,0.779,634.89736,0.962
6.6,2.55,10.63,6.9,14.79,-4.35,-4.16,6.019,0.044,0.88,634.47951,0.961
6.7,3.47,12.29,6.97,15.01,-3.5,-2.72,4.433,0.045,0.911,634.11598,0.961
6.8,3.79,13.08,7.42,15.2,-3.63,-2.12,4.204,0.045,0.916,633.78901,0.96
6.9,4.16,12.97,7.57,14.74,-3.41,-1.77,3.842,0.046,0.923,633.38083,0.96
7.0,-2.36,5.35,8.09,14.43,-10.45,-9.08,13.844,0.047,0.723,632.86361,0.959
7.1,-0.37,7.53,7.94,14.27,-8.31,-6.74,10.7,0.047,0.786,632.45911,0.958
7.2,1.74,9.48,7.84,14.33,-6.1,-4.85,7.793,0.048,0.844,632.10208,0.958
7.3,3.77,10.81,8.41,14.27,-4.64,-3.46,5.788,0.049,0.884,631.74548,0.957
7.4,4.62,11.49,8.82,13.84,-4.2,-2.35,4.813,0.049,0.904,631.32841,0.957
7.5,-0.64,7.15,8.69,13.57,-9.33,-6.42,11.325,0.05,0.774,630.90312,0.956
7.6,2.71,9.94,9.24,13.57,-6.53,-3.63,7.471,0.051,0.851,630.55212,0.955
7.7,3.78,10.53,9.59,13.1,-5.81,-2.57,6.353,0.051,0.873,630.16116,0.955
7.8,4.1,11.04,9.73,12.6,-5.63,-1.56,5.842,0.052,0.883,629.74888,0.954
7.9,4.16,11.67,9.64,12.22,-5.48,-0.55,5.508,0.053,0.89,629.41768,0.954
8.0,-1.86,5.87,9.47,12.0,-11.33,-6.13,12.882,0.053,0.742,629.0532,0.953
8.1,0.38,7.67,9.88,11.56,-9.5,-3.89,10.266,0.054,0.795,628.58128,0.952
8.2,2.5,9.03,9.9,11.08,-7.4,-2.05,7.679,0.055,0.846,628.18944,0.952
8.3,3.81,9.96,9.73,10.84,-5.92,-0.88,5.985,0.055,0.88,627.86406,0.951
8.4,4.29,10.74,9.56,10.56,-5.27,0.18,5.273,0.056,0.895,627.44956,0.951
8.5,-0.22,7.04,9.63,10.74,-9.85,-3.7,10.522,0.057,0.79,627.0487,0.95
8.6,2.77,9.26,10.09,10.81,-7.32,-1.55,7.482,0.057,0.85,626.67112,0.95
8.7,3.92,9.77,10.48,10.95,-6.56,-1.18,6.665,0.058,0.867,626.35506,0.949
8.8,5.04,10.25,10.9,10.51,-5.86,-0.26,5.866,0.059,0.883,626.09203,0.949
8.9,5.89,10.97,10.99,9.98,-5.1,0.99,5.195,0.059,0.896,625.6952,0.948
9.0,-1.34,6.08,10.93,10.09,-12.27,-4.01,12.909,0.06,0.742,625.45599,0.948
9.1,1.3,7.54,11.31,10.2,-10.01,-2.66,10.357,0.061,0.793,624.99716,0.947
9.2,3.77,8.76,11.17,10.22,-7.4,-1.46,7.543,0.061,0.849,624.64063,0.946
9.3,5.15,10.02,11.66,10.2,-6.51,-0.18,6.512,0.062,0.87,624.1999,0.946
9.4,5.91,10.98,11.61,10.32,-5.7,0.66,5.738,0.063,0.885,623.88111,0.945
9.5,0.22,7.04,12.14,10.18,-11.92,-3.14,12.327,0.063,0.753,623.46895,0.945
9.6,3.62,8.66,11.95,10.11,-8.33,-1.45,8.455,0.064,0.831,623.06477,0.944
9.7,5.68,9.65,11.77,10.07,-6.09,-0.42,6.104,0.065,0.878,622.68123,0.943
9.8,6.95,10.31,11.59,10.01,-4.64,0.3,4.65,0.065,0.907,622.23175,0.943
9.9,7.34,10.81,11.38,9.86,-4.04,0.95,4.15,0.066,0.917,621.82631,0.942
10.0,-0.55,6.38,11.7,9.34,-12.25,-2.96,12.603,0.067,0.748,621.48071,0.942
10.1,2.31,7.7,11.58,8.91,-9.27,-1.21,9.349,0.067,0.813,621.05016,0.941
10.2,5.0,8.44,11.56,9.04,-6.56,-0.6,6.587,0.068,0.868,620.64814,0.94
10.3,6.5,9.3,11.88,8.53,-5.38,0.77,5.435,0.069,0.891,620.32165,0.94
10.4,7.49,10.1,11.66,8.4,-4.17,1.7,4.503,0.069,0.91,619.92161,0.939
10.5,0.92,7.07,12.11,8.41,-11.19,-1.34,11.27,0.07,0.775,619.56057,0.939
10.6,4.67,8.39,12.44,8.51,-7.77,-0.12,7.771,0.071,0.845,619.28984,0.938
10.7,6.98,9.13,12.36,8.02,-5.38,1.11,5.493,0.071,0.89,619.00302,0.938
10.8,8.33,9.63,12.35,7.48,-4.02,2.15,4.559,0.072,0.909,618.71072,0.937
10.9,8.42,9.93,12.11,7.27,-3.69,2.66,4.549,0.073,0.909,618.34257,0.937
11.0,0.06,6.55,11.89,6.94,-11.83,-0.39,11.836,0.073,0.763,617.96394,0.936
11.1,2.78,6.96,11.89,7.07,-9.11,-0.11,9.111,0.074,0.818,617.54172,0.936
11.2,5.55,7.98,11.79,6.57,-6.24,1.41,6.397,0.075,0.872,617.18833,0.935
11.3,7.25,8.43,12.24,6.5,-4.99,1.93,5.35,0.075,0.893,616.83444,0.935
11.4,8.36,9.19,12.35,5.92,-3.99,3.27,5.159,0.076,0.897,616.41574,0.934
11.5,1.28,7.0,12.71,5.97,-11.43,1.03,11.476,0.077,0.77,616.08006,0.933
11.6,4.51,7.53,13.1,5.53,-8.59,2.0,8.82,0.077,0.824,615.77878,0.933
11.7,6.97,8.59,13.33,4.97,-6.36,3.62,7.318,0.078,0.854,615.41973,0.932
11.8,8.02,9.26,13.64,5.03,-5.62,4.23,7.034,0.079,0.859,615.02248,0.932
11.9,8.91,9.88,13.81,5.15,-4.9,4.73,6.81,0.079,0.864,614.75061,0.931
12.0,0.57,6.66,14.03,4.59,-13.46,2.07,13.618,0.08,0.728,614.41259,0.931
