Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.55,-2.31,20.84,-0.43,-19.29,-1.88,19.381,0.0,0.612,330.0,1.0
0.1,1.56,-2.25,20.58,-0.42,-19.02,-1.83,19.108,0.001,0.618,329.86219,1.0
0.2,1.56,-2.24,20.94,-0.65,-19.38,-1.59,19.445,0.001,0.611,329.74255,0.999
0.3,1.55,-2.26,20.74,-1.21,-19.19,-1.05,19.219,0.002,0.616,329.64753,0.999
0.4,1.86,-2.25,20.5,-1.74,-18.64,-0.51,18.647,0.003,0.627,329.49491,0.998
0.5,2.61,-2.57,20.19,-1.77,-17.58,-0.8,17.598,0.003,0.648,329.42409,0.998
0.6,4.21,-2.29,19.81,-1.95,-15.6,-0.34,15.604,0.004,0.688,329.32282,0.998
0.7,8.44,-2.66,19.69,-2.54,-11.25,-0.12,11.251,0.005,0.775,329.24272,0.998
0.8,9.31,-2.05,19.83,-2.46,-10.52,0.41,10.528,0.005,0.789,329.12778,0.997
0.9,12.65,-0.27,20.14,-2.56,-7.49,2.29,7.832,0.006,0.843,329.04041,0.997
1.0,4.11,-2.19,20.39,-2.57,-16.28,0.38,16.284,0.007,0.674,328.94067,0.997
1.1,9.31,-2.41,20.57,-3.1,-11.26,0.69,11.281,0.007,0.774,328.84992,0.997
1.2,13.17,-1.75,20.19,-3.24,-7.02,1.49,7.176,0.008,0.856,328.7059,0.996
1.3,14.03,-2.78,20.5,-3.58,-6.47,0.8,6.519,0.009,0.87,328.55231,0.996
1.4,14.21,-3.13,20.11,-3.94,-5.9,0.81,5.955,0.009,0.881,328.40279,0.995
1.5,9.19,-1.25,20.24,-4.5,-11.05,3.25,11.518,0.01,0.77,328.27855,0.995
1.6,14.21,-2.78,20.52,-4.59,-6.31,1.81,6.564,0.011,0.869,328.13432,0.994
1.7,14.22,-2.47,20.17,-5.03,-5.95,2.56,6.477,0.011,0.87,328.01838,0.994
1.8,14.21,-2.25,19.74,-5.24,-5.53,2.99,6.287,0.012,0.874,327.86649,0.994
1.9,14.2,-1.9,19.92,-5.75,-5.72,3.85,6.895,0.013,0.862,327.69692,0.993
2.0,2.33,-1.84,19.78,-6.34,-17.45,4.5,18.021,0.013,0.64,327.51202,0.992
2.1,7.24,-1.18,20.0,-6.36,-12.76,5.18,13.771,0.014,0.725,327.36622,0.992
2.2,10.54,-0.9,19.9,-6.95,-9.36,6.05,11.145,0.015,0.777,327.18594,0.991
2.3,12.11,-2.07,19.91,-6.83,-7.8,4.76,9.138,0.015,0.817,326.99692,0.991
2.4,13.68,-3.25,19.53,-7.27,-5.85,4.02,7.098,0.016,0.858,326.81621,0.99
2.5,9.51,-1.73,19.49,-7.86,-9.98,6.13,11.712,0.017,0.766,326.67948,0.99
2.6,14.2,-4.5,19.32,-7.73,-5.12,3.23,6.054,0.017,0.879,326.4844,0.989
2.7,14.05,-5.38,19.08,-7.63,-5.03,2.25,5.51,0.018,0.89,326.33829,0.989
2.8,13.94,-5.49,18.73,-7.6,-4.79,2.11,5.234,0.019,0.895,326.17401,0.988
2.9,13.84,-5.38,18.28,-7.88,-4.44,2.5,5.095,0.019,0.898,326.00664,0.988
3.0,5.21,-2.25,18.53,-8.2,-13.32,5.95,14.589,0.02,0.708,325.86752,0.987
3.1,10.67,-4.18,18.08,-8.51,-7.41,4.33,8.582,0.021,0.828,325.71831,0.987
3.2,13.4,-4.59,17.68,-8.51,-4.28,3.92,5.804,0.021,0.884,325.57827,0.987
3.3,13.7,-6.24,17.52,-9.09,-3.82,2.85,4.766,0.022,0.905,325.45797,0.986
3.4,13.98,-7.34,17.16,-9.56,-3.18,2.22,3.878,0.023,0.922,325.26561,0.986
3.5,9.68,-3.95,16.95,-10.13,-7.27,6.18,9.542,0.023,0.809,325.15391,0.985
3.6,14.09,-8.92,16.93,-10.69,-2.84,1.77,3.346,0.024,0.933,324.9837,0.985
3.7,14.52,-9.04,16.73,-11.25,-2.21,2.21,3.125,0.025,0.938,324.87012,0.984
3.8,14.67,-9.46,16.95,-11.47,-2.28,2.01,3.039,0.025,0.939,324.70146,0.984
3.9,14.72,-9.5,16.46,-11.73,-1.74,2.23,2.829,0.026,0.943,324.58643,0.984
4.0,4.02,-1.59,16.37,-11.57,-12.35,9.98,15.878,0.027,0.682,324.42735,0.983
4.1,7.8,-4.02,16.48,-12.02,-8.68,8.0,11.804,0.027,0.764,324.24611,0.983
4.2,10.66,-5.76,16.68,-12.08,-6.02,6.32,8.728,0.028,0.825,324.09563,0.982
4.3,13.2,-7.57,16.46,-12.64,-3.26,5.07,6.028,0.029,0.879,323.9397,0.982
4.4,14.27,-9.18,16.03,-12.6,-1.76,3.42,3.846,0.029,0.923,323.75368,0.981
4.5,10.2,-4.96,15.65,-13.07,-5.45,8.11,9.771,0.03,0.805,323.53864,0.98
4.6,14.06,-8.86,15.76,-13.5,-1.7,4.64,4.942,0.031,0.901,323.3127,0.98
4.7,15.02,-9.82,15.96,-13.61,-0.94,3.79,3.905,0.031,0.922,323.12682,0.979
