Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-19.6,7.5,,,13.46,-5.03,33.06,-12.53,35.355,0.0,0.707,0.935,-0.354,
0.0,2,22.2,-0.9,,,13.46,-5.03,-8.74,-4.13,9.667,0.0,0.193,-0.904,-0.427,
0.0,3,-13.7,-19.7,,,13.46,-5.03,27.16,14.67,30.869,0.0,0.617,0.88,0.475,
0.0,4,13.6,-5.4,,,13.46,-5.03,-0.14,0.37,0.396,0.0,0.008,-0.354,0.934,
0.0,5,-15.1,20.3,,,13.46,-5.03,28.56,-25.33,38.174,0.0,0.763,0.748,-0.664,
0.0,6,20.2,-4.6,,,13.46,-5.03,-6.74,-0.43,6.754,0.0,0.135,-0.998,-0.064,
0.1,1,-19.6,7.5,0.2,-0.3,13.08,-5.47,32.68,-12.97,35.16,0.001,0.703,0.929,-0.369,0.8213296398891967
0.1,2,22.3,-0.9,0.6,-0.1,13.08,-5.47,-9.22,-4.57,10.29,0.001,0.206,-0.896,-0.444,-0.8111842105263157
0.1,3,-13.8,-19.7,-0.3,-0.2,13.08,-5.47,26.88,14.23,30.414,0.001,0.608,0.884,0.468,-0.9939058171745153
0.1,4,13.6,-5.5,-0.5,-0.3,13.08,-5.47,-0.52,0.03,0.521,0.001,0.01,-0.998,0.058,0.8260720411663809
0.1,5,-15.2,20.4,-0.7,0.7,13.08,-5.47,28.28,-25.87,38.328,0.001,0.767,0.738,-0.675,-0.9990909090909089
0.1,6,20.2,-4.6,0.1,-0.4,13.08,-5.47,-7.12,-0.87,7.173,0.001,0.143,-0.993,-0.121,-0.12354368932038835
0.2,1,-19.6,7.5,-0.2,-0.3,13.3,-5.52,32.9,-13.02,35.383,0.001,0.708,0.93,-0.368,-0.20941828254847655
0.2,2,22.1,-1.0,-2.3,-0.9,13.3,-5.52,-8.8,-4.52,9.893,0.001,0.198,-0.89,-0.457,0.9952631578947365
0.2,3,-13.7,-19.8,0.3,-0.2,13.3,-5.52,27.0,14.28,30.544,0.001,0.611,0.884,0.468,0.4753462603878116
0.2,4,13.5,-5.5,-0.6,0.1,13.3,-5.52,-0.2,-0.02,0.201,0.001,0.004,-0.995,-0.1,0.9654605263157895
0.2,5,-15.2,20.4,-0.2,0.5,13.3,-5.52,28.5,-25.92,38.524,0.001,0.77,0.74,-0.673,-0.8988868274582561
0.2,6,20.0,-4.6,-2.5,-0.0,13.3,-5.52,-6.7,-0.92,6.763,0.001,0.135,-0.991,-0.136,0.991
0.3,1,-19.5,7.5,0.3,0.1,12.85,-5.69,32.35,-13.19,34.936,0.002,0.699,0.926,-0.378,0.7594936708860759
0.3,2,21.9,-1.1,-2.4,-0.9,12.85,-5.69,-9.05,-4.59,10.147,0.002,0.203,-0.892,-0.452,0.9939914163090129
0.3,3,-13.8,-19.7,-0.3,0.2,12.85,-5.69,26.65,14.01,30.108,0.002,0.602,0.885,0.465,-0.4778393351800554
0.3,4,13.5,-5.5,-0.5,-0.5,12.85,-5.69,-0.65,-0.19,0.677,0.002,0.014,-0.96,-0.281,0.8776520509193778
0.3,5,-15.3,20.5,-0.8,0.5,12.85,-5.69,28.15,-26.19,38.449,0.002,0.769,0.732,-0.681,-0.9820784729586427
0.3,6,19.8,-4.6,-2.6,-0.0,12.85,-5.69,-6.95,-1.09,7.035,0.002,0.141,-0.988,-0.155,0.988
0.4,1,-19.5,7.5,0.1,0.3,12.42,-6.07,31.92,-13.57,34.685,0.003,0.694,0.92,-0.391,-0.08006329113924048
0.4,2,21.6,-1.2,-2.4,-0.9,12.42,-6.07,-9.18,-4.87,10.392,0.003,0.208,-0.883,-0.469,0.9915333593445179
0.4,3,-13.8,-19.8,-0.1,-0.3,12.42,-6.07,26.22,13.73,29.597,0.003,0.592,0.886,0.464,-0.720886075949367
0.4,4,13.4,-5.6,-0.5,-0.5,12.42,-6.07,-0.98,-0.47,1.087,0.003,0.022,-0.902,-0.432,0.9434229137199436
0.4,5,-15.3,20.5,-0.2,0.6,12.42,-6.07,27.72,-26.57,38.397,0.003,0.768,0.722,-0.692,-0.8854430379746835
0.4,6,19.5,-4.6,-2.6,-0.0,12.42,-6.07,-7.08,-1.47,7.231,0.003,0.145,-0.979,-0.203,0.9789999999999999
0.5,1,-19.5,7.5,-0.1,0.3,12.04,-6.52,31.54,-14.02,34.516,0.003,0.69,0.914,-0.406,-0.6746835443037975
0.5,2,21.4,-1.3,-2.3,-1.6,12.04,-6.52,-9.36,-5.22,10.717,0.003,0.214,-0.873,-0.487,0.9946823697359028
0.5,3,-13.8,-19.7,-0.1,0.3,12.04,-6.52,25.84,13.18,29.007,0.003,0.58,0.891,0.454,0.14905063291139234
0.5,4,13.4,-5.6,-0.6,-0.6,12.04,-6.52,-1.36,-0.92,1.642,0.003,0.033,-0.828,-0.56,0.9809187279151943
0.5,5,-15.4,20.6,-0.8,0.5,12.04,-6.52,27.44,-27.12,38.58,0.003,0.772,0.711,-0.703,-0.9759278897136797
0.5,6,19.3,-4.6,-2.6,-0.1,12.04,-6.52,-7.26,-1.92,7.51,0.003,0.15,-0.967,-0.256,0.9760953112990008
0.6,1,-19.6,7.5,-0.3,0.0,11.65,-6.49,31.25,-13.99,34.239,0.004,0.685,0.913,-0.409,-0.9129999999999999
0.6,2,21.2,-1.5,-2.4,-1.6,11.65,-6.49,-9.55,-4.99,10.775,0.004,0.216,-0.886,-0.463,0.9941747572815535
0.6,3,-13.8,-19.7,-0.3,0.1,11.65,-6.49,25.45,13.21,28.674,0.004,0.573,0.888,0.461,-0.6971518987341772
