Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.276,0.0,0.0,18.0,11.6,-24.1,-25.0,157.4,0.0
0.1,0.276,156.1,0.001,17.9,11.6,-24.0,-25.0,157.0,0.994
0.2,0.276,146.69,0.001,18.0,11.6,-24.0,-25.0,157.2,0.933
0.3,0.276,157.98,0.002,17.9,11.7,-24.0,-24.9,157.0,1.006
0.4,0.276,146.69,0.003,18.0,11.7,-24.1,-24.8,157.2,0.933
0.5,0.276,157.98,0.003,18.1,11.6,-24.2,-24.7,157.2,1.005
0.6,0.276,156.1,0.004,18.1,11.5,-24.2,-24.6,156.8,0.996
0.7,0.276,144.81,0.005,18.1,11.6,-24.2,-24.6,157.0,0.922
0.8,0.275,144.81,0.005,18.2,11.5,-24.2,-24.6,157.0,0.922
0.9,0.275,144.81,0.006,18.3,11.6,-24.2,-24.6,157.4,0.92
1.0,0.274,144.81,0.007,18.3,11.6,-24.3,-24.7,157.8,0.918
1.1,0.272,144.81,0.007,18.2,11.5,-24.3,-24.7,157.4,0.92
1.2,0.27,144.81,0.008,18.2,11.5,-24.2,-24.7,157.2,0.921
1.3,0.268,144.81,0.009,18.2,11.5,-24.2,-24.7,157.2,0.921
1.4,0.265,144.81,0.009,18.3,11.6,-24.2,-24.7,157.6,0.919
1.5,0.262,139.92,0.01,18.3,11.4,-24.3,-24.6,157.2,0.89
1.6,0.259,139.92,0.011,18.3,11.1,-24.3,-24.7,156.8,0.892
1.7,0.255,139.92,0.011,18.3,10.9,-24.4,-24.7,156.6,0.893
1.8,0.251,139.92,0.012,18.3,10.8,-24.4,-24.6,156.2,0.896
1.9,0.246,139.92,0.013,18.2,10.6,-24.4,-24.4,155.2,0.902
2.0,0.242,139.92,0.013,18.2,10.5,-24.5,-24.3,155.0,0.903
2.1,0.237,139.92,0.014,18.3,10.2,-24.4,-24.2,154.2,0.907
2.2,0.231,139.92,0.015,18.3,10.1,-24.4,-24.2,154.0,0.909
2.3,0.225,139.92,0.015,18.3,9.9,-24.3,-24.1,153.2,0.913
2.4,0.219,136.91,0.016,18.4,9.8,-24.3,-24.0,153.0,0.895
2.5,0.213,136.91,0.017,18.3,9.8,-24.3,-23.9,152.6,0.897
2.6,0.209,123.75,0.017,18.3,9.9,-24.3,-23.8,152.6,0.811
2.7,0.206,123.75,0.018,18.2,10.0,-24.3,-23.7,152.4,0.812
2.8,0.203,125.63,0.019,18.2,10.1,-24.3,-23.6,152.4,0.824
2.9,0.199,118.86,0.019,18.2,10.0,-24.3,-23.5,152.0,0.782
3.0,0.196,118.86,0.02,18.0,10.1,-24.3,-23.5,151.8,0.783
3.1,0.192,118.86,0.021,17.9,10.2,-24.3,-23.4,151.6,0.784
3.2,0.187,118.86,0.021,17.8,10.1,-24.2,-23.2,150.6,0.789
3.3,0.182,118.86,0.022,17.7,10.1,-24.1,-23.2,150.2,0.791
3.4,0.177,118.86,0.023,17.6,10.1,-24.2,-23.1,150.0,0.792
3.5,0.171,118.86,0.023,17.5,10.1,-24.1,-23.0,149.4,0.796
3.6,0.165,118.86,0.024,17.5,10.0,-24.1,-23.0,149.2,0.797
3.7,0.158,118.86,0.025,17.4,9.9,-24.2,-22.9,148.8,0.799
3.8,0.152,113.97,0.025,17.2,10.0,-24.2,-22.8,148.4,0.768
3.9,0.147,113.97,0.026,17.0,10.1,-24.2,-22.6,147.8,0.771
4.0,0.142,113.97,0.027,16.9,10.2,-24.2,-22.6,147.8,0.771
4.1,0.138,113.97,0.027,16.7,10.1,-24.2,-22.5,147.0,0.775
4.2,0.133,110.96,0.028,16.6,10.2,-24.3,-22.4,147.0,0.755
4.3,0.128,110.96,0.029,16.5,10.2,-24.2,-22.4,146.6,0.757
4.4,0.123,110.96,0.029,16.4,10.3,-24.2,-22.2,146.2,0.759
4.5,0.118,110.96,0.03,16.3,10.2,-24.2,-22.1,145.6,0.762
4.6,0.113,110.96,0.031,16.1,10.3,-24.1,-22.0,145.0,0.765
4.7,0.109,107.95,0.031,15.9,10.3,-24.1,-22.0,144.6,0.747
4.8,0.104,106.07,0.032,15.7,10.3,-24.0,-22.0,144.0,0.737
4.9,0.1,104.19,0.033,15.6,10.3,-23.9,-21.9,143.4,0.727
5.0,0.097,103.06,0.033,15.5,10.3,-23.9,-21.9,143.2,0.72
5.1,0.094,100.81,0.034,15.4,10.2,-23.9,-21.9,142.8,0.706
5.2,0.09,100.81,0.035,15.3,10.2,-23.8,-21.9,142.4,0.708
5.3,0.088,100.81,0.035,15.1,10.3,-23.8,-21.8,142.0,0.71
5.4,0.087,100.81,0.036,14.9,10.4,-23.8,-21.7,141.6,0.712
5.5,0.085,100.81,0.037,14.8,10.4,-23.9,-21.6,141.4,0.713
5.6,0.083,100.81,0.037,14.7,10.4,-23.9,-21.4,140.8,0.716
5.7,0.082,100.81,0.038,14.5,10.4,-23.8,-21.3,140.0,0.72
5.8,0.081,100.81,0.039,14.3,10.3,-23.8,-21.3,139.4,0.723
5.9,0.079,100.81,0.039,14.3,10.3,-23.8,-21.2,139.2,0.724
6.0,0.078,100.81,0.04,14.1,10.4,-23.8,-21.1,138.8,0.726
6.1,0.077,97.05,0.041,14.1,10.5,-23.8,-21.0,138.8,0.699
6.2,0.076,96.29,0.041,13.9,10.6,-23.7,-20.9,138.2,0.697
6.3,0.074,96.29,0.042,13.8,10.5,-23.7,-20.8,137.6,0.7
6.4,0.072,93.66,0.043,13.6,10.4,-23.8,-20.6,136.8,0.685
6.5,0.071,92.91,0.043,13.4,10.5,-23.8,-20.5,136.4,0.681
6.6,0.07,91.78,0.044,13.3,10.5,-23.7,-20.4,135.8,0.676
