Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.281,0.0,0.0,17.4,19.9,-17.6,-16.5,142.8,0.0
0.1,0.281,112.84,0.001,17.4,19.8,-17.6,-16.6,142.8,0.79
0.2,0.281,112.84,0.001,17.5,19.9,-17.7,-16.6,143.4,0.787
0.3,0.281,112.84,0.002,17.5,19.9,-17.7,-16.6,143.4,0.787
0.4,0.281,112.84,0.003,17.4,19.9,-17.7,-16.6,143.2,0.788
0.5,0.281,112.84,0.003,17.3,20.0,-17.4,-16.6,142.6,0.791
0.6,0.281,112.84,0.004,17.3,19.9,-17.1,-16.6,141.8,0.796
0.7,0.281,112.84,0.005,17.4,20.0,-16.9,-16.7,142.0,0.795
0.8,0.28,112.84,0.005,17.4,20.0,-16.7,-16.6,141.4,0.798
0.9,0.279,112.84,0.006,17.3,20.0,-16.6,-16.5,140.8,0.801
1.0,0.277,112.84,0.007,17.2,20.0,-16.3,-16.5,140.0,0.806
1.1,0.276,112.84,0.007,17.0,20.0,-16.0,-16.6,139.2,0.811
1.2,0.273,112.84,0.008,16.8,19.9,-15.8,-16.5,138.0,0.818
1.3,0.27,112.84,0.009,16.6,20.0,-15.7,-16.5,137.6,0.82
1.4,0.267,112.84,0.009,16.3,19.9,-15.4,-16.5,136.2,0.828
1.5,0.263,112.84,0.01,16.0,20.0,-15.1,-16.4,135.0,0.836
1.6,0.259,112.84,0.011,15.8,19.9,-15.0,-16.4,134.2,0.841
1.7,0.254,90.27,0.011,15.5,20.0,-14.7,-16.5,133.4,0.677
1.8,0.248,90.27,0.012,15.2,20.0,-14.8,-16.4,132.8,0.68
1.9,0.242,90.27,0.013,15.0,20.0,-14.9,-16.4,132.6,0.681
2.0,0.236,90.27,0.013,14.7,20.1,-14.9,-16.3,132.0,0.684
2.1,0.23,90.27,0.014,14.6,20.2,-14.9,-16.2,131.8,0.685
2.2,0.222,90.27,0.015,14.4,20.2,-14.7,-16.1,130.8,0.69
2.3,0.215,90.27,0.015,14.1,20.2,-14.5,-15.9,129.4,0.698
2.4,0.207,90.27,0.016,13.8,20.3,-14.6,-15.7,128.8,0.701
2.5,0.199,90.27,0.017,13.6,20.4,-14.5,-15.5,128.0,0.705
2.6,0.191,90.27,0.017,13.4,20.4,-14.4,-15.2,126.8,0.712
2.7,0.183,90.27,0.018,13.1,20.4,-14.4,-14.9,125.6,0.719
2.8,0.177,90.27,0.019,12.9,20.4,-14.3,-14.7,124.6,0.724
2.9,0.174,90.27,0.019,12.7,20.5,-14.3,-14.5,124.0,0.728
3.0,0.171,90.27,0.02,12.5,20.5,-14.4,-14.4,123.6,0.73
3.1,0.167,90.27,0.021,12.3,20.5,-14.5,-14.2,123.0,0.734
3.2,0.164,90.27,0.021,12.0,20.5,-14.5,-14.0,122.0,0.74
3.3,0.159,90.27,0.022,11.7,20.6,-14.4,-13.9,121.2,0.745
3.4,0.155,90.27,0.023,11.5,20.5,-14.4,-13.7,120.2,0.751
3.5,0.152,90.27,0.023,11.2,20.5,-14.3,-13.6,119.2,0.757
3.6,0.147,90.27,0.024,11.0,20.6,-14.2,-13.5,118.6,0.761
3.7,0.143,90.27,0.025,10.7,20.6,-14.1,-13.3,117.4,0.769
3.8,0.144,90.27,0.025,10.5,20.5,-13.9,-13.2,116.2,0.777
3.9,0.147,90.27,0.026,10.2,20.5,-13.8,-13.0,115.0,0.785
4.0,0.149,90.27,0.027,10.0,20.5,-13.8,-12.7,114.0,0.792
4.1,0.151,90.27,0.027,10.0,20.5,-13.7,-12.4,113.2,0.797
4.2,0.153,90.27,0.028,10.0,20.6,-13.6,-12.4,113.2,0.797
4.3,0.155,90.27,0.029,9.9,20.7,-13.6,-12.3,113.0,0.799
4.4,0.156,90.27,0.029,9.8,20.8,-13.5,-12.3,112.8,0.8
4.5,0.158,90.27,0.03,9.7,20.7,-13.4,-12.3,112.2,0.805
4.6,0.161,90.27,0.031,9.5,20.5,-13.2,-12.3,111.0,0.813
4.7,0.162,90.27,0.031,9.4,20.3,-13.0,-12.2,109.8,0.822
4.8,0.162,90.27,0.032,9.3,20.1,-12.9,-12.2,109.0,0.828
4.9,0.165,90.27,0.033,9.1,20.1,-12.6,-12.1,107.8,0.837
5.0,0.167,90.27,0.033,9.1,20.0,-12.5,-12.0,107.2,0.842
5.1,0.167,90.27,0.034,9.0,19.9,-12.4,-11.9,106.4,0.848
5.2,0.167,90.27,0.035,8.9,19.8,-12.2,-11.7,105.2,0.858
5.3,0.167,90.27,0.035,8.7,19.7,-12.1,-11.6,104.2,0.866
5.4,0.167,90.27,0.036,8.5,19.6,-12.1,-11.5,103.4,0.873
5.5,0.167,90.27,0.037,8.5,19.6,-12.0,-11.4,103.0,0.876
5.6,0.165,90.27,0.037,8.3,19.5,-12.0,-11.3,102.2,0.883
5.7,0.164,90.27,0.038,8.1,19.5,-11.9,-11.2,101.4,0.89
5.8,0.163,90.27,0.039,7.9,19.8,-11.9,-11.1,101.4,0.89
5.9,0.162,90.27,0.039,7.8,19.8,-11.9,-11.0,101.0,0.894
6.0,0.162,90.27,0.04,7.5,19.8,-11.9,-10.9,100.2,0.901
6.1,0.161,90.27,0.041,7.3,19.8,-12.0,-10.8,99.8,0.905
6.2,0.16,90.27,0.041,7.0,19.7,-12.0,-10.7,98.8,0.914
6.3,0.157,90.27,0.042,6.8,19.7,-12.0,-10.6,98.2,0.919
6.4,0.157,90.27,0.043,6.6,19.6,-12.0,-10.5,97.4,0.927
6.5,0.155,90.27,0.043,6.5,19.6,-12.0,-10.3,96.8,0.933
6.6,0.155,90.27,0.044,6.3,19.6,-12.0,-10.2,96.2,0.938
6.7,0.153,90.27,0.045,6.0,19.5,-11.9,-10.1,95.0,0.95
6.8,0.151,90.27,0.045,5.9,19.4,-11.9,-9.9,94.2,0.958
6.9,0.148,90.27,0.046,5.7,19.3,-11.9,-9.7,93.2,0.969
7.0,0.146,90.27,0.047,5.4,19.3,-11.7,-9.6,92.0,0.981
7.1,0.144,67.7,0.047,5.3,19.3,-11.5,-9.5,91.2,0.742
7.2,0.141,67.7,0.048,5.2,19.3,-11.2,-9.3,90.0,0.752
7.3,0.138,67.7,0.049,5.1,19.3,-10.9,-9.2,89.0,0.761
7.4,0.136,67.7,0.049,5.0,19.2,-10.7,-9.0,87.8,0.771
