Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.276,0.0,0.0,21.5,16.3,-24.4,-22.9,170.2,0.0
0.1,0.276,157.98,0.001,21.5,16.3,-24.4,-22.9,170.2,0.928
0.2,0.276,157.98,0.001,21.5,16.3,-24.4,-22.9,170.2,0.928
0.3,0.276,157.98,0.002,21.5,16.3,-24.4,-22.8,170.0,0.929
0.4,0.276,157.98,0.003,21.5,16.3,-24.3,-22.7,169.6,0.931
0.5,0.276,157.98,0.003,21.5,16.3,-24.1,-22.6,169.0,0.935
0.6,0.276,157.98,0.004,21.5,16.3,-23.9,-22.5,168.4,0.938
0.7,0.276,157.98,0.005,21.6,16.4,-23.7,-22.4,168.2,0.939
0.8,0.276,157.98,0.005,21.6,16.5,-23.5,-22.3,167.8,0.941
0.9,0.276,157.98,0.006,21.6,16.5,-23.3,-22.3,167.4,0.944
1.0,0.276,157.98,0.007,21.6,16.5,-23.1,-22.3,167.0,0.946
1.1,0.276,157.98,0.007,21.6,16.5,-22.8,-22.2,166.2,0.951
1.2,0.275,157.98,0.008,21.5,16.6,-22.7,-22.1,165.8,0.953
1.3,0.274,157.98,0.009,21.6,16.6,-22.6,-22.0,165.6,0.954
1.4,0.274,157.98,0.009,21.6,16.7,-22.5,-22.0,165.6,0.954
1.5,0.272,157.98,0.01,21.4,16.7,-22.3,-21.8,164.4,0.961
1.6,0.27,157.98,0.011,21.2,16.7,-22.0,-21.6,163.0,0.969
1.7,0.268,157.98,0.011,21.0,16.6,-21.9,-21.5,162.0,0.975
1.8,0.265,157.98,0.012,20.8,16.6,-21.8,-21.5,161.4,0.979
1.9,0.262,157.98,0.013,20.5,16.6,-21.5,-21.4,160.0,0.987
2.0,0.258,157.98,0.013,20.3,16.6,-21.4,-21.3,159.2,0.992
2.1,0.254,157.98,0.014,20.1,16.4,-21.3,-21.3,158.2,0.999
2.2,0.25,157.98,0.015,19.9,16.2,-21.2,-21.1,156.8,1.008
2.3,0.245,157.98,0.015,19.8,16.0,-20.9,-21.0,155.4,1.017
2.4,0.239,157.98,0.016,19.6,15.8,-20.8,-20.9,154.2,1.025
2.5,0.233,157.98,0.017,19.4,15.6,-20.6,-20.9,153.0,1.033
2.6,0.227,157.98,0.017,19.2,15.4,-20.4,-20.7,151.4,1.043
2.7,0.221,157.98,0.018,19.1,15.2,-20.2,-20.6,150.2,1.052
2.8,0.215,157.98,0.019,18.8,15.1,-20.1,-20.4,148.8,1.062
2.9,0.209,157.98,0.019,18.6,14.9,-20.0,-20.4,147.8,1.069
3.0,0.206,157.98,0.02,18.4,14.6,-19.8,-20.3,146.2,1.081
3.1,0.205,157.98,0.021,18.1,14.4,-19.8,-20.4,145.4,1.087
3.2,0.204,157.98,0.021,18.0,14.1,-19.8,-20.5,144.8,1.091
3.3,0.203,157.98,0.022,17.7,13.9,-19.8,-20.5,143.8,1.099
3.4,0.202,135.41,0.023,17.5,13.7,-19.8,-20.6,143.2,0.946
3.5,0.2,135.41,0.023,17.4,13.4,-19.7,-20.5,142.0,0.954
3.6,0.199,135.41,0.024,16.9,13.2,-19.7,-20.4,140.4,0.964
3.7,0.197,135.41,0.025,16.7,13.1,-19.7,-20.1,139.2,0.973
3.8,0.196,135.41,0.025,16.5,12.9,-19.7,-19.9,138.0,0.981
3.9,0.195,135.41,0.026,16.4,12.6,-19.6,-19.7,136.6,0.991
4.0,0.193,135.41,0.027,16.2,12.5,-19.6,-19.5,135.6,0.999
4.1,0.193,135.41,0.027,16.0,12.3,-19.5,-19.5,134.6,1.006
4.2,0.192,135.41,0.028,15.8,12.2,-19.3,-19.6,133.8,1.012
4.3,0.193,135.41,0.029,15.7,11.9,-19.2,-19.5,132.6,1.021
4.4,0.192,135.41,0.029,15.5,11.7,-19.1,-19.6,131.8,1.027
4.5,0.194,135.41,0.03,15.3,11.5,-19.1,-19.6,131.0,1.034
4.6,0.2,135.41,0.031,15.1,11.4,-19.0,-19.6,130.2,1.04
4.7,0.207,135.41,0.031,14.9,11.1,-18.8,-19.6,128.8,1.051
4.8,0.211,135.41,0.032,14.7,10.8,-18.7,-19.7,127.8,1.06
4.9,0.21,135.41,0.033,14.5,10.8,-18.6,-19.7,127.2,1.065
