Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.279,0.0,0.0,13.8,22.9,-24.1,-12.9,147.4,0.0
0.1,0.279,90.27,0.001,13.9,22.8,-24.1,-12.8,147.2,0.613
0.2,0.279,90.27,0.001,13.8,22.7,-24.1,-12.8,146.8,0.615
0.3,0.278,90.27,0.002,13.8,22.8,-24.2,-12.8,147.2,0.613
0.4,0.275,90.27,0.003,13.8,22.9,-24.2,-12.9,147.6,0.612
0.5,0.271,90.27,0.003,13.7,22.9,-24.3,-12.8,147.4,0.612
0.6,0.266,90.27,0.004,13.6,23.0,-24.3,-12.8,147.4,0.612
0.7,0.26,90.27,0.005,13.5,23.1,-24.3,-12.7,147.2,0.613
0.8,0.253,90.27,0.005,13.5,23.1,-24.2,-12.8,147.2,0.613
0.9,0.244,90.27,0.006,13.4,23.1,-24.3,-12.8,147.2,0.613
1.0,0.232,90.27,0.007,13.4,23.1,-24.3,-12.8,147.2,0.613
1.1,0.223,90.27,0.007,13.4,23.2,-24.4,-12.7,147.4,0.612
1.2,0.211,90.27,0.008,13.3,23.3,-24.3,-12.8,147.4,0.612
1.3,0.221,90.27,0.009,13.4,23.3,-24.3,-12.7,147.4,0.612
1.4,0.226,90.27,0.009,13.6,23.3,-24.2,-12.7,147.6,0.612
1.5,0.231,90.27,0.01,13.6,23.2,-24.1,-12.7,147.2,0.613
1.6,0.236,90.27,0.011,13.6,23.2,-24.1,-12.7,147.2,0.613
1.7,0.238,90.27,0.011,13.6,23.2,-24.0,-12.7,147.0,0.614
1.8,0.244,90.27,0.012,13.7,23.1,-24.1,-12.7,147.2,0.613
1.9,0.248,90.27,0.013,13.7,23.1,-24.0,-12.7,147.0,0.614
2.0,0.253,90.27,0.013,13.8,22.9,-23.9,-12.6,146.4,0.617
2.1,0.253,90.27,0.014,13.9,22.7,-23.9,-12.7,146.4,0.617
