Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,explorer,25.2313252202016,47520,100.0,-13.2,-11.3,0.0,,,,-13.2,-11.3,0.0,1,,,,
0.0,2,explorer,25.2313252202016,47520,100.0,-3.6,-0.0,0.0,,,,-3.6,-0.0,0.0,2,,,,
0.0,3,isocontour,25.2313252202016,47520,100.0,-9.4,10.2,0.0,,,,-9.4,10.2,0.0,3,,,,
0.0,4,isocontour,25.2313252202016,47520,100.0,9.5,11.3,0.0,,,,9.5,11.3,0.0,4,,,,
0.0,5,isocontour,25.2313252202016,47520,100.0,-4.7,-2.0,0.0,,,,-4.7,-2.0,0.0,5,,,,
0.0,Target,,,,,0.0,0.0,0.42,0.0,0.0,,,,,,,,,
0.1,1,explorer,25.2313252202016,47465.87,99.89,-13.2,-11.6,0.0,0.1,-3.5,3.5,-13.2,-11.6,0.0,1,3,0,1,2
0.1,2,explorer,25.2313252202016,47419.74,99.79,-3.4,-0.4,0.0,2.2,-3.7,4.3,-3.4,-0.4,0.0,2,4,0,1,3
0.1,3,isocontour,25.2313252202016,47518.79,100.0,-9.4,10.2,0.0,-0.9,-0.2,0.9,-9.4,10.2,0.0,3,4,0,2,2
0.1,4,isocontour,25.2313252202016,47519.15,100.0,9.5,11.2,0.0,-0.4,-0.8,0.9,9.5,11.2,0.0,4,3,0,1,2
0.1,5,isocontour,25.2313252202016,47518.56,100.0,-4.6,-2.1,0.0,0.2,-1.0,1.0,-4.6,-2.1,0.0,5,4,0,2,2
0.1,Target,,,,,0.0,0.0,0.55,0.0,0.0,,,,,,,,,
0.2,1,explorer,25.2313252202016,47450.66,99.85,-13.3,-11.4,0.0,-0.3,2.3,2.3,-13.3,-11.4,0.0,1,3,0,1,2
0.2,2,explorer,25.2313252202016,47322.93,99.59,-3.2,-0.7,0.001,2.1,-3.7,4.3,-3.2,-0.7,0.0,2,4,0,1,3
0.2,3,isocontour,25.2313252202016,47517.76,100.0,-9.4,10.2,0.0,0.9,0.3,0.9,-9.4,10.2,0.0,3,4,0,2,2
0.2,4,isocontour,25.2313252202016,47518.34,100.0,9.5,11.2,0.0,-0.6,-0.6,0.8,9.5,11.2,0.0,4,3,0,1,2
0.2,5,isocontour,25.2313252202016,47517.16,99.99,-4.6,-2.2,0.0,0.4,-0.9,1.0,-4.6,-2.2,0.0,5,4,0,2,2
0.2,Target,,,,,0.0,0.0,0.676,0.0,0.0,,,,,,,,,
0.3,1,explorer,25.2313252202016,47427.64,99.81,-13.1,-11.2,0.0,1.9,1.8,2.6,-3.2,-0.7,0.001,2,3,0,1,2
0.3,2,explorer,25.2313252202016,47211.07,99.35,-3.0,-1.1,0.029,2.5,-3.7,4.5,-3.0,-1.1,0.001,2,4,0,1,3
0.3,3,isocontour,25.2313252202016,47479.39,99.91,-9.2,10.0,0.0,1.7,-2.6,3.1,-3.2,-0.7,0.001,2,4,0,2,2
0.3,4,isocontour,25.2313252202016,47481.77,99.92,9.3,11.0,0.0,-2.0,-2.3,3.0,-3.2,-0.7,0.001,2,3,0,1,2
0.3,5,isocontour,25.2313252202016,47489.99,99.94,-4.5,-2.0,0.001,1.2,2.5,2.8,-3.2,-0.7,0.001,2,4,0,2,2
0.3,Target,,,,,0.0,0.0,0.797,0.0,0.0,,,,,,,,,
0.4,1,explorer,25.2313252202016,47416.88,99.78,-13.0,-11.4,0.0,0.9,-1.8,2.0,-3.0,-1.1,0.029,2,3,0,1,2
0.4,2,explorer,25.2313252202016,47134.49,99.19,-2.8,-0.9,0.107,1.8,3.5,3.9,-2.8,-0.9,0.029,2,4,0,1,3
0.4,3,isocontour,25.2313252202016,47476.32,99.91,-9.2,9.9,0.0,0.3,-1.3,1.3,-3.0,-1.1,0.029,2,4,0,2,2
0.4,4,isocontour,25.2313252202016,47465.34,99.88,9.2,10.8,0.0,-0.9,-2.2,2.4,-3.0,-1.1,0.029,2,3,0,1,2
0.4,5,isocontour,25.2313252202016,47468.76,99.89,-4.2,-1.9,0.017,2.5,0.4,2.5,-3.0,-1.1,0.029,2,4,0,2,2
0.4,Target,,,,,0.0,0.0,0.914,0.0,0.0,,,,,,,,,
0.5,1,explorer,25.2313252202016,47395.65,99.74,-13.0,-11.2,0.0,0.1,2.6,2.6,-13.0,-11.2,0.0,1,3,0,1,2
0.5,2,explorer,25.2313252202016,47120.81,99.16,-2.6,-0.7,0.213,1.9,1.0,2.1,-2.6,-0.7,0.107,2,4,0,1,3
0.5,3,isocontour,25.2313252202016,47439.04,99.83,-9.0,9.6,0.0,1.7,-2.6,3.1,-2.8,-0.9,0.107,2,4,0,2,2
