Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,-1.16,0.88,0.0,0.0,-1.16,0.88,1.456,0.0,0.971,660.0,1.0
0.1,-1.16,0.9,0.0,0.0,-1.16,0.9,1.468,0.001,0.971,659.78116,1.0
0.2,-1.19,0.92,0.0,0.0,-1.19,0.92,1.504,0.001,0.97,659.47549,0.999
0.3,-1.19,0.89,0.0,0.0,-1.19,0.89,1.486,0.002,0.97,659.14443,0.999
0.4,-1.38,0.43,0.0,0.0,-1.38,0.43,1.445,0.003,0.971,658.92465,0.998
0.5,-1.18,0.63,0.0,0.0,-1.18,0.63,1.338,0.003,0.973,658.62097,0.998
0.6,-0.89,1.12,0.0,0.0,-0.89,1.12,1.431,0.004,0.971,658.3444,0.997
0.7,-0.89,1.48,0.0,0.0,-0.89,1.48,1.727,0.005,0.965,658.12352,0.997
0.8,-0.92,0.62,0.0,0.0,-0.92,0.62,1.109,0.005,0.978,657.95876,0.997
0.9,-0.09,0.53,0.0,0.0,-0.09,0.53,0.538,0.006,0.989,657.67174,0.996
1.0,-0.9,1.22,0.0,0.0,-0.9,1.22,1.516,0.007,0.97,657.40213,0.996
1.1,-1.2,0.39,0.0,0.0,-1.2,0.39,1.262,0.007,0.975,656.97984,0.995
1.2,-1.54,0.26,0.0,0.0,-1.54,0.26,1.562,0.008,0.969,656.745,0.995
1.3,-1.61,0.06,0.0,0.0,-1.61,0.06,1.611,0.009,0.968,656.4759,0.995
1.4,-1.65,-0.13,0.0,0.0,-1.65,-0.13,1.655,0.009,0.967,656.25005,0.994
1.5,-1.02,0.72,0.0,0.0,-1.02,0.72,1.249,0.01,0.975,656.0185,0.994
1.6,-1.35,-0.26,0.0,0.0,-1.35,-0.26,1.375,0.011,0.972,655.69974,0.993
1.7,-1.89,-0.65,0.0,0.0,-1.89,-0.65,1.999,0.011,0.96,655.38911,0.993
1.8,-1.99,-0.84,0.0,0.0,-1.99,-0.84,2.16,0.012,0.957,655.16812,0.993
1.9,-2.17,-0.85,0.0,0.0,-2.17,-0.85,2.331,0.013,0.953,654.86816,0.992
2.0,-1.23,0.53,0.0,0.0,-1.23,0.53,1.339,0.013,0.973,654.56679,0.992
2.1,-1.16,-0.02,0.0,0.0,-1.16,-0.02,1.16,0.014,0.977,654.26313,0.991
2.2,-1.09,-0.05,0.0,0.0,-1.09,-0.05,1.091,0.015,0.978,653.96022,0.991
2.3,-1.51,-0.31,0.0,0.0,-1.51,-0.31,1.541,0.015,0.969,653.64258,0.99
2.4,-1.49,-1.24,0.0,0.0,-1.49,-1.24,1.938,0.016,0.961,653.37422,0.99
2.5,-1.01,-0.1,0.0,0.0,-1.01,-0.1,1.015,0.017,0.98,653.00159,0.989
2.6,-1.66,-1.54,0.0,0.0,-1.66,-1.54,2.264,0.017,0.955,652.70332,0.989
2.7,-1.91,-1.76,0.0,0.0,-1.91,-1.76,2.597,0.018,0.948,652.33931,0.988
2.8,-2.04,-1.38,0.0,0.0,-2.04,-1.38,2.463,0.019,0.951,652.04435,0.988
2.9,-2.04,-1.2,0.0,0.0,-2.04,-1.2,2.367,0.019,0.953,651.61631,0.987
3.0,-1.23,0.29,0.0,0.0,-1.23,0.29,1.264,0.02,0.975,651.30931,0.987
3.1,-2.2,-0.8,0.0,0.0,-2.2,-0.8,2.341,0.021,0.953,650.9508,0.986
3.2,-2.14,-0.84,0.0,0.0,-2.14,-0.84,2.299,0.021,0.954,650.55801,0.986
