Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2840.08,0.001,1.136
0.2,2843.65,0.001,1.137
0.3,2639.76,0.002,1.056
0.4,2817.85,0.003,1.127
0.5,2834.52,0.003,1.134
0.6,2848.09,0.004,1.139
0.7,2842.85,0.005,1.137
0.8,2845.31,0.005,1.138
0.9,2861.98,0.006,1.145
1.0,2904.28,0.007,1.162
1.1,2927.3,0.007,1.171
1.2,2942.86,0.008,1.177
1.3,2921.5,0.009,1.169
1.4,2943.41,0.009,1.177
1.5,2957.94,0.01,1.183
1.6,2901.19,0.011,1.16
1.7,2935.71,0.011,1.174
1.8,2910.71,0.012,1.164
1.9,2874.28,0.013,1.15
2.0,2874.28,0.013,1.15
2.1,2864.76,0.014,1.146
2.2,2788.41,0.015,1.115
2.3,2759.84,0.015,1.104
2.4,2691.03,0.016,1.076
2.5,2695.16,0.017,1.078
2.6,2684.28,0.017,1.074
2.7,2650.95,0.018,1.06
2.8,2616.19,0.019,1.046
2.9,2597.22,0.019,1.039
3.0,2549.36,0.02,1.02
3.1,2514.36,0.021,1.006
3.2,2497.93,0.021,0.999
3.3,2487.93,0.022,0.995
3.4,2464.04,0.023,0.986
3.5,2466.58,0.023,0.987
3.6,2425.15,0.024,0.97
3.7,2462.38,0.025,0.985
3.8,2465.95,0.025,0.986
3.9,2458.41,0.026,0.983
4.0,2476.91,0.027,0.991
4.1,2436.35,0.027,0.975
4.2,2431.04,0.028,0.972
4.3,2439.68,0.029,0.976
4.4,2436.11,0.029,0.974
4.5,2436.11,0.03,0.974
4.6,2394.45,0.031,0.958
4.7,2355.02,0.031,0.942
4.8,2318.82,0.032,0.928
4.9,2294.14,0.033,0.918
5.0,2321.74,0.033,0.929
5.1,2329.84,0.034,0.932
5.2,2327.62,0.035,0.931
5.3,2444.99,0.035,0.978
5.4,2445.23,0.036,0.978
5.5,2428.49,0.037,0.971
5.6,2377.6,0.037,0.951
5.7,2389.89,0.038,0.956
5.8,2371.55,0.039,0.949
5.9,2505.36,0.039,1.002
6.0,2459.14,0.04,0.984
6.1,2429.37,0.041,0.972
6.2,2581.59,0.041,1.033
6.3,2544.19,0.042,1.018
6.4,2529.51,0.043,1.012
6.5,2499.68,0.043,1.0
6.6,2490.94,0.044,0.996
6.7,2464.58,0.045,0.986
6.8,2462.84,0.045,0.985
6.9,2361.64,0.046,0.945
7.0,2399.03,0.047,0.96
7.1,2393.88,0.047,0.958
7.2,2385.71,0.048,0.954
7.3,2390.71,0.049,0.956
7.4,2393.88,0.049,0.958
7.5,2345.16,0.05,0.938
7.6,2222.31,0.051,0.889
7.7,2219.35,0.051,0.888
7.8,2345.87,0.052,0.938
7.9,2384.2,0.053,0.954
8.0,2450.45,0.053,0.98
8.1,2438.52,0.054,0.975
8.2,2405.59,0.055,0.962
8.3,2312.26,0.055,0.925
8.4,2355.18,0.056,0.942
8.5,2312.24,0.057,0.925
8.6,2366.13,0.057,0.946
8.7,2329.78,0.058,0.932
8.8,2361.69,0.059,0.945
8.9,2323.35,0.059,0.929
9.0,2295.73,0.06,0.918
9.1,2278.75,0.061,0.912
9.2,2255.1,0.061,0.902
9.3,2264.62,0.062,0.906
9.4,2315.18,0.063,0.926
9.5,2258.51,0.063,0.903
9.6,2283.73,0.064,0.913
9.7,2307.06,0.065,0.923
9.8,2346.81,0.065,0.939
9.9,2359.03,0.066,0.944
10.0,2395.93,0.067,0.958
10.1,2440.36,0.067,0.976
10.2,2440.36,0.068,0.976
10.3,2435.59,0.069,0.974
10.4,2475.33,0.069,0.99
10.5,2475.33,0.07,0.99
10.6,2414.38,0.071,0.966
10.7,2414.38,0.071,0.966
10.8,2392.01,0.072,0.957
10.9,2429.56,0.073,0.972
11.0,2420.85,0.073,0.968
11.1,2440.85,0.074,0.976
11.2,2394.18,0.075,0.958
11.3,2394.18,0.075,0.958
11.4,2391.8,0.076,0.957
11.5,2400.52,0.077,0.96
11.6,2386.89,0.077,0.955
11.7,2420.55,0.078,0.968
11.8,2414.15,0.079,0.966
11.9,2444.25,0.079,0.978
12.0,2455.2,0.08,0.982
12.1,2438.06,0.081,0.975
12.2,2442.35,0.081,0.977
12.3,2452.59,0.082,0.981
12.4,2406.4,0.083,0.963
12.5,2425.68,0.083,0.97
12.6,2483.3,0.084,0.993
12.7,2439.25,0.085,0.976
12.8,2446.87,0.085,0.979
12.9,2494.09,0.086,0.998
13.0,2471.71,0.087,0.989
13.1,2513.56,0.087,1.005
13.2,2476.66,0.088,0.991
13.3,2441.27,0.089,0.977
13.4,2431.27,0.089,0.973
13.5,2440.72,0.09,0.976
13.6,2460.96,0.091,0.984
13.7,2460.24,0.091,0.984
13.8,2412.38,0.092,0.965
13.9,2443.34,0.093,0.977
14.0,2412.14,0.093,0.965
14.1,2486.57,0.094,0.995
14.2,2367.13,0.095,0.947
14.3,2366.97,0.095,0.947
14.4,2363.8,0.096,0.946
14.5,2298.88,0.097,0.92
14.6,2297.45,0.097,0.919
14.7,2313.0,0.098,0.925
14.8,2207.45,0.099,0.883
14.9,2166.64,0.099,0.867
15.0,2153.07,0.1,0.861
15.1,2090.78,0.101,0.836
15.2,2181.25,0.101,0.872
15.3,2129.76,0.102,0.852
15.4,2131.11,0.103,0.852
15.5,2119.91,0.103,0.848
15.6,2092.6,0.104,0.837
15.7,2064.82,0.105,0.826
15.8,2076.4,0.105,0.831
15.9,2076.4,0.106,0.831
16.0,2094.12,0.107,0.838
16.1,2058.16,0.107,0.823
16.2,2065.77,0.108,0.826
16.3,2026.8,0.109,0.811
16.4,1957.12,0.109,0.783
16.5,1967.78,0.11,0.787
16.6,2118.02,0.111,0.847
16.7,2106.56,0.111,0.843
16.8,2062.6,0.112,0.825
16.9,2063.65,0.113,0.825
17.0,2072.74,0.113,0.829
17.1,2057.4,0.114,0.823
17.2,2064.08,0.115,0.826
17.3,2095.11,0.115,0.838
17.4,2091.86,0.116,0.837
17.5,2102.82,0.117,0.841
17.6,2098.05,0.117,0.839
17.7,2053.12,0.118,0.821
17.8,2042.15,0.119,0.817
17.9,2019.53,0.119,0.808
18.0,2033.65,0.12,0.813
18.1,2044.39,0.121,0.818
18.2,2032.15,0.121,0.813
18.3,2050.97,0.122,0.82
18.4,2065.43,0.123,0.826
18.5,2025.73,0.123,0.81
18.6,2003.72,0.124,0.801
18.7,2034.36,0.125,0.814
18.8,2081.0,0.125,0.832
18.9,2034.16,0.126,0.814
19.0,2052.66,0.127,0.821
19.1,2059.73,0.127,0.824
19.2,2059.73,0.128,0.824
19.3,1998.63,0.129,0.799
19.4,1959.49,0.129,0.784
19.5,1974.02,0.13,0.79
19.6,1895.45,0.131,0.758
19.7,1905.21,0.131,0.762
19.8,2001.88,0.132,0.801
19.9,2003.78,0.133,0.802
20.0,2005.68,0.133,0.802
20.1,2004.81,0.134,0.802
20.2,2026.19,0.135,0.81
20.3,2036.28,0.135,0.815
20.4,2026.44,0.136,0.811
20.5,1999.93,0.137,0.8
20.6,2046.58,0.137,0.819
20.7,2084.38,0.138,0.834
20.8,2079.8,0.139,0.832
20.9,2088.13,0.139,0.835
21.0,2083.45,0.14,0.833
21.1,2050.75,0.141,0.82
21.2,2046.3,0.141,0.819
21.3,2046.79,0.142,0.819
21.4,2057.69,0.143,0.823
21.5,2091.57,0.143,0.837
21.6,2077.02,0.144,0.831
21.7,2057.88,0.145,0.823
21.8,2039.71,0.145,0.816
21.9,2047.55,0.146,0.819
22.0,2029.36,0.147,0.812
22.1,2031.97,0.147,0.813
22.2,2011.8,0.148,0.805
22.3,2035.3,0.149,0.814
22.4,2075.16,0.149,0.83
22.5,2085.22,0.15,0.834
22.6,2100.32,0.151,0.84
22.7,2107.23,0.151,0.843
22.8,2119.94,0.152,0.848
22.9,2211.45,0.153,0.885
23.0,2228.44,0.153,0.891
23.1,2201.86,0.154,0.881
23.2,2180.98,0.155,0.872
23.3,2180.98,0.155,0.872
23.4,2227.97,0.156,0.891
23.5,2240.43,0.157,0.896
23.6,2252.57,0.157,0.901
23.7,2221.38,0.158,0.889
23.8,2248.13,0.159,0.899
23.9,2250.91,0.159,0.9
24.0,2247.25,0.16,0.899
24.1,2271.3,0.161,0.909
24.2,2285.75,0.161,0.914
24.3,2277.72,0.162,0.911
24.4,2281.45,0.163,0.913
24.5,2328.58,0.163,0.931
24.6,2307.55,0.164,0.923
24.7,2304.77,0.165,0.922
24.8,2257.8,0.165,0.903
24.9,2232.57,0.166,0.893
25.0,2251.2,0.167,0.9
25.1,2226.84,0.167,0.891
25.2,2243.9,0.168,0.898
25.3,2279.69,0.169,0.912
25.4,2273.75,0.169,0.91
25.5,2359.77,0.17,0.944
25.6,2371.28,0.171,0.949
25.7,2351.28,0.171,0.941
