Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,22,0.0,-10.8,-18.2,,,0.275
0.0,23,0.0,5.3,6.0,,,0.275
0.0,24,0.0,-12.3,3.7,,,0.275
0.0,25,0.0,-7.3,9.0,,,0.275
0.1,22,0.0,-10.9,-18.2,0.0,22.568,0.275
0.1,23,0.0,5.4,6.0,0.0,22.568,0.275
0.1,24,0.0,-12.3,3.6,1.0,11.284,0.275
0.1,25,0.0,-7.3,9.0,1.0,11.284,0.275
0.2,22,0.0,-10.9,-18.2,0.0,22.568,0.275
0.2,23,0.0,5.4,6.0,0.0,22.568,0.275
0.2,24,0.0,-12.3,3.5,1.0,11.284,0.275
0.2,25,0.0,-7.4,9.0,1.0,11.284,0.275
0.3,22,0.0,-11.0,-18.2,0.0,22.568,0.275
0.3,23,0.0,5.3,5.9,0.0,22.568,0.275
0.3,24,0.0,-12.2,3.6,1.0,11.284,0.275
0.3,25,0.0,-7.4,9.1,1.0,11.284,0.275
0.4,22,0.0,-11.1,-18.3,0.0,22.568,0.275
0.4,23,0.0,5.2,5.9,0.0,22.568,0.275
0.4,24,0.0,-12.2,3.5,1.0,11.284,0.275
0.4,25,0.0,-7.5,9.2,1.0,11.284,0.275
0.5,22,0.0,-11.1,-18.2,0.0,22.568,0.275
0.5,23,0.0,5.3,5.9,0.0,22.568,0.275
0.5,24,0.0,-12.2,3.4,1.0,11.284,0.275
0.5,25,0.0,-7.5,9.2,1.0,11.284,0.275
0.6,22,0.0,-11.2,-18.1,0.0,22.568,0.275
0.6,23,0.0,5.4,5.9,0.0,22.568,0.275
0.6,24,0.0,-12.2,3.5,1.0,11.284,0.275
0.6,25,0.0,-7.6,9.3,1.0,11.284,0.275
0.7,22,0.003,-11.3,-17.9,0.0,22.568,0.274
0.7,23,0.0,5.4,6.0,0.0,22.568,0.275
0.7,24,0.001,-12.2,3.4,1.0,11.284,0.274
0.7,25,0.0,-7.6,9.2,1.0,11.284,0.275
0.8,22,0.009,-11.4,-17.7,0.0,22.568,0.272
0.8,23,0.0,5.5,6.0,0.0,22.568,0.275
0.8,24,0.003,-12.2,3.5,1.0,11.284,0.274
0.8,25,0.0,-7.6,9.1,1.0,11.284,0.275
0.9,22,0.021,-11.4,-17.5,0.0,22.568,0.269
0.9,23,0.0,5.4,6.0,0.0,22.568,0.275
