Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.024,10.199999999999974,2.18571428571428,4.37142857142856,0.68,7,17,1
