Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.017,2.5333333333333345,1.2666666666666673,2.5333333333333345,0.4,3,10,12
