Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,20,0.0,0.2,-16.8,,,0.278
0.0,21,0.0,4.5,-13.2,,,0.278
0.0,22,0.0,10.1,-17.5,,,0.278
0.0,23,0.0,-24.3,-16.7,,,0.278
0.0,24,0.0,-21.0,-1.6,,,0.278
0.0,25,0.0,16.6,-22.5,,,0.278
0.1,20,0.0,0.1,-16.8,2.0,7.523,0.278
0.1,21,0.0,4.4,-13.2,2.0,7.523,0.278
0.1,22,0.0,10.2,-17.5,3.0,5.642,0.278
0.1,23,0.0,-24.2,-16.8,0.0,22.568,0.278
0.1,24,0.0,-21.0,-1.6,0.0,22.568,0.278
0.1,25,0.0,16.6,-22.5,1.0,11.284,0.278
0.2,20,0.0,0.0,-16.8,2.0,7.523,0.278
0.2,21,0.0,4.5,-13.1,2.0,7.523,0.278
0.2,22,0.0,10.1,-17.5,3.0,5.642,0.278
0.2,23,0.0,-24.3,-16.8,0.0,22.568,0.278
0.2,24,0.0,-21.0,-1.7,0.0,22.568,0.278
0.2,25,0.0,16.7,-22.5,1.0,11.284,0.278
0.3,20,0.0,-0.1,-16.8,2.0,7.523,0.278
0.3,21,0.0,4.4,-13.1,2.0,7.523,0.278
0.3,22,0.0,10.1,-17.4,3.0,5.642,0.278
0.3,23,0.0,-24.2,-17.1,0.0,22.568,0.278
0.3,24,0.0,-21.0,-1.8,0.0,22.568,0.278
0.3,25,0.0,16.8,-22.4,1.0,11.284,0.278
0.4,20,0.0,-0.2,-16.8,2.0,7.523,0.278
0.4,21,0.0,4.5,-13.0,2.0,7.523,0.278
0.4,22,0.0,10.1,-17.5,3.0,5.642,0.278
0.4,23,0.0,-24.2,-17.2,0.0,22.568,0.278
0.4,24,0.0,-21.0,-1.8,0.0,22.568,0.278
0.4,25,0.0,16.9,-22.4,1.0,11.284,0.278
0.5,20,0.0,-0.1,-16.8,2.0,7.523,0.278
0.5,21,0.0,4.6,-13.0,2.0,7.523,0.278
0.5,22,0.0,10.0,-17.4,3.0,5.642,0.278
0.5,23,0.001,-24.1,-17.5,0.0,22.568,0.277
0.5,24,0.0,-21.0,-1.8,0.0,22.568,0.278
0.5,25,0.0,17.0,-22.4,1.0,11.284,0.278
0.6,20,0.0,-0.0,-16.8,2.0,7.523,0.278
0.6,21,0.0,4.5,-13.0,2.0,7.523,0.278
0.6,22,0.0,9.9,-17.4,3.0,5.642,0.278
0.6,23,0.004,-24.1,-17.7,0.0,22.568,0.277
0.6,24,0.0,-21.0,-1.8,0.0,22.568,0.278
0.6,25,0.0,17.0,-22.3,1.0,11.284,0.278
0.7,20,0.0,-0.1,-16.8,2.0,7.523,0.278
0.7,21,0.0,4.6,-12.9,2.0,7.523,0.278
0.7,22,0.0,9.9,-17.4,3.0,5.642,0.278
0.7,23,0.017,-23.9,-17.9,0.0,22.568,0.273
0.7,24,0.0,-21.0,-1.7,0.0,22.568,0.278
0.7,25,0.0,16.9,-22.3,1.0,11.284,0.278
0.8,20,0.0,-0.2,-16.8,2.0,7.523,0.278
0.8,21,0.0,4.5,-12.9,2.0,7.523,0.278
0.8,22,0.0,10.0,-17.5,3.0,5.642,0.278
0.8,23,0.043,-23.7,-18.1,0.0,22.568,0.266
0.8,24,0.0,-21.0,-1.6,0.0,22.568,0.278
0.8,25,0.0,16.9,-22.4,1.0,11.284,0.278
0.9,20,0.0,-0.2,-16.8,2.0,7.523,0.278
0.9,21,0.0,4.6,-12.9,2.0,7.523,0.278
0.9,22,0.0,10.1,-17.6,3.0,5.642,0.278
0.9,23,0.085,-23.6,-18.3,0.0,22.568,0.254
0.9,24,0.0,-21.0,-1.5,0.0,22.568,0.278
0.9,25,0.0,16.9,-22.4,1.0,11.284,0.278
1.0,20,0.0,-0.2,-16.8,2.0,7.523,0.278
1.0,21,0.0,4.6,-12.8,2.0,7.523,0.278
1.0,22,0.0,10.2,-17.5,3.0,5.642,0.278
1.0,23,0.143,-23.4,-18.5,0.0,22.568,0.238
1.0,24,0.0,-21.0,-1.5,0.0,22.568,0.278
1.0,25,0.0,17.0,-22.5,1.0,11.284,0.278
1.1,20,0.0,-0.2,-16.8,2.0,7.523,0.278
1.1,21,0.0,4.6,-12.8,2.0,7.523,0.278
1.1,22,0.0,10.3,-17.5,3.0,5.642,0.278
1.1,23,0.223,-23.3,-18.8,0.0,22.568,0.216
1.1,24,0.0,-21.0,-1.5,0.0,22.568,0.278
1.1,25,0.0,17.1,-22.4,1.0,11.284,0.278
1.2,20,0.001,-0.2,-16.8,2.0,7.523,0.277
1.2,21,0.0,4.7,-12.8,2.0,7.523,0.278
1.2,22,0.0,10.3,-17.6,3.0,5.642,0.278
1.2,23,0.323,-23.1,-19.0,0.0,22.568,0.188
1.2,24,0.0,-21.0,-1.6,0.0,22.568,0.278
1.2,25,0.0,17.2,-22.5,1.0,11.284,0.278
1.3,20,0.002,-0.4,-16.8,2.0,7.523,0.277
