Time,Average Abs(zi-z_goal)/range,Sum Linear Coverage,Time/Total Time,max_x,max_y,min_x,min_y,Perimeter,Sum Linear Coverage/Perimeter
0.0,0.249,0.0,0.0,18.1,16.2,-12.1,-16.1,125.0,0.0
0.1,0.249,85.08,0.001,18.0,16.2,-12.0,-16.1,124.6,0.683
0.2,0.248,85.08,0.001,18.1,16.2,-11.9,-16.1,124.6,0.683
0.3,0.245,85.08,0.002,17.9,16.1,-12.0,-15.9,123.8,0.687
0.4,0.243,81.26,0.003,17.7,16.2,-12.0,-15.7,123.2,0.66
0.5,0.24,81.26,0.003,17.5,16.1,-11.9,-15.5,122.0,0.666
0.6,0.237,65.2,0.004,17.2,16.1,-11.6,-15.2,120.2,0.542
0.7,0.233,65.2,0.005,17.0,15.9,-11.5,-15.0,118.8,0.549
0.8,0.228,62.78,0.005,16.8,15.6,-11.2,-14.8,116.8,0.538
0.9,0.222,62.78,0.006,16.6,15.5,-11.0,-14.6,115.4,0.544
1.0,0.216,62.78,0.007,16.4,15.3,-10.8,-14.3,113.6,0.553
1.1,0.208,62.78,0.007,16.2,15.2,-10.7,-14.2,112.6,0.558
1.2,0.2,60.15,0.008,16.0,15.0,-10.6,-14.0,111.2,0.541
1.3,0.194,57.17,0.009,15.8,14.8,-10.4,-13.8,109.6,0.522
1.4,0.189,57.17,0.009,15.6,14.7,-10.3,-13.6,108.4,0.527
1.5,0.182,53.35,0.01,15.4,14.5,-10.1,-13.5,107.0,0.499
1.6,0.174,53.35,0.011,15.3,14.5,-10.0,-13.3,106.2,0.502
1.7,0.166,51.07,0.011,15.1,14.3,-9.8,-13.2,104.8,0.487
1.8,0.157,49.03,0.012,14.9,14.1,-9.7,-13.0,103.4,0.474
1.9,0.151,47.69,0.013,14.7,14.0,-9.6,-12.7,102.0,0.468
2.0,0.146,46.5,0.013,14.5,14.0,-9.4,-12.4,100.6,0.462
2.1,0.138,45.86,0.014,14.3,13.8,-9.2,-12.2,99.0,0.463
2.2,0.132,45.86,0.015,14.1,13.7,-9.1,-12.0,97.8,0.469
2.3,0.129,45.86,0.015,13.9,13.6,-8.9,-11.8,96.4,0.476
2.4,0.126,44.18,0.016,13.8,13.4,-8.7,-11.5,94.8,0.466
2.5,0.123,42.9,0.017,13.7,13.3,-8.6,-11.3,93.8,0.457
2.6,0.121,42.9,0.017,13.5,13.1,-8.4,-11.2,92.4,0.464
2.7,0.121,42.9,0.018,13.3,13.0,-8.3,-11.0,91.2,0.47
2.8,0.122,42.9,0.019,13.1,12.8,-8.1,-10.8,89.6,0.479
2.9,0.123,42.9,0.019,12.9,12.6,-7.9,-10.7,88.2,0.486
3.0,0.122,42.9,0.02,12.7,12.5,-7.7,-10.6,87.0,0.493
3.1,0.12,42.9,0.021,12.5,12.3,-7.5,-10.5,85.6,0.501
3.2,0.117,42.9,0.021,12.3,12.1,-7.3,-10.4,84.2,0.51
3.3,0.113,42.9,0.022,12.1,12.0,-7.1,-10.2,82.8,0.518
3.4,0.109,42.9,0.023,12.0,11.8,-7.0,-10.0,81.6,0.526
3.5,0.108,40.28,0.023,11.8,11.8,-6.8,-9.8,80.4,0.501
