Time,ID,behv,com_radius,Battery,Battery Percent,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id,N,Ns,Ne,Ni
0.0,1,seeker,7,47520,100.0,10.8,12.0,-220.535,,,,10.8,12.0,-260.116,1,,,,
0.0,2,seeker,7,47520,100.0,17.8,12.0,-472.371,,,,17.8,12.0,-461.254,2,,,,
0.0,3,seeker,7,47520,100.0,-17.7,6.6,-267.128,,,,-17.7,6.6,-357.053,3,,,,
0.0,4,seeker,7,47520,100.0,12.7,-13.7,-1095.737,,,,12.7,-13.7,-350.812,4,,,,
0.0,5,explorer,10,47520,100.0,10.0,-3.1,-517.0,,,,10.0,-3.1,-110.4,5,,,,
0.0,6,explorer,10,47520,100.0,9.5,-18.2,-1275.0,,,,9.5,-18.2,-421.0,6,,,,
0.0,7,explorer,10,47520,100.0,-9.8,-3.7,-387.7,,,,-9.8,-3.7,-110.5,7,,,,
0.0,8,explorer,10,47520,100.0,-14.7,9.4,-151.7,,,,-14.7,9.4,-305.8,8,,,,
0.0,9,explorer,10,47520,100.0,-0.7,0.8,-209.0,,,,-0.7,0.8,-1.2,9,,,,
0.0,10,explorer,10,47520,100.0,-1.2,2.6,-159.7,,,,-1.2,2.6,-8.2,10,,,,
0.0,11,explorer,10,47520,100.0,9.2,-16.7,-1169.9,,,,9.2,-16.7,-363.2,11,,,,
0.0,12,explorer,10,47520,100.0,2.4,-8.9,-609.3,,,,2.4,-8.9,-85.5,12,,,,
0.0,13,explorer,10,47520,100.0,0.8,8.6,-60.9,,,,0.8,8.6,-75.0,13,,,,
0.0,14,explorer,10,47520,100.0,18.8,2.0,-676.0,,,,18.8,2.0,-358.5,14,,,,
0.0,15,explorer,10,47520,100.0,-11.9,7.3,-125.6,,,,-11.9,7.3,-195.6,15,,,,
0.0,16,explorer,10,47520,100.0,3.5,-5.5,-469.7,,,,3.5,-5.5,-41.9,16,,,,
0.0,17,explorer,10,47520,100.0,6.1,12.8,-101.7,,,,6.1,12.8,-202.0,17,,,,
0.0,18,explorer,10,47520,100.0,14.8,8.8,-381.6,,,,14.8,8.8,-295.7,18,,,,
0.0,19,explorer,10,47520,100.0,-9.4,14.6,-31.9,,,,-9.4,14.6,-299.8,19,,,,
0.0,20,explorer,10,47520,100.0,12.8,-9.3,-863.6,,,,12.8,-9.3,-251.3,20,,,,
0.0,21,explorer,10,47520,100.0,-14.0,19.7,-128.0,,,,-14.0,19.7,-585.3,21,,,,
0.0,22,explorer,10,47520,100.0,-13.9,13.9,-104.7,,,,-13.9,13.9,-387.4,22,,,,
0.0,23,explorer,10,47520,100.0,-6.0,13.4,-7.6,,,,-6.0,13.4,-215.2,23,,,,
0.0,24,explorer,10,47520,100.0,9.8,-2.3,-479.6,,,,9.8,-2.3,-100.4,24,,,,
0.0,25,isocontour,6,47520,100.0,2.8,7.6,-97.8,,,,2.8,7.6,-65.5,25,,,,
0.0,26,isocontour,6,47520,100.0,0.1,-1.0,-270.7,,,,0.1,-1.0,-1.1,26,,,,
0.0,27,isocontour,6,47520,100.0,-7.6,-3.4,-354.6,,,,-7.6,-3.4,-69.3,27,,,,
0.0,28,isocontour,6,47520,100.0,7.5,-17.1,-1152.0,,,,7.5,-17.1,-346.8,28,,,,
0.0,29,isocontour,6,47520,100.0,-10.9,0.8,-253.2,,,,-10.9,0.8,-120.2,29,,,,
0.0,Target,,,,,-3.72,14.99,-238.394,-1.33,0.1,,,,,,,,,
0.1,1,seeker,7,47512.72,99.98,10.7,12.0,-211.825,-1.6,0.7,1.7,6.1,12.8,-101.7,17,3,1,2,0
0.1,2,seeker,7,47519.99,100.0,17.8,12.0,-467.863,0.1,0.0,0.1,14.8,8.8,-295.7,18,1,0,1,0
0.1,3,seeker,7,47519.92,100.0,-17.8,6.6,-269.942,-0.4,0.0,0.4,-13.9,13.9,-104.7,22,3,0,3,0
0.1,4,seeker,7,47515.17,99.99,12.8,-13.6,-1084.946,1.1,1.1,1.6,12.8,-9.3,-251.3,20,3,0,3,0
0.1,5,explorer,10,47519.68,100.0,10.1,-3.1,-510.9,0.4,0.4,0.6,3.5,-5.5,-41.9,16,4,0,4,0
0.1,6,explorer,10,47513.42,99.99,9.6,-18.3,-1279.3,0.6,-1.6,1.7,12.8,-9.3,-251.3,20,4,1,2,1
0.1,7,explorer,10,47513.53,99.99,-10.0,-3.8,-391.7,-1.3,-1.1,1.7,-7.6,-3.4,-69.3,27,2,0,0,2
0.1,8,explorer,10,47512.84,99.98,-14.9,9.4,-157.4,-1.7,-0.3,1.7,-6.0,13.4,-7.6,23,5,1,4,0
0.1,9,explorer,10,47519.26,100.0,-0.8,0.8,-207.2,-0.6,-0.5,0.8,0.1,-1.0,-1.1,26,4,0,3,1
0.1,10,explorer,10,47514.29,99.99,-1.2,2.8,-153.2,-0.4,1.6,1.6,0.1,-1.0,-1.1,26,4,0,3,1
0.1,11,explorer,10,47519.29,100.0,9.2,-16.7,-1161.1,-0.8,-0.1,0.8,12.8,-9.3,-251.3,20,4,1,2,1
0.1,12,explorer,10,47511.57,99.98,2.3,-9.1,-609.3,-1.3,-1.4,1.9,3.5,-5.5,-41.9,16,3,0,3,0
0.1,13,explorer,10,47514.39,99.99,0.8,8.8,-57.1,0.1,1.6,1.6,-0.7,0.8,-1.2,9,5,0,4,1
0.1,14,explorer,10,47516.86,99.99,18.9,2.0,-676.1,1.2,-0.7,1.4,14.8,8.8,-295.7,18,1,0,1,0
