Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,-9.5,5.5,,,8.42,19.14,17.92,13.64,22.521,0.0,0.45,0.796,0.606,
0.0,2,6.1,-0.2,,,8.42,19.14,2.32,19.34,19.479,0.0,0.39,0.119,0.993,
0.0,3,23.3,24.5,,,8.42,19.14,-14.88,-5.36,15.816,0.0,0.316,-0.941,-0.339,
0.0,4,5.9,-21.7,,,8.42,19.14,2.52,40.84,40.918,0.0,0.818,0.062,0.998,
0.0,5,11.9,-12.7,,,8.42,19.14,-3.48,31.84,32.03,0.0,0.641,-0.109,0.994,
0.0,6,-1.0,23.4,,,8.42,19.14,9.42,-4.26,10.338,0.0,0.207,0.911,-0.412,
0.0,7,-3.2,21.1,,,8.42,19.14,11.62,-1.96,11.784,0.0,0.236,0.986,-0.166,
0.0,8,-19.1,18.5,,,8.42,19.14,27.52,0.64,27.527,0.0,0.551,1.0,0.023,
0.1,1,-9.6,5.4,-0.6,-0.6,8.94,18.83,18.54,13.43,22.893,0.001,0.458,0.81,0.587,-0.9872791519434628
0.1,2,6.1,-0.2,0.7,-0.4,8.94,18.83,2.84,19.03,19.241,0.001,0.385,0.148,0.989,-0.3622828784119107
0.1,3,23.4,24.6,0.9,0.5,8.94,18.83,-14.46,-5.77,15.569,0.001,0.311,-0.929,-0.371,-0.9918446601941748
0.1,4,5.9,-21.7,0.3,0.0,8.94,18.83,3.04,40.53,40.644,0.001,0.813,0.075,0.997,0.075
0.1,5,11.9,-12.7,-0.3,-0.1,8.94,18.83,-2.96,31.53,31.669,0.001,0.633,-0.093,0.996,-0.22689873417721523
0.1,6,-1.0,23.5,-0.5,0.5,8.94,18.83,9.94,-4.67,10.982,0.001,0.22,0.905,-0.425,-0.9405940594059407
0.1,7,-3.2,21.1,-0.9,0.4,8.94,18.83,12.14,-2.27,12.35,0.001,0.247,0.983,-0.184,-0.9728934010152285
0.1,8,-19.1,18.5,-0.4,0.1,8.94,18.83,28.04,0.33,28.042,0.001,0.561,1.0,0.012,-0.9679611650485438
0.2,1,-9.6,5.4,-0.3,-0.9,8.81,18.66,18.41,13.26,22.688,0.001,0.454,0.811,0.584,-0.8102212855637513
0.2,2,6.2,-0.2,0.7,-0.4,8.81,18.66,2.61,18.86,19.04,0.001,0.381,0.137,0.991,-0.37282878411910675
0.2,3,23.4,24.6,0.3,0.2,8.81,18.66,-14.59,-5.94,15.753,0.001,0.315,-0.926,-0.377,-0.9783933518005541
