Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.0,29.200000000000237,5.475000000000044,10.950000000000088,0.2,8,5,12
