Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2604.29,0.001,1.042
0.2,2587.14,0.001,1.035
0.3,2638.1,0.002,1.055
0.4,2630.95,0.003,1.052
0.5,2608.1,0.003,1.043
0.6,2578.57,0.004,1.031
0.7,2574.76,0.005,1.03
0.8,2574.76,0.005,1.03
0.9,2551.91,0.006,1.021
1.0,2494.76,0.007,0.998
1.1,2487.62,0.007,0.995
1.2,2520.95,0.008,1.008
1.3,2520.95,0.009,1.008
1.4,2520.95,0.009,1.008
1.5,2620.95,0.01,1.048
1.6,2620.95,0.011,1.048
1.7,2498.1,0.011,0.999
1.8,2458.73,0.012,0.983
1.9,2558.73,0.013,1.023
2.0,2579.21,0.013,1.032
2.1,2579.21,0.014,1.032
2.2,2606.35,0.015,1.043
2.3,2588.57,0.015,1.035
2.4,2602.54,0.016,1.041
2.5,2536.35,0.017,1.015
2.6,2536.35,0.017,1.015
2.7,2589.68,0.018,1.036
2.8,2562.55,0.019,1.025
2.9,2398.11,0.019,0.959
3.0,2383.82,0.02,0.954
3.1,2395.41,0.021,0.958
3.2,2395.41,0.021,0.958
3.3,2362.08,0.022,0.945
3.4,2462.08,0.023,0.985
3.5,2464.94,0.023,0.986
3.6,2464.94,0.024,0.986
3.7,2464.94,0.025,0.986
3.8,2457.79,0.025,0.983
3.9,2454.16,0.026,0.982
4.0,2444.13,0.027,0.978
4.1,2444.13,0.027,0.978
4.2,2430.79,0.028,0.972
4.3,2410.79,0.029,0.964
4.4,2410.79,0.029,0.964
4.5,2420.97,0.03,0.968
4.6,2410.79,0.031,0.964
4.7,2417.94,0.031,0.967
4.8,2420.97,0.032,0.968
4.9,2424.0,0.033,0.97
5.0,2431.14,0.033,0.972
5.1,2431.14,0.034,0.972
5.2,2583.52,0.035,1.033
5.3,2577.97,0.035,1.031
5.4,2583.52,0.036,1.033
5.5,2577.97,0.037,1.031
5.6,2570.82,0.037,1.028
5.7,2570.82,0.038,1.028
5.8,2565.27,0.039,1.026
5.9,2570.82,0.039,1.028
6.0,2473.04,0.04,0.989
6.1,2461.46,0.041,0.985
6.2,2443.68,0.041,0.977
6.3,2461.46,0.042,0.985
6.4,2441.79,0.043,0.977
6.5,2431.79,0.043,0.973
6.6,2412.43,0.044,0.965
6.7,2421.31,0.045,0.969
6.8,2412.73,0.045,0.965
6.9,2404.65,0.046,0.962
7.0,2404.65,0.047,0.962
7.1,2381.82,0.047,0.953
7.2,2276.1,0.048,0.91
7.3,2276.28,0.049,0.911
7.4,2276.28,0.049,0.911
7.5,2336.11,0.05,0.934
7.6,2402.77,0.051,0.961
7.7,2412.47,0.051,0.965
7.8,2708.66,0.052,1.083
7.9,2672.3,0.053,1.069
8.0,2472.3,0.053,0.989
8.1,2458.96,0.054,0.984
8.2,2408.96,0.055,0.964
8.3,2406.4,0.055,0.963
8.4,2383.54,0.056,0.953
8.5,2338.01,0.057,0.935
8.6,2357.71,0.057,0.943
8.7,2384.2,0.058,0.954
8.8,2357.71,0.059,0.943
8.9,2312.12,0.059,0.925
9.0,2334.02,0.06,0.934
9.1,2323.84,0.061,0.93
9.2,2340.21,0.061,0.936
9.3,2340.21,0.062,0.936
9.4,2323.84,0.063,0.93
9.5,2323.84,0.063,0.93
9.6,2315.26,0.064,0.926
9.7,2331.62,0.065,0.933
9.8,2331.62,0.065,0.933
9.9,2354.65,0.066,0.942
10.0,2581.32,0.067,1.033
10.1,2560.51,0.067,1.024
10.2,2550.8,0.068,1.02
10.3,2574.14,0.069,1.03
10.4,2574.14,0.069,1.03
10.5,2627.78,0.07,1.051
10.6,2621.58,0.071,1.049
10.7,2599.5,0.071,1.04
10.8,2610.15,0.072,1.044
