Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,2730.32,0.001,1.092
0.2,2760.32,0.001,1.104
0.3,2843.41,0.002,1.137
0.4,2855.4,0.003,1.142
0.5,2947.62,0.003,1.179
0.6,2978.49,0.004,1.191
0.7,3018.49,0.005,1.207
0.8,2907.06,0.005,1.163
0.9,2955.16,0.006,1.182
1.0,2918.17,0.007,1.167
1.1,2964.6,0.007,1.186
1.2,3013.49,0.008,1.205
1.3,2949.6,0.009,1.18
1.4,2965.08,0.009,1.186
1.5,2968.65,0.01,1.187
1.6,3052.06,0.011,1.221
1.7,3193.41,0.011,1.277
1.8,3061.74,0.012,1.225
1.9,3068.97,0.013,1.228
2.0,3086.51,0.013,1.235
2.1,3010.16,0.014,1.204
2.2,3099.6,0.015,1.24
2.3,3113.18,0.015,1.245
2.4,3100.64,0.016,1.24
2.5,2981.74,0.017,1.193
2.6,3057.86,0.017,1.223
2.7,3021.82,0.018,1.209
2.8,2997.62,0.019,1.199
2.9,3061.12,0.019,1.224
3.0,2935.87,0.02,1.174
3.1,2860.4,0.021,1.144
3.2,2846.51,0.021,1.139
3.3,2866.91,0.022,1.147
3.4,2899.84,0.023,1.16
3.5,2853.1,0.023,1.141
3.6,2853.02,0.024,1.141
3.7,2854.6,0.025,1.142
3.8,2844.05,0.025,1.138
3.9,2838.17,0.026,1.135
4.0,2837.46,0.027,1.135
4.1,2870.95,0.027,1.148
4.2,2836.75,0.028,1.135
4.3,2853.41,0.029,1.141
4.4,2859.93,0.029,1.144
4.5,2824.84,0.03,1.13
4.6,2842.06,0.031,1.137
4.7,2815.32,0.031,1.126
4.8,2815.01,0.032,1.126
4.9,2815.17,0.033,1.126
5.0,2787.06,0.033,1.115
5.1,2843.73,0.034,1.137
5.2,2767.06,0.035,1.107
5.3,2845.56,0.035,1.138
5.4,2864.21,0.036,1.146
5.5,2879.86,0.037,1.152
5.6,2853.51,0.037,1.141
5.7,2821.6,0.038,1.129
5.8,2773.19,0.039,1.109
5.9,2739.54,0.039,1.096
6.0,2846.6,0.04,1.139
6.1,2951.52,0.041,1.181
6.2,3033.66,0.041,1.213
6.3,2925.73,0.042,1.17
6.4,2979.06,0.043,1.192
6.5,2943.02,0.043,1.177
6.6,2841.67,0.044,1.137
6.7,2853.66,0.045,1.141
6.8,2843.49,0.045,1.137
6.9,2785.16,0.046,1.114
7.0,2786.03,0.047,1.114
7.1,2792.7,0.047,1.117
7.2,2809.92,0.048,1.124
