Time,Sum Area Coverage,Time/Total Time,Non-Dimensional Area Coverage
0.0,0.0,0.0,0.0
0.1,4233.33,0.001,1.693
0.2,3933.33,0.001,1.573
0.3,3933.33,0.002,1.573
0.4,3933.33,0.003,1.573
0.5,3700.0,0.003,1.48
0.6,3700.0,0.004,1.48
0.7,3633.33,0.005,1.453
0.8,3600.0,0.005,1.44
0.9,3833.33,0.006,1.533
1.0,3600.0,0.007,1.44
1.1,3666.66,0.007,1.467
1.2,3666.66,0.008,1.467
1.3,3613.33,0.009,1.445
1.4,3746.66,0.009,1.499
1.5,3746.66,0.01,1.499
1.6,3340.0,0.011,1.336
1.7,3606.66,0.011,1.443
1.8,3406.66,0.012,1.363
1.9,3540.0,0.013,1.416
2.0,3406.66,0.013,1.363
2.1,3340.0,0.014,1.336
2.2,3606.66,0.015,1.443
2.3,3606.66,0.015,1.443
2.4,3673.33,0.016,1.469
2.5,3660.0,0.017,1.464
2.6,3646.66,0.017,1.459
2.7,3560.0,0.018,1.424
2.8,3437.14,0.019,1.375
2.9,3437.14,0.019,1.375
3.0,3350.48,0.02,1.34
3.1,3297.14,0.021,1.319
3.2,3297.14,0.021,1.319
3.3,3343.81,0.022,1.338
3.4,3297.14,0.023,1.319
3.5,3254.28,0.023,1.302
3.6,3254.28,0.024,1.302
3.7,3254.28,0.025,1.302
3.8,3254.28,0.025,1.302
3.9,3187.62,0.026,1.275
4.0,3187.62,0.027,1.275
4.1,3187.62,0.027,1.275
4.2,3187.62,0.028,1.275
4.3,3367.62,0.029,1.347
4.4,3397.14,0.029,1.359
4.5,3343.81,0.03,1.338
4.6,3377.14,0.031,1.351
4.7,3280.95,0.031,1.312
4.8,3280.95,0.032,1.312
4.9,3280.95,0.033,1.312
5.0,3280.95,0.033,1.312
5.1,3251.43,0.034,1.301
5.2,3251.43,0.035,1.301
5.3,3218.1,0.035,1.287
5.4,3218.1,0.036,1.287
5.5,3188.57,0.037,1.275
5.6,3188.57,0.037,1.275
5.7,3188.57,0.038,1.275
5.8,3188.57,0.039,1.275
5.9,3188.57,0.039,1.275
6.0,3188.57,0.04,1.275
6.1,3155.24,0.041,1.262
6.2,3164.76,0.041,1.266
6.3,3128.57,0.042,1.251
6.4,3171.43,0.043,1.269
6.5,3158.1,0.043,1.263
6.6,3191.43,0.044,1.277
6.7,3191.43,0.045,1.277
6.8,2884.76,0.045,1.154
6.9,2871.43,0.046,1.149
7.0,2861.91,0.047,1.145
7.1,2861.91,0.047,1.145
7.2,2861.91,0.048,1.145
7.3,2861.91,0.049,1.145
7.4,2861.91,0.049,1.145
7.5,2861.91,0.05,1.145
7.6,2881.91,0.051,1.153
7.7,2891.43,0.051,1.157
7.8,2904.76,0.052,1.162
7.9,2874.76,0.053,1.15
8.0,2868.1,0.053,1.147
8.1,2847.62,0.054,1.139
8.2,2843.81,0.055,1.138
8.3,2834.29,0.055,1.134
8.4,2854.29,0.056,1.142
8.5,2863.81,0.057,1.146
8.6,2863.81,0.057,1.146
8.7,2863.81,0.058,1.146
8.8,2863.81,0.059,1.146
8.9,2897.14,0.059,1.159
9.0,2897.14,0.06,1.159
9.1,2897.14,0.061,1.159
9.2,2937.62,0.061,1.175
9.3,2937.62,0.062,1.175
9.4,2977.62,0.063,1.191
9.5,2977.62,0.063,1.191
9.6,3051.43,0.064,1.221
9.7,3051.43,0.065,1.221
9.8,3038.1,0.065,1.215
9.9,2988.57,0.066,1.195
10.0,2988.57,0.067,1.195
10.1,2936.19,0.067,1.174
10.2,2936.19,0.068,1.174
10.3,2919.52,0.069,1.168
10.4,2919.52,0.069,1.168
10.5,3126.67,0.07,1.251
10.6,3126.67,0.071,1.251
10.7,3126.67,0.071,1.251
10.8,3126.67,0.072,1.251
10.9,3063.81,0.073,1.226
11.0,3063.81,0.073,1.226
11.1,3037.14,0.074,1.215
11.2,3014.29,0.075,1.206
11.3,3014.29,0.075,1.206
11.4,3014.29,0.076,1.206
11.5,3014.29,0.077,1.206
11.6,2984.76,0.077,1.194
11.7,2984.76,0.078,1.194
11.8,2984.76,0.079,1.194
11.9,2987.14,0.079,1.195
12.0,2987.14,0.08,1.195
12.1,2966.67,0.081,1.187
12.2,2966.67,0.081,1.187
12.3,2966.67,0.082,1.187
12.4,2937.14,0.083,1.175
12.5,2937.14,0.083,1.175
12.6,2910.0,0.084,1.164
12.7,2910.0,0.085,1.164
12.8,2910.0,0.085,1.164
12.9,2910.0,0.086,1.164
13.0,2887.14,0.087,1.155
13.1,2880.0,0.087,1.152
13.2,2847.62,0.088,1.139
13.3,2564.29,0.089,1.026
13.4,2547.62,0.089,1.019
13.5,2547.62,0.09,1.019
13.6,2533.33,0.091,1.013
13.7,2400.0,0.091,0.96
13.8,2400.0,0.092,0.96
13.9,2400.0,0.093,0.96
14.0,2400.0,0.093,0.96
14.1,2400.0,0.094,0.96
14.2,2400.0,0.095,0.96
14.3,2400.0,0.095,0.96
14.4,2400.0,0.096,0.96
14.5,2400.0,0.097,0.96
14.6,2400.0,0.097,0.96
14.7,2400.0,0.098,0.96
14.8,2400.0,0.099,0.96
14.9,2400.0,0.099,0.96
15.0,2400.0,0.1,0.96
15.1,2400.0,0.101,0.96
15.2,2400.0,0.101,0.96
15.3,2400.0,0.102,0.96
15.4,2400.0,0.103,0.96
15.5,2400.0,0.103,0.96
15.6,2400.0,0.104,0.96
15.7,2400.0,0.105,0.96
15.8,2400.0,0.105,0.96
15.9,2400.0,0.106,0.96
16.0,2400.0,0.107,0.96
16.1,2400.0,0.107,0.96
16.2,2400.0,0.108,0.96
