Time,ID,Measurement,x,y,Ni,Linear Coverage,Abs(zi-z_goal)/range
0.0,45,0.0,-19.8,16.4,,,0.249
0.0,46,0.0,-22.7,-18.1,,,0.249
0.0,47,0.0,-14.2,11.1,,,0.249
0.0,48,0.0,7.2,-11.7,,,0.249
0.0,49,0.0,-2.7,19.8,,,0.249
0.0,50,0.0,-10.6,-16.8,,,0.249
0.1,45,0.0,-19.8,16.5,1.0,7.979,0.249
0.1,46,0.0,-22.7,-18.1,0.0,15.958,0.249
0.1,47,0.0,-14.2,11.1,1.0,7.979,0.249
0.1,48,0.0,7.1,-11.7,0.0,15.958,0.249
0.1,49,0.0,-2.7,19.7,0.0,15.958,0.249
0.1,50,0.0,-10.6,-16.9,0.0,15.958,0.249
0.2,45,0.0,-19.9,16.6,1.0,7.979,0.249
0.2,46,0.0,-22.6,-18.1,0.0,15.958,0.249
0.2,47,0.0,-14.2,11.2,1.0,7.979,0.249
0.2,48,0.0,7.1,-11.8,0.0,15.958,0.249
0.2,49,0.0,-2.8,19.7,0.0,15.958,0.249
0.2,50,0.0,-10.5,-17.0,0.0,15.958,0.249
0.3,45,0.0,-19.9,16.6,1.0,7.979,0.249
0.3,46,0.0,-22.5,-18.1,0.0,15.958,0.249
0.3,47,0.0,-14.2,11.1,1.0,7.979,0.249
0.3,48,0.0,7.2,-11.9,0.0,15.958,0.249
0.3,49,0.0,-2.8,19.7,0.0,15.958,0.249
0.3,50,0.0,-10.5,-17.1,0.0,15.958,0.249
0.4,45,0.0,-19.9,16.7,1.0,7.979,0.249
0.4,46,0.0,-22.5,-18.2,0.0,15.958,0.249
0.4,47,0.0,-14.1,11.2,1.0,7.979,0.249
0.4,48,0.0,7.1,-11.8,0.0,15.958,0.249
0.4,49,0.0,-2.9,19.6,0.0,15.958,0.249
0.4,50,0.0,-10.5,-17.1,0.0,15.958,0.249
0.5,45,0.0,-19.9,16.8,0.0,15.958,0.249
0.5,46,0.0,-22.4,-18.1,0.0,15.958,0.249
0.5,47,0.0,-14.1,11.1,0.0,15.958,0.249
0.5,48,0.0,7.1,-11.9,0.0,15.958,0.249
0.5,49,0.0,-2.8,19.6,0.0,15.958,0.249
0.5,50,0.0,-10.5,-17.2,0.0,15.958,0.249
0.6,45,0.0,-19.8,16.7,0.0,15.958,0.249
0.6,46,0.0,-22.5,-18.1,0.0,15.958,0.249
0.6,47,0.0,-14.1,11.0,0.0,15.958,0.249
0.6,48,0.0,7.2,-11.9,0.0,15.958,0.249
0.6,49,0.0,-2.9,19.7,0.0,15.958,0.249
0.6,50,0.0,-10.4,-17.2,0.0,15.958,0.249
0.7,45,0.0,-19.9,16.7,0.0,15.958,0.249
0.7,46,0.0,-22.5,-18.0,0.0,15.958,0.249
0.7,47,0.0,-14.2,11.0,0.0,15.958,0.249
0.7,48,0.0,7.0,-11.7,0.0,15.958,0.249
0.7,49,0.0,-3.0,19.7,0.0,15.958,0.249
0.7,50,0.0,-10.3,-17.3,0.0,15.958,0.249
0.8,45,0.0,-20.0,16.7,0.0,15.958,0.249
0.8,46,0.0,-22.5,-18.0,0.0,15.958,0.249
0.8,47,0.0,-14.1,11.0,0.0,15.958,0.249
0.8,48,0.001,6.9,-11.6,0.0,15.958,0.248
0.8,49,0.0,-3.0,19.7,0.0,15.958,0.249
0.8,50,0.0,-10.2,-17.3,0.0,15.958,0.249
0.9,45,0.0,-20.0,16.7,0.0,15.958,0.249
0.9,46,0.0,-22.5,-18.0,0.0,15.958,0.249
0.9,47,0.0,-14.0,10.9,0.0,15.958,0.249
0.9,48,0.003,6.8,-11.4,0.0,15.958,0.248
0.9,49,0.0,-3.0,19.7,0.0,15.958,0.249
0.9,50,0.0,-10.1,-17.1,0.0,15.958,0.249
1.0,45,0.0,-20.1,16.7,0.0,15.958,0.249
1.0,46,0.0,-22.6,-18.0,0.0,15.958,0.249
1.0,47,0.0,-13.9,10.8,0.0,15.958,0.249
1.0,48,0.008,6.8,-11.3,0.0,15.958,0.247
1.0,49,0.0,-3.0,19.7,0.0,15.958,0.249
1.0,50,0.0,-10.1,-16.8,0.0,15.958,0.249
1.1,45,0.0,-20.0,16.7,0.0,15.958,0.249
1.1,46,0.0,-22.5,-18.0,0.0,15.958,0.249
1.1,47,0.002,-13.7,10.8,0.0,15.958,0.248
1.1,48,0.018,6.5,-11.2,0.0,15.958,0.244
1.1,49,0.0,-3.1,19.7,0.0,15.958,0.249
1.1,50,0.0,-10.2,-16.6,0.0,15.958,0.249
1.2,45,0.0,-20.1,16.7,0.0,15.958,0.249
1.2,46,0.0,-22.4,-18.0,0.0,15.958,0.249
1.2,47,0.004,-13.6,10.7,0.0,15.958,0.248
1.2,48,0.033,6.2,-11.0,0.0,15.958,0.24
1.2,49,0.001,-3.3,19.6,0.0,15.958,0.248
1.2,50,0.001,-10.2,-16.3,0.0,15.958,0.248
1.3,45,0.0,-20.0,16.6,0.0,15.958,0.249
1.3,46,0.0,-22.3,-18.0,0.0,15.958,0.249
1.3,47,0.008,-13.4,10.7,0.0,15.958,0.247
1.3,48,0.053,6.2,-10.9,0.0,15.958,0.235
1.3,49,0.002,-3.4,19.4,0.0,15.958,0.248
1.3,50,0.003,-10.2,-16.0,0.0,15.958,0.248
1.4,45,0.0,-19.8,16.5,0.0,15.958,0.249
1.4,46,0.0,-22.3,-18.0,0.0,15.958,0.249
1.4,47,0.015,-13.2,10.6,0.0,15.958,0.245
1.4,48,0.078,6.0,-10.7,0.0,15.958,0.229
1.4,49,0.005,-3.5,19.3,0.0,15.958,0.247
1.4,50,0.007,-10.1,-15.8,0.0,15.958,0.247
1.5,45,0.001,-19.7,16.5,0.0,15.958,0.248
1.5,46,0.0,-22.2,-18.1,0.0,15.958,0.249
1.5,47,0.024,-13.1,10.7,0.0,15.958,0.243
1.5,48,0.112,5.9,-10.5,0.0,15.958,0.221
1.5,49,0.009,-3.7,19.2,0.0,15.958,0.246
1.5,50,0.013,-10.0,-15.5,0.0,15.958,0.245
1.6,45,0.001,-19.4,16.6,0.0,15.958,0.248
1.6,46,0.0,-22.2,-17.8,0.0,15.958,0.249
1.6,47,0.036,-12.8,10.7,0.0,15.958,0.24
1.6,48,0.147,5.8,-10.3,0.0,15.958,0.212
1.6,49,0.015,-3.8,19.1,0.0,15.958,0.245
1.6,50,0.021,-10.1,-15.3,0.0,15.958,0.243
1.7,45,0.003,-19.2,16.7,0.0,15.958,0.248
1.7,46,0.001,-21.9,-17.8,0.0,15.958,0.248
1.7,47,0.052,-12.6,10.7,0.0,15.958,0.236
1.7,48,0.191,5.7,-10.0,0.0,15.958,0.201
1.7,49,0.022,-3.9,18.9,0.0,15.958,0.243
1.7,50,0.033,-10.1,-15.1,0.0,15.958,0.24
1.8,45,0.005,-19.0,16.6,0.0,15.958,0.247
1.8,46,0.002,-21.7,-17.8,0.0,15.958,0.248
1.8,47,0.073,-12.4,10.6,0.0,15.958,0.23
1.8,48,0.236,5.7,-9.8,0.0,15.958,0.19
1.8,49,0.032,-4.0,18.8,0.0,15.958,0.241
1.8,50,0.047,-10.0,-14.9,0.0,15.958,0.237
1.9,45,0.008,-18.8,16.5,0.0,15.958,0.247
1.9,46,0.003,-21.5,-17.8,0.0,15.958,0.248
1.9,47,0.096,-12.2,10.4,0.0,15.958,0.225
1.9,48,0.283,5.6,-9.7,0.0,15.958,0.178
1.9,49,0.045,-4.1,18.7,0.0,15.958,0.237
1.9,50,0.063,-10.0,-14.7,0.0,15.958,0.233
2.0,45,0.012,-18.6,16.6,0.0,15.958,0.246
2.0,46,0.005,-21.4,-17.8,0.0,15.958,0.247
2.0,47,0.12,-12.2,10.3,0.0,15.958,0.219
2.0,48,0.33,5.5,-9.5,0.0,15.958,0.167
2.0,49,0.06,-4.2,18.5,0.0,15.958,0.234
2.0,50,0.082,-10.0,-14.5,0.0,15.958,0.228
2.1,45,0.018,-18.3,16.6,0.0,15.958,0.244
2.1,46,0.008,-21.3,-17.6,0.0,15.958,0.247
2.1,47,0.147,-12.0,10.2,0.0,15.958,0.212
2.1,48,0.38,5.6,-9.3,0.0,15.958,0.154
2.1,49,0.078,-4.3,18.2,0.0,15.958,0.229
2.1,50,0.104,-9.9,-14.3,0.0,15.958,0.223
2.2,45,0.025,-18.0,16.6,0.0,15.958,0.242
2.2,46,0.012,-21.3,-17.4,0.0,15.958,0.246
2.2,47,0.181,-11.8,10.1,0.0,15.958,0.204
2.2,48,0.434,5.6,-9.1,0.0,15.958,0.141
2.2,49,0.098,-4.3,18.0,0.0,15.958,0.224
2.2,50,0.128,-10.0,-14.1,0.0,15.958,0.217
2.3,45,0.035,-17.8,16.5,0.0,15.958,0.24
2.3,46,0.017,-21.3,-17.2,0.0,15.958,0.244
2.3,47,0.213,-11.7,9.9,0.0,15.958,0.196
2.3,48,0.49,5.5,-8.9,0.0,15.958,0.127
2.3,49,0.119,-4.4,17.9,0.0,15.958,0.219
2.3,50,0.154,-9.9,-13.9,0.0,15.958,0.21
2.4,45,0.045,-17.6,16.4,0.0,15.958,0.237
2.4,46,0.023,-21.3,-16.9,0.0,15.958,0.243
2.4,47,0.247,-11.6,9.8,0.0,15.958,0.187
2.4,48,0.544,5.3,-8.8,0.0,15.958,0.113
2.4,49,0.141,-4.6,17.7,0.0,15.958,0.214
2.4,50,0.18,-10.0,-13.8,0.0,15.958,0.204
2.5,45,0.057,-17.4,16.5,0.0,15.958,0.234
