Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.033,46.66666666666687,6.363636363636391,12.727272727272782,0.4,11,10,4
