Proximity Threshold,Time to Target,Time on Target,Average Time on Target,Adjusted Time on Target,heterogeneity,Seekers,Explorers,Isocontours
0.1,0.02,9.53333333333331,1.1916666666666638,2.3833333333333275,0.24,12,6,7
