Time,ID,behv,com_radius,Battery,x,y,Measurement,u,v,speed,best_x,best_y,best_measure,best_id
0.0,1,seeker,5,100.0,9.0,6.7,-15.631,,,,9.0,6.7,-125.977,1
0.0,2,seeker,5,100.0,3.4,-7.3,-167.966,,,,3.4,-7.3,-65.242,2
0.0,3,seeker,5,100.0,-3.3,7.9,-79.161,,,,-3.3,7.9,-73.633,3
0.0,4,seeker,5,100.0,8.5,9.5,-26.319,,,,8.5,9.5,-162.147,4
0.0,5,seeker,5,100.0,2.2,-0.1,-40.9,,,,2.2,-0.1,-4.704,5
0.0,6,explorer,10,100.0,0.2,-9.0,-236.0,,,,0.2,-9.0,-80.8,6
0.0,7,explorer,10,100.0,2.2,-3.7,-94.2,,,,2.2,-3.7,-18.5,7
0.0,8,explorer,10,100.0,-5.5,-0.4,-150.5,,,,-5.5,-0.4,-30.2,8
0.0,9,explorer,10,100.0,-1.6,-7.1,-207.0,,,,-1.6,-7.1,-53.5,9
0.0,10,explorer,10,100.0,8.0,-5.4,-126.7,,,,8.0,-5.4,-93.1,10
0.0,11,isocontour,6,100.0,-5.8,0.2,-150.5,,,,-5.8,0.2,-33.7,11
0.0,12,isocontour,6,100.0,3.7,9.1,-15.2,,,,3.7,9.1,-96.8,12
0.0,13,isocontour,6,100.0,5.1,-1.6,-50.9,,,,5.1,-1.6,-28.6,13
0.0,14,isocontour,6,100.0,-9.9,-5.4,-349.1,,,,-9.9,-5.4,-127.6,14
0.0,15,isocontour,6,100.0,-1.5,-2.8,-114.7,,,,-1.5,-2.8,-10.2,15
0.0,Target,,,,5.24,5.52,-57.939,-3.33,0.23,,,,,
0.1,1,seeker,5,99.99,8.9,6.7,-14.211,-1.3,0.6,1.4,3.7,9.1,-15.2,12
0.1,2,seeker,5,99.99,3.4,-7.2,-172.732,-0.5,1.5,1.6,2.2,-3.7,-18.5,7
0.1,3,seeker,5,100.0,-3.4,7.8,-77.507,-0.2,-1.0,1.0,-5.5,-0.4,-30.2,8
0.1,4,seeker,5,99.99,8.3,9.5,-22.755,-1.5,-0.3,1.5,3.7,9.1,-15.2,12
0.1,5,seeker,5,100.0,2.2,-0.0,-43.963,-0.0,0.5,0.5,2.2,-0.0,-4.704,5
0.1,6,explorer,10,99.99,0.3,-9.1,-246.2,1.6,-0.8,1.8,2.2,-3.7,-18.5,7
0.1,7,explorer,10,100.0,2.2,-3.6,-98.8,0.4,0.5,0.6,2.2,-0.1,-4.7,5
0.1,8,explorer,10,99.99,-5.5,-0.6,-155.5,-0.0,-1.3,1.3,-1.5,-2.8,-10.2,15
0.1,9,explorer,10,99.99,-1.8,-7.1,-215.0,-1.5,0.9,1.7,-1.5,-2.8,-10.2,15
0.1,10,explorer,10,100.0,7.9,-5.4,-132.8,-0.6,0.3,0.7,2.2,-3.7,-18.5,7
0.1,11,isocontour,6,99.63,-5.4,-0.2,-148.8,3.9,-3.4,5.2,-1.5,-2.8,-10.2,15
0.1,12,isocontour,6,99.61,4.2,9.0,-11.2,5.3,-0.7,5.3,4.2,9.0,-15.2,12
0.1,13,isocontour,6,99.73,4.7,-1.9,-60.0,-3.8,-2.7,4.7,2.2,-0.1,-4.7,5
0.1,14,isocontour,6,99.62,-9.5,-5.1,-336.3,4.2,3.1,5.2,-5.5,-0.4,-30.2,8
0.1,15,isocontour,6,99.55,-0.9,-2.8,-111.9,5.5,0.7,5.5,2.2,-0.1,-4.7,5
0.1,Target,,,,5.22,5.84,-0.106,-0.28,3.32,,,,,
0.2,1,seeker,5,99.98,8.7,6.8,-15.352,-1.5,0.5,1.6,4.2,9.0,-11.2,12
0.2,2,seeker,5,99.98,3.4,-7.0,-162.11,0.1,1.5,1.5,2.2,-0.1,-4.7,5
0.2,3,seeker,5,100.0,-3.3,7.8,-73.879,0.3,-0.6,0.7,-1.5,-2.8,-10.2,15
0.2,4,seeker,5,99.98,8.2,9.4,-24.736,-1.5,-0.3,1.5,4.2,9.0,-11.2,12
0.2,5,seeker,5,100.0,2.2,-0.1,-39.882,1.0,-0.4,1.1,2.2,-0.1,-4.7,5
0.2,6,explorer,10,99.97,0.5,-9.1,-237.0,1.5,-0.5,1.6,2.2,-0.1,-4.7,5
0.2,7,explorer,10,100.0,2.2,-3.6,-92.1,-0.4,0.6,0.7,2.2,-0.1,-4.7,5
0.2,8,explorer,10,99.99,-5.5,-0.6,-148.3,0.0,-0.7,0.7,2.2,-0.1,-4.7,5
0.2,9,explorer,10,99.97,-1.9,-7.0,-205.8,-1.5,0.9,1.7,2.2,-0.1,-4.7,5
0.2,10,explorer,10,100.0,7.9,-5.4,-128.7,-0.6,-0.2,0.6,2.2,-0.1,-4.7,5
0.2,11,isocontour,6,99.17,-4.9,-0.4,-134.7,4.8,-2.9,5.6,2.2,-0.1,-4.7,5
0.2,12,isocontour,6,99.54,4.5,9.0,-11.6,2.8,-0.7,2.9,4.5,9.0,-11.2,12
0.2,13,isocontour,6,99.66,4.4,-2.0,-58.1,-2.9,-1.0,3.1,2.2,-0.1,-4.7,5
0.2,14,isocontour,6,99.57,-9.3,-5.0,-316.2,2.5,0.4,2.5,-1.5,-2.8,-10.2,15
0.2,15,isocontour,6,99.51,-0.7,-2.8,-101.7,2.4,0.4,2.4,2.2,-0.1,-4.7,5
0.2,Target,,,,4.99,5.61,-0.111,-2.42,-2.3,,,,,
0.3,1,seeker,5,99.97,8.6,6.9,-12.481,-1.4,0.6,1.5,4.2,9.0,-11.2,12
0.3,2,seeker,5,99.97,3.4,-6.9,-157.312,-0.0,1.5,1.5,2.2,-0.1,-4.7,5
0.3,3,seeker,5,99.99,-3.2,7.7,-78.083,1.0,-0.5,1.1,2.2,-0.1,-4.7,5
0.3,4,seeker,5,99.97,8.0,9.4,-22.582,-1.6,0.0,1.6,4.2,9.0,-11.2,12
0.3,5,seeker,5,99.99,2.1,-0.1,-41.411,-0.8,-0.1,0.8,2.2,-0.1,-4.7,5
0.3,6,explorer,10,99.97,0.6,-9.1,-235.2,0.4,0.6,0.7,2.2,-0.1,-4.7,5
0.3,7,explorer,10,99.98,2.2,-3.7,-95.3,0.4,-1.8,1.8,2.2,-0.1,-4.7,5
0.3,8,explorer,10,99.98,-5.6,-0.7,-158.6,-1.6,-0.9,1.8,2.2,-0.1,-4.7,5
0.3,9,explorer,10,99.97,-2.0,-7.0,-209.9,-0.4,-0.4,0.6,2.2,-0.1,-4.7,5
0.3,10,explorer,10,100.0,7.9,-5.4,-125.8,0.4,-0.4,0.6,2.2,-0.1,-4.7,5
0.3,11,isocontour,6,99.01,-4.5,-0.5,-132.4,3.9,-0.1,3.9,2.2,-0.1,-4.7,5
