Time,ID,x,y,u,v,x_target,y_target,error_x,error_y,Distance to Target,Time/Total Time,Non-Dimensional Target Proximity,error_x_norm,error_y_norm,Heading-Bearing Correlation
0.0,1,13.3,-23.9,,,21.99,-11.67,8.69,12.23,15.003,0.0,0.3,0.579,0.815,
0.0,2,3.2,-8.2,,,21.99,-11.67,18.79,-3.47,19.108,0.0,0.382,0.983,-0.182,
0.0,3,-15.9,-2.7,,,21.99,-11.67,37.89,-8.97,38.937,0.0,0.779,0.973,-0.23,
0.0,4,-10.1,21.6,,,21.99,-11.67,32.09,-33.27,46.224,0.0,0.924,0.694,-0.72,
0.0,5,14.3,14.3,,,21.99,-11.67,7.69,-25.97,27.085,0.0,0.542,0.284,-0.959,
0.0,6,18.7,15.6,,,21.99,-11.67,3.29,-27.27,27.468,0.0,0.549,0.12,-0.993,
0.0,7,-24.0,-2.3,,,21.99,-11.67,45.99,-9.37,46.935,0.0,0.939,0.98,-0.2,
0.0,8,-15.7,21.3,,,21.99,-11.67,37.69,-32.97,50.076,0.0,1.002,0.753,-0.658,
0.0,9,-7.9,17.6,,,21.99,-11.67,29.89,-29.27,41.835,0.0,0.837,0.714,-0.7,
0.0,10,17.7,-1.8,,,21.99,-11.67,4.29,-9.87,10.762,0.0,0.215,0.399,-0.917,
0.0,11,-16.5,23.7,,,21.99,-11.67,38.49,-35.37,52.273,0.0,1.045,0.736,-0.677,
0.0,12,-2.0,-24.5,,,21.99,-11.67,23.99,12.83,27.205,0.0,0.544,0.882,0.472,
0.0,13,-1.2,4.5,,,21.99,-11.67,23.19,-16.17,28.271,0.0,0.565,0.82,-0.572,
0.0,14,6.4,-18.6,,,21.99,-11.67,15.59,6.93,17.061,0.0,0.341,0.914,0.406,
0.0,15,9.0,-3.8,,,21.99,-11.67,12.99,-7.87,15.188,0.0,0.304,0.855,-0.518,
0.1,1,13.4,-24.0,0.1,-0.9,21.76,-12.23,8.36,11.77,14.437,0.001,0.289,0.579,0.815,-0.7456953642384105
0.1,2,3.2,-8.1,-0.4,0.7,21.76,-12.23,18.56,-4.13,19.014,0.001,0.38,0.976,-0.217,-0.6728287841191066
