Time,best_x_avg,best_y_avg,target_x,target_y,error_x,error_y,D_error,Time/Total Time,Accuracy,Battery,Non-Dimensional Battery
0.0,1.12,3.69,-4.11,-17.81,5.23,21.5,22.127,0.0,0.447,250.8,1.0
0.01,-0.35,4.4,-4.12,-17.8,3.77,22.2,22.518,0.0,0.437,250.79995,1.0
0.02,-0.75,4.21,-4.11,-17.81,3.36,22.02,22.275,0.0,0.443,250.79987,1.0
0.03,0.37,4.42,-4.1,-17.81,4.47,22.23,22.675,0.0,0.433,250.79977,1.0
0.04,0.37,4.42,-4.08,-17.8,4.45,22.22,22.661,0.0,0.433,250.79968,1.0
0.05,0.37,4.42,-4.08,-17.81,4.45,22.23,22.671,0.0,0.433,250.79958,1.0
0.06,0.37,4.42,-4.09,-17.83,4.46,22.25,22.693,0.001,0.433,250.7995,1.0
0.07,0.37,4.42,-4.08,-17.82,4.45,22.24,22.681,0.001,0.433,250.79946,1.0
0.08,0.37,4.42,-4.08,-17.81,4.45,22.23,22.671,0.001,0.433,250.79932,1.0
0.09,0.37,4.42,-4.07,-17.79,4.44,22.21,22.649,0.001,0.434,250.79925,1.0
0.1,0.37,4.42,-4.07,-17.81,4.44,22.23,22.669,0.001,0.433,250.79918,1.0
0.11,0.37,4.42,-4.06,-17.81,4.43,22.23,22.667,0.001,0.433,250.79906,1.0
0.12,0.37,4.42,-4.05,-17.8,4.42,22.22,22.655,0.001,0.434,250.79899,1.0
0.13,0.37,4.42,-4.06,-17.79,4.43,22.21,22.647,0.001,0.434,250.79891,1.0
0.14,0.37,4.42,-4.05,-17.78,4.42,22.2,22.636,0.001,0.434,250.79883,1.0
0.15,0.37,4.42,-4.07,-17.78,4.44,22.2,22.64,0.002,0.434,250.79874,1.0
0.16,0.37,4.42,-4.06,-17.8,4.43,22.22,22.657,0.002,0.434,250.79866,1.0
0.17,0.37,4.42,-4.07,-17.81,4.44,22.23,22.669,0.002,0.433,250.79854,1.0
0.18,0.37,4.42,-4.07,-17.82,4.44,22.24,22.679,0.002,0.433,250.79844,1.0
0.19,0.37,4.42,-4.07,-17.83,4.44,22.25,22.689,0.002,0.433,250.7984,1.0
0.2,0.37,4.42,-4.07,-17.84,4.44,22.26,22.698,0.002,0.433,250.79831,1.0
0.21,0.37,4.42,-4.06,-17.85,4.43,22.27,22.706,0.002,0.432,250.79824,1.0
0.22,0.37,4.42,-4.05,-17.84,4.42,22.26,22.695,0.002,0.433,250.7982,1.0
0.23,0.37,4.42,-4.06,-17.85,4.43,22.27,22.706,0.002,0.432,250.79816,1.0
0.24,0.37,4.42,-4.05,-17.84,4.42,22.26,22.695,0.002,0.433,250.79807,1.0
0.25,0.37,4.42,-4.05,-17.85,4.42,22.27,22.704,0.002,0.432,250.798,1.0
0.26,0.37,4.42,-4.05,-17.86,4.42,22.28,22.714,0.003,0.432,250.79793,1.0
0.27,0.37,4.42,-4.06,-17.86,4.43,22.28,22.716,0.003,0.432,250.79786,1.0
0.28,0.37,4.42,-4.06,-17.87,4.43,22.29,22.726,0.003,0.432,250.79778,1.0
0.29,0.37,4.42,-4.06,-17.89,4.43,22.31,22.746,0.003,0.431,250.79771,1.0
0.3,0.37,4.42,-4.05,-17.9,4.42,22.32,22.753,0.003,0.431,250.79758,1.0
0.31,0.37,4.42,-4.05,-17.91,4.42,22.33,22.763,0.003,0.431,250.79751,1.0
0.32,0.37,4.42,-4.07,-17.91,4.44,22.33,22.767,0.003,0.431,250.79743,1.0
0.33,0.37,4.42,-4.05,-17.91,4.42,22.33,22.763,0.003,0.431,250.79733,1.0
0.34,0.37,4.42,-4.06,-17.91,4.43,22.33,22.765,0.003,0.431,250.79727,1.0
0.35,0.37,4.42,-4.08,-17.91,4.45,22.33,22.769,0.003,0.431,250.79721,1.0
0.36,0.37,4.42,-4.07,-17.9,4.44,22.32,22.757,0.004,0.431,250.79712,1.0
0.37,0.37,4.42,-4.08,-17.91,4.45,22.33,22.769,0.004,0.431,250.79706,1.0
0.38,0.37,4.42,-4.07,-17.92,4.44,22.34,22.777,0.004,0.431,250.79699,1.0
0.39,0.37,4.42,-4.08,-17.92,4.45,22.34,22.779,0.004,0.431,250.79691,1.0
0.4,0.37,4.42,-4.09,-17.93,4.46,22.35,22.791,0.004,0.43,250.79686,1.0
0.41,0.37,4.42,-4.1,-17.93,4.47,22.35,22.793,0.004,0.43,250.79679,1.0
0.42,0.37,4.42,-4.09,-17.92,4.46,22.34,22.781,0.004,0.43,250.79671,1.0
0.43,0.37,4.42,-4.1,-17.91,4.47,22.33,22.773,0.004,0.431,250.79666,1.0
0.44,0.37,4.42,-4.11,-17.91,4.48,22.33,22.775,0.004,0.431,250.79657,1.0
